SA3_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
20904,0,0,8,8156,15882,10424,11871,5070,2560,53964,8282,16241,11635,13228,5800,3030,58212,1356,1576,864,777,261,141,4979,638,1025,732,573,209,99,3271,1997,2598,1598,1351,471,243,8248,516,444,222,152,64,25,1422,233,149,48,4,3,0,437,121,76,17,16,4,0,238,0,0,0,0,0,0,0,872,672,290,178,72,25,2106,13,4,0,0,0,0,21,3,0,0,0,0,0,4,3,3,3,3,4,5,24,18,8,8,3,4,4,43,40,35,15,18,10,3,123,11196,19559,13545,14774,6350,3306,68732
21001,0,0,4,4079,6774,3530,3582,1448,471,19890,2966,5297,2855,3266,1301,472,16156,906,711,274,199,41,16,2154,454,736,454,401,142,33,2209,1358,1445,730,596,186,42,4364,82,56,19,12,0,0,165,3,5,7,0,0,0,19,33,10,0,0,0,0,45,3,4,0,0,0,0,3,117,84,23,8,0,0,234,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32,42,24,20,6,0,121,32,41,24,19,6,0,128,17,17,7,6,5,0,49,4496,6882,3640,3902,1495,513,20932
21002,0,0,3,1513,2986,1451,1800,863,324,8941,1375,3175,1479,1969,882,339,9212,253,133,45,25,7,0,460,7,0,4,0,0,0,12,256,130,51,22,7,0,465,46,15,11,6,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,11,9,0,0,73,21,7,4,0,0,0,28,0,3,0,0,0,0,3,0,3,0,0,0,0,6,20,11,7,0,0,0,39,13,11,5,7,0,3,36,1706,3338,1542,2002,889,340,9827
21003,0,3,16,6442,8022,3855,3697,1613,984,24616,3992,5183,2982,3267,1422,945,17790,1334,988,516,297,93,49,3278,912,1524,906,572,194,91,4188,2242,2515,1420,870,287,134,7468,527,337,157,95,27,17,1162,86,64,27,8,0,0,182,49,16,8,3,0,0,78,4,4,4,3,3,0,22,657,420,199,111,33,17,1440,0,3,0,0,0,0,6,0,0,0,0,0,0,0,26,19,11,13,8,0,78,26,25,11,13,10,3,84,19,18,23,15,6,5,81,6934,8166,4633,4268,1754,1098,26861
21004,0,0,0,2440,4003,2269,2525,1061,418,12713,2060,3836,2323,2470,1080,420,12190,252,132,30,8,3,0,426,35,30,7,12,4,0,98,288,169,37,18,6,0,519,483,285,90,43,4,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,285,90,43,4,0,907,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,4,4,3,0,0,20,2840,4300,2451,2534,1098,424,13641
21005,3,0,31,6254,10153,7658,8541,4496,3151,40252,5341,9770,7664,8917,4885,3871,40440,1087,940,587,463,238,125,3443,339,537,408,315,124,84,1809,1423,1475,994,776,362,210,5246,286,266,212,192,94,48,1100,0,0,0,0,0,0,3,49,18,18,7,7,5,102,3,3,0,0,0,0,4,337,289,235,202,98,50,1215,156,27,4,3,0,3,193,0,0,0,0,0,0,0,31,31,21,16,20,15,137,183,64,23,21,21,20,325,52,28,15,21,10,14,131,7338,11624,8928,9930,5377,4164,47358
21101,0,0,8,10026,16103,9542,10499,4288,1612,52067,7290,13760,8947,10064,3815,1577,45462,2154,1535,467,311,91,52,4612,505,665,374,266,72,25,1904,2657,2196,845,582,161,74,6516,529,297,60,28,10,3,920,139,91,25,3,0,0,254,74,51,21,0,0,0,149,3,0,0,0,0,0,6,744,442,103,34,6,3,1322,93,32,0,0,0,0,126,0,0,0,0,0,0,0,26,44,22,30,19,3,139,120,71,20,30,19,5,269,44,31,14,8,4,0,104,10856,16497,9931,10709,4009,1667,53669
21102,0,0,0,1171,2470,1369,1896,945,332,8180,996,2324,1326,1877,931,282,7736,136,68,20,24,7,3,259,26,30,20,22,4,3,112,162,99,41,42,15,6,369,92,17,3,4,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,22,6,3,0,0,124,9,5,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,6,0,0,0,0,18,4,5,0,0,0,0,14,1263,2454,1374,1933,946,295,8262
21103,0,0,5,9468,12398,6228,6446,2725,977,38246,7704,11312,6048,6646,2674,1000,35380,1198,698,296,174,61,21,2445,257,346,181,107,29,9,922,1452,1044,477,281,86,27,3371,165,144,49,46,11,5,425,161,151,37,7,3,0,365,88,50,6,3,0,0,151,0,0,0,0,0,0,0,411,347,102,59,19,3,942,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,0,5,3,0,19,7,5,0,3,3,0,29,33,31,17,14,3,3,101,9614,12740,6647,6999,2782,1041,39820
21104,0,0,10,4927,6916,3507,3801,1434,494,21075,2838,4949,2960,3728,1349,489,16309,1631,1232,502,270,88,24,3746,232,399,269,220,72,24,1203,1858,1626,764,494,160,47,4947,120,65,21,17,6,3,242,26,39,11,8,0,0,80,128,98,23,5,0,0,255,3,3,0,0,0,0,10,272,203,60,33,6,3,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,18,3,7,3,0,0,0,14,18,11,6,0,3,0,50,5000,6798,3795,4261,1518,538,21908
21105,0,0,12,10258,16601,8487,9310,4128,1632,50420,8968,16160,8338,9135,3988,1699,48290,1231,634,175,68,22,10,2139,189,190,84,39,12,7,512,1418,825,256,106,34,20,2647,95,45,21,18,0,0,179,14,37,0,0,0,0,49,0,3,0,0,0,0,8,3,3,0,0,0,0,8,110,88,20,18,0,0,243,149,52,0,3,0,0,212,3,3,0,4,0,3,18,13,8,6,6,4,0,39,171,61,11,19,4,3,264,68,54,29,26,9,10,198,10733,17185,8662,9303,4037,1730,51646
21201,0,0,6,4639,8145,4255,4772,2278,1004,25089,4658,8718,5149,5831,2659,1365,28378,774,606,232,119,32,13,1771,142,207,135,47,14,10,556,913,813,365,166,46,24,2330,94,35,8,0,3,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,33,8,3,3,0,137,78,22,3,3,0,0,105,6,0,0,0,0,0,11,5,9,5,3,0,0,12,87,33,4,3,0,0,128,26,23,16,7,4,0,81,5777,9616,5541,6013,2708,1397,31055
21202,0,0,11,6553,11344,7426,8897,3765,2060,40046,5279,10394,6929,8466,3727,2240,37037,1107,893,391,326,116,69,2905,203,361,245,202,79,39,1133,1315,1261,639,531,198,108,4043,289,137,29,14,10,3,485,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,293,142,29,20,10,3,490,79,19,10,0,0,0,112,0,0,0,0,0,0,0,34,14,29,9,4,8,99,113,29,37,14,8,8,205,15,11,9,13,4,0,61,7014,11843,7648,9040,3941,2360,41836
21203,0,0,0,6096,11149,7791,8780,3989,2617,40433,5516,11537,9004,10906,4904,3556,45421,1125,1062,560,488,205,133,3571,131,204,157,134,48,26,703,1248,1266,718,623,253,162,4270,189,121,66,29,7,3,419,24,8,5,0,0,0,38,3,0,3,0,0,0,11,3,0,0,0,0,0,4,222,130,72,33,12,4,470,19,7,0,0,0,0,25,3,0,0,0,0,0,3,5,3,3,4,4,0,20,29,14,5,5,0,0,55,22,18,12,14,4,0,72,7045,12961,9809,11576,5177,3728,50285
21204,0,0,19,12372,16354,10574,9649,4764,3335,57044,7025,11908,8447,8507,4262,3503,43648,2569,2093,1352,989,382,230,7618,448,849,658,493,256,175,2882,3022,2950,2015,1479,633,404,10497,1722,1375,828,509,171,84,4691,210,215,105,49,11,0,588,130,125,58,19,10,3,341,8,3,4,3,0,0,17,2067,1718,989,578,197,84,5635,211,28,4,6,0,4,250,8,0,0,0,0,0,10,46,42,35,23,12,13,183,258,69,39,30,16,20,445,66,43,24,13,10,3,154,12433,16686,11511,10607,5117,4018,60375
21205,0,3,32,11133,18271,10671,11152,3955,1588,56770,6993,13065,8333,9593,3546,1550,43073,1416,1387,898,716,204,79,4697,572,1099,1016,902,299,124,4013,1985,2488,1915,1617,505,205,8712,1653,1709,1035,767,195,58,5418,376,381,105,38,11,3,914,536,433,92,28,3,3,1095,3,0,0,0,0,0,8,2567,2526,1233,834,208,57,7431,0,0,0,0,0,0,7,0,0,0,0,0,0,4,4,15,10,4,3,0,38,10,14,11,4,4,0,41,83,50,38,25,10,0,206,11638,18142,11523,12076,4270,1815,59458
21301,3,0,18,9964,15539,10754,10932,5331,3294,55812,7656,13005,9228,9699,4764,3572,47925,1405,1350,912,674,297,162,4803,512,804,635,512,244,185,2888,1921,2148,1549,1184,537,345,7691,971,660,408,253,101,46,2441,65,49,22,8,0,4,149,43,31,22,10,0,0,108,13,11,7,0,3,0,34,1089,747,462,273,103,53,2728,22,4,0,4,0,0,26,3,0,0,0,0,0,3,21,14,12,13,11,10,78,43,19,12,15,11,8,109,39,37,23,4,12,3,112,10746,15957,11275,11182,5429,3979,58564
21302,0,0,11,7511,9647,4897,4950,1803,781,29591,4045,6316,3664,3960,1497,638,20110,1635,1468,620,512,136,45,4423,703,1370,814,722,203,72,3881,2334,2835,1431,1231,340,119,8305,933,500,188,81,19,3,1721,115,58,14,7,3,0,200,170,92,27,14,6,0,301,0,0,0,0,0,0,0,1216,652,229,100,25,3,2224,32,8,0,0,0,0,44,3,0,3,0,0,0,5,24,29,5,8,7,0,75,61,35,11,10,7,0,122,41,27,11,17,0,3,103,7704,9863,5342,5314,1876,764,30862
21303,0,0,36,7211,8526,4728,3791,1384,808,26448,2953,4769,3027,3117,1091,610,15576,1053,757,350,253,87,49,2543,861,1685,1060,868,260,140,4878,1911,2445,1411,1122,346,191,7422,1362,1074,468,217,60,23,3203,664,597,188,87,25,10,1567,1082,943,235,85,23,11,2380,16,7,3,6,0,3,36,3121,2627,898,394,98,44,7182,10,0,0,0,0,0,14,0,0,0,0,0,0,0,51,55,32,18,11,3,162,56,59,32,18,11,3,174,69,37,12,6,3,3,131,8121,9931,5377,4658,1553,848,30481
21304,0,0,10,6832,11539,7612,8691,3846,1820,40340,6015,11281,7944,9847,4368,2447,41900,1477,1115,502,513,169,80,3858,285,457,342,249,106,64,1498,1760,1569,845,757,282,138,5356,152,58,36,16,9,4,267,15,22,8,0,0,0,47,32,41,22,4,0,0,93,4,3,0,0,0,0,4,193,119,62,18,11,7,411,104,22,5,0,0,0,134,0,3,0,0,0,0,4,7,6,3,0,5,4,24,108,33,9,0,5,4,156,37,25,10,22,3,3,106,8113,13033,8871,10643,4668,2600,47926
21305,0,0,8,9217,16084,10854,11019,4671,2508,54357,7550,14580,12478,13324,5631,3753,57312,1814,2032,1414,1141,497,256,7155,447,732,539,403,158,95,2374,2263,2760,1948,1553,650,351,9532,520,439,228,139,55,18,1402,17,22,0,0,0,0,42,44,24,11,3,0,0,81,0,0,0,0,0,0,4,589,485,236,142,59,18,1527,72,36,4,4,0,0,111,0,0,0,0,0,0,0,0,0,4,3,3,3,18,77,37,6,11,3,3,130,36,12,21,10,7,5,87,10515,17878,14691,15033,6349,4129,68588
21401,0,0,13,12350,15588,7852,7403,2982,1236,47403,7855,12816,7258,7249,2923,1192,39300,3674,2004,642,301,95,25,6744,589,686,304,171,36,15,1799,4267,2690,944,475,133,38,8550,702,298,68,40,12,5,1121,89,38,8,0,0,0,136,48,20,3,0,0,0,71,9,0,0,0,0,0,9,844,359,82,40,12,5,1343,294,73,12,6,0,0,392,0,0,0,0,0,0,0,5,14,13,6,3,0,46,307,92,27,14,4,0,436,36,20,4,3,0,3,67,13310,15970,8309,7782,3076,1244,49687
21402,0,0,20,14205,20015,7392,8030,3302,1201,54151,10878,17894,7209,8089,3376,1222,48672,2342,1516,337,161,42,10,4403,392,608,207,124,36,6,1374,2730,2122,550,281,79,13,5776,1505,881,156,69,11,0,2622,32,16,4,0,0,0,52,4,15,0,3,0,0,23,5,0,0,0,0,0,8,1546,910,160,76,11,6,2706,317,103,11,4,0,0,434,7,0,3,0,0,3,14,9,8,4,3,0,0,22,331,119,20,7,0,4,472,78,55,17,14,6,0,167,15561,21094,7956,8472,3468,1242,57791
21501,0,0,5,7257,8864,2909,2728,1303,544,23597,6277,8204,2675,2461,1173,453,21241,552,182,27,17,9,0,788,14,6,4,0,0,0,21,562,183,28,17,9,0,807,592,161,29,13,7,0,812,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,167,29,13,7,0,820,62,22,3,0,0,0,89,8,3,0,3,0,0,12,29,34,9,3,0,0,80,105,56,8,9,3,0,181,63,74,11,8,8,3,165,7606,8681,2760,2514,1192,465,23215
21502,0,0,7,5489,6631,2734,2527,1274,587,19251,3758,6012,2601,2427,1247,591,16631,935,511,123,52,12,5,1650,24,25,6,0,0,0,61,959,543,131,54,12,8,1709,782,251,55,33,13,6,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,251,55,33,13,6,1146,123,59,9,8,3,0,198,3,0,0,0,0,0,7,12,7,3,0,0,3,23,133,67,11,9,8,3,224,44,38,13,13,3,3,106,5675,6904,2808,2534,1279,610,19817
21503,0,0,12,4279,5263,1781,1587,949,490,14338,3561,4802,1652,1390,861,392,12662,189,95,20,4,0,0,312,9,3,0,0,0,0,8,199,98,20,4,3,0,322,388,129,41,12,3,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,386,129,43,12,3,0,579,78,35,6,9,0,0,124,3,3,0,0,0,0,10,20,18,4,4,5,0,50,100,54,12,12,6,3,189,28,48,14,20,4,4,122,4274,5136,1742,1440,879,404,13869
21601,0,0,11,3712,5275,1815,1714,937,409,13856,3006,4911,1670,1692,837,372,12486,496,214,38,14,3,3,768,8,3,0,4,0,0,17,499,219,42,12,3,3,786,311,93,24,8,3,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,311,96,27,8,3,0,446,76,16,7,3,0,0,101,0,0,0,0,0,0,4,8,10,8,3,0,0,27,77,21,9,5,0,0,124,14,20,7,6,5,0,52,3912,5265,1761,1724,854,377,13899
21602,0,0,11,3019,4156,1324,1198,693,359,10750,2504,3917,1307,1168,636,317,9853,197,81,17,9,4,0,310,7,6,4,0,0,3,25,208,93,19,8,7,3,329,335,119,26,4,0,3,497,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,344,119,26,4,0,3,496,47,21,4,3,0,0,72,0,4,0,0,0,0,4,7,7,3,6,4,0,24,57,31,8,5,4,0,105,52,42,7,8,3,3,108,3160,4191,1365,1203,649,328,10899
21603,0,0,17,5699,7372,3237,3153,1463,822,21742,4594,6888,3061,3044,1480,773,19842,1177,571,181,92,27,21,2066,36,35,17,3,3,3,97,1208,606,196,93,26,24,2156,95,24,14,9,3,0,144,18,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,29,14,9,3,0,166,174,69,7,4,0,0,251,7,3,0,0,0,0,12,10,10,11,9,0,3,41,191,79,17,9,3,4,303,16,26,4,5,3,4,53,6130,7628,3287,3159,1514,804,22527
21701,0,0,5,4331,5260,1800,1807,793,270,14263,3797,5062,1671,1549,693,261,13029,254,73,4,13,3,0,354,12,8,8,0,0,0,24,265,82,12,12,3,0,380,275,57,14,3,3,0,360,4,0,0,0,0,0,6,8,0,0,0,0,0,8,0,0,0,0,0,0,4,283,63,15,3,3,0,371,33,9,4,0,0,0,50,3,0,0,0,0,0,3,20,18,10,6,0,0,49,55,30,13,6,0,0,100,46,39,17,6,3,0,116,4451,5270,1729,1577,703,267,13991
21703,0,0,10,4098,5082,1753,1709,959,438,14039,3616,4896,1663,1563,826,394,12961,474,115,26,10,3,3,625,14,14,3,5,0,0,39,488,129,29,12,3,3,667,131,41,7,4,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,41,7,4,0,0,188,39,11,0,8,0,0,57,0,0,0,0,0,0,4,17,13,5,4,0,3,39,54,22,11,12,0,5,103,41,44,12,10,4,5,111,4334,5136,1728,1598,838,402,14030
21704,0,0,3,4767,6304,2534,2419,1266,526,17812,3705,5902,2361,2361,1162,508,15995,810,368,72,28,5,10,1294,156,118,28,18,9,0,334,970,487,103,49,17,11,1627,402,139,39,3,3,3,588,56,15,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,161,37,4,3,3,666,50,30,3,3,3,0,90,3,0,0,0,0,0,3,8,13,6,3,0,0,35,59,44,11,7,3,0,129,33,43,15,13,0,3,104,5226,6626,2526,2428,1184,520,18519
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,0,0,3,4323,8058,4303,4655,1957,885,24178,2938,7117,4054,4431,1824,890,21259,620,366,61,21,11,3,1086,639,596,270,122,34,9,1670,1261,962,331,139,47,8,2749,238,132,53,15,0,3,443,22,15,9,0,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,265,143,57,17,0,4,489,195,83,6,0,0,0,287,0,3,0,0,0,0,4,12,7,0,6,0,4,25,201,99,6,7,0,4,318,22,8,5,0,3,0,41,4679,8328,4456,4602,1879,913,24854
30102,0,0,3,5673,9781,4337,4680,2043,838,27357,4184,9399,4298,4713,1920,909,25419,773,477,78,42,7,10,1391,327,340,173,77,13,9,938,1104,820,259,114,20,13,2329,884,444,72,31,9,0,1442,62,119,9,8,0,0,207,114,97,13,0,0,0,225,0,0,0,0,0,0,0,1061,663,98,41,9,0,1877,32,26,0,0,0,0,62,4,0,0,0,3,0,6,4,6,0,0,0,0,14,43,31,3,4,3,0,87,95,56,17,17,3,3,186,6483,10967,4671,4887,1953,929,29895
30103,0,0,7,5195,7906,4152,4107,1554,676,23584,3138,6380,3800,4116,1567,639,19642,717,315,62,45,12,5,1155,630,902,521,271,65,28,2422,1352,1219,590,317,78,31,3581,505,145,47,15,6,3,721,172,121,16,4,0,0,322,19,6,3,0,0,0,30,0,3,0,0,0,0,3,694,279,72,19,9,3,1074,59,42,3,7,0,0,117,0,0,0,0,0,0,0,3,3,3,3,0,0,9,60,45,6,7,0,0,122,20,29,0,8,3,0,66,5266,7951,4463,4468,1659,677,24484
30201,0,0,0,2487,4714,2397,2495,963,402,13458,1793,3986,2158,2510,990,403,11834,230,125,33,23,4,0,413,449,606,296,135,27,14,1527,677,732,328,164,32,11,1942,114,107,26,4,0,0,254,111,137,30,5,0,0,292,53,26,0,0,0,0,81,0,0,0,0,0,0,3,282,276,54,14,3,0,629,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,3,3,0,10,12,11,8,6,3,0,42,2762,5009,2554,2687,1029,412,14451
30202,0,0,0,7334,9042,4097,3560,1420,585,26049,3715,6547,3478,3562,1398,523,19217,625,236,41,20,0,3,922,727,709,311,152,42,19,1964,1355,943,356,167,45,25,2887,896,525,183,58,14,5,1681,791,621,212,57,18,3,1696,543,481,102,28,0,0,1160,0,0,0,0,0,0,0,2222,1622,498,152,29,7,4533,128,28,7,3,0,0,170,0,0,0,0,0,0,0,4,6,3,0,0,0,11,129,32,10,3,0,0,178,57,27,8,4,3,5,107,7481,9169,4347,3885,1477,556,26918
30203,0,0,3,3844,4721,2197,1722,685,336,13501,1748,3102,1738,1658,656,321,9227,146,78,24,12,3,0,267,421,476,254,104,34,14,1313,569,553,281,121,39,15,1580,734,467,122,55,12,6,1402,643,571,169,72,21,8,1483,485,567,115,32,3,4,1206,3,0,0,0,0,0,3,1866,1609,405,160,38,19,4096,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,8,3,0,0,3,17,3,6,3,0,0,3,21,27,10,9,5,0,0,54,4213,5285,2436,1949,737,354,14971
30204,0,0,20,5063,6850,3299,2994,1138,538,19875,3094,5515,3095,2980,1115,548,16347,750,412,118,61,18,4,1374,508,532,371,170,70,37,1691,1260,945,493,230,92,40,3058,778,483,164,65,23,8,1523,178,113,38,11,3,0,341,98,39,17,9,0,0,160,0,0,0,0,0,0,0,1056,637,217,84,26,12,2018,113,15,3,0,0,0,131,0,0,0,0,0,0,0,23,8,0,0,0,0,36,134,22,8,3,0,0,169,37,33,16,11,3,0,104,5587,7147,3817,3304,1236,600,21695
30301,0,0,3,3680,5694,2960,3056,1216,456,17065,2292,4198,2445,2958,1168,472,13540,230,162,67,33,6,3,498,766,978,531,246,57,20,2591,993,1138,595,279,64,21,3089,227,145,45,15,0,0,439,172,158,28,11,4,0,375,102,162,29,13,0,0,304,0,0,0,0,0,0,0,501,469,110,37,6,3,1123,85,23,4,3,0,0,113,0,0,0,0,0,0,0,5,3,0,0,0,0,7,85,25,5,3,0,0,121,16,15,3,13,0,0,52,3896,5847,3164,3281,1236,495,17923
30302,0,0,19,7929,8986,4109,3267,1317,504,26118,2379,4339,2650,3073,1207,451,14098,76,40,17,10,6,3,151,812,961,519,225,60,14,2591,888,1003,535,236,68,16,2750,2051,1441,450,177,47,9,4181,1931,1811,507,183,44,7,4481,642,826,155,66,10,8,1708,3,5,0,0,0,0,10,4633,4086,1115,426,100,23,10380,3,0,0,0,0,0,6,0,0,0,0,0,0,0,30,34,28,27,8,4,131,31,36,28,27,8,4,139,64,47,17,16,0,5,145,7995,9512,4341,3781,1382,499,27513
30303,0,0,9,4470,7404,4196,3976,1765,915,22716,2806,5635,3424,3878,1739,1009,18486,150,121,56,51,19,3,398,520,751,623,390,126,47,2451,664,870,683,438,146,50,2853,407,211,113,61,9,9,820,272,290,112,32,12,5,723,153,186,98,39,5,3,479,0,3,3,0,0,0,7,838,687,321,139,29,17,2032,263,80,18,8,4,3,387,0,0,0,0,0,0,0,4,3,0,0,5,0,11,272,86,18,13,7,6,400,40,27,14,4,10,0,98,4617,7307,4457,4471,1928,1084,23864
30304,0,0,5,3172,4335,2213,2078,893,419,13104,1902,3378,1900,2186,889,414,10673,176,83,35,29,16,10,347,300,343,184,115,37,29,1008,476,429,221,141,50,36,1356,432,278,100,57,13,9,881,186,160,62,23,3,3,436,13,17,0,0,3,0,27,0,0,0,0,0,0,3,627,448,163,90,21,11,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,6,35,19,10,10,0,0,72,3046,4279,2294,2418,965,460,13455
30305,0,0,3,2343,5196,3482,3542,1599,902,17067,1874,4374,3238,3523,1594,997,15604,128,107,49,42,8,11,348,410,773,589,417,119,43,2351,537,881,636,456,130,51,2698,75,46,16,13,4,0,154,0,16,3,3,0,0,25,0,0,0,0,0,0,3,3,0,0,0,0,0,3,73,61,21,17,4,0,181,44,11,0,0,0,0,48,0,0,0,0,0,0,5,3,3,0,0,0,0,13,46,13,0,7,0,0,67,8,10,10,3,0,0,34,2547,5340,3908,4002,1734,1051,18582
