SA3_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
30306,14,3,5,6,12,45,52,11,0,3,0,21,169,8,3,6,3,4,27,20,6,0,0,0,5,89,28,13,16,21,14,41,22,3,0,0,0,11,167,27,8,33,34,23,68,25,0,3,0,8,10,236,4,6,20,19,13,41,11,4,3,0,0,6,137,18,19,48,47,76,165,82,15,0,0,0,17,485,8,0,26,45,68,162,56,6,3,0,3,6,376,12,3,16,29,52,169,78,7,6,5,5,10,381,10,5,22,54,76,309,113,18,3,3,3,8,632,7,0,12,20,32,174,83,18,3,0,0,4,357,6,0,7,14,47,195,121,30,0,4,0,3,436,5,0,5,7,12,72,62,23,4,0,0,7,193,4,0,3,3,6,30,39,18,0,0,0,0,100,0,0,0,3,0,14,24,4,3,0,0,0,52,0,0,0,0,0,4,8,3,0,0,0,0,15,10,3,18,13,48
30401,0,0,0,0,3,6,4,0,0,0,0,0,11,3,0,0,0,0,3,3,3,0,0,0,0,15,7,0,6,6,0,20,3,0,0,0,0,0,48,15,0,7,7,15,17,8,0,0,0,0,3,70,0,0,3,4,4,7,7,0,0,0,0,0,26,15,0,10,3,23,56,37,9,0,0,0,3,152,10,0,5,12,18,81,25,7,0,0,0,7,155,7,0,3,8,13,75,20,11,0,0,0,0,154,7,0,5,13,32,108,69,21,0,0,0,6,262,7,0,3,8,21,79,67,13,3,0,0,3,207,6,0,7,10,19,95,89,44,7,0,0,3,282,3,0,4,10,8,61,53,28,4,0,3,3,166,3,0,0,3,3,23,49,29,18,5,4,0,135,0,0,0,0,3,7,14,20,6,3,0,0,56,0,0,0,0,0,0,7,0,7,3,0,0,19,3,0,0,10,16
30402,3,0,0,4,0,4,9,0,3,3,3,3,29,7,0,3,0,0,4,6,0,0,0,0,3,17,9,0,11,0,3,11,5,0,0,0,0,0,44,15,0,16,9,8,11,12,3,0,0,3,7,82,8,0,3,3,3,6,5,7,0,0,0,0,33,24,0,9,11,16,36,49,5,0,0,0,3,156,9,0,3,9,4,25,33,11,3,0,3,0,102,9,0,9,12,4,40,38,19,3,0,3,4,139,6,0,0,15,9,58,75,24,3,3,7,3,203,7,0,0,12,12,37,76,29,10,0,4,0,179,11,0,5,10,9,33,91,41,9,3,0,0,219,3,0,0,7,8,16,58,35,8,0,3,0,138,9,0,6,0,3,8,41,65,25,17,15,0,194,6,0,0,0,0,0,24,33,13,15,4,0,90,0,0,0,0,0,3,5,3,5,4,4,0,31,6,0,6,8,5
30403,6,0,18,33,12,76,90,66,23,6,3,8,343,16,4,14,17,13,35,42,17,0,0,0,11,168,81,16,31,46,24,49,35,17,6,3,6,6,315,67,31,45,64,30,77,46,13,3,0,3,18,403,8,3,23,12,20,36,26,14,0,0,0,6,138,33,17,58,112,95,166,105,45,17,0,5,5,660,19,8,31,93,57,132,73,35,6,3,4,4,471,12,8,19,78,90,168,110,62,15,6,3,0,576,25,0,45,95,108,293,204,83,15,11,8,13,907,19,0,13,43,77,168,154,67,23,8,0,12,592,18,3,12,48,58,170,174,89,12,3,7,10,616,11,0,7,22,35,84,126,67,25,3,9,8,393,9,0,0,14,9,32,80,91,24,26,21,6,312,7,0,4,3,16,16,43,47,22,17,6,3,176,0,0,0,0,0,3,8,10,6,3,3,0,37,14,4,19,46,42
30404,0,4,5,0,0,10,0,0,0,0,0,3,29,15,4,3,3,4,5,4,0,0,0,0,3,43,134,22,25,3,9,17,5,0,0,0,5,15,239,82,45,45,29,23,26,6,0,0,0,8,12,284,9,14,31,9,6,13,4,0,0,0,0,0,85,33,27,86,67,63,92,41,6,4,0,3,10,436,13,5,37,62,51,82,45,8,3,0,0,3,310,19,3,50,66,48,111,50,7,3,0,0,10,368,12,9,73,111,87,203,105,19,3,0,0,10,629,6,0,17,62,43,127,102,23,0,0,0,7,392,3,0,32,54,44,144,131,27,3,3,0,3,460,3,0,11,28,8,56,81,21,0,0,3,3,219,3,0,3,9,7,27,48,31,13,0,0,0,138,3,0,0,4,0,15,30,16,0,0,0,0,69,0,0,0,0,0,0,0,3,3,0,0,0,8,11,5,60,85,37
30501,21,0,30,29,34,46,74,86,62,13,18,28,432,33,5,29,17,8,24,29,17,3,3,4,17,198,272,63,154,88,26,38,35,30,14,4,6,25,754,149,85,220,158,37,71,63,33,12,0,13,12,857,7,16,43,22,23,11,21,14,4,4,3,9,172,48,41,149,237,109,147,136,94,24,11,12,31,1034,25,8,92,178,112,140,98,68,25,10,14,23,785,20,9,46,187,137,174,190,118,34,20,17,18,969,28,11,62,215,150,320,410,217,78,24,29,37,1579,28,4,19,95,90,207,315,192,67,17,23,37,1093,21,3,23,82,77,200,418,357,94,25,36,38,1375,14,0,5,39,29,109,241,231,62,21,16,16,788,18,0,8,29,24,80,240,342,184,103,107,44,1185,10,0,0,3,7,15,61,159,101,41,52,16,461,3,0,0,0,0,4,12,41,32,21,40,5,165,16,6,23,46,60
30502,7,6,3,5,5,4,10,9,0,0,0,4,51,15,3,8,3,6,8,4,0,0,0,0,3,53,161,13,51,27,10,12,6,0,0,0,3,13,297,82,32,64,49,23,37,24,8,0,0,3,16,346,10,0,21,9,3,13,11,0,0,0,3,5,76,25,22,113,128,69,69,52,13,3,0,4,13,510,14,7,65,123,75,104,59,17,0,0,0,9,473,9,5,41,113,72,121,87,26,6,0,4,8,492,14,3,27,100,100,264,183,52,11,0,3,11,772,13,0,13,43,62,161,138,50,11,3,5,0,496,14,0,5,42,39,217,236,79,19,7,8,3,679,12,0,5,19,22,115,151,84,8,6,5,7,422,3,0,3,13,10,47,135,92,39,24,23,7,393,3,0,0,0,0,26,52,57,31,15,14,3,203,3,0,0,0,0,6,7,18,3,3,3,0,52,0,3,12,24,30
30503,11,3,26,21,11,27,37,11,3,0,0,19,166,21,0,30,22,5,19,6,3,3,0,3,4,125,205,40,154,95,22,32,20,14,3,0,7,30,615,143,69,295,194,68,62,33,11,6,0,10,18,912,8,14,32,38,20,26,13,4,4,0,3,7,173,59,43,237,344,164,186,111,28,3,3,9,20,1217,25,8,160,338,164,199,113,28,4,3,7,16,1072,25,9,94,265,184,246,160,43,3,5,6,20,1052,35,12,82,330,258,459,318,96,22,12,4,15,1641,17,5,31,113,131,297,253,85,20,0,3,14,971,22,0,25,121,134,373,449,204,36,11,13,6,1400,14,0,11,39,71,194,329,159,23,7,4,6,864,10,0,11,22,37,97,233,188,66,28,23,14,745,12,0,6,9,3,33,102,106,56,18,11,6,362,4,0,4,0,0,8,25,42,9,8,11,0,112,17,3,25,82,80
30504,4,0,11,19,27,34,29,27,4,3,3,6,162,18,3,12,20,6,25,14,11,3,3,0,12,120,72,18,55,53,22,32,28,3,3,0,0,12,287,61,33,110,107,44,52,30,12,7,0,0,9,469,4,6,20,16,17,22,23,14,3,0,0,4,126,21,14,93,164,85,155,105,47,9,0,3,17,699,16,12,86,155,90,108,97,37,4,0,4,12,618,16,4,44,128,82,142,139,62,17,0,4,14,643,29,3,47,131,129,324,264,92,18,3,11,17,1064,25,0,14,66,63,188,206,91,22,9,9,14,701,14,0,19,61,78,210,337,163,32,16,3,15,947,10,3,9,21,35,126,209,123,30,10,9,4,581,16,0,5,15,9,79,163,149,40,25,29,19,546,5,0,0,3,7,23,69,87,32,19,11,3,253,0,0,0,0,0,4,24,22,16,6,15,0,86,25,0,25,41,45
30601,10,0,3,9,3,3,3,0,0,0,0,7,43,10,4,11,7,4,7,3,0,0,0,0,0,53,30,13,39,49,11,18,7,6,0,0,3,7,175,29,8,67,103,36,36,14,4,5,0,3,8,318,8,3,13,27,11,13,9,5,0,0,4,3,86,24,7,63,155,83,112,62,17,3,3,11,18,557,18,10,45,109,53,83,60,17,0,3,6,10,417,8,0,27,105,53,98,68,23,7,0,5,4,388,20,0,36,136,109,179,124,46,9,3,25,17,709,11,0,10,77,45,93,123,43,4,4,21,10,439,7,0,17,48,45,122,125,31,16,5,39,10,469,4,3,12,22,21,54,81,47,6,3,22,5,274,7,0,0,14,7,20,52,63,16,11,27,8,222,7,0,0,0,0,8,20,24,0,5,18,3,93,0,0,0,0,0,0,0,5,3,0,14,4,31,12,6,43,71,53
30602,16,8,19,26,7,23,14,8,4,0,6,14,142,48,12,42,29,9,12,5,3,0,0,3,10,170,324,64,199,132,21,32,12,3,0,0,19,37,845,181,93,316,302,61,69,24,5,3,3,5,43,1105,21,19,106,75,24,24,17,8,0,0,8,9,306,99,70,395,626,186,208,83,22,0,4,25,52,1769,55,18,225,462,165,161,97,14,3,0,12,30,1240,38,16,143,330,137,189,100,25,7,7,9,33,1035,62,18,182,480,269,444,254,48,18,11,32,40,1855,30,6,56,191,113,239,158,40,6,6,17,27,897,37,8,49,179,123,259,220,69,7,3,40,27,1004,14,0,9,52,41,94,121,33,11,4,14,14,412,15,0,8,25,19,33,70,50,14,4,29,14,269,3,3,3,3,10,10,24,22,12,3,10,4,103,0,0,0,0,0,7,9,10,10,0,7,3,49,38,37,107,244,110
30603,9,0,9,14,0,0,0,0,0,0,0,3,45,7,4,21,8,3,0,0,0,0,0,0,3,45,75,24,97,25,0,0,0,0,0,0,0,15,247,58,34,189,67,12,10,0,0,0,0,3,14,395,28,19,74,23,10,0,0,0,0,0,3,9,170,88,56,249,154,23,18,3,0,0,3,3,27,622,55,41,124,87,23,9,3,0,0,0,0,15,350,45,32,108,95,18,16,5,0,3,0,3,11,343,81,54,180,134,37,29,13,10,3,3,0,11,549,43,35,68,63,12,9,4,4,3,0,5,14,258,52,42,71,79,26,10,7,4,0,0,5,11,299,39,11,20,22,6,16,3,4,0,0,5,3,122,21,8,11,12,4,4,5,3,0,0,5,3,68,8,0,4,5,3,4,0,0,0,0,3,3,26,4,3,3,0,3,0,0,0,3,0,0,0,24,33,21,104,75,21
30604,0,0,3,0,0,0,4,0,3,0,0,3,24,4,0,3,4,0,0,0,0,0,0,0,6,24,28,5,32,10,3,3,0,3,0,0,3,3,88,20,8,41,33,12,10,4,3,0,0,4,4,140,9,7,9,12,0,0,3,0,0,0,4,4,47,12,7,42,56,22,28,18,6,3,0,10,7,220,13,9,22,37,14,17,19,5,0,0,13,9,145,7,10,16,33,19,31,9,7,0,0,12,10,154,21,4,23,40,24,55,40,26,7,0,25,14,270,10,6,4,17,19,38,21,17,3,0,21,13,177,11,3,11,15,6,32,21,17,11,8,28,14,184,9,7,0,3,0,8,13,10,0,6,27,10,96,7,3,3,4,0,3,4,3,0,5,45,4,86,7,0,0,0,0,0,0,7,6,0,41,8,69,3,0,0,0,0,0,0,0,0,0,32,9,47,17,3,18,23,16
30605,8,0,4,5,3,4,3,0,0,0,3,0,41,16,3,21,14,0,0,0,0,0,0,0,3,59,118,55,145,48,12,3,0,0,0,0,3,18,393,106,57,185,81,11,12,5,0,0,0,0,10,466,34,27,77,48,7,6,0,0,0,0,3,3,197,72,38,225,193,51,26,3,0,0,0,3,24,637,41,9,99,94,28,13,3,3,0,0,0,5,293,42,5,70,110,43,23,4,0,0,0,3,6,303,57,14,115,132,44,37,10,3,0,0,5,13,429,30,8,32,59,17,12,3,0,5,0,0,7,175,38,3,21,49,21,20,0,3,0,0,4,3,165,10,0,7,20,8,11,3,0,0,0,0,3,62,10,3,3,11,3,10,4,3,0,0,0,5,47,3,0,3,5,3,0,0,0,0,0,0,3,25,0,0,3,0,0,0,0,0,0,0,0,0,4,46,17,83,87,30
30701,20,3,7,10,0,4,0,0,0,0,0,7,58,26,9,16,3,0,0,0,0,0,0,0,0,65,139,51,93,14,8,0,0,0,0,0,3,5,319,122,61,138,40,5,3,0,0,0,0,3,6,386,35,12,45,17,0,0,0,0,0,0,0,3,127,208,69,195,99,17,11,6,3,0,0,0,35,650,175,34,105,60,19,11,0,3,0,0,0,35,446,149,30,82,60,20,11,3,3,0,0,0,16,392,243,27,148,114,48,25,11,8,5,0,4,40,665,146,15,60,48,22,21,7,7,0,0,0,13,333,139,20,60,35,38,21,26,8,3,0,0,12,357,79,11,15,18,17,13,12,10,0,0,4,8,175,53,11,15,13,10,13,11,6,7,0,0,9,146,24,3,8,4,3,11,0,0,7,0,0,3,60,7,0,0,0,3,0,3,4,0,0,0,3,19,122,32,85,68,28
30702,8,3,5,6,0,3,0,0,0,0,0,3,26,21,4,17,3,0,0,0,0,0,0,0,3,55,71,44,90,37,9,4,0,0,3,0,4,7,269,88,50,173,83,8,4,3,0,0,0,0,17,426,32,13,66,41,8,0,0,0,0,0,0,4,164,91,40,169,161,38,8,3,0,0,0,3,15,538,98,16,88,97,29,17,0,0,0,0,0,15,360,72,14,80,100,34,11,0,3,0,0,0,10,327,122,18,106,162,35,27,6,3,0,0,0,16,511,52,6,55,47,22,15,3,0,0,0,0,9,210,60,6,39,56,21,23,11,0,0,0,0,6,230,26,3,24,23,5,8,0,0,0,0,0,5,92,14,3,8,14,3,14,11,0,0,0,0,7,78,3,0,3,0,3,3,3,3,0,0,0,0,25,0,0,3,0,0,0,0,0,0,3,0,4,11,52,10,78,72,20
30703,3,3,3,5,0,0,0,0,0,0,0,3,20,15,7,24,11,3,0,0,0,0,0,0,0,57,70,34,141,45,14,4,0,0,0,0,0,9,318,51,43,233,123,10,4,0,0,0,0,5,12,477,17,13,94,49,7,5,0,0,0,0,0,3,194,75,39,244,194,32,12,3,4,0,0,0,17,615,29,15,114,124,18,10,0,0,0,0,0,7,326,41,8,79,103,17,12,0,0,0,0,0,7,270,57,7,116,150,29,29,5,0,0,0,0,9,405,17,6,45,58,4,4,6,0,0,0,0,7,149,15,9,29,46,14,12,0,0,0,0,0,9,133,12,4,9,8,8,3,0,0,0,0,0,0,54,7,0,4,7,0,3,0,0,0,0,0,0,34,0,3,0,3,0,3,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,7,37,13,53,63,20
30801,25,0,3,0,0,3,0,0,0,0,0,3,35,20,8,5,0,3,0,3,0,4,0,0,6,53,81,23,32,7,4,0,0,0,0,0,0,9,153,61,24,28,8,3,0,3,5,0,0,3,4,146,28,6,11,8,3,0,0,0,0,0,0,3,54,97,20,65,34,12,12,8,9,3,0,0,19,273,73,14,39,37,22,11,14,3,4,0,0,23,236,106,17,34,23,12,15,21,10,3,0,3,24,259,180,28,56,35,34,31,38,15,11,0,0,38,463,148,21,39,26,13,28,29,16,3,0,3,26,351,234,29,39,45,23,41,62,44,7,0,5,27,557,123,8,22,24,4,15,33,34,10,0,0,20,290,342,6,18,18,14,15,30,33,16,4,7,19,523,140,7,8,10,4,15,27,22,7,0,3,16,261,55,0,3,0,0,3,10,8,0,4,3,5,102,149,9,50,27,15
30803,19,4,26,26,4,9,0,3,0,0,3,11,106,39,12,35,40,5,4,0,0,0,0,3,6,152,320,92,320,128,27,17,4,3,0,0,15,47,974,235,126,465,254,35,31,8,0,0,0,14,31,1210,50,35,178,121,16,6,8,5,3,0,0,13,446,132,99,521,565,123,82,27,7,0,3,11,43,1615,75,28,252,362,88,49,19,5,3,0,3,26,905,73,35,208,375,96,72,25,4,4,0,3,26,922,94,26,261,488,168,148,50,11,0,0,5,32,1295,46,8,88,249,92,103,33,7,3,0,7,19,660,55,7,62,220,111,126,68,19,0,3,6,9,683,19,3,19,64,51,67,36,10,0,0,3,8,288,25,3,12,35,20,42,24,10,3,0,3,5,197,8,0,3,17,6,23,17,4,0,0,0,3,89,3,0,3,3,3,4,7,4,0,0,0,3,32,66,34,167,287,99
30804,7,0,3,0,0,0,0,0,0,0,0,3,12,3,0,3,0,0,0,0,0,0,0,0,0,13,51,15,13,5,0,0,0,0,0,0,3,3,99,53,39,26,7,0,0,3,0,0,0,3,0,125,16,4,14,0,0,0,0,0,0,0,0,0,35,53,22,59,16,3,9,0,0,0,0,0,13,175,52,17,36,15,4,3,0,0,0,0,0,8,143,48,9,34,34,3,5,0,0,0,0,0,8,131,82,11,51,45,9,14,3,7,0,0,0,16,242,50,10,22,30,11,7,5,6,0,0,0,12,146,49,15,26,23,12,11,7,9,3,0,0,9,178,28,0,12,3,3,0,7,3,0,0,0,3,58,46,17,21,13,3,5,9,7,0,0,0,15,137,6,4,3,3,0,0,7,6,0,0,0,6,42,3,3,0,3,0,0,3,3,0,0,0,3,24,32,6,39,28,6
30805,10,0,7,9,10,0,3,0,0,0,0,11,43,21,5,14,7,4,3,0,0,0,0,0,4,62,115,28,107,42,15,10,0,0,0,0,0,10,331,98,49,130,95,22,30,3,3,0,0,8,26,458,28,15,62,25,13,5,0,0,0,0,5,3,156,54,33,160,188,65,47,14,3,0,0,9,15,592,25,9,65,127,55,60,13,7,0,0,0,8,360,32,19,64,135,67,60,11,8,4,0,3,13,411,58,15,86,202,145,135,57,8,3,0,4,20,728,35,15,37,115,77,100,29,7,3,0,0,12,440,38,26,25,112,105,128,66,10,3,3,7,13,534,16,12,10,34,33,57,40,6,0,0,0,13,229,10,0,7,34,19,41,37,22,3,0,3,8,188,3,0,5,3,4,18,18,3,3,0,4,0,66,0,0,0,0,0,5,7,3,0,0,0,0,17,35,22,43,102,64
30901,16,0,3,3,9,17,28,11,0,5,8,11,104,7,0,3,6,7,17,11,6,3,6,6,13,95,84,6,33,41,38,57,35,15,3,0,11,14,342,58,12,76,117,87,104,58,26,8,0,9,22,582,20,8,17,27,34,40,36,21,17,7,13,14,249,40,3,37,107,144,258,207,98,38,19,42,39,1046,24,3,15,77,103,210,150,55,19,7,22,23,693,17,7,12,46,73,192,183,85,24,3,40,35,714,28,5,16,53,101,319,359,149,48,37,77,43,1247,17,0,8,20,40,172,199,88,28,16,45,19,657,12,0,10,18,33,154,276,161,41,20,64,27,820,6,0,6,4,13,57,118,97,32,19,53,22,429,4,0,3,5,7,18,47,70,30,18,53,14,270,8,0,0,4,3,6,33,28,15,8,32,9,147,4,0,0,0,0,0,10,5,4,6,29,5,69,12,0,16,18,43
30902,5,0,5,5,5,12,11,4,0,0,0,9,68,15,0,12,12,3,8,12,8,0,0,0,3,69,163,13,45,86,33,33,22,12,4,3,7,28,451,82,31,111,200,78,104,70,16,7,0,9,23,720,7,13,55,38,33,42,42,36,10,11,3,13,303,46,10,74,215,150,258,168,70,47,18,20,26,1109,22,0,34,111,87,164,131,45,6,8,11,14,634,19,0,24,88,80,157,143,62,21,11,20,15,632,27,3,30,111,108,262,243,92,33,25,30,29,986,13,0,3,42,28,117,158,68,18,10,32,10,490,9,0,5,22,41,133,182,91,18,19,25,21,566,6,0,0,9,12,36,72,45,11,5,20,14,239,3,4,3,8,9,22,25,39,22,10,21,12,173,4,0,0,3,4,3,19,18,6,3,13,5,77,0,0,0,0,0,0,3,3,4,3,3,0,23,19,3,21,43,46
30903,12,3,3,4,16,33,34,20,13,3,7,16,156,16,5,12,7,18,22,7,6,5,0,3,11,122,226,24,61,80,54,64,34,8,4,0,6,26,594,92,47,81,153,131,147,69,15,0,3,10,13,768,18,12,59,55,60,77,34,14,5,0,0,6,349,50,15,94,147,213,448,217,58,8,3,10,30,1300,19,3,25,98,134,309,148,54,10,4,4,10,831,22,6,20,52,100,297,196,55,12,3,5,16,782,25,3,33,65,142,459,390,112,26,14,15,19,1295,9,0,8,27,56,203,193,85,25,4,10,6,627,8,0,0,21,45,202,254,121,27,11,20,13,724,8,0,0,7,14,60,95,57,31,8,9,3,294,3,0,0,0,7,25,33,41,26,16,9,12,177,0,0,0,3,0,9,24,25,16,3,10,7,100,0,0,0,0,0,0,6,5,9,0,10,0,34,21,4,16,26,43
30904,5,0,0,3,3,3,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,11,11,9,9,17,3,10,0,0,0,0,0,3,63,9,3,23,16,19,13,9,0,0,0,0,3,99,6,0,3,9,4,6,7,0,0,0,0,0,32,15,0,23,32,34,43,29,3,0,0,0,5,187,12,0,3,13,17,13,22,3,0,0,0,3,92,6,0,10,19,17,12,17,9,0,0,0,4,90,11,3,14,24,11,32,35,17,0,0,0,3,160,9,0,6,7,0,24,17,9,0,0,0,5,78,6,0,6,9,3,7,28,11,0,0,0,3,85,0,0,3,3,0,4,8,3,0,0,0,0,28,4,0,0,9,5,3,5,4,0,0,0,0,27,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,4,11,6
30905,3,0,0,0,0,5,6,0,0,0,0,0,22,4,3,0,5,0,7,0,0,0,0,0,0,23,15,8,12,5,0,9,3,3,0,0,0,3,54,10,4,14,8,5,43,26,4,0,0,0,3,131,7,4,9,0,3,12,5,3,0,0,0,3,48,19,9,20,13,27,114,68,14,3,0,0,5,287,4,0,11,16,11,72,52,15,4,0,0,4,192,6,0,3,5,17,69,76,18,9,0,3,3,210,12,0,7,9,23,87,127,59,9,0,0,3,345,10,0,3,8,9,53,74,41,3,0,0,0,208,8,0,0,3,6,41,69,46,5,3,0,0,190,0,0,0,0,0,9,28,24,6,3,0,0,74,0,0,0,0,0,10,14,23,3,0,0,0,47,0,0,0,0,0,7,5,8,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,12,6
30906,9,0,4,3,3,11,13,10,3,0,0,6,59,17,3,10,11,0,15,10,6,0,0,0,3,71,65,13,27,36,11,23,17,5,0,0,5,16,214,32,28,58,60,45,57,60,14,0,3,4,11,376,3,8,23,20,10,22,28,4,0,0,4,3,130,33,17,63,76,77,206,197,45,10,0,3,16,748,17,5,21,40,46,126,152,32,3,0,0,6,451,7,8,21,42,47,133,142,41,6,0,0,3,449,22,4,11,47,58,219,320,87,18,3,3,4,793,12,4,7,19,33,101,186,60,9,0,3,3,426,9,0,4,15,32,107,261,114,16,9,0,9,572,3,0,0,5,7,38,94,61,14,0,0,4,235,7,0,0,0,6,11,30,32,9,0,0,0,103,3,0,0,0,0,4,22,15,5,0,4,0,56,0,0,0,0,0,0,0,4,3,3,4,0,12,8,7,10,23,23
30907,4,0,0,4,0,16,22,12,6,0,8,11,77,0,0,3,3,10,6,11,7,0,5,0,0,48,17,6,22,28,14,24,27,5,0,0,3,9,156,25,7,28,44,46,84,83,8,0,0,0,14,336,10,0,13,19,24,33,29,6,0,0,0,3,143,27,13,39,74,100,207,262,34,3,3,4,16,789,18,6,17,49,45,167,215,46,6,0,0,7,592,5,3,14,30,50,162,265,38,11,0,3,6,585,25,3,22,42,69,282,557,128,17,7,11,16,1169,11,0,12,16,22,139,370,74,11,3,4,4,672,21,0,10,24,24,135,410,134,35,3,4,12,807,11,0,0,6,13,54,174,81,11,10,7,3,376,5,0,3,5,5,18,82,78,32,8,12,4,244,7,0,0,0,3,4,48,47,10,9,11,3,144,3,0,0,0,0,0,9,9,8,0,6,3,31,16,0,9,16,19
