SA3_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
12503,7461,2905,660,11018,4151,1596,110,164,6019,305,189,493,6508,2462,525,9495,3909,1469,86,180,5644,240,162,400,6042,2510,579,9134,3615,1382,106,154,5258,241,165,409,5665,2614,562,8833,2961,1169,114,129,4369,187,153,337,4710,2814,479,8002,1694,910,90,61,2757,140,112,248,3003,3490,412,6912,580,430,37,27,1069,9,15,29,1100,4466,383,5948,111,158,10,8,291,4,3,10,300,3752,291,4340,30,64,10,12,119,0,6,6,122,7492,792,8400,36207,17623,1477,1913,57223,3303,2493,5790,63017,48019,7484,118524
12504,10978,1953,923,13847,5430,1609,144,123,7302,278,155,433,7736,1471,585,9792,4146,1291,96,84,5619,229,113,347,5963,1277,420,7662,3664,1134,90,95,4983,190,90,278,5268,1404,387,7053,2824,998,97,71,3990,161,96,259,4246,1827,416,6493,1669,842,83,40,2629,110,61,172,2806,2468,352,5625,606,476,59,24,1163,20,24,43,1202,3440,291,4938,160,279,14,12,466,6,10,17,486,3190,223,3899,54,98,12,9,176,3,4,9,184,6942,731,7850,45626,17361,1722,1325,66035,3167,2262,5430,71466,34589,7466,113525
12601,2606,460,87,3150,1932,642,45,33,2656,62,57,122,2778,461,91,3332,1918,687,27,28,2658,67,37,105,2763,406,66,3238,1988,691,37,33,2750,70,39,112,2867,474,72,3415,1609,644,54,35,2342,65,41,106,2440,641,65,3154,901,560,40,19,1511,29,37,64,1579,1089,66,2728,338,378,30,7,757,11,19,30,787,1392,69,2247,82,154,14,4,260,0,8,10,266,1311,73,1650,44,100,6,10,155,4,3,5,160,2966,359,3481,14807,7403,574,351,23135,694,770,1463,24605,13046,1270,38919
12602,8422,1395,431,10245,5267,1771,128,81,7253,187,135,319,7571,1199,379,9139,4855,1715,108,94,6772,178,92,272,7045,1188,350,8577,4638,1579,103,97,6416,213,112,323,6738,1346,325,8404,3562,1510,140,75,5291,164,92,259,5547,1774,290,7613,2102,1243,119,56,3521,99,86,186,3706,2781,295,6788,862,822,70,29,1778,22,18,34,1819,3776,250,5839,253,337,28,16,631,0,13,12,649,3349,218,4214,84,217,10,24,336,4,3,7,350,9013,721,10083,43037,19408,1863,1159,65463,2040,2227,4269,69730,37461,5103,112299
12701,5335,1579,469,7382,3517,1330,97,133,5068,174,105,273,5346,1457,411,7218,3397,1248,82,117,4842,131,89,225,5068,1369,422,6864,3227,1084,98,112,4521,139,98,239,4763,1651,398,6807,2415,870,88,82,3455,107,82,193,3649,1864,347,5854,1323,585,61,58,2032,84,81,167,2193,2145,281,4620,445,263,16,27,753,6,10,23,773,2485,275,3530,113,105,11,8,228,3,4,11,239,1992,211,2440,31,45,5,11,96,3,0,8,101,3229,362,3697,29224,12297,1208,1286,44017,1731,1452,3190,47204,26648,4942,78799
12702,7230,3382,535,11145,4754,2047,136,215,7153,347,317,664,7821,3630,557,12005,4868,2163,113,216,7360,426,330,750,8116,3955,641,12712,4943,2021,130,238,7338,385,299,684,8015,4227,555,12797,4230,1780,142,180,6333,371,311,678,7011,5222,591,12825,2495,1233,122,104,3945,231,222,450,4398,5876,475,10742,810,526,55,44,1441,23,38,63,1501,6664,413,8581,164,170,13,10,367,4,5,9,373,5159,293,5827,41,63,14,19,139,0,6,11,146,10385,736,11264,42992,21389,1589,2193,68157,4124,3759,7879,76037,67470,7180,150687
12703,6323,1955,692,8965,4227,1493,121,128,5966,221,128,348,6317,1668,578,8561,3978,1152,99,126,5354,185,110,297,5649,1586,532,7770,3579,1032,130,101,4842,166,92,251,5091,1715,522,7332,2683,876,104,74,3741,148,86,237,3978,1976,462,6415,1451,604,91,49,2185,77,68,145,2333,2417,398,5142,510,349,26,21,910,5,19,25,939,3049,365,4348,110,135,12,7,262,0,5,6,267,2658,267,3193,35,62,3,8,104,0,0,0,103,4813,564,5484,32204,13216,1422,1206,48046,2185,1696,3883,51933,32184,6969,91086
12801,5917,709,370,7000,4455,1860,135,83,6529,103,74,180,6707,760,349,7822,4443,1746,129,98,6420,97,84,177,6599,767,330,7695,4070,1638,161,105,5978,141,67,206,6182,942,304,7426,3602,1599,182,78,5454,99,55,157,5611,1259,347,7219,1926,1414,144,61,3542,74,65,137,3680,2350,286,6314,760,891,74,26,1747,10,20,31,1773,3594,264,5640,213,432,30,16,695,3,10,13,710,3671,226,4607,73,219,23,20,333,3,10,15,345,9079,613,10041,35510,17505,1802,952,55769,1052,1003,2055,57820,27812,4397,90027
12802,6304,692,189,7190,4677,2049,122,70,6913,91,71,161,7073,726,267,8064,4648,1771,114,70,6608,110,69,182,6790,640,232,7657,4386,1674,125,81,6257,97,62,156,6415,786,211,7417,3830,1587,193,47,5659,84,66,145,5806,1265,211,7277,2096,1369,180,34,3678,58,74,128,3807,2377,206,6390,708,799,78,15,1592,13,24,36,1630,3712,180,5523,146,324,15,4,494,3,9,12,502,3522,140,4164,56,96,8,17,177,6,10,11,183,6439,324,6951,35973,18198,1802,693,56671,1009,1051,2063,58731,24916,2657,86302
19797,9,0,0,9,3,4,11,0,16,0,0,0,16,3,0,21,3,3,9,0,10,0,0,0,10,4,0,16,11,3,11,0,24,0,0,0,24,7,8,35,3,0,3,3,14,0,0,0,14,13,5,35,3,9,0,0,10,0,0,0,15,21,7,42,0,3,4,0,6,0,0,0,6,40,11,63,0,0,0,0,3,0,0,0,3,32,6,46,0,0,0,0,0,0,0,0,3,36,13,55,48,25,43,4,130,3,3,4,130,185,63,374
19999,433,231,300,955,188,87,15,18,302,56,10,67,366,212,362,940,154,80,6,11,250,64,14,85,333,254,295,881,138,93,16,10,253,52,8,64,316,287,312,919,124,77,19,8,228,47,17,66,290,326,232,850,69,61,13,3,151,34,14,51,196,457,212,866,29,32,8,0,70,7,5,9,80,536,165,779,8,10,0,0,18,3,0,4,17,322,77,413,7,3,0,3,8,0,3,3,13,255,95,361,1977,1047,148,158,3331,699,245,941,4272,4062,3220,11545
20101,4880,984,334,6202,3069,1641,144,58,4916,138,109,252,5166,993,344,6499,3233,1560,120,74,4975,169,101,265,5246,1036,350,6629,3187,1486,165,69,4911,158,76,234,5141,1142,371,6661,2679,1421,167,54,4316,115,75,189,4502,1534,352,6387,1486,1194,158,60,2899,84,66,146,3047,2565,359,5972,436,626,83,23,1171,12,21,31,1200,4049,380,5626,96,208,28,8,344,3,8,6,351,3499,344,4189,56,117,12,18,201,0,0,0,203,6924,743,7880,26138,17026,1821,803,45790,1898,1559,3452,49247,29421,5182,83848
20102,1152,243,96,1496,865,487,50,25,1426,31,25,60,1481,276,145,1900,943,550,46,23,1566,48,21,71,1634,317,170,2116,983,600,82,47,1719,57,34,87,1804,358,195,2360,906,572,75,25,1576,43,18,69,1644,558,198,2395,530,510,90,22,1149,40,25,67,1216,970,199,2377,221,299,36,13,571,4,7,16,581,1454,173,2209,105,100,17,7,229,0,3,3,238,1170,159,1563,57,63,8,17,139,0,0,4,145,1777,284,2206,6794,4732,585,308,12415,419,263,687,13102,8337,1986,23428
20103,808,264,82,1154,587,344,31,22,987,41,31,70,1058,349,85,1502,674,369,34,24,1100,43,20,58,1161,444,94,1704,697,369,43,24,1136,49,26,76,1210,507,110,1824,631,422,60,23,1131,50,22,69,1207,678,146,2022,460,379,49,15,905,42,33,73,980,1056,137,2171,176,199,33,9,417,3,8,9,427,1577,163,2173,63,83,9,14,160,0,3,3,166,1378,165,1716,43,45,13,15,113,0,0,0,119,2160,274,2553,5015,3527,422,214,9185,501,259,765,9945,9791,1512,21245
20201,4294,908,323,5527,2700,1410,143,62,4308,128,96,226,4536,869,312,5718,2788,1367,124,56,4336,122,61,183,4522,898,352,5773,2708,1303,161,51,4224,117,62,174,4396,1019,359,5777,2327,1427,178,66,4002,100,52,151,4153,1388,372,5915,1355,1167,166,35,2725,78,67,144,2872,2254,362,5491,371,592,82,21,1072,3,21,21,1090,3674,366,5129,75,200,21,16,315,3,8,14,323,3108,316,3747,52,104,7,17,181,3,3,5,183,6557,1018,7758,23611,15457,1814,710,41593,1595,1354,2947,44535,26442,5269,76243
20202,1889,513,172,2577,1401,820,68,39,2330,74,39,105,2441,551,207,3193,1595,954,69,34,2661,48,46,98,2756,519,250,3532,1661,930,111,44,2741,71,42,106,2850,593,248,3690,1419,927,111,35,2492,83,43,130,2623,885,278,3789,879,825,112,23,1838,63,51,113,1948,1487,301,3739,309,458,67,19,853,7,16,22,874,2385,267,3526,105,185,26,4,318,0,10,10,329,2045,253,2629,81,119,9,18,227,3,5,9,233,3210,537,3983,10969,8043,864,367,20238,594,476,1070,21306,14685,3075,39071
20203,416,98,39,552,295,130,11,11,454,14,6,18,466,103,71,645,341,183,20,13,556,18,11,23,582,138,68,789,380,193,26,15,621,20,10,35,649,185,78,911,408,195,30,12,651,28,4,28,675,276,75,1027,291,161,28,21,502,13,4,15,516,387,85,986,113,95,13,9,230,3,0,3,233,606,104,937,63,42,3,0,113,0,0,0,113,456,64,633,38,42,9,4,96,0,0,0,96,844,160,1094,2708,1570,205,133,4615,170,73,241,4852,3705,906,9469
20301,1033,184,63,1282,728,358,33,22,1145,19,9,25,1167,158,76,1408,734,391,40,21,1182,15,11,29,1211,162,67,1440,681,355,25,18,1081,28,11,43,1119,202,69,1387,568,313,43,23,947,22,9,28,976,283,65,1318,347,257,28,11,640,17,6,25,659,492,90,1238,141,172,26,6,339,0,4,4,343,655,68,1066,59,71,8,9,154,0,0,0,154,501,45,697,27,38,6,7,77,0,0,0,76,788,79,951,5287,3265,388,199,9136,206,164,369,9504,4436,821,14759
20302,8972,1923,522,11407,5850,3000,281,148,9275,302,190,491,9769,1904,642,12313,5889,2778,256,144,9068,343,149,487,9560,1955,709,12221,5723,2774,274,119,8886,281,116,393,9282,2164,644,12083,4659,2633,312,108,7705,233,122,359,8064,2908,638,11608,2604,2212,284,79,5179,188,151,344,5520,4501,610,10632,767,1097,118,39,2020,11,35,41,2067,7236,673,9976,166,415,31,20,634,3,21,25,662,6345,539,7545,86,194,19,28,334,7,5,13,349,13513,1695,15554,48362,30995,3312,1526,84191,3309,2689,5996,90188,54943,9342,154470
20303,3396,597,219,4216,2389,1395,107,51,3942,76,68,145,4087,584,242,4907,2361,1331,97,61,3853,84,46,126,3983,483,233,4707,2284,1217,142,36,3684,85,56,138,3824,562,238,4622,1947,1379,159,39,3523,82,52,138,3658,1056,293,4997,1160,1204,129,42,2522,66,71,138,2665,2335,309,5309,375,691,76,14,1147,3,23,25,1171,3766,337,5268,93,269,31,22,413,0,10,13,426,3251,296,3972,39,128,15,17,202,4,6,10,206,5577,537,6326,17398,12467,1306,521,31696,781,773,1555,33248,21259,3384,57894
20401,2031,459,219,2712,1473,764,80,44,2364,69,37,110,2475,426,255,3149,1650,790,90,61,2589,77,41,120,2711,518,267,3501,1783,843,99,59,2785,83,43,122,2909,651,315,3874,1644,961,140,58,2797,72,50,124,2924,938,324,4191,1123,841,117,39,2115,68,53,114,2232,1603,352,4182,463,533,68,26,1089,6,10,16,1107,2707,339,4154,168,220,26,20,431,0,3,3,436,2409,313,3164,125,159,22,25,338,0,0,0,339,3933,630,4901,13463,8102,1001,564,23132,751,479,1229,24362,16477,3841,44677
20402,1810,374,138,2324,1266,698,74,40,2078,58,38,93,2174,394,189,2754,1500,717,66,28,2306,56,23,80,2388,426,192,3000,1597,774,99,34,2501,57,24,82,2587,487,227,3297,1445,820,128,45,2437,59,51,110,2545,716,238,3502,918,760,109,30,1812,54,34,86,1899,1329,237,3464,367,402,62,15,852,4,13,13,868,2215,265,3344,140,159,15,15,335,0,3,4,336,2047,222,2605,113,118,25,19,270,0,0,0,275,3965,685,4925,11500,7241,919,411,20070,608,411,1021,21094,14098,2970,38158
20403,3069,584,262,3912,2122,1078,91,71,3357,96,56,154,3513,628,280,4429,2426,1124,89,53,3694,80,43,131,3824,578,311,4719,2464,1117,133,64,3776,93,56,148,3919,741,313,4978,2138,1148,187,43,3516,85,47,129,3650,1157,318,5124,1346,983,170,39,2537,67,64,129,2669,1790,349,4818,503,552,90,33,1175,5,24,29,1201,2899,287,4390,153,224,29,20,424,0,6,8,433,2491,233,3154,110,117,19,26,266,0,0,4,270,4519,542,5333,19163,11121,1411,642,32340,1018,741,1762,34100,18871,3980,56959
20501,1983,444,179,2610,1387,662,61,25,2136,62,29,91,2225,438,165,2830,1567,797,73,42,2480,64,39,102,2585,436,216,3234,1500,773,108,49,2433,66,25,94,2529,532,214,3273,1391,772,129,41,2332,84,39,123,2456,784,235,3469,863,695,99,27,1687,47,42,91,1777,1260,237,3275,329,381,42,25,778,5,10,19,796,2188,219,3204,128,160,20,18,326,0,3,3,327,1992,212,2537,82,120,12,14,225,0,3,3,233,3334,476,4045,12390,7577,908,437,21325,697,548,1245,22562,14000,2753,39320
20502,1470,372,144,1977,943,605,64,41,1655,59,28,87,1748,374,193,2305,1145,695,62,33,1931,83,29,109,2038,439,222,2701,1178,763,121,46,2112,83,30,115,2229,594,264,3087,1171,813,135,38,2158,95,44,136,2295,901,266,3459,780,715,119,38,1652,75,49,124,1779,1699,289,3772,306,434,66,26,832,7,9,18,850,2984,379,4206,114,178,32,10,342,0,3,4,341,2682,304,3325,82,103,16,22,233,0,0,0,232,4221,757,5211,8933,6778,936,404,17052,733,424,1161,18211,16338,3445,37995
20503,2199,494,185,2879,1542,937,80,40,2608,80,56,130,2740,536,210,3481,1778,1048,105,35,2966,97,35,131,3093,576,281,3954,1711,1086,149,55,3006,88,56,140,3147,807,314,4269,1571,1228,162,55,3016,112,71,184,3199,1189,324,4714,1046,1111,166,44,2369,79,69,146,2516,2171,356,5047,454,606,88,41,1190,9,18,26,1217,3661,448,5321,158,270,38,22,490,0,3,4,498,3214,325,4041,112,163,32,39,345,0,4,3,349,5428,800,6578,12991,9962,1288,559,24806,884,593,1486,26286,20947,3933,51170
20504,3080,718,267,4066,1838,978,83,39,2937,192,77,268,3203,733,311,4252,1970,1033,106,51,3155,179,64,248,3404,893,356,4658,2106,1064,130,47,3347,169,51,223,3572,1090,370,5033,1823,1023,184,63,3089,193,70,260,3352,1466,399,5216,1085,800,157,42,2081,126,68,192,2276,2204,381,4858,359,419,54,21,848,14,15,23,872,3162,371,4406,73,159,15,15,265,0,5,10,270,2630,290,3191,48,87,13,13,160,3,3,6,170,5051,763,5983,16809,10708,1304,592,29411,2109,1046,3152,32563,22350,4945,59863
20505,1712,511,161,2379,1113,563,62,33,1775,69,23,93,1869,476,203,2552,1190,625,87,38,1931,77,36,117,2050,503,201,2749,1306,624,98,49,2071,75,27,102,2171,578,224,2967,1254,671,116,42,2084,77,43,117,2200,796,249,3240,790,648,95,30,1566,54,32,87,1653,1340,241,3234,341,298,54,13,705,8,18,25,731,2069,228,3024,104,134,10,14,262,0,0,3,268,1603,174,2041,73,97,9,17,197,3,0,3,202,2944,417,3563,10404,6245,854,399,17898,741,451,1195,19093,13434,2727,35249
20601,6640,868,476,7977,3269,1471,148,60,4947,178,91,268,5217,758,335,6309,2981,1199,92,63,4333,126,82,204,4540,718,286,5543,2367,952,88,61,3464,111,60,170,3640,787,269,4693,1711,858,76,36,2672,88,51,141,2812,1044,223,4085,913,651,47,22,1642,68,56,129,1771,1349,193,3311,330,330,31,17,716,5,15,22,733,1832,156,2726,82,114,10,12,211,0,7,7,221,1726,129,2077,34,56,10,5,106,0,7,5,113,4834,388,5332,29436,15675,1392,750,47253,1621,1534,3160,50413,19556,4369,74327
20602,3821,424,310,4555,2248,1097,77,40,3463,95,52,146,3608,456,264,4330,2138,1021,76,33,3273,77,59,142,3414,456,218,4089,1625,813,67,30,2530,52,30,78,2608,448,168,3229,1231,608,51,29,1922,52,44,91,2008,546,152,2704,607,456,47,8,1122,32,24,52,1180,794,123,2091,209,190,19,9,434,3,11,14,447,1144,106,1692,34,80,3,4,117,0,7,7,128,1053,92,1268,33,37,4,9,87,3,0,3,89,3098,302,3490,17442,9601,841,419,28301,768,750,1516,29819,11031,2777,43625
20603,4001,594,330,4921,2545,1044,92,61,3737,98,53,155,3895,600,329,4821,2602,1052,69,49,3764,127,57,178,3944,582,299,4822,2261,856,61,48,3230,87,54,141,3366,571,232,4170,1855,797,63,40,2751,66,44,111,2860,853,227,3941,964,715,67,25,1769,52,40,85,1860,1213,209,3275,321,391,33,12,757,9,14,24,784,1630,166,2576,83,113,17,10,217,0,0,3,218,1354,127,1699,37,72,4,4,120,0,3,3,119,3570,382,4073,21762,11133,1060,558,34507,1152,1055,2203,36715,15169,3784,55664
20604,7489,1144,1193,9826,3292,888,114,55,4346,173,88,260,4608,840,764,6212,2681,715,92,54,3545,151,53,206,3754,739,628,5126,2258,664,95,28,3051,124,57,183,3234,816,606,4659,1762,625,81,49,2516,88,60,149,2667,968,532,4156,1109,625,67,27,1825,60,37,98,1918,1272,453,3641,516,474,47,6,1043,16,26,38,1079,1673,432,3185,207,253,18,11,490,8,12,21,508,1299,295,2097,101,152,18,11,286,4,0,4,291,2529,731,3553,41859,20156,1978,1165,65152,2852,5153,8006,73156,39851,14236,127245
20605,8094,871,993,9952,4632,1350,195,59,6233,216,92,312,6537,816,806,8158,4007,1281,125,50,5466,201,68,262,5730,888,720,7334,3108,1093,106,45,4343,196,77,269,4618,918,615,6150,2465,1062,97,26,3649,133,66,201,3854,1172,613,5646,1303,911,94,35,2342,95,61,155,2499,1622,441,4557,620,662,52,16,1353,24,30,54,1404,2271,428,4110,213,323,16,7,558,10,15,25,578,1973,281,2841,80,140,11,14,245,4,4,11,257,3851,530,4635,40832,14466,1672,742,57711,1832,1249,3075,60787,19028,9263,89081
20606,4101,463,473,5045,2106,614,62,36,2819,100,45,141,2958,477,324,3762,1912,547,45,37,2537,111,43,152,2689,497,295,3478,1569,539,50,27,2179,60,37,93,2274,540,263,3082,1265,564,50,19,1908,68,36,105,2011,664,251,2929,837,555,40,16,1451,38,28,61,1512,967,245,2727,508,551,27,16,1111,10,21,31,1145,1369,225,2740,190,312,31,16,551,0,10,16,561,1393,174,2132,111,220,14,14,367,5,5,5,369,3513,519,4404,25393,9227,925,468,36011,991,855,1845,37858,13624,5204,56683
20607,6608,812,702,8115,3255,1060,135,61,4515,148,94,243,4753,744,521,6022,2761,994,77,40,3872,156,77,238,4110,769,469,5351,2323,770,87,48,3220,129,51,185,3408,768,438,4612,1794,789,57,32,2675,101,64,163,2835,981,399,4216,1029,698,63,21,1816,62,43,106,1923,1313,354,3589,474,531,30,21,1057,12,23,35,1094,1783,288,3161,129,246,14,7,405,3,6,13,417,1566,221,2197,47,87,8,10,151,4,5,10,158,3235,452,3845,35628,13432,1477,690,51224,1582,1260,2838,54067,16444,7150,77659
20701,7943,1375,461,9779,5835,2477,183,91,8582,182,156,337,8917,1526,513,10960,6639,2770,162,118,9695,255,155,407,10108,1687,530,12324,6350,2564,175,116,9216,225,116,345,9554,1684,535,11777,4952,2192,193,77,7413,185,113,300,7715,2072,444,10233,2934,1961,165,54,5124,120,98,223,5338,2999,409,8753,1240,1580,106,44,2968,30,44,77,3049,4492,380,7922,419,809,51,27,1306,8,20,30,1333,4353,336,6027,163,417,34,40,653,3,17,18,674,11219,968,12862,49766,28984,2331,1180,82260,2120,2725,4837,87099,44498,6828,138430
20702,4278,947,184,5418,2922,1245,64,79,4306,150,100,248,4557,953,168,5679,3154,1454,86,63,4754,142,88,230,4990,995,214,6192,3028,1493,69,70,4656,148,106,252,4914,1058,227,6203,2467,1258,91,60,3878,127,81,208,4088,1471,209,5767,1499,1085,68,44,2697,75,55,131,2826,2096,196,5126,613,746,52,30,1445,17,23,40,1485,3358,204,5045,225,402,29,16,669,3,11,15,684,3754,227,4666,92,232,23,13,365,4,6,6,367,9162,847,10371,24003,14245,1028,752,40019,1390,1458,2849,42872,30224,3227,76324
20703,4976,951,211,6140,3458,1628,98,56,5235,132,89,226,5458,1049,230,6739,3673,1726,106,74,5572,149,98,244,5822,993,251,7067,3272,1357,89,68,4788,138,64,205,4991,996,247,6238,2662,1287,110,46,4102,136,76,212,4310,1338,242,5893,1341,1068,95,21,2534,65,69,133,2664,2020,194,4880,449,655,43,17,1165,16,19,39,1204,2862,201,4270,130,318,22,13,474,0,5,8,482,2869,202,3550,44,165,11,11,237,0,4,4,239,8235,817,9295,26837,17486,1317,681,46322,1574,2245,3817,50138,31629,3830,85602
20801,4266,748,247,5261,3831,1639,126,66,5662,101,121,220,5884,895,371,7153,4593,1914,95,86,6686,120,92,213,6902,1004,406,8315,4148,1639,118,77,5995,145,65,214,6207,964,371,7543,3265,1622,135,53,5067,123,68,187,5261,1283,341,6884,1807,1353,116,43,3319,67,54,127,3443,2010,306,5756,812,1101,74,32,2025,19,36,57,2076,3046,276,5399,242,562,35,13,855,3,22,26,878,3163,275,4312,100,265,13,20,402,7,9,10,412,7795,757,8971,27559,16443,1332,652,45993,992,1217,2215,48202,26182,4285,78669
20802,8728,1256,504,10490,6054,2450,156,101,8761,209,150,359,9123,1211,474,10807,5837,2621,150,113,8719,218,128,346,9062,1206,461,10732,5030,2070,128,91,7318,219,112,333,7655,1172,410,9236,4014,1918,163,78,6166,177,77,257,6418,1692,372,8488,2362,1675,139,58,4235,97,97,200,4432,2551,341,7325,971,1195,72,30,2270,24,39,63,2330,3926,316,6568,221,520,34,20,790,4,23,30,821,3370,250,4441,107,266,18,31,426,3,5,13,436,9936,860,11233,45203,25056,2057,1117,73440,2197,2357,4558,77993,37364,5998,121353
20803,7128,1071,436,8642,5130,2232,186,109,7661,173,126,296,7958,1013,410,9384,5117,2148,158,99,7527,193,92,284,7808,1006,423,9241,4383,1722,142,77,6320,169,91,260,6580,1045,349,7976,3436,1562,141,76,5213,141,83,224,5438,1415,306,7154,2015,1335,128,54,3525,87,82,171,3694,2307,345,6346,689,796,59,33,1578,23,30,51,1635,3641,342,5615,156,340,30,18,541,3,8,16,559,3553,295,4406,58,168,24,19,262,3,4,11,277,8200,1248,9726,36554,18879,1879,921,58234,1592,1485,3079,61311,28769,5453,95538
20804,2228,281,131,2647,1553,571,48,20,2187,49,33,82,2271,311,126,2700,1613,660,45,28,2339,55,31,91,2430,383,118,2928,1471,549,33,21,2078,44,31,71,2148,351,132,2634,1144,499,35,14,1687,46,25,66,1760,438,109,2312,672,473,33,17,1193,24,15,46,1239,699,89,2029,302,403,18,9,733,7,11,21,753,1023,95,1867,100,194,10,4,312,0,7,8,324,1038,80,1435,48,101,4,14,169,0,9,9,176,2769,260,3202,12758,6947,507,311,20517,570,704,1269,21787,10758,1735,34286
20901,7069,1168,358,8593,4545,2230,178,90,7042,170,110,283,7326,1102,346,8776,4456,1994,126,91,6667,172,90,266,6927,1083,363,8370,4098,1811,127,85,6125,152,94,250,6376,1142,336,7851,3567,1764,174,68,5583,138,89,222,5802,1545,312,7653,2116,1555,158,45,3872,83,57,139,4009,2587,293,6887,805,930,80,38,1858,20,31,57,1910,4291,329,6534,188,359,20,13,586,4,9,16,596,4098,277,4976,64,192,12,27,296,6,5,6,302,8463,951,9720,35554,20514,1954,888,58915,1689,1744,3429,62344,32622,4889,99850
20902,5683,1218,479,7375,3169,1503,125,89,4886,178,122,297,5179,1075,418,6675,2987,1408,103,81,4565,172,108,278,4846,1119,446,6415,2406,1063,91,73,3621,173,62,239,3862,1168,346,5380,1860,905,74,61,2895,123,61,183,3079,1481,320,4884,943,658,61,37,1700,91,44,133,1836,1791,286,3905,295,302,31,16,643,5,11,20,659,2563,251,3482,73,112,10,11,198,3,0,4,205,2491,273,2967,25,51,15,14,103,0,3,3,105,6864,1018,7991,24986,14830,1268,927,42006,1989,1925,3913,45925,27695,6037,79654
20903,3076,421,164,3663,2610,1360,113,50,4135,58,47,105,4237,497,201,4937,3059,1407,117,55,4636,50,51,99,4736,537,200,5472,2845,1338,113,44,4339,73,35,109,4447,584,244,5278,2531,1289,142,57,4018,67,45,116,4133,830,212,5174,1420,1024,100,34,2576,43,46,89,2665,1446,175,4290,503,600,44,19,1158,9,15,24,1186,2097,160,3445,115,249,12,9,383,0,6,6,394,1732,126,2250,46,95,7,6,153,0,0,0,151,2367,228,2753,20085,12706,1136,500,34422,713,841,1554,35979,14027,2285,52287
