SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
30303,3,35,9,20,67,19,38,9,8,68,10,59,16,36,119,11,78,18,34,148,12,70,10,37,132,29,177,52,59,319,26,98,32,42,196,4,18,10,10,40,0,7,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,15,3,9,27,124,594,156,258,1135,5,19,9,14,51,3,33,7,16,61,15,39,9,32,96,3,41,3,34,77,4,15,5,10,31,5,30,10,22,73,10,85,27,44,173,45,211,88,85,425,11,48,8,22,87,0,7,3,3,15,6,3,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,14,10,18,44,107,557,185,305,1145,3,7,7,11,26,0,4,3,7,12,3,24,17,24,61,13,33,10,17,71,8,9,0,23,38,7,32,11,26,76,3,60,25,32,118,44,235,88,126,496
30304,3,12,7,6,32,0,22,4,0,27,3,30,0,18,48,7,50,8,22,94,5,64,8,29,98,22,115,14,24,173,5,44,4,16,78,0,10,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,3,9,5,3,20,55,364,55,116,590,0,9,0,13,25,0,19,9,9,38,4,23,5,18,46,9,19,6,14,47,0,21,5,0,25,0,14,8,8,32,10,82,15,37,142,21,112,28,47,209,0,21,5,0,33,3,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,21,62,339,78,150,633,0,3,3,4,11,0,3,5,4,8,0,26,9,10,44,0,17,3,13,41,0,13,0,11,22,3,15,11,8,36,5,46,5,34,87,15,121,34,58,219
30305,3,29,11,6,40,11,31,7,4,51,7,41,4,15,69,10,69,6,19,98,10,75,9,25,121,20,171,22,47,265,24,127,19,27,197,0,17,0,0,18,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,13,0,14,4,9,35,89,575,84,165,916,3,14,3,16,35,3,15,4,11,31,12,35,3,13,71,7,23,6,9,46,3,10,0,4,23,4,21,3,13,42,18,125,14,40,196,58,248,60,82,444,7,35,13,16,71,3,7,0,0,12,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,16,6,9,33,123,562,115,217,1016,0,7,3,0,7,0,6,0,4,6,7,28,8,14,59,10,22,4,10,51,8,9,3,15,34,10,12,5,18,38,18,78,25,39,161,58,256,59,155,525
30306,0,14,7,10,28,4,12,6,3,23,5,20,3,11,43,7,29,6,12,57,10,61,11,24,107,33,185,53,84,354,20,70,31,27,150,4,16,3,7,31,0,3,3,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,18,86,439,121,182,831,0,12,11,9,31,0,16,12,5,30,6,22,6,10,37,3,12,5,8,29,3,8,0,4,16,0,9,5,0,16,18,76,31,40,161,26,198,66,92,381,8,22,12,9,55,3,4,3,3,15,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,8,24,65,391,144,192,801,0,10,3,6,20,0,3,3,7,11,5,20,7,3,34,0,18,3,12,38,0,11,3,3,24,11,12,3,12,33,7,33,0,20,65,41,152,51,106,346
30401,0,7,0,4,8,0,0,0,0,5,0,7,0,0,8,4,8,7,0,16,5,20,5,8,36,9,117,15,24,154,16,66,8,21,113,4,18,3,9,33,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,39,251,39,70,396,0,0,0,5,4,0,3,0,0,3,4,0,0,6,10,0,4,0,3,8,0,0,0,0,3,0,5,0,0,10,5,42,6,18,74,30,87,27,24,170,4,21,0,17,50,0,8,0,3,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,53,180,53,77,355,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,5,19,4,3,33,24,110,40,43,212
30402,0,0,3,0,4,0,0,0,0,3,0,0,3,0,6,0,8,0,6,15,5,7,3,4,20,11,45,7,10,79,18,62,13,10,103,11,19,5,10,52,0,8,0,0,12,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,7,39,174,46,46,303,0,8,0,0,12,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,0,4,0,0,6,0,4,3,0,7,3,20,8,5,40,26,77,37,18,160,12,29,14,14,65,3,9,0,3,19,3,3,0,0,11,0,3,0,3,9,0,0,3,0,3,0,0,0,0,3,0,3,0,0,5,51,171,71,54,343,3,3,6,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,3,0,0,3,3,9,0,3,17,18,87,39,19,168
30403,3,12,0,7,24,0,6,3,0,7,0,9,3,13,27,3,24,17,20,57,4,27,9,10,48,10,51,22,20,97,11,64,40,15,123,9,27,13,7,58,0,9,4,3,16,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,3,42,231,111,92,480,4,8,0,3,10,0,8,5,0,15,0,4,3,8,17,0,9,0,3,13,0,5,3,0,5,0,8,9,3,24,9,46,20,17,85,11,95,37,36,172,8,25,18,14,67,6,8,0,7,26,4,4,7,9,26,3,3,0,0,10,0,0,0,0,3,0,8,0,3,7,0,3,3,10,14,41,231,105,110,497,0,6,4,4,11,0,0,0,0,0,0,3,6,4,13,0,9,3,7,16,3,6,4,3,13,0,4,6,3,17,0,25,14,16,54,16,91,36,49,191
30404,0,27,10,17,55,7,57,11,6,77,15,55,16,26,107,7,69,11,23,107,7,50,14,32,104,15,122,37,40,215,9,85,17,32,143,8,15,8,3,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,17,3,9,26,74,495,121,194,886,0,11,3,12,32,4,39,5,13,66,13,58,11,26,116,4,31,4,23,68,3,26,4,9,43,3,23,6,12,45,15,88,17,31,158,36,129,53,47,255,6,29,15,10,50,0,5,3,6,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,16,92,447,124,200,859,0,0,0,5,9,0,0,3,3,10,3,42,10,23,74,8,46,10,27,90,0,21,4,14,37,0,35,7,14,55,8,54,18,26,109,35,158,45,65,300
30501,0,14,8,11,32,0,13,6,8,25,0,13,9,27,41,3,50,8,16,84,0,36,3,13,54,6,57,14,22,107,4,57,23,28,116,7,41,24,11,82,0,15,13,7,37,3,11,8,7,22,0,0,3,3,6,0,0,3,0,3,0,0,0,0,0,0,5,0,0,3,0,6,6,7,16,22,321,126,172,635,0,15,7,3,28,0,16,3,5,21,0,12,10,11,37,0,9,7,9,34,0,12,6,9,22,0,16,4,6,32,9,47,16,18,93,4,70,29,43,146,13,40,24,21,90,0,39,22,13,68,0,4,11,7,22,0,6,3,8,15,3,0,3,0,9,0,3,9,3,16,0,3,3,8,17,26,297,166,162,645,0,3,3,9,19,0,0,0,8,3,4,13,4,6,29,0,13,9,6,28,0,3,0,12,15,0,18,3,10,33,9,30,8,13,64,14,76,30,25,143
30502,0,37,8,8,57,0,35,3,4,38,0,35,9,23,72,3,43,15,26,80,0,45,12,13,76,12,72,13,29,120,17,57,23,28,122,7,19,7,7,36,0,8,0,3,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,3,12,41,356,90,158,636,0,7,3,17,28,3,39,9,7,57,0,21,4,17,49,0,16,3,11,33,0,11,3,4,20,3,19,4,8,32,0,60,19,18,98,11,93,38,41,184,9,42,10,24,83,4,15,5,4,23,3,9,3,3,16,0,9,0,0,9,0,0,0,0,3,4,4,0,4,13,0,7,4,0,10,37,352,103,166,659,3,8,3,3,14,0,0,3,3,7,3,34,6,14,49,7,23,3,5,41,0,6,0,8,19,0,11,0,14,23,0,27,9,16,57,10,114,33,44,200
30503,0,39,8,10,61,9,19,3,3,32,0,40,14,19,78,0,91,24,50,162,3,71,26,31,130,14,118,34,67,234,13,102,33,55,202,3,47,10,21,84,0,12,8,3,24,0,8,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,6,25,55,558,163,273,1045,0,12,3,8,29,0,26,3,11,46,0,25,3,14,40,3,16,9,16,46,0,13,8,11,31,0,48,6,33,88,13,126,33,62,230,19,136,64,78,291,11,53,24,30,116,4,44,13,8,70,4,12,4,9,27,5,7,3,0,14,0,0,0,0,0,0,6,3,3,15,0,13,3,16,34,64,531,193,292,1077,3,13,3,12,36,0,4,0,3,7,0,33,0,13,47,0,15,8,13,43,0,10,3,10,28,4,21,4,14,38,8,116,42,64,221,23,139,68,83,323
30504,4,8,0,5,16,0,3,0,0,12,0,8,7,10,27,0,40,6,24,75,0,25,9,14,54,3,63,18,23,113,18,64,33,24,138,3,42,17,16,80,4,7,3,3,23,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,35,278,109,126,548,0,6,3,3,13,0,3,3,0,7,0,3,4,3,9,0,6,3,7,17,0,5,0,6,10,0,17,3,7,27,3,53,14,28,98,13,106,33,44,199,10,29,14,13,68,3,21,10,7,38,0,5,6,0,11,3,3,0,3,10,0,0,0,0,0,0,7,3,0,8,0,0,0,10,14,35,273,98,133,539,0,6,0,3,11,0,0,0,0,0,0,10,4,0,8,0,6,3,5,22,0,7,3,4,12,0,12,3,8,17,3,36,11,21,72,6,68,31,41,152
30601,0,15,3,5,29,0,21,0,6,30,3,51,3,24,81,18,141,12,18,183,10,76,13,25,124,25,136,22,12,190,11,103,14,26,151,5,19,6,14,45,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,3,3,7,17,78,576,68,132,854,3,3,5,7,19,0,18,0,0,17,10,20,3,3,36,9,36,6,22,80,6,58,8,11,80,10,175,20,41,236,39,208,35,52,337,35,148,15,48,245,8,20,0,7,31,4,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,12,3,12,29,128,710,102,205,1145,0,13,0,3,14,0,0,0,5,5,3,17,7,4,33,4,14,0,8,31,4,24,0,11,42,8,73,15,33,129,15,205,50,68,346,48,237,49,79,410
30602,4,70,10,32,114,23,117,8,18,161,37,276,9,99,418,41,472,51,108,673,19,182,18,45,265,38,309,41,97,484,28,152,19,41,237,3,26,6,8,45,0,5,3,0,8,0,0,0,3,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,3,22,7,66,9,15,97,196,1696,176,471,2535,7,41,8,24,87,9,102,13,30,152,35,215,18,58,328,25,324,29,91,474,23,222,33,67,344,43,382,40,87,548,96,540,72,143,848,26,128,16,34,205,3,21,0,0,27,5,15,4,0,20,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,9,4,64,9,23,101,277,2070,235,566,3146,5,19,0,16,39,3,13,3,13,33,13,108,18,51,187,39,176,18,80,312,25,179,19,65,286,35,357,52,114,560,98,566,117,174,961,89,407,86,148,726
30603,13,63,6,23,104,14,105,3,32,150,18,178,15,66,274,25,142,20,26,217,6,30,3,7,44,0,16,3,3,24,0,3,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,21,0,6,34,79,567,49,168,861,0,34,3,13,51,0,44,3,6,57,17,105,6,42,168,11,142,11,51,218,8,71,6,25,108,17,137,3,23,178,17,58,9,12,87,3,20,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,3,0,15,3,6,23,71,640,49,179,941,3,15,3,12,35,0,6,4,4,21,15,70,14,35,124,14,141,18,47,219,11,56,6,30,104,13,118,21,43,190,18,117,15,33,183,4,50,3,13,70
30604,0,8,0,5,15,0,10,0,5,20,3,22,3,11,40,3,34,0,8,49,0,17,0,3,17,0,24,0,6,36,3,13,4,0,19,0,9,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,3,11,14,147,10,45,215,0,8,3,3,13,0,8,0,0,7,4,10,3,11,24,3,20,6,10,36,3,15,0,3,23,0,31,3,9,41,0,25,3,10,41,3,10,3,3,18,0,6,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,3,14,15,145,30,48,236,0,5,0,4,9,0,0,0,3,3,0,10,0,5,9,0,13,5,7,26,0,14,0,4,21,0,26,0,17,41,7,43,3,13,64,5,33,7,5,54
30605,3,71,10,14,96,3,47,0,12,62,20,153,17,47,232,26,172,24,36,256,13,53,5,12,81,4,30,0,3,44,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,3,10,25,73,540,58,136,810,4,39,6,16,67,0,41,3,8,56,15,58,8,31,119,10,92,10,37,157,11,79,4,17,116,14,164,14,26,220,27,113,17,20,180,8,19,0,7,33,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,41,88,637,63,188,971,0,23,4,11,39,0,3,0,3,6,7,34,7,22,64,9,57,10,37,111,7,57,9,32,103,18,128,19,39,202,32,191,24,43,296,7,59,12,10,87
30701,3,69,9,29,110,4,62,0,11,79,17,149,15,31,212,3,93,15,13,129,3,25,0,6,33,3,15,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,14,38,425,45,105,616,5,48,5,13,70,3,29,0,4,31,4,71,7,25,111,9,106,15,22,153,3,51,5,10,72,8,70,9,18,102,10,58,10,8,75,0,12,0,7,24,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,21,0,5,23,46,463,52,110,671,3,36,7,13,60,0,11,5,0,15,0,36,6,17,62,12,119,10,22,166,13,93,11,35,152,15,134,9,20,180,11,91,5,23,131,7,21,3,7,34
30702,6,36,5,17,59,0,35,0,3,41,19,136,16,33,200,20,168,17,36,238,8,43,3,6,57,0,24,0,3,36,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,6,25,52,458,48,105,663,0,21,3,13,40,3,10,0,3,21,4,33,0,16,56,10,82,17,26,131,14,93,3,19,130,17,135,15,19,188,21,79,10,12,119,3,20,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,16,76,493,47,117,734,4,13,3,13,31,0,8,0,0,8,3,21,4,7,29,4,56,3,23,87,11,69,7,21,104,24,185,18,46,274,24,141,15,30,209,7,31,9,3,53
30703,0,24,3,10,37,0,15,0,3,19,13,150,19,45,224,21,235,18,35,307,9,36,3,3,54,0,10,0,6,17,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,14,50,484,43,106,682,0,13,0,0,19,0,14,0,3,18,15,38,7,24,84,11,100,12,39,161,15,107,15,20,157,27,203,24,29,280,10,72,7,11,102,6,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,81,570,61,135,843,0,15,3,8,26,0,4,0,0,6,3,16,0,6,26,0,52,14,32,100,13,63,9,26,112,28,220,30,54,330,31,124,10,31,192,3,14,3,6,25
30801,11,73,11,29,123,3,38,0,4,47,5,45,0,10,69,3,27,3,12,42,0,15,3,7,25,0,15,3,9,25,7,17,0,7,23,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,14,0,4,26,37,261,21,77,396,7,38,5,14,69,3,29,4,7,39,10,61,6,13,89,0,33,0,4,39,0,4,3,3,13,4,13,0,7,26,0,16,4,3,32,3,37,3,11,55,0,30,0,7,36,0,5,0,3,11,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,12,3,3,23,34,290,31,86,439,3,40,0,14,58,0,16,0,7,19,6,70,3,21,99,8,74,8,16,109,4,41,4,17,65,9,45,10,23,87,18,41,11,7,72,9,19,0,4,32
30803,8,116,11,36,178,20,132,8,23,181,37,386,42,108,571,84,591,81,121,876,25,168,9,34,238,26,133,10,27,190,7,44,3,9,68,0,11,4,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,16,0,50,0,15,68,212,1640,173,378,2401,3,63,10,21,99,8,89,14,14,122,29,165,16,36,250,13,176,23,75,280,11,153,24,64,248,35,351,35,129,544,52,436,48,122,665,35,165,21,40,261,4,7,0,0,15,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,43,3,17,79,199,1661,188,531,2585,8,46,4,22,75,0,11,0,9,19,6,101,6,33,154,21,122,17,52,215,18,130,20,58,226,45,378,44,104,570,104,647,89,181,1027,68,252,46,82,448
30804,0,32,0,9,39,0,20,3,0,21,6,45,3,10,67,3,27,3,8,35,0,0,4,0,4,0,7,0,0,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,16,140,12,28,194,0,9,6,11,27,0,26,0,0,30,0,30,0,3,40,0,18,0,9,29,3,13,0,5,15,0,24,3,11,37,3,17,3,0,21,3,7,3,4,16,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,17,158,17,40,230,3,11,0,6,13,0,0,3,0,4,0,14,0,3,20,3,17,0,12,35,0,20,5,3,31,0,21,0,0,25,7,23,0,10,39,0,8,0,3,14
30805,4,48,6,18,77,8,73,8,9,96,16,137,17,37,211,19,165,23,42,253,18,91,15,12,132,20,106,13,6,151,0,26,6,7,38,0,4,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,15,0,10,28,93,674,85,145,987,3,28,4,15,53,5,36,10,21,73,18,79,12,21,123,15,53,5,31,101,6,44,3,8,62,15,59,14,22,111,7,124,12,42,190,28,119,10,33,188,0,21,5,13,43,0,13,0,0,19,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,3,14,37,99,600,79,223,1002,3,13,5,6,28,0,10,0,4,11,5,57,8,18,99,9,141,13,23,189,15,162,20,40,228,36,236,19,62,347,32,146,26,41,248,17,57,9,18,110
30901,0,10,0,10,27,0,6,0,3,8,0,12,0,10,22,7,33,7,22,70,0,69,17,34,125,17,162,38,81,290,28,162,34,76,293,14,55,23,36,125,3,15,3,10,31,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,13,0,8,21,65,538,126,293,1026,0,7,4,7,17,0,7,0,5,7,0,10,0,3,20,0,12,5,9,29,0,8,3,5,12,5,61,10,32,99,17,223,54,93,380,41,200,44,107,391,13,67,20,28,127,0,29,13,24,58,4,11,6,8,31,0,3,5,0,3,0,0,0,0,0,0,4,0,3,5,0,20,5,8,32,88,649,165,324,1233,0,15,6,3,25,0,0,0,0,0,0,0,0,3,11,0,8,3,11,26,0,0,0,12,13,3,20,3,21,47,9,134,44,68,250,30,248,65,118,462
30902,0,20,9,8,37,0,3,3,0,14,0,30,11,27,68,5,80,18,54,158,7,86,19,44,156,28,220,46,73,362,40,170,32,59,300,16,53,9,27,100,3,6,3,3,14,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,10,4,9,16,110,690,150,303,1249,0,12,0,14,22,0,9,4,3,21,4,6,9,14,28,4,17,10,23,56,0,25,6,16,56,4,119,27,41,198,36,247,51,112,444,64,205,56,94,415,20,64,23,27,135,0,17,3,0,25,3,7,0,3,12,0,3,0,3,9,0,0,0,0,0,0,4,0,0,7,0,9,0,12,29,138,747,192,362,1439,0,8,0,4,11,0,0,0,0,0,0,13,6,16,29,4,13,0,13,31,3,4,4,8,17,0,38,6,25,72,22,156,42,96,315,39,228,79,129,482
30903,0,14,8,39,63,3,18,5,3,26,6,30,6,24,73,4,57,13,33,108,6,116,10,44,173,42,392,47,118,596,33,240,48,77,395,10,75,19,36,146,3,21,7,3,27,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,3,10,0,19,3,6,27,107,985,170,394,1656,0,7,6,24,40,0,20,4,11,29,3,23,6,21,50,3,26,8,13,50,3,17,5,18,43,3,75,14,35,135,40,399,83,146,676,58,301,82,132,569,13,62,16,40,132,3,12,8,12,37,0,8,3,3,14,0,3,3,3,12,0,0,0,0,3,0,0,0,0,4,4,17,3,17,45,136,981,247,467,1827,0,13,5,13,25,0,0,0,13,11,3,16,14,20,45,0,25,11,13,53,0,12,4,8,24,3,30,10,22,68,20,249,50,155,472,74,422,94,216,798
