SA3_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
11004,7,0,0,372,108,13,6,8,0,136,13,0,0,0,0,9,557,63,20,8,0,649,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,22,3,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,30,3,0,0,0,34,0,0,0,0,0,0,9,0,0,0,0,9,60,3,0,0,0,64,14,3,0,0,0,16,3,5,0,0,0,7,3,0,0,0,0,3,83,10,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,17,3,0,0,0,0,3,688,77,17,9,0,791,3,0,0,0,0,3,3,0,0,0,0,4,101,5,0,0,0,106,326,49,12,0,3,398,139,31,10,10,9,189,21,0,4,0,0,30,593,89,26,11
11101,7,0,0,414,101,35,18,3,0,161,19,4,0,0,0,20,680,94,34,5,5,808,0,0,0,0,0,0,3,0,0,0,0,3,47,0,0,0,0,52,49,8,0,0,0,60,0,4,0,0,0,8,6,0,0,0,0,6,107,15,0,0,0,124,0,0,0,0,0,0,12,0,0,0,0,12,41,3,0,0,0,44,19,8,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,7,78,8,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,866,115,30,5,5,1027,0,0,0,0,0,0,11,0,0,0,0,11,176,5,0,0,0,177,323,51,12,0,0,384,128,47,17,6,5,200,28,0,0,0,3,36,658,106,27,6
11102,3,0,0,292,106,11,11,3,0,135,13,0,0,0,0,13,499,47,18,3,0,557,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,17,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,537,51,17,3,0,606,0,0,0,0,0,3,8,0,0,0,0,8,91,3,0,0,0,99,259,25,3,0,0,294,126,32,17,4,4,180,21,4,0,0,0,20,504,71,16,4
11103,41,3,0,1165,181,129,163,90,57,621,25,15,3,0,3,45,1471,532,211,100,60,2373,3,0,0,0,0,3,14,0,0,0,0,16,288,16,3,0,0,302,153,125,18,3,0,300,14,18,32,10,0,70,8,4,6,0,0,20,474,164,54,10,3,709,3,0,0,0,0,7,44,0,0,0,0,44,479,26,0,0,0,510,96,104,8,3,0,211,7,0,10,4,4,22,20,4,0,0,0,27,657,134,19,9,4,820,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,4,6,0,0,0,12,0,0,4,0,0,5,0,0,0,0,0,0,19,4,3,0,0,31,3,0,0,0,0,3,2621,838,295,121,69,3937,0,5,6,0,0,8,19,3,0,0,0,29,444,17,0,0,0,465,777,418,52,7,0,1253,198,153,211,85,69,711,51,26,14,5,7,97,1493,628,277,97
11201,16,3,0,488,165,61,49,12,4,293,21,5,4,0,0,32,736,167,69,11,4,993,0,0,0,0,0,0,0,0,0,0,0,0,80,6,0,0,0,89,93,42,13,0,0,144,5,4,0,0,0,13,12,0,5,0,0,10,190,49,17,0,0,255,3,0,0,0,0,3,6,0,0,0,0,6,84,3,0,0,0,82,30,17,0,0,0,49,3,0,3,0,0,9,4,0,0,0,0,4,122,20,3,0,0,151,0,0,0,0,0,0,7,0,0,0,0,7,26,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,43,0,0,0,0,0,5,1089,245,87,13,6,1442,7,0,0,0,0,9,13,0,0,0,0,17,152,8,3,0,0,164,381,105,15,6,0,502,176,71,55,27,4,336,43,13,4,0,0,55,763,193,76,38
11202,16,3,0,454,125,50,31,13,4,222,17,5,0,0,0,23,689,124,47,15,5,885,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,22,3,0,0,0,29,4,3,0,0,0,13,0,0,0,0,0,3,53,13,0,0,0,72,0,0,0,0,0,0,5,0,0,0,0,10,48,7,0,0,0,57,10,5,3,0,0,16,4,0,0,0,0,3,0,0,0,0,0,0,66,16,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,823,149,55,17,5,1057,6,0,0,0,0,8,14,0,0,0,0,14,161,4,0,0,0,166,396,60,3,0,0,464,123,30,28,13,3,198,33,4,3,0,0,41,734,104,30,9
11203,3,0,0,325,150,26,17,5,3,206,15,3,0,0,0,17,613,68,20,6,4,711,3,0,0,0,0,3,3,3,0,0,0,5,96,3,0,0,0,101,122,17,5,0,0,149,5,3,0,0,0,8,8,0,0,0,0,11,245,28,4,0,0,275,0,0,0,0,0,0,5,0,0,0,0,5,144,9,5,0,0,158,51,17,0,0,0,67,0,0,0,0,0,3,6,0,0,0,0,6,215,23,5,0,0,243,0,0,0,0,0,0,5,0,0,0,0,5,19,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,35,0,0,0,0,31,0,0,3,0,0,0,1096,120,32,9,5,1266,0,0,0,0,0,0,10,4,0,0,0,11,129,7,0,0,0,138,309,39,10,3,0,359,190,38,15,3,3,252,17,3,0,0,0,23,664,95,24,6
11301,0,0,0,138,37,7,7,0,0,52,16,0,0,0,0,20,251,32,11,3,3,293,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,20,9,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,37,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,322,39,8,4,6,380,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,0,63,150,21,3,0,3,180,63,13,6,5,6,94,9,3,0,0,3,12,284,47,13,3
11302,0,0,0,50,9,0,0,3,0,16,0,0,0,0,0,0,76,9,0,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,9,0,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,44,0,0,0,0,43,14,0,4,0,4,24,3,0,0,0,0,3,75,3,3,0
11303,11,0,0,534,138,43,49,8,0,231,20,0,4,3,0,26,696,165,60,12,0,930,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,32,21,6,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,53,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,146,5,3,0,0,156,7,10,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,9,163,18,5,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,16,4,3,0,0,17,0,0,0,0,0,0,924,198,65,18,0,1201,0,0,0,0,0,3,8,3,0,0,0,12,109,4,0,0,0,117,396,92,10,0,0,506,132,68,62,12,9,282,29,9,0,0,3,42,676,182,71,20
11401,4,0,0,377,160,23,9,7,0,201,19,0,0,0,0,21,668,69,17,7,0,755,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,17,19,0,0,0,0,15,4,0,0,0,0,3,5,0,0,0,0,5,40,6,0,0,0,43,0,0,0,0,0,0,5,0,0,0,0,5,33,0,0,0,0,29,6,4,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,46,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,0,0,0,0,0,0,769,71,15,7,0,867,0,0,0,0,0,3,7,0,0,0,0,7,142,7,0,0,0,148,392,29,7,0,0,428,167,37,17,3,3,222,23,0,0,0,0,24,737,72,21,3
11402,4,0,0,131,66,8,4,4,0,85,4,0,0,0,0,4,240,27,13,4,0,280,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,278,24,13,4,0,315,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,46,146,7,3,0,0,161,83,14,10,4,0,112,5,4,0,0,0,7,289,24,12,7
11501,0,0,0,129,124,40,21,8,12,205,3,0,3,0,0,4,257,57,23,8,14,359,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,69,16,0,4,0,88,8,4,3,9,7,33,0,0,0,0,0,3,99,19,3,18,11,152,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,63,20,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,86,8,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,88,27,25,22,609,0,0,0,0,0,0,5,0,0,0,0,5,16,0,0,0,0,18,85,24,0,0,0,112,109,47,25,9,12,210,7,9,3,3,0,23,225,81,29,14
11502,0,0,0,38,40,4,0,0,0,55,0,0,0,0,0,0,97,10,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,107,11,0,0,0,125,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,40,0,0,0,0,41,35,12,3,0,0,54,3,0,0,0,0,4,96,9,5,0
11503,0,0,0,43,24,4,4,4,0,34,0,3,0,0,0,3,95,6,9,4,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,111,6,9,4,0,125,3,0,0,0,0,3,3,0,0,0,0,0,14,5,0,0,0,20,42,4,0,0,0,48,41,3,0,0,0,41,4,0,0,0,0,4,105,13,4,0
11504,0,0,0,45,27,9,3,0,0,42,0,0,0,0,0,3,85,19,4,5,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,102,19,4,5,0,124,0,0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,14,29,5,0,0,0,35,37,10,6,3,0,56,6,0,0,0,0,10,89,22,9,3
11601,13,8,0,480,86,32,22,10,0,154,21,3,4,3,0,27,596,118,38,16,0,772,0,0,0,0,0,3,3,0,0,0,0,3,22,0,0,0,0,22,52,13,0,3,3,64,10,7,3,0,0,20,3,0,0,0,0,3,92,17,3,3,6,114,0,0,0,0,0,0,8,0,0,0,0,13,74,16,5,0,0,97,3,3,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,3,101,15,10,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,790,149,59,19,5,1025,4,0,0,0,0,6,7,0,0,0,0,13,120,7,6,0,3,140,373,76,34,8,11,501,109,45,31,23,12,225,39,11,5,0,4,58,649,147,82,40
11602,6,0,0,120,109,35,20,14,21,195,11,3,0,0,0,12,231,59,27,10,21,349,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,32,11,0,0,0,53,3,3,0,4,0,8,0,3,0,0,0,3,54,21,3,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,14,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,315,82,30,18,18,455,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,15,83,13,0,0,0,97,111,24,17,15,26,198,17,3,4,3,0,24,225,42,25,18
11603,7,0,0,331,78,14,11,7,0,105,6,0,5,0,0,13,415,43,17,5,0,480,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15,47,7,3,0,0,57,3,0,0,0,0,3,0,0,0,0,0,3,69,9,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,60,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,64,3,5,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,49,23,8,3,635,0,0,0,0,0,0,7,0,0,0,0,7,31,0,0,0,0,35,309,40,13,4,0,364,70,14,14,4,6,107,14,3,0,0,0,20,429,63,25,13
11701,4,5,0,86,14,3,12,8,3,29,8,0,0,0,0,11,106,37,16,7,3,163,0,0,0,0,0,0,7,0,0,0,0,7,19,0,0,0,0,24,22,18,0,0,0,40,0,0,0,0,0,4,0,0,0,0,0,0,46,22,0,0,0,70,0,0,0,0,0,0,29,3,0,0,0,32,267,48,10,0,0,328,29,15,13,4,0,63,0,0,0,0,0,5,7,4,0,0,0,6,332,69,25,3,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,0,0,0,3,488,132,45,12,7,682,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,22,40,19,7,0,0,74,13,20,6,13,9,59,4,5,4,0,0,13,86,47,19,16
11702,14,7,0,264,38,36,61,19,5,158,12,3,0,0,0,20,324,155,80,21,5,592,3,0,0,0,0,6,14,0,0,0,0,11,223,9,4,0,0,237,112,136,24,0,3,272,24,16,53,15,3,106,3,5,0,0,0,3,371,172,78,12,6,642,3,0,0,0,0,7,52,3,0,0,0,60,492,32,16,3,0,545,32,61,4,0,0,101,3,5,0,0,0,12,12,3,3,0,0,12,596,107,27,3,0,737,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,20,9,5,0,0,0,16,0,0,3,3,0,8,0,0,0,0,0,0,32,11,3,3,0,51,3,0,0,0,0,3,1322,447,191,46,14,2017,0,0,0,0,0,0,3,0,0,0,0,3,76,6,0,0,0,80,125,135,37,3,0,293,28,44,65,30,20,182,15,12,0,0,0,34,246,196,104,35
11703,11,3,0,169,15,16,34,11,3,83,4,4,0,0,0,5,233,115,47,16,4,414,8,3,0,0,0,14,44,3,0,0,0,49,838,83,12,3,3,938,439,605,87,19,5,1148,137,141,336,119,53,783,40,28,8,3,4,83,1504,864,450,141,59,3018,138,20,10,0,0,172,824,55,14,3,0,899,3473,656,461,69,18,4686,321,526,139,59,61,1100,40,37,54,17,10,166,86,42,28,12,3,171,4888,1342,707,163,96,7192,0,0,0,0,0,0,7,0,0,0,0,7,19,8,3,0,0,30,10,15,3,0,0,30,3,3,7,0,0,14,0,3,0,0,0,3,44,23,17,0,0,85,23,9,3,3,3,36,6687,2356,1216,323,163,10745,0,0,0,0,0,0,0,0,0,0,0,3,29,4,0,0,0,39,29,22,3,0,0,51,8,11,23,16,13,68,6,0,0,0,3,8,73,36,31,16
11801,6,0,0,143,34,39,36,14,4,130,10,4,0,0,0,15,203,97,44,11,9,369,0,0,0,0,0,0,9,4,0,0,0,8,263,13,3,3,0,283,179,230,26,0,0,436,33,56,91,18,3,197,10,0,0,0,0,15,491,303,115,24,4,940,19,0,0,0,0,23,105,11,0,0,0,119,2101,161,30,3,0,2299,233,388,44,18,0,677,16,11,28,7,10,72,38,8,0,0,0,42,2519,581,100,23,6,3235,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,9,5,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,15,5,3,0,0,27,15,3,0,0,0,17,3235,996,269,60,21,4579,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,0,33,46,23,10,3,0,76,46,24,24,8,9,114,9,4,0,0,0,15,133,52,37,8
11802,11,6,0,210,54,45,70,40,33,242,9,0,0,0,0,7,265,130,81,46,35,566,0,0,0,0,0,0,3,0,0,0,0,4,125,12,0,0,0,133,86,99,22,4,3,214,12,13,29,8,3,64,5,0,0,0,0,11,239,126,55,14,9,435,22,3,3,0,0,25,128,12,0,0,0,135,1975,337,112,14,3,2452,225,443,110,33,11,820,18,28,41,33,8,131,42,15,16,5,0,68,2412,840,285,86,20,3631,0,0,0,0,0,0,3,0,0,0,0,3,19,4,0,0,0,23,3,7,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,24,16,10,0,0,45,5,0,0,0,0,12,2943,1107,425,145,65,4685,0,0,0,0,0,0,4,0,0,0,0,8,28,0,0,0,0,28,89,57,16,8,3,172,83,57,80,70,62,347,13,11,6,7,9,40,212,126,99,86
11901,6,4,0,306,87,24,20,10,10,151,15,0,0,0,0,21,460,90,32,16,10,606,3,0,0,0,0,3,7,0,0,0,0,7,20,7,0,0,0,26,82,13,3,0,0,100,20,4,3,0,3,35,3,0,0,0,0,3,132,29,9,4,3,176,4,0,0,0,0,3,10,0,0,0,0,5,130,16,4,3,0,148,28,6,3,0,0,34,0,0,0,0,0,4,12,8,0,0,0,15,176,36,7,3,0,217,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,779,152,49,22,12,1014,0,0,0,0,0,0,12,6,0,0,0,16,89,11,0,0,0,99,220,50,10,4,4,292,93,39,25,20,9,186,19,3,0,7,0,31,426,112,45,24
