SA3_CODE_2016,C16_1PF_lf_ns_Fi_1000_1499,C16_1PF_lf_ns_Fi_1500_1999,C16_1PF_lf_ns_Fi_2000_2499,C16_1PF_lf_ns_Fi_2500_2999,C16_1PF_lf_ns_Fi_3000_3999,C16_1PF_LFns_4000mo,C16_1PF_LFns_Ns,C16_1PF_LF_NS_T,C16_1PF_TFI_N,C16_1PF_TFI_1_149,C16_1PF_TFI_150_299,C16_1PF_TFI_300_399,C16_1PF_TFI_400_499,C16_1PF_TFI_500_649,C16_1PF_T_Fi_650_799,C16_1PF_T_Fi_800_999,C16_1PF_T_Fi_1000_1499,C16_1PF_T_Fi_1500_1999,C16_1PF_T_Fi_2000_2499,C16_1PF_T_Fi_2500_2999,C16_1PF_T_Fi_3000_3999,C16_1PF_TFI_4000_mr,C16_One_par_f_TFI_Ns,C16_One_parent_f_T_T,C16_TFI_N,C16_TFI_1_149,C16_TFI_150_299,C16_TFI_300_399,C16_TFI_400_499,C16_TFI_500_649,C16_TFI_650_799,C16_TFI_800_999,C16_TFI_1000_1499,C16_TFI_1500_1999,C16_TFI_2000_2499,C16_TFI_2500_2999,C16_TFI_3000_3999,C16_TFI_4000_more,C16_TFI_Ns,C16_T_T
21201,3,0,0,3,0,0,28,46,58,23,98,142,228,470,426,429,803,433,242,93,83,25,448,4012,254,103,184,190,602,750,1663,1513,4337,3916,3558,2243,1826,1120,2622,24883
21202,0,0,0,0,0,0,45,55,119,56,157,199,281,461,481,556,1087,645,396,150,148,52,603,5391,476,199,337,304,956,1011,2441,2189,5853,4899,4713,2984,2730,1889,3724,34710
21203,3,0,0,3,0,0,63,76,161,65,194,241,363,715,678,754,1366,763,433,188,119,47,693,6784,677,208,393,354,1019,1377,2665,2765,8024,7113,6733,3778,2890,1411,4296,43704
21204,10,0,4,0,0,0,91,122,330,98,345,337,498,749,867,958,1623,926,479,219,142,64,937,8570,1202,387,731,589,2022,1941,4480,3789,8877,6249,5024,2970,2401,1314,4781,46746
21205,7,0,0,0,0,0,38,52,343,130,176,179,289,437,476,499,1162,751,537,229,198,140,644,6179,1197,410,449,390,1273,1139,2878,2471,6447,5103,5332,3793,4554,4343,4559,44360
21301,3,5,0,0,0,0,106,142,382,125,487,455,641,828,904,1029,1872,975,492,251,179,87,1126,9831,1092,422,853,702,2119,1926,4245,3586,8532,6152,5026,3143,2705,1406,5298,47217
21302,3,0,3,0,0,0,24,38,72,32,100,99,165,269,305,355,730,449,304,118,116,51,411,3578,273,144,211,149,605,526,1349,1171,2885,2593,2673,2000,2656,2499,2408,22137
21303,3,0,0,0,0,0,19,35,83,49,133,109,165,251,295,318,571,359,200,98,100,37,313,3072,313,128,245,199,544,547,1144,1023,2636,2269,2351,1870,2373,1986,1731,19362
21304,12,3,0,0,3,0,56,85,181,59,194,280,402,716,756,745,1348,740,437,166,131,55,734,6948,589,206,362,365,1062,1258,2628,2380,6697,5873,5677,3571,3254,1740,4001,39654
21305,7,3,0,0,0,0,89,133,272,94,274,342,509,881,855,999,1733,979,558,254,155,79,940,8933,1046,337,564,548,1443,1779,3311,3722,9811,8668,8325,5048,4980,2874,5467,57913
21401,4,3,0,0,0,0,62,84,103,52,168,234,430,707,758,814,1511,818,418,161,138,51,917,7275,327,159,285,304,957,1154,2497,2278,5958,4991,4836,3129,2668,1537,3882,34945
21402,11,3,0,3,0,0,48,79,72,49,133,231,337,685,686,718,1246,681,378,115,117,52,869,6371,376,211,264,316,1142,1207,3436,2833,7036,5403,4850,3185,3208,2945,4969,41380
21501,0,0,0,0,0,0,16,29,25,17,50,100,173,284,294,284,398,145,64,27,21,20,255,2160,150,102,144,133,597,587,1641,1301,3069,1924,1510,839,677,428,1809,14918
21502,3,0,0,0,0,0,32,50,29,22,88,120,208,304,327,318,403,186,75,26,15,16,320,2461,132,101,149,162,533,541,1430,1093,2550,1819,1482,824,637,391,1724,13574
21503,0,3,0,0,0,0,15,27,15,7,44,63,112,155,166,158,206,83,40,13,9,0,160,1244,119,75,105,93,439,331,1031,788,1854,1172,911,466,351,237,1156,9140
21601,3,0,0,0,0,0,9,26,15,10,40,65,108,189,187,172,276,122,52,25,16,9,172,1464,108,64,86,91,379,343,1067,743,1929,1308,1081,569,442,272,1176,9651
21602,7,0,0,0,0,0,17,23,14,13,43,49,107,146,150,165,197,87,35,17,10,9,140,1164,71,59,89,76,363,287,881,615,1475,995,761,397,307,190,943,7501
21603,3,0,0,0,0,0,25,37,46,12,69,117,208,339,348,347,548,219,116,46,25,15,339,2799,191,82,147,167,615,641,1481,1156,2943,2121,1846,1137,860,574,1840,15803
21701,0,0,0,0,0,0,10,15,9,11,35,57,98,167,180,166,249,105,44,20,15,7,189,1364,58,64,94,88,343,341,964,743,1739,1233,970,604,487,298,1153,9194
21703,3,3,0,0,0,0,19,30,15,19,45,71,108,180,168,164,256,97,55,19,17,12,185,1404,117,89,98,99,381,353,875,739,1882,1228,1035,542,423,293,1098,9242
21704,0,3,0,0,0,0,25,33,20,16,55,84,128,248,236,238,362,163,101,27,30,15,219,1937,109,66,104,116,415,445,1081,925,2359,1836,1577,952,749,517,1349,12587
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,3,3,0,0,0,0,15,29,34,23,65,81,165,259,293,339,697,447,268,123,98,35,288,3216,131,72,120,115,425,501,1280,1076,3042,2700,2874,1945,2087,1503,1982,19854
30102,3,0,0,0,0,0,21,32,39,18,63,99,182,336,347,381,723,386,218,93,74,40,343,3340,199,104,122,163,603,704,1889,1420,3484,2820,2850,2129,2233,1847,2449,23004
30103,3,0,0,0,0,0,18,28,22,14,48,85,160,241,278,344,712,415,240,122,98,49,314,3142,103,50,99,102,380,393,1047,949,2586,2192,2383,1934,2352,1907,1994,18468
30201,0,0,0,0,0,0,3,9,24,13,20,22,57,88,89,151,340,215,156,71,64,28,158,1497,90,47,51,36,185,203,575,531,1570,1376,1580,1130,1462,1332,1085,11243
30202,0,0,0,0,0,0,30,39,37,11,57,72,121,182,235,301,641,407,246,98,80,48,308,2843,144,66,99,100,347,343,1007,971,2555,2144,2305,1830,2291,1908,1705,17809
30203,0,0,0,0,0,0,14,17,19,12,29,51,51,121,108,146,345,241,139,65,40,20,133,1525,71,40,59,71,170,233,478,508,1435,1329,1425,1064,1123,869,869,9742
30204,0,0,0,0,0,0,16,16,48,20,55,80,114,200,239,298,651,355,222,89,52,22,244,2691,135,64,83,110,349,401,1033,939,2531,2121,2182,1487,1476,896,1521,15314
30301,0,0,0,0,0,0,9,9,41,12,32,31,73,126,139,160,375,262,204,74,66,41,173,1817,128,54,65,50,199,251,611,527,1541,1464,1660,1301,1883,2122,1276,13138
30302,5,0,0,0,0,0,5,10,40,15,49,59,113,150,163,202,438,322,212,86,87,40,209,2191,123,57,98,102,302,293,703,706,1994,1855,2097,1726,2277,2462,1471,16288
30303,6,0,0,0,0,0,14,30,93,21,90,72,103,176,236,266,572,362,227,107,82,40,265,2711,362,129,174,137,400,465,1157,1026,2728,2184,2236,1711,2039,1619,1677,18039
30304,0,0,0,0,0,0,7,14,35,17,31,35,66,113,111,117,314,203,104,55,40,18,135,1398,135,53,77,66,225,257,533,457,1371,1110,1165,973,1207,989,810,9416
30305,0,0,0,0,0,0,9,14,72,31,75,82,127,188,226,268,482,290,176,68,55,22,228,2388,326,114,173,138,403,416,951,985,2543,2111,2212,1504,1478,826,1482,15663
30306,3,0,0,0,0,0,13,21,83,26,61,67,93,141,159,176,382,217,142,72,60,14,183,1878,337,115,186,135,361,433,840,867,2240,1618,1491,915,901,651,1214,12298
30401,0,0,0,0,0,0,3,10,20,17,19,31,47,75,77,99,229,169,115,39,44,25,113,1114,88,47,63,53,154,171,359,412,1139,1066,1232,975,1294,1181,903,9153
30402,0,0,0,0,0,0,3,3,30,17,20,21,48,78,66,119,282,217,159,61,74,48,149,1390,115,48,56,46,190,157,376,461,1304,1219,1431,1193,1833,2616,1501,12547
30403,0,0,0,0,0,0,5,11,61,10,29,35,42,76,86,77,235,187,145,60,75,47,133,1296,151,46,80,64,155,208,394,404,1287,1119,1201,942,1448,2197,1126,10817
30404,0,0,0,0,0,0,20,21,35,17,44,60,77,162,162,172,414,308,211,65,63,23,208,2027,79,51,70,77,207,270,569,602,1702,1506,1732,1437,1912,1706,1331,13263
30501,3,0,0,0,0,0,4,7,75,18,27,42,46,85,97,125,256,193,147,64,91,73,128,1459,235,71,80,90,215,230,484,514,1498,1409,1705,1202,1823,2203,1282,13037
30502,0,0,0,0,0,0,5,5,25,16,26,26,53,81,71,111,243,193,125,51,62,42,138,1260,66,32,46,38,115,143,264,312,921,882,1148,970,1580,2289,1044,9842
30503,0,0,0,0,0,0,11,21,61,26,41,49,77,145,153,175,462,293,273,106,125,75,250,2306,211,68,95,82,254,323,631,690,2140,1977,2256,1813,2749,4293,2011,19602
30504,0,0,0,0,0,0,0,3,30,11,23,26,38,72,80,104,250,225,183,59,114,66,122,1411,112,38,54,48,139,161,340,384,1190,1164,1374,1091,1933,3313,1285,12630
30601,0,0,0,0,0,0,10,16,47,17,56,67,109,222,235,262,489,303,165,39,52,19,252,2335,151,66,98,103,296,381,780,745,2176,1964,2028,1281,1325,888,1776,14065
30602,3,3,0,0,0,0,54,73,92,43,150,229,356,616,636,637,1067,477,261,91,68,33,602,5354,234,123,242,295,770,986,1817,1733,4308,3229,2907,1771,1537,949,2970,23872
30603,0,0,0,0,0,0,16,23,14,5,52,78,121,201,211,193,290,131,42,21,9,5,186,1557,89,72,92,105,389,354,955,765,1752,1180,847,442,361,248,1041,8697
30604,0,0,0,0,0,0,4,10,4,3,16,19,32,51,58,45,74,45,19,6,3,0,65,436,30,19,29,30,87,111,204,191,540,417,347,156,135,94,347,2729
30605,0,0,0,0,0,0,24,24,37,19,65,81,137,219,243,213,323,117,71,24,24,13,234,1815,110,98,124,111,458,402,1239,857,1981,1247,990,610,486,314,1426,10456
30701,0,0,0,0,0,0,14,20,31,18,56,77,103,180,195,180,253,109,48,24,16,4,181,1470,184,75,107,110,378,357,880,684,1790,1399,1266,763,680,515,1473,10654
30702,0,3,0,0,0,0,10,17,16,11,55,80,126,195,206,186,287,109,65,19,23,10,169,1560,94,90,88,114,416,411,1108,776,1985,1422,1211,719,611,380,1345,10766
30703,0,0,0,0,0,0,22,25,26,13,45,64,114,248,235,197,302,117,41,18,19,5,186,1632,111,78,107,95,475,447,1396,898,2289,1357,1009,520,383,232,1229,10621
30801,0,0,0,0,0,0,11,14,19,7,38,42,61,79,89,75,148,84,56,20,14,13,100,842,52,33,54,53,133,154,309,255,832,842,959,630,726,707,968,6698
30803,5,3,0,3,0,0,37,58,70,42,150,232,428,650,647,632,961,522,258,102,68,45,534,5334,238,164,274,305,1026,1076,2579,1932,4605,3756,3468,2278,2197,1441,3997,29336
30804,0,0,0,0,0,0,5,5,7,0,10,24,30,50,37,41,61,51,23,9,3,3,45,385,51,28,29,33,89,84,216,187,482,454,482,334,362,280,491,3604
30805,0,3,0,0,0,0,23,34,60,40,80,106,198,286,275,246,318,183,108,53,48,27,230,2250,196,130,142,152,501,520,1071,823,1957,1693,2127,1454,1716,1406,2052,15940
30901,3,0,0,0,0,0,23,35,49,17,39,65,121,247,292,313,566,284,166,76,57,24,268,2587,159,60,97,104,412,443,1204,978,2610,1947,1833,1345,1414,1245,1601,15454
30902,9,0,0,0,0,0,18,25,24,18,48,58,144,245,317,334,555,303,150,35,42,17,287,2576,89,69,90,89,369,435,1115,965,2364,1936,1698,1108,1047,684,1512,13582
30903,0,0,0,0,0,0,22,30,68,22,58,84,176,365,381,445,700,361,188,59,63,36,289,3298,215,89,125,149,597,665,1717,1400,3257,2158,2000,1137,1145,960,1672,17289
30904,0,0,0,0,0,0,9,10,8,6,15,16,40,75,72,61,152,62,37,11,9,16,73,657,50,23,36,34,153,152,418,299,901,659,640,400,433,271,578,5034
30905,0,0,0,0,0,0,3,10,34,11,35,34,71,131,133,140,270,167,73,28,28,6,163,1329,80,42,61,57,193,244,567,500,1435,1221,1252,838,876,715,1018,9111
30906,3,0,3,0,0,0,16,26,57,19,57,88,182,341,369,398,723,356,210,66,45,21,298,3231,188,84,106,128,487,570,1384,1110,3191,2716,2524,1561,1394,861,1823,18139
30907,0,0,0,0,0,0,26,27,93,43,79,151,272,571,550,553,1080,582,303,122,104,45,454,5023,332,137,166,213,674,937,1923,1707,5191,4974,4606,3115,3003,2055,3279,32314
30908,0,0,0,0,0,0,7,13,75,28,52,65,119,210,258,300,597,319,178,61,43,25,232,2558,192,66,105,102,332,391,1000,860,2356,1844,1707,1083,995,699,1318,13060
30909,5,3,0,0,0,0,24,35,69,28,77,82,158,302,312,335,624,321,169,60,57,13,295,2891,232,81,132,131,446,579,1188,1045,2626,1838,1626,1025,914,692,1417,13983
30910,0,0,0,0,0,0,6,9,57,9,30,35,66,125,137,163,280,149,88,24,35,23,146,1381,174,59,96,80,277,287,648,617,1641,1131,1022,610,739,936,957,9269
31001,0,0,0,0,0,0,40,57,105,36,156,159,254,346,371,430,734,379,222,83,56,32,389,3748,286,96,248,228,643,659,1360,1208,3054,2296,2175,1327,1225,638,1720,17142
31002,6,3,0,0,0,0,26,36,42,21,67,119,189,354,342,338,490,239,111,27,26,17,284,2653,147,104,149,154,633,687,1779,1353,3058,2188,1813,1059,910,422,1903,16364
31003,8,3,0,0,0,0,36,57,57,36,134,231,368,739,691,688,1173,610,276,123,76,32,524,5758,169,103,222,293,747,1093,2191,1919,4807,3815,3391,2151,2006,1060,2727,26692
31004,3,0,0,0,0,0,35,45,94,33,105,153,277,504,544,508,918,437,267,95,52,22,383,4382,205,73,159,197,537,758,1371,1299,3809,3203,3182,1894,1675,784,2119,21282
31101,0,0,0,0,0,0,5,12,11,3,18,30,74,119,89,75,135,51,27,7,7,4,76,730,35,21,27,45,156,189,412,291,724,456,378,174,189,87,408,3586
31102,3,0,0,0,0,0,21,33,35,12,69,111,176,362,350,311,529,229,117,49,41,10,230,2646,91,42,100,143,363,522,1150,881,2072,1512,1251,692,531,255,991,10593
31103,0,0,0,0,0,0,32,39,83,34,113,174,275,485,501,526,906,407,244,80,49,12,412,4304,232,98,195,214,636,770,1600,1446,3877,3090,2805,1554,1156,532,2062,20278
31104,0,0,0,0,0,0,6,16,35,15,39,59,99,159,174,177,328,172,90,39,28,4,153,1569,135,51,83,86,273,307,724,632,1826,1922,1894,1244,1192,590,1323,12274
31105,4,0,0,0,0,0,19,30,59,21,68,92,172,302,328,289,606,343,205,96,54,24,278,2947,161,59,115,124,466,512,1164,957,2715,2249,2208,1351,1280,746,1553,15665
31106,0,5,0,0,0,0,50,64,88,49,129,210,309,451,508,502,821,457,206,91,75,27,477,4403,292,117,225,262,740,806,1627,1499,3559,2650,2278,1444,1291,641,1956,19402
31201,0,0,0,0,0,0,12,14,14,3,21,40,73,116,98,106,152,87,69,17,34,17,111,947,72,42,53,65,212,193,452,324,975,820,1040,675,821,814,1036,7603
31202,0,3,0,0,0,0,34,45,72,43,150,196,336,587,544,481,787,432,262,91,79,38,463,4573,289,157,265,257,900,950,1938,1595,4202,3595,3718,2609,2729,1918,4828,29940
31203,0,0,0,0,0,0,0,9,12,3,22,27,48,98,86,96,140,39,32,8,7,6,62,684,49,24,44,31,127,154,343,315,849,670,564,353,303,203,661,4686
31301,0,0,0,0,0,0,4,10,12,6,33,44,109,155,191,198,279,117,48,16,10,8,147,1380,77,72,87,74,432,398,1518,924,1898,1064,779,434,431,269,964,9440
31302,0,0,0,0,0,0,20,26,48,18,118,164,285,571,536,507,773,352,146,62,34,15,330,3958,147,76,167,206,676,849,1739,1442,3459,2507,2027,1052,860,400,1630,17236
31303,0,0,0,0,0,0,5,9,3,6,24,23,34,51,53,67,81,46,19,5,8,3,63,476,35,24,41,26,135,106,332,267,576,472,388,226,170,89,387,3276
31304,3,0,0,0,0,0,31,38,44,35,75,104,179,329,354,354,620,326,153,65,39,14,307,3004,138,90,121,140,444,557,1455,1113,2898,2473,2239,1426,1302,708,1803,16907
31305,4,0,0,0,0,0,25,37,42,19,83,101,218,353,387,417,724,343,213,77,50,23,326,3357,128,85,137,132,542,590,1533,1246,2809,2026,1778,1119,1093,693,1584,15504
31401,0,0,0,0,0,0,6,19,39,20,41,55,97,145,203,259,632,416,257,95,75,45,284,2657,147,80,106,93,381,358,1021,1034,3063,3022,3474,2873,3388,2749,2477,24268
31402,0,0,0,0,0,0,15,21,54,26,57,100,188,417,439,432,709,422,220,76,53,21,256,3459,161,62,100,141,419,606,1273,1135,3194,3073,2970,1821,1674,900,1796,19327
31403,0,0,0,0,0,0,12,20,26,20,48,67,100,203,236,236,439,256,128,52,22,6,172,2003,78,39,79,78,273,339,741,729,1849,1608,1502,856,655,276,904,10001
31501,0,0,0,0,0,0,11,24,24,29,125,126,159,202,176,154,235,105,59,20,19,17,177,1627,89,65,180,155,433,401,567,525,1062,654,612,366,435,279,900,6713
31502,0,3,0,0,0,0,34,42,22,12,60,79,94,112,113,91,175,125,100,38,34,20,189,1262,71,40,95,98,217,187,319,279,754,686,868,676,890,645,911,6743
31503,0,0,0,0,0,0,10,13,13,4,19,33,42,75,67,73,111,42,21,7,8,4,104,629,85,35,43,38,153,132,353,277,766,538,466,311,277,155,703,4333
31601,0,0,0,0,0,0,8,11,43,20,54,61,103,199,262,256,494,266,134,42,44,14,203,2182,135,66,118,84,366,407,1148,950,2510,1946,1821,1181,1243,1018,1614,14614
31602,5,0,0,0,0,0,25,35,42,29,72,102,203,414,444,421,786,388,188,57,48,27,361,3575,169,108,130,144,686,768,2217,1649,4172,2872,2522,1629,1540,1166,2367,22142
31603,0,0,0,0,0,0,13,20,34,12,56,89,163,243,310,327,574,243,124,36,35,10,243,2505,144,73,120,129,424,500,1247,1100,2897,1942,1671,1014,966,672,1522,14417
31605,0,0,0,0,0,0,8,19,29,12,42,52,96,187,217,252,388,182,87,22,14,10,187,1789,114,59,81,85,362,377,1032,888,2162,1523,1204,736,775,674,1324,11389
31606,0,0,0,0,0,0,7,16,32,12,54,76,138,223,242,248,394,176,103,41,26,9,231,2006,116,80,116,119,478,484,1331,1140,2680,1820,1580,992,854,574,1607,13982
31607,0,0,0,0,0,0,8,16,23,19,49,63,128,218,241,226,367,162,88,26,17,13,176,1814,89,63,94,89,358,414,1106,885,2190,1632,1390,805,679,400,1207,11398
31608,0,0,0,0,0,0,9,12,15,6,31,37,61,105,96,103,176,68,40,8,12,3,86,842,63,37,67,57,224,223,584,507,1232,807,653,382,345,251,782,6201
31701,0,0,0,0,0,0,31,50,76,47,149,221,388,729,785,768,1359,652,272,118,83,29,590,6284,280,178,267,291,1058,1247,3374,2654,6687,5269,4814,3173,2850,1891,3868,37914
31801,0,0,0,0,0,0,26,31,27,22,54,93,138,180,209,188,315,136,68,28,19,10,223,1700,119,68,102,138,445,384,1105,767,1935,1344,1159,718,615,382,1428,10715
31802,6,6,0,0,0,3,41,66,129,77,233,340,519,989,980,995,1718,918,510,189,133,51,823,8609,380,220,385,432,1253,1557,3207,2853,7377,6276,6111,4326,4072,2390,6013,46847
31901,0,0,0,0,0,0,36,52,61,28,131,194,301,566,588,565,769,295,136,45,36,20,406,4140,224,161,248,258,1107,1120,3285,2111,4482,2823,2196,1191,1074,645,2573,23496
31902,0,0,0,0,0,0,23,42,21,22,90,107,201,298,280,285,346,125,58,18,26,4,235,2121,144,107,177,151,740,623,1878,1149,2394,1371,1032,537,489,287,1498,12577
31903,0,0,0,0,0,0,25,37,29,12,72,125,214,372,326,286,436,155,53,14,18,14,232,2363,143,94,139,179,649,710,1913,1233,2669,1531,1058,604,478,275,1455,13131
31904,3,0,0,0,0,0,24,29,27,25,83,137,208,384,416,383,518,185,77,25,29,13,266,2765,149,106,188,181,780,742,2536,1487,3195,1630,1269,661,579,391,1622,15522
31905,0,0,0,0,0,0,26,32,28,14,73,101,202,293,316,280,354,114,49,15,18,6,200,2065,136,82,141,147,684,615,1918,1187,2341,1264,909,489,392,219,1293,11822
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,0,0,0,0,0,0,0,3,20,9,5,12,27,25,24,42,67,42,43,15,26,15,44,421,139,34,32,33,93,81,154,172,441,342,460,279,383,547,361,3538
40102,0,0,0,0,0,0,13,21,26,20,65,62,119,221,269,246,504,303,171,56,58,19,361,2503,99,87,127,96,393,478,1242,1100,3166,2674,2587,1921,1931,1678,2400,19992
40103,0,0,0,0,0,0,3,4,56,24,40,37,63,87,87,103,241,189,109,51,65,50,176,1385,166,70,85,62,210,190,474,507,1402,1147,1188,948,1413,2383,1389,11633
40104,3,0,0,0,0,0,15,24,45,12,48,63,93,176,223,234,444,273,145,61,33,15,246,2108,175,77,99,108,403,387,1186,953,2318,1739,1720,1146,1230,714,1361,13624
40105,0,0,0,0,0,0,3,7,30,20,19,39,53,92,120,148,275,134,96,36,51,44,150,1307,115,51,64,67,205,204,585,476,1274,878,947,714,933,1182,910,8602
40106,0,0,0,0,0,0,3,7,14,7,17,16,34,48,66,86,168,110,84,30,27,22,103,834,86,28,45,32,123,128,354,328,932,765,817,637,915,1033,743,6974
40107,0,3,0,0,0,0,4,7,31,13,16,22,40,93,108,94,247,168,122,51,55,42,123,1210,108,44,39,46,161,168,475,389,1144,929,1023,788,1216,1778,1021,9333
40201,3,0,0,0,0,0,5,13,4,16,45,61,112,204,198,213,309,149,76,30,21,6,188,1634,40,52,71,81,289,355,829,649,1639,1356,1195,751,687,322,1021,9351
40202,7,0,0,0,0,0,50,76,80,49,220,332,482,979,840,742,945,399,171,69,39,16,602,5973,204,131,313,392,1087,1393,2572,2072,4383,3005,2336,1124,841,324,2317,22511
40203,0,0,0,0,0,0,24,34,52,34,107,130,197,301,339,353,640,329,167,68,42,17,316,3107,250,112,189,196,594,646,1498,1333,3184,2322,2034,1290,1151,530,1554,16872
40204,3,3,0,0,0,0,55,71,143,77,251,313,517,949,896,849,1464,702,362,125,73,29,759,7510,451,228,459,423,1472,1682,3676,2994,7173,5156,4131,2204,1577,720,3408,35745
40205,0,0,0,0,0,0,17,19,40,21,52,115,196,364,438,488,896,531,289,119,73,25,428,4090,183,105,122,160,614,725,2143,1840,4606,3835,3744,2510,2262,1125,2468,26438
40301,0,0,0,0,0,0,3,4,11,3,28,34,58,79,93,115,256,153,94,36,31,34,141,1166,50,35,58,43,173,164,494,481,1284,975,1024,818,987,1010,941,8527
40302,3,0,0,0,0,0,26,37,61,42,101,112,195,368,400,446,846,563,263,102,63,25,398,3979,240,140,195,172,636,733,1806,1684,4106,3327,3245,2177,1938,945,2251,23608
40303,0,0,0,0,0,0,10,12,43,18,48,28,82,143,173,194,442,324,190,79,68,34,267,2125,134,59,103,69,300,336,904,832,2491,1933,2021,1695,2094,2097,1820,16883
40304,8,0,0,0,0,0,68,84,90,57,209,335,584,1101,1084,1047,1674,824,384,122,87,30,970,8599,277,199,352,415,1473,1798,4504,3601,8859,6720,5821,3455,2745,1306,4657,46187
40401,0,0,0,0,0,0,41,58,72,32,124,163,304,442,529,564,1010,574,310,139,80,55,565,4958,277,142,249,226,941,894,2411,1922,4671,3544,3391,2538,2413,1597,2966,28180
40402,4,0,0,0,0,0,23,34,50,33,115,146,221,307,345,389,682,313,177,64,34,12,352,3242,188,85,192,185,569,585,1433,1117,2575,1864,1709,1149,993,458,1550,14652
40403,0,0,0,0,0,0,3,7,35,21,54,57,128,177,216,241,510,303,174,70,48,22,235,2284,183,86,121,112,441,431,1190,1051,2599,1940,1945,1299,1339,868,1472,15072
40501,0,0,0,0,0,0,4,12,13,6,31,46,74,152,127,139,245,118,57,23,14,13,162,1220,50,51,72,74,265,304,860,686,1843,1455,1267,792,598,397,1045,9764
40502,0,0,0,0,0,0,3,7,3,11,23,47,64,111,107,83,120,52,20,6,14,3,99,769,51,45,51,69,254,252,678,465,1285,759,577,299,309,182,687,5968
40503,0,0,0,0,0,0,3,15,18,12,49,66,115,162,172,147,188,107,25,6,10,9,131,1210,55,37,75,83,384,335,922,606,1230,820,677,452,320,201,895,7079
40504,0,0,0,0,0,0,11,8,5,12,40,52,82,102,125,111,129,61,22,7,6,3,116,872,66,58,68,63,364,272,1069,649,1374,724,565,286,261,168,803,6784
40601,0,0,3,0,0,0,45,56,30,23,108,155,192,309,291,266,370,185,83,35,26,14,302,2389,110,88,179,195,637,562,1468,1014,2478,1730,1629,1030,896,563,1808,14379
40602,0,0,0,0,0,0,36,39,18,7,68,60,97,127,121,105,171,85,52,17,21,7,188,1127,52,34,90,77,292,242,450,406,861,614,613,472,472,302,941,5913
40701,0,0,0,0,0,0,12,19,23,12,56,82,134,249,258,208,312,116,46,13,9,7,225,1764,100,99,147,128,583,575,2015,1412,3053,1650,1209,593,505,304,1553,13918
40702,0,0,0,0,0,0,24,28,22,14,69,125,223,314,320,326,404,184,77,30,17,5,246,2383,133,87,144,166,669,617,1645,1303,3278,2450,1894,1124,825,548,1835,16721
40703,3,3,3,0,0,0,36,46,21,32,108,159,252,397,384,362,514,226,95,29,22,15,341,2971,150,140,188,199,876,786,2367,1603,3757,2406,1802,908,638,389,2004,18209
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,0,0,0,0,0,0,9,13,34,22,56,88,134,235,207,209,373,152,84,20,31,14,200,1857,151,62,118,122,380,435,1077,879,2273,1799,1549,1000,975,653,1930,13384
50102,3,3,0,0,0,0,32,52,80,37,140,177,333,546,543,440,715,393,230,82,72,31,463,4273,234,146,244,267,883,910,2207,1630,3790,3342,3341,2255,2379,1630,3827,27072
50103,0,0,0,0,0,0,12,12,19,7,31,58,68,90,93,84,108,46,23,13,7,3,86,732,68,42,65,88,263,211,649,433,1047,733,611,397,353,229,854,6042
50201,0,3,0,0,0,0,26,35,104,54,138,215,312,544,494,433,685,369,199,81,87,28,462,4219,330,183,284,305,994,960,2800,1760,4024,2730,2687,1806,1988,1607,3882,26339
50301,0,0,0,0,0,0,3,10,84,26,31,33,43,79,99,120,245,217,165,78,163,141,255,1782,204,56,74,70,149,212,414,444,1331,1137,1243,1064,2238,5684,2308,16622
50302,0,0,0,0,0,0,7,13,78,30,61,57,102,133,186,183,417,301,256,100,157,100,246,2409,288,107,137,108,372,364,851,838,2326,2155,2676,1965,3359,5103,2636,23304
50401,4,0,0,0,0,0,21,29,72,28,91,108,182,269,291,302,641,365,242,125,109,60,358,3247,267,111,187,174,566,542,1419,1159,2984,2439,2587,1952,2387,1856,2287,20907
50402,0,0,0,0,0,0,14,16,34,12,43,46,82,126,139,163,299,199,147,55,35,27,241,1649,105,54,94,73,286,280,733,597,1540,1330,1452,1018,1097,982,1598,11247
50403,4,0,0,0,0,0,42,55,123,66,182,229,338,561,488,576,1126,680,392,191,150,58,607,5752,392,160,280,305,857,986,1932,1780,4979,4737,4927,3116,3211,1959,4254,33885
50501,3,0,0,0,0,0,16,25,100,49,98,131,228,360,427,498,1008,692,539,249,195,118,593,5296,357,187,248,216,743,771,2073,1917,5144,4660,5547,4493,5829,5807,5639,43634
