SA3_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
30305,0,0,0,0,0,19,6,16,377,345,312,102,66,12,22,1278,0,0,0,0,12,15,3,11,35,10,8,3,4,3,0,102,0,0,3,0,0,18,13,45,218,117,45,20,23,5,14,517,0,0,0,0,3,4,3,0,30,26,22,5,4,3,9,101,0,0,4,4,3,34,65,64,154,52,13,38,3,0,20,455,3,0,6,14,16,37,33,24,40,3,3,0,4,0,12,186,0,0,0,0,0,3,3,3,15,3,0,3,0,0,7,40,0,0,0,0,3,0,0,3,14,9,16,3,3,0,10,56,34,56,10,9,330,221,43,46,85,10,6,3,0,3,33,890,0,0,0,0,11,0,5,0,7,0,0,0,3,0,182,216,45,57,25,30,382,350,174,206,970,578,423,168,104,24,305,3837,7,4,0,0,5,23,8,22,239,363,314,212,140,54,141,1536,0,0,0,3,5,16,6,19
30306,0,0,0,0,4,5,10,14,291,268,220,91,62,9,9,992,0,3,0,6,6,34,7,16,51,15,9,6,0,3,3,159,0,0,0,3,0,11,21,38,171,100,55,24,22,3,4,457,0,0,0,0,3,0,6,6,27,9,23,8,8,0,8,96,4,3,0,10,3,50,82,68,154,45,9,39,5,0,24,491,0,13,3,19,16,47,25,13,27,11,5,3,0,3,13,200,0,0,0,0,0,3,8,7,10,5,3,3,0,0,5,43,0,0,0,0,0,3,0,0,9,9,9,0,3,0,4,35,51,51,24,22,320,234,65,57,159,32,11,4,5,5,40,1081,0,0,0,3,12,12,4,3,3,4,0,0,3,0,201,248,53,76,33,62,364,395,223,214,919,491,334,184,107,22,312,3801,5,3,0,3,7,12,7,11,186,289,217,160,130,48,128,1210,4,3,3,3,6,11,7,19
30401,0,0,0,0,0,4,0,6,162,214,254,139,112,23,8,934,0,3,0,0,7,8,4,12,39,10,5,5,0,0,0,92,0,0,0,0,0,11,6,17,149,101,66,43,34,10,6,444,0,0,0,0,0,5,0,3,17,19,16,8,11,0,3,73,0,0,0,0,0,9,32,39,102,34,19,51,7,3,13,305,0,0,3,7,5,22,16,9,40,16,6,11,5,3,3,151,0,0,0,0,0,3,0,5,10,3,3,0,0,0,0,32,0,0,0,0,0,0,0,0,3,4,3,6,0,0,3,22,14,21,3,8,166,164,36,47,146,27,26,8,4,5,16,688,0,0,0,0,4,0,0,0,8,0,0,0,0,0,167,191,19,31,11,18,191,227,106,131,678,430,387,269,177,45,223,2937,0,3,0,0,0,8,0,11,119,215,235,210,191,77,114,1187,0,0,0,0,0,9,7,6
30402,0,3,0,0,0,5,4,10,111,141,215,151,178,83,15,907,3,0,0,0,0,15,3,17,47,26,17,15,12,12,0,165,3,0,0,3,0,12,9,12,114,116,69,75,92,27,10,542,0,0,0,0,0,0,0,0,11,15,18,17,5,6,0,77,0,4,0,0,3,12,24,40,106,69,19,103,38,13,19,451,3,0,4,8,7,24,21,32,68,27,8,15,9,10,3,234,0,0,0,0,0,0,3,6,15,11,0,5,8,0,0,52,0,0,0,0,3,0,0,0,3,0,4,4,4,3,0,34,16,15,9,10,152,205,56,81,288,73,60,34,24,27,43,1088,0,0,0,0,3,3,3,3,4,0,0,0,3,0,238,263,23,30,12,23,171,273,115,201,773,475,418,420,379,171,335,3804,5,0,0,0,3,0,4,6,90,140,260,230,312,210,165,1435,0,0,0,0,0,3,8,3
30403,0,0,0,0,0,4,6,3,178,227,272,188,179,75,13,1147,0,3,5,3,5,36,0,17,45,22,15,11,4,9,4,178,0,0,0,0,0,12,15,31,195,120,80,60,86,21,5,634,0,0,0,3,0,8,0,3,25,26,21,15,6,6,3,113,0,0,0,6,0,17,34,46,139,62,30,65,34,15,13,466,0,10,4,23,9,28,11,19,62,22,21,11,16,15,6,255,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,35,0,0,0,0,0,3,0,0,3,6,0,0,3,0,3,28,47,16,16,8,149,188,42,62,170,57,48,27,26,25,28,930,0,0,0,0,0,0,0,0,3,4,0,0,0,0,271,281,51,36,26,44,178,296,118,188,832,547,493,379,366,167,339,4060,0,0,0,0,0,0,0,8,63,96,134,133,208,162,71,883,0,0,0,0,0,9,3,0
30404,3,0,3,0,3,7,3,10,216,291,341,169,131,30,12,1221,0,0,3,0,7,18,9,8,43,14,13,7,6,0,0,124,0,0,0,0,0,13,11,32,188,142,73,42,43,6,11,579,0,0,0,0,0,4,3,8,28,21,25,21,10,0,0,120,0,0,0,4,4,19,48,37,135,59,10,41,8,3,14,386,0,0,3,10,8,44,17,23,50,20,3,3,3,0,3,189,3,0,0,0,0,3,0,5,14,7,5,3,0,0,0,42,0,0,0,0,0,0,0,3,4,9,9,3,4,0,0,30,18,23,13,13,306,254,91,110,274,42,20,9,14,7,35,1232,0,0,0,0,9,7,0,0,5,3,0,0,0,0,291,317,27,28,19,29,332,376,186,230,956,606,502,290,216,48,381,4232,0,0,0,3,0,0,4,12,106,237,249,185,173,66,105,1132,0,0,0,0,0,8,0,11
30501,0,3,0,0,3,16,7,14,350,417,460,304,389,192,23,2184,0,4,5,3,18,48,6,19,59,29,20,14,19,12,4,268,3,0,0,3,0,20,19,49,268,167,86,81,85,28,7,812,0,0,0,0,0,9,3,6,48,31,31,11,22,9,4,164,0,0,0,7,7,30,56,59,156,78,26,142,45,11,20,624,0,9,8,10,11,35,18,21,40,19,7,19,13,3,6,221,0,0,0,0,0,0,5,0,14,10,3,5,4,3,5,50,0,0,0,0,0,4,0,0,13,12,10,3,9,5,0,57,59,28,9,4,177,125,8,38,132,50,26,21,26,24,23,754,0,0,0,0,3,4,0,0,4,0,0,0,0,0,393,410,72,40,27,26,216,290,122,211,1092,806,669,597,601,288,486,5543,0,0,0,0,0,3,6,9,45,66,82,76,100,69,50,506,0,0,0,0,0,15,3,8
30502,3,0,0,0,0,10,3,5,255,342,355,239,242,89,19,1575,0,0,0,0,7,16,3,5,41,13,7,6,3,4,3,109,0,0,0,0,0,12,5,31,176,116,65,41,54,10,5,521,0,0,0,0,0,3,0,4,23,20,15,18,10,6,7,103,0,0,0,3,0,16,32,34,83,46,16,36,13,12,7,296,3,0,3,6,4,23,13,6,29,8,9,8,0,0,0,120,0,0,0,0,0,0,4,6,13,3,0,0,0,0,0,33,0,0,0,0,0,4,0,0,3,5,10,5,8,5,0,42,8,16,10,7,164,116,24,24,72,15,5,4,3,0,16,490,0,0,0,0,3,8,0,0,4,0,0,0,0,0,215,232,14,25,11,23,183,199,90,129,701,583,475,356,333,128,277,3528,0,0,0,0,0,4,0,8,47,89,142,127,162,80,65,731,0,0,0,0,0,4,0,3
30503,4,0,0,0,3,13,4,26,449,592,665,428,464,192,35,2875,0,0,3,3,15,15,3,21,90,20,17,7,16,8,4,228,3,0,0,3,5,22,15,56,323,228,145,83,108,29,8,1018,0,0,0,0,0,4,0,8,36,45,38,28,25,7,11,200,3,4,3,0,3,34,50,73,180,79,31,110,27,14,25,644,3,7,12,8,17,44,12,22,50,26,12,23,12,11,4,270,0,0,0,0,3,9,4,3,19,7,4,5,5,3,3,59,0,0,0,0,0,0,3,3,13,6,9,9,7,10,6,73,35,29,20,12,269,240,32,68,201,49,36,22,23,34,40,1116,4,0,0,0,4,6,4,3,6,0,3,0,0,3,459,492,47,46,39,30,318,389,130,283,1368,1051,951,714,701,308,597,6975,0,0,0,0,3,8,8,7,96,144,202,246,278,196,131,1318,0,0,0,0,0,6,3,9
30504,3,3,0,0,4,5,4,7,256,330,417,321,329,147,22,1839,0,0,0,7,10,21,3,17,69,19,20,5,14,10,4,201,0,0,0,0,0,20,14,51,226,132,80,86,77,25,5,721,0,0,0,0,0,3,3,3,26,21,22,18,30,3,3,148,0,0,0,3,0,18,30,43,140,86,31,64,27,4,15,463,0,5,7,6,7,25,17,19,45,20,4,8,10,5,6,190,0,3,0,0,0,0,0,6,3,3,3,0,4,0,3,31,0,0,0,0,0,0,0,0,12,10,9,4,6,0,0,49,19,25,11,16,165,177,48,42,145,42,22,26,18,3,24,774,0,0,0,0,9,7,3,0,0,0,0,3,0,0,316,340,25,37,24,31,192,283,127,180,918,658,623,535,524,205,405,4758,0,0,0,0,0,8,6,9,52,104,146,167,244,193,100,1021,0,0,0,0,3,11,3,10
30601,11,3,0,0,4,17,6,14,422,356,272,125,81,19,18,1345,4,0,0,0,3,22,11,20,54,24,12,0,3,0,7,157,0,3,0,0,3,18,14,47,273,143,64,36,33,7,16,663,0,0,0,3,0,3,0,11,50,28,22,11,4,0,13,139,0,0,0,10,4,27,55,49,114,40,15,31,11,7,17,374,0,0,5,21,8,43,19,24,48,4,9,6,0,0,3,201,0,0,0,3,3,9,0,7,12,6,0,3,0,0,3,40,0,0,0,0,0,0,0,3,13,11,3,9,4,3,7,55,29,11,9,15,215,178,36,56,141,22,3,8,12,13,18,760,0,0,0,0,13,3,0,3,3,0,0,0,0,0,395,425,41,25,20,50,252,330,142,222,1136,638,401,223,144,51,502,4170,4,0,0,3,4,7,6,12,228,289,259,138,91,32,108,1176,0,0,0,0,4,8,9,12
30602,5,3,0,3,4,40,10,41,945,630,385,139,105,34,48,2399,0,0,0,3,8,41,11,28,81,31,10,13,7,9,10,248,3,3,0,5,6,44,33,122,568,234,98,46,41,9,30,1244,0,0,0,0,0,6,8,14,96,69,27,12,12,3,15,262,6,0,4,7,5,92,133,109,216,61,26,30,10,3,43,736,0,9,14,10,33,109,27,31,58,10,3,3,7,3,20,340,0,0,0,3,0,16,12,11,25,6,3,6,0,0,10,93,3,0,0,0,0,4,0,0,33,21,9,4,4,0,11,100,46,57,21,16,584,352,61,88,215,32,20,11,5,4,65,1583,3,3,3,0,12,14,9,3,12,5,0,0,0,0,639,701,69,79,48,52,655,717,313,447,2248,1086,589,258,183,65,881,7700,4,3,0,0,3,15,9,37,487,477,407,170,106,44,175,1945,3,0,0,0,6,14,12,24
30603,11,9,4,0,17,49,4,21,290,175,89,29,13,17,24,748,3,8,0,5,23,26,8,20,41,8,6,3,0,0,4,150,5,3,3,3,0,25,27,60,232,72,40,5,8,6,4,498,3,0,0,3,4,6,3,3,46,12,7,4,0,0,11,102,3,3,3,4,12,50,60,52,95,29,8,11,7,3,8,340,4,6,0,10,28,64,19,18,31,4,5,4,0,0,8,206,0,0,0,4,0,5,3,5,13,4,0,0,0,0,3,43,0,0,0,0,0,0,0,3,14,0,8,0,0,0,12,42,24,46,16,11,509,262,39,31,135,11,7,7,5,3,37,1150,0,3,0,0,17,20,3,0,3,0,0,0,0,0,248,303,46,65,28,39,602,505,171,210,909,323,173,69,37,30,361,3572,0,5,3,7,5,20,12,29,214,173,107,56,36,15,108,793,0,0,0,4,17,23,20,36
30604,3,3,0,0,3,22,3,9,194,104,41,13,7,12,13,432,0,0,0,0,3,14,0,9,18,7,3,5,0,0,3,61,0,0,0,0,3,6,3,17,88,21,13,0,4,4,9,164,0,0,0,0,0,0,4,7,16,5,4,0,0,0,3,38,0,0,0,3,0,8,12,22,30,5,3,0,0,0,8,96,0,3,3,3,3,20,9,9,15,0,0,3,0,0,3,71,0,0,0,0,3,3,0,0,3,0,3,0,0,0,4,14,0,0,0,0,3,0,0,0,3,4,3,0,0,0,3,17,11,16,6,0,58,44,9,10,39,7,5,0,0,7,6,217,0,0,0,0,0,0,0,0,3,0,0,0,0,0,92,101,14,19,11,12,77,116,45,80,401,158,65,24,13,19,140,1203,0,0,3,0,0,11,3,5,71,47,22,16,10,0,28,222,0,0,0,0,0,5,7,3
30605,17,7,3,3,21,42,10,35,336,163,95,43,31,20,27,862,0,3,0,0,13,46,6,24,64,7,9,0,3,0,4,185,7,0,0,3,7,31,23,54,188,61,30,16,11,5,14,448,0,3,0,0,0,11,0,11,40,11,7,5,7,0,7,104,5,0,3,8,11,59,53,48,94,23,11,11,4,3,13,350,0,3,10,14,54,85,31,32,41,16,0,0,0,0,4,289,3,3,0,0,5,13,5,7,16,0,0,4,0,0,14,63,3,0,0,0,4,3,3,8,17,10,3,0,0,0,13,59,34,49,25,16,693,321,58,53,186,22,6,3,3,4,81,1554,3,3,0,0,28,11,0,0,10,3,0,0,0,3,377,439,70,70,45,52,833,617,196,268,997,324,159,89,54,32,553,4352,8,5,3,0,4,20,8,24,165,157,108,53,35,17,84,693,0,0,3,3,0,17,17,24
30701,49,24,3,9,31,75,11,38,495,259,161,53,60,34,54,1351,7,3,0,4,12,27,7,14,59,10,10,4,0,3,12,175,14,10,6,8,7,53,41,82,296,67,39,19,12,8,18,680,0,0,0,3,0,8,8,7,32,20,5,5,4,5,3,105,9,9,9,13,7,66,82,64,89,32,14,22,3,3,20,445,3,3,7,10,23,53,17,21,21,3,0,0,0,0,11,170,0,0,0,3,3,10,6,0,9,0,3,0,0,0,10,57,3,0,3,3,6,3,3,6,21,3,3,0,3,0,17,80,21,43,12,7,477,167,21,26,102,18,8,3,4,6,71,989,0,0,0,0,19,8,3,3,8,3,0,0,0,0,354,396,113,90,38,58,589,479,199,257,1129,421,246,108,92,66,565,4452,17,12,19,9,10,59,26,40,298,206,176,80,45,35,199,1233,3,3,0,0,0,14,9,15
30702,31,20,11,3,50,76,21,45,408,224,118,32,24,13,31,1109,0,9,0,5,12,33,10,6,39,8,4,0,0,4,9,150,7,9,3,4,10,55,43,67,251,90,33,9,16,3,22,612,0,4,3,3,3,11,3,11,34,16,3,5,3,0,11,114,9,8,0,11,10,80,100,54,104,28,3,14,3,0,22,446,3,10,8,16,31,74,16,21,28,6,4,0,0,0,6,225,0,0,0,0,4,10,3,6,10,3,0,0,0,0,3,51,3,0,0,0,0,8,0,4,11,4,3,0,0,0,8,50,29,58,10,15,589,280,42,31,141,18,6,3,3,4,54,1279,0,3,3,0,22,13,4,3,11,4,0,0,3,0,288,348,78,118,40,56,728,633,245,256,1036,407,180,62,52,22,465,4380,7,8,8,10,13,28,15,32,291,236,156,60,29,30,150,1062,0,0,0,0,3,12,7,11
30703,14,21,6,8,35,59,15,35,423,158,95,34,24,6,15,946,6,0,3,0,22,38,10,21,49,16,6,0,6,0,3,182,4,6,3,6,9,52,32,67,245,80,29,12,12,5,8,567,0,3,0,0,4,5,10,4,33,12,6,5,0,0,4,83,9,7,4,8,9,76,69,43,83,22,6,12,0,0,23,362,3,3,12,11,32,76,32,23,29,7,0,0,0,0,10,249,0,0,0,0,5,9,9,3,14,0,0,0,0,0,3,47,0,0,0,0,3,7,0,4,14,4,0,3,0,0,5,54,30,59,29,20,732,326,58,48,173,10,0,9,0,3,61,1557,0,6,0,3,17,15,3,3,10,5,3,0,0,0,284,347,65,105,56,54,865,664,238,253,1066,323,151,76,41,18,418,4389,4,3,3,4,6,37,20,28,238,176,107,46,23,17,91,799,0,0,0,0,4,16,15,17
30801,13,3,0,4,8,20,7,19,186,183,179,93,139,40,22,913,0,0,0,0,5,7,0,3,13,3,3,0,0,3,0,49,3,3,0,4,5,11,13,23,112,75,47,43,43,7,11,406,0,0,0,0,3,3,0,0,20,13,8,8,14,0,0,79,7,7,0,0,0,23,27,24,74,51,10,63,7,0,13,301,0,0,3,4,6,16,5,7,13,3,0,3,0,0,3,66,0,0,0,0,0,0,4,0,9,4,3,5,0,0,3,29,3,0,0,0,3,3,0,3,12,6,3,5,5,3,7,48,12,18,9,3,139,45,5,6,39,8,0,3,3,0,8,303,0,0,0,0,0,3,0,0,7,0,0,0,0,0,219,234,41,27,11,14,171,132,66,86,483,341,260,226,214,61,298,2427,10,0,0,3,3,8,8,11,107,127,115,91,110,55,129,784,0,0,0,0,0,8,3,0
30803,8,13,5,0,16,60,8,33,788,518,395,157,121,41,44,2220,0,0,5,3,21,50,6,27,91,12,11,9,3,3,9,247,8,5,0,8,3,52,46,111,573,230,105,39,59,11,32,1274,0,0,0,3,3,10,7,19,75,35,26,10,6,3,16,213,3,3,3,11,9,105,194,153,334,85,20,50,10,3,41,1019,0,6,17,36,62,132,67,53,72,22,4,5,0,3,15,492,0,0,0,0,6,22,22,12,37,16,0,11,0,0,12,135,0,0,0,0,0,4,0,8,31,16,6,4,4,3,8,94,63,125,46,30,1572,778,115,150,397,45,28,21,13,10,150,3557,0,7,0,5,37,17,4,9,24,3,0,3,0,0,927,1040,84,156,80,95,1732,1227,467,565,2414,982,601,313,226,77,1249,10288,8,3,0,0,8,19,10,32,446,516,427,256,193,66,219,2206,0,0,0,0,3,26,13,16
30804,15,3,3,0,9,25,6,15,150,118,50,41,53,25,18,527,5,0,0,0,3,11,0,0,20,3,0,0,0,0,3,50,3,3,4,3,3,17,8,18,76,54,37,14,10,4,5,258,0,0,0,0,0,0,0,0,14,13,3,3,3,0,3,47,0,0,0,0,0,19,26,11,43,36,0,36,0,0,16,192,0,5,3,5,5,10,3,3,10,4,0,3,0,0,6,57,0,0,0,5,0,4,0,3,7,0,0,3,0,0,7,25,0,0,0,0,0,0,0,0,7,6,3,0,4,0,8,37,12,13,3,0,110,52,5,9,39,4,3,0,3,3,12,273,0,0,0,0,4,3,0,0,8,0,0,0,0,0,109,134,34,23,13,15,148,140,56,61,374,233,97,101,73,38,195,1596,5,3,0,0,0,14,9,11,84,66,56,38,41,22,57,402,0,0,0,0,0,4,3,7
30805,16,0,0,0,16,37,7,18,264,319,330,112,114,27,20,1282,0,0,0,0,9,25,3,18,42,19,12,3,0,0,5,145,5,3,4,0,4,15,19,54,261,186,84,41,42,7,15,738,0,0,0,0,0,13,5,10,42,34,37,12,9,0,9,168,0,0,3,8,3,38,66,93,259,114,11,61,6,0,36,705,3,3,16,9,21,40,28,18,28,3,4,3,0,0,3,177,0,0,0,0,4,10,6,7,34,15,0,11,0,0,7,89,0,3,0,0,0,7,0,0,15,6,8,5,10,0,8,69,29,53,17,17,596,298,55,48,167,18,3,0,0,3,63,1380,4,0,0,0,13,5,0,3,13,3,3,0,0,0,403,451,60,67,43,37,660,483,192,266,1134,720,499,242,181,40,572,5204,3,0,0,0,4,17,7,15,180,268,293,167,150,49,138,1290,0,0,0,0,3,8,3,7
30901,10,0,4,0,0,21,7,23,489,343,281,110,110,41,27,1460,0,5,0,6,12,47,9,28,118,28,13,11,18,7,0,302,3,0,3,3,3,33,20,72,385,164,82,29,33,14,14,856,0,0,0,0,0,8,0,3,54,43,14,6,3,3,7,147,0,0,3,5,4,45,88,79,158,58,32,30,11,0,19,534,0,9,9,21,31,87,38,41,81,22,7,10,6,4,12,375,0,0,0,3,0,4,8,3,17,0,0,6,4,4,4,57,0,0,0,0,0,6,0,5,21,4,8,8,3,3,8,67,56,77,29,33,840,579,109,145,441,63,59,29,28,19,100,2599,3,5,0,0,30,26,3,3,11,0,4,0,0,0,387,465,69,98,53,72,920,855,278,400,1778,726,492,242,217,92,574,6871,4,3,0,0,0,4,10,18,170,189,171,102,98,53,82,903,4,0,4,0,3,19,5,16
30902,8,0,0,0,4,15,3,15,370,296,195,80,53,17,18,1074,0,0,0,3,5,26,9,35,69,16,11,7,7,9,3,201,0,0,0,0,3,21,14,57,306,142,57,18,21,8,15,657,0,3,0,0,0,6,3,3,42,20,13,3,10,3,3,115,0,3,0,4,3,36,59,58,140,43,11,24,4,0,14,397,3,4,5,14,23,80,27,24,52,18,7,3,4,0,12,270,0,0,0,0,0,5,3,7,9,6,0,0,0,0,7,50,0,0,0,0,3,0,3,3,13,4,4,3,4,0,3,42,29,51,29,28,750,578,122,134,359,59,27,14,3,10,86,2282,0,0,0,0,22,13,0,0,9,3,0,0,0,0,349,397,40,65,39,50,808,780,252,337,1378,608,320,158,102,45,501,5493,3,4,0,0,3,11,3,16,167,201,185,80,56,25,93,856,0,3,0,0,0,10,11,24
30903,7,5,0,0,3,23,9,30,531,386,266,96,99,33,26,1528,0,3,0,0,9,38,17,35,116,24,11,9,8,12,4,293,5,3,0,0,5,23,33,69,426,168,79,41,40,15,10,918,0,0,0,3,3,12,4,3,52,18,9,10,7,6,10,139,8,0,4,10,8,65,92,97,177,51,18,31,14,4,38,607,3,9,9,15,39,102,41,27,70,18,0,0,3,3,12,362,0,0,0,3,5,10,13,6,15,3,3,6,3,0,5,65,0,0,0,3,0,0,0,0,25,6,7,3,0,3,10,62,77,95,40,14,956,619,107,125,458,86,53,32,25,31,107,2821,8,0,4,0,40,12,3,3,22,3,5,0,0,0,400,504,107,112,62,56,1060,909,324,408,1885,765,462,230,207,98,624,7315,3,4,3,0,0,9,13,14,195,187,184,78,90,33,93,904,0,0,3,3,7,7,11,22
30904,5,0,3,0,0,13,3,3,151,87,71,34,27,9,13,426,0,3,0,3,12,25,6,14,40,5,3,0,0,0,5,118,0,0,0,0,0,17,11,29,144,59,26,8,12,3,13,322,0,0,0,0,0,7,3,5,13,15,9,4,0,0,7,51,0,0,0,3,3,16,29,24,81,23,3,18,3,0,4,209,0,4,6,8,9,25,10,11,17,11,3,3,0,0,4,128,0,0,0,3,0,0,3,0,3,3,0,0,0,0,3,22,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,14,16,17,11,3,216,144,33,34,89,22,9,0,4,5,15,618,0,0,0,0,0,6,5,0,0,3,0,0,0,0,128,149,22,30,23,22,243,256,93,123,539,230,124,78,48,17,199,2051,0,0,0,0,3,4,3,8,81,89,60,39,31,16,37,363,0,0,0,0,0,4,6,10
