SA3_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
12301,8,38,98,99,103,54,36,15,0,447,4,4,0,5,3,3,0,3,0,23,3,4,23,43,38,30,10,3,0,162,107,82,187,236,203,128,161,118,90,1319,232,869,2926,3381,2769,1964,1197,482,187,14005,0,13,47,46,31,12,0,0,0,153,0,10,29,28,14,8,0,0,0,88,0,4,31,45,38,16,10,12,5,163,0,4,12,13,9,0,0,0,0,41,0,3,28,17,10,9,5,0,0,70,5,51,265,331,228,127,40,25,7,1083,3,60,377,299,285,126,44,11,3,1227,39,205,632,573,378,183,49,29,14,2100,16,104,324,194,154,55,17,13,0,865,8,31,66,42,27,13,7,5,3,195,35,81,177,130,56,34,10,5,0,536,0,0,0,0,0,0,0,0,3,9,3,3,25,17,16,4,5,0,0,66,178,81,184,231,171,136,139,179,109,1405,286,667,2197,1951,1424,728,329,278,146,8010
12302,27,95,360,300,213,131,98,27,5,1248,12,12,10,10,9,14,19,6,0,88,5,42,97,101,112,79,62,13,4,523,471,492,878,784,696,656,560,328,136,5001,810,2637,7353,6810,5810,5452,3366,1239,336,33812,11,55,151,150,105,36,10,3,0,518,14,67,153,128,92,29,6,0,0,492,8,22,80,169,160,94,51,24,9,613,0,27,18,25,19,7,0,0,0,103,3,37,37,30,14,18,0,0,0,140,29,206,570,593,700,370,80,34,14,2602,12,177,541,483,616,341,91,39,7,2294,165,772,1532,1428,1200,626,123,62,8,5918,56,409,744,569,479,238,43,14,4,2558,19,142,162,122,78,45,11,4,0,588,103,251,445,310,209,111,22,14,3,1468,3,6,8,16,11,9,5,0,0,56,8,20,76,69,59,22,6,7,3,272,699,494,941,1042,1036,859,578,603,304,6559,1127,2679,5471,5130,4777,2808,1037,804,351,24183
12303,4,17,56,57,43,30,14,12,0,230,0,0,0,0,3,0,7,0,0,6,0,0,19,22,26,26,13,9,0,111,132,79,180,207,224,202,200,132,72,1426,242,612,1722,1987,1984,1733,1111,490,135,10015,0,10,43,34,41,16,3,0,0,139,0,3,18,22,20,11,0,0,0,68,0,11,21,27,23,14,12,8,3,122,0,0,7,17,5,3,3,0,0,40,3,4,39,44,29,4,3,0,0,122,4,41,159,228,252,125,54,19,9,894,0,27,175,195,272,133,38,8,5,865,32,124,286,353,326,171,42,23,3,1358,15,82,195,144,121,74,15,7,0,650,10,20,41,36,39,19,9,3,4,167,23,73,149,95,48,38,12,3,3,449,0,0,0,0,5,3,0,0,0,10,0,3,10,13,9,5,4,0,0,56,144,76,131,174,211,155,155,122,46,1213,238,484,1261,1379,1397,774,348,195,78,6139
12401,21,69,141,132,117,75,60,20,7,646,3,8,5,3,7,3,11,3,0,40,4,16,33,67,53,50,50,23,12,309,140,94,198,311,320,374,354,216,84,2090,288,929,2541,3635,4076,4278,3210,1316,378,20657,0,31,96,121,113,68,32,7,3,470,3,20,37,54,63,32,8,3,0,218,0,6,40,82,76,45,36,37,14,333,0,3,24,41,17,15,8,3,0,114,5,20,76,72,54,28,9,0,0,263,9,126,408,672,831,478,293,141,49,3021,0,47,425,657,1096,590,287,102,34,3244,59,250,547,704,667,582,223,120,36,3201,25,156,415,603,660,508,162,57,11,2606,12,86,242,282,201,126,55,42,12,1044,61,143,206,190,135,77,42,15,9,874,3,3,4,5,3,3,3,3,3,29,0,5,46,49,45,37,23,8,0,222,255,104,213,338,374,345,331,429,274,2671,448,996,2792,3868,4333,2934,1504,973,441,18290
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,14,90,322,230,165,107,72,31,15,1040,4,11,10,6,3,9,11,9,0,68,8,23,69,90,104,63,26,25,7,408,339,317,787,633,597,525,436,265,112,4003,606,2291,7155,6558,5409,4535,2887,1116,302,30855,0,50,130,91,72,35,8,3,0,386,10,31,90,83,65,27,0,0,0,303,0,25,70,111,91,62,38,37,0,442,3,23,23,27,11,3,0,0,0,91,3,40,53,33,25,9,3,5,0,168,17,246,607,609,630,338,125,52,15,2654,9,166,660,514,606,277,82,43,5,2361,139,641,1564,1177,986,523,149,69,11,5262,57,363,687,453,374,169,37,12,6,2148,19,117,222,94,78,58,26,6,5,621,104,283,464,306,196,95,27,12,5,1500,3,0,4,10,7,4,3,0,0,27,3,14,44,52,34,20,12,5,0,187,513,316,607,616,614,554,418,548,306,4494,875,2314,5222,4171,3788,2180,923,804,366,20641
12404,13,43,50,56,41,26,18,9,8,260,0,9,6,3,0,0,0,0,0,24,0,10,23,12,31,10,8,4,0,97,120,213,474,375,281,171,152,94,48,1916,199,828,1918,1603,1598,1230,765,395,112,8651,0,11,25,33,24,7,3,0,0,111,0,12,15,25,20,5,3,0,0,76,0,11,23,25,19,13,9,10,7,118,0,10,7,10,4,3,0,0,0,30,10,21,27,24,15,10,3,0,0,107,12,66,184,176,204,102,50,16,6,813,3,50,145,138,157,83,31,6,5,620,36,187,394,342,209,111,58,22,5,1363,16,88,216,137,100,50,16,3,0,631,7,27,51,28,27,18,9,3,4,167,35,95,167,93,56,42,7,11,4,508,0,4,3,4,0,0,0,0,0,9,0,3,12,13,12,8,4,0,0,47,163,122,262,269,196,155,159,168,130,1619,280,701,1535,1316,1026,602,347,246,157,6227
12405,9,41,112,92,49,49,25,7,0,385,3,3,3,3,6,6,8,0,0,31,0,11,26,38,32,20,8,4,3,138,150,183,345,320,278,282,191,104,44,1887,252,952,2479,2153,1966,1865,955,331,85,11040,0,16,35,29,37,11,4,0,0,133,3,15,40,32,23,10,0,0,0,126,4,6,28,50,47,28,13,11,0,184,4,6,12,11,3,0,3,0,0,31,0,5,12,6,7,3,0,0,0,41,4,68,166,190,264,100,19,4,4,824,5,49,166,145,166,75,14,4,3,633,69,270,544,463,433,160,25,16,0,1989,31,137,230,190,153,59,4,0,0,811,8,48,52,34,26,8,3,4,0,190,31,104,185,125,84,27,16,3,0,576,3,3,0,3,4,3,0,0,0,17,4,4,16,12,16,9,3,0,0,63,232,129,274,367,289,265,213,234,76,2082,393,876,1765,1662,1546,762,331,285,85,7701
12501,4,57,353,181,74,53,14,16,0,754,5,23,40,12,13,14,8,3,0,114,3,16,79,60,46,36,12,3,0,257,201,557,1634,987,614,405,248,134,55,4839,303,2005,8152,4708,2972,2203,1060,483,149,22044,0,51,133,102,62,27,14,4,0,386,4,63,183,115,34,10,3,0,0,413,3,20,79,103,64,38,32,18,13,369,0,8,36,15,9,0,0,0,0,67,3,6,16,13,11,3,0,0,0,44,11,127,302,211,224,98,46,19,12,1048,0,54,230,203,157,124,47,22,12,855,34,442,1056,631,316,137,30,23,12,2682,16,140,338,248,188,80,19,3,0,1044,7,56,142,68,38,16,4,7,3,337,22,85,135,86,49,33,10,4,0,421,0,6,6,11,0,3,0,0,0,37,3,30,49,37,23,11,9,7,0,156,374,410,746,660,498,307,237,301,134,3668,481,1492,3451,2508,1677,883,444,411,190,11531
12502,7,43,133,87,82,59,21,10,3,454,6,3,5,6,7,8,8,0,0,41,3,10,34,43,45,28,27,15,7,204,98,106,266,233,242,206,167,137,63,1520,154,903,3341,3627,3309,2724,1655,969,292,16977,0,33,111,149,119,60,29,14,0,510,0,25,83,112,62,17,3,0,0,303,3,14,54,142,93,42,44,23,9,429,0,8,35,36,20,13,0,0,0,105,0,14,25,16,9,3,4,0,3,78,7,87,251,374,425,220,136,53,19,1568,3,54,216,332,357,269,151,63,20,1463,39,263,802,1012,648,397,145,112,17,3433,10,110,337,373,293,151,51,16,0,1351,4,64,140,123,75,29,21,9,0,477,27,67,153,127,68,47,23,19,3,527,0,7,0,0,11,3,0,0,0,22,0,12,29,41,36,26,5,4,0,159,205,111,208,306,301,233,278,277,149,2060,300,867,2444,3157,2523,1499,894,584,217,12494
12503,14,76,333,227,143,93,60,28,6,979,7,17,32,26,21,20,18,9,11,156,4,26,89,96,80,47,37,18,7,404,416,534,1246,925,827,652,513,335,178,5630,651,2542,8266,6619,4949,3828,2434,1126,445,30852,3,67,167,133,96,28,9,3,0,510,13,91,242,121,43,14,0,0,0,522,8,21,120,142,125,67,72,46,11,613,3,25,50,30,15,4,0,4,0,136,4,14,26,15,12,9,4,0,0,79,16,168,440,410,389,218,111,56,15,1827,6,131,438,345,348,219,101,46,8,1648,112,757,1798,1216,767,377,115,70,24,5230,48,299,602,402,311,158,31,20,3,1868,4,113,214,91,48,37,11,17,0,534,84,255,413,252,143,82,31,19,4,1284,6,9,8,16,5,4,3,4,0,60,10,18,51,47,38,32,9,3,0,214,568,455,907,1028,771,648,689,809,334,6199,878,2422,5484,4247,3111,1900,1184,1088,397,20715
12504,12,57,539,257,112,78,46,29,11,1146,0,15,27,23,8,12,11,4,0,104,5,23,160,112,77,51,32,14,3,474,241,362,1287,1026,534,466,339,285,172,4710,396,2321,12712,10516,5324,3892,2541,1322,509,39524,5,127,440,305,147,70,30,3,0,1132,6,119,482,205,77,17,0,0,0,919,0,67,248,248,137,60,58,44,16,875,0,18,66,46,17,3,3,0,0,157,4,22,56,32,28,7,0,3,0,158,10,190,909,673,594,361,139,68,24,2959,5,133,669,539,511,344,161,59,13,2438,61,804,2538,1507,875,562,182,104,33,6670,25,251,982,639,419,202,73,24,4,2611,17,146,314,164,70,50,18,15,7,795,46,153,389,227,116,99,23,19,4,1077,3,11,9,7,10,4,9,0,0,47,6,41,141,90,50,32,17,8,0,378,356,423,948,819,609,500,469,648,459,5227,546,2494,8191,5501,3654,2314,1192,986,567,25440
12601,6,20,71,62,45,29,18,4,0,246,3,3,4,0,6,0,3,0,0,21,3,7,23,29,24,17,12,8,9,141,55,67,132,120,111,105,79,94,84,847,97,753,2431,2702,2746,2357,1510,804,331,13733,0,35,77,158,151,90,34,9,0,558,0,21,72,118,67,20,0,0,0,297,3,14,58,105,58,27,22,23,4,311,0,4,20,33,18,3,3,0,0,91,0,7,19,14,18,8,5,6,0,70,3,67,197,345,458,274,144,75,26,1587,0,44,161,303,498,387,166,74,30,1655,22,251,586,701,566,365,196,118,45,2855,4,125,260,320,366,233,86,44,11,1447,6,81,109,117,84,41,30,12,6,481,11,36,63,81,47,27,12,9,6,288,0,4,0,3,3,0,0,0,0,12,0,15,23,58,44,9,7,3,3,177,143,69,96,155,172,114,136,187,123,1187,194,760,1743,2505,2558,1599,835,563,255,11017
12602,15,112,307,227,175,79,63,23,5,1016,8,17,10,7,9,11,6,4,4,84,0,31,93,87,90,66,46,18,18,465,202,281,637,544,463,388,310,264,227,3322,332,2415,9255,8060,6471,5008,3249,1656,806,37255,0,95,332,339,245,97,55,21,3,1192,4,92,272,257,133,22,3,3,0,793,3,38,195,249,155,61,77,63,27,861,0,21,54,65,44,13,5,3,0,212,0,21,85,56,34,16,3,9,0,217,4,168,661,810,823,509,248,159,81,3465,3,115,573,665,701,563,273,187,82,3171,69,1033,2338,2083,1357,720,313,256,83,8258,19,357,1026,918,673,404,184,84,18,3677,12,203,415,335,180,99,36,27,24,1331,49,149,291,281,161,102,39,35,11,1117,7,17,3,3,5,7,3,6,0,55,0,46,86,97,79,54,17,13,9,405,382,475,652,753,692,506,534,772,461,5228,571,2824,6990,6907,5286,3186,1780,1637,801,29985
12701,15,46,147,155,141,57,30,7,0,601,4,8,8,11,8,8,8,8,0,66,4,12,42,94,83,47,27,6,3,317,368,290,631,594,570,428,303,174,51,3410,560,1664,4715,4376,3928,2683,1390,553,122,19994,0,26,83,65,40,6,3,0,0,225,3,45,97,67,33,8,0,0,0,254,3,12,54,88,76,29,21,9,0,292,0,6,7,18,5,0,6,0,0,48,0,5,16,16,18,6,0,0,0,66,0,81,264,264,238,97,36,11,0,981,4,64,250,254,208,105,30,11,3,939,74,412,1025,857,436,165,33,17,4,3021,24,162,303,244,174,58,14,3,0,989,5,59,101,57,37,21,12,0,0,294,47,132,250,236,90,38,8,3,0,815,7,3,3,7,8,6,0,0,0,31,0,12,22,32,21,11,3,0,0,99,453,300,557,690,524,386,330,244,86,3571,625,1317,3040,2894,1906,948,490,292,96,11609
12702,27,108,275,231,199,112,86,31,6,1065,13,13,20,23,17,21,26,14,11,158,9,33,79,86,102,73,76,28,0,482,435,467,833,758,834,757,553,402,166,5203,721,3002,6889,5563,5540,4637,2908,1382,378,31016,0,104,189,162,80,36,3,3,0,584,18,127,233,140,57,14,4,0,0,591,4,37,125,180,198,97,60,48,9,758,0,22,36,27,25,3,3,0,0,113,3,11,29,21,18,5,6,3,0,92,7,201,429,378,439,222,70,30,6,1791,5,120,401,351,437,264,82,28,4,1692,164,1063,2006,1301,930,379,93,39,10,5979,50,347,605,392,359,161,38,12,0,1969,16,176,237,94,72,27,19,3,8,650,112,295,472,393,257,129,32,11,4,1707,17,3,15,28,14,15,4,0,0,97,3,20,67,70,50,32,8,0,0,255,805,590,1193,1395,1255,908,854,670,254,7923,1213,3110,6045,4930,4195,2290,1273,858,294,24200
12703,8,71,226,186,123,79,48,28,5,784,11,11,17,12,23,11,7,4,3,101,10,25,79,86,106,57,33,16,6,417,350,445,929,814,698,561,358,220,95,4474,544,1863,5764,5977,5015,3330,1941,827,247,25510,0,52,151,123,94,29,5,0,0,453,4,60,173,89,45,15,0,0,0,385,3,20,115,161,105,50,46,20,9,533,3,9,26,22,16,8,0,0,0,85,4,8,39,22,15,3,0,0,0,91,13,127,502,422,336,155,53,28,10,1634,5,90,505,417,332,213,61,10,3,1638,78,536,1450,1141,720,306,76,29,3,4338,32,232,518,372,258,113,22,8,0,1552,5,103,139,82,39,22,11,3,0,407,46,164,310,255,129,88,19,7,3,1013,3,7,11,9,10,6,3,3,0,44,3,20,67,64,40,19,12,3,0,229,457,361,819,852,682,517,428,384,133,4639,656,1778,4814,4039,2818,1531,743,498,159,17046
12801,4,66,181,205,158,86,75,41,14,836,0,3,3,7,6,6,4,4,4,34,3,11,72,64,75,57,37,13,8,343,152,180,481,492,444,425,334,286,198,2984,269,1588,5347,5807,5682,4947,3406,1974,823,29849,0,39,145,131,116,58,18,9,4,512,3,15,86,78,69,20,10,3,0,284,0,21,104,118,102,63,85,77,24,593,0,25,49,54,26,11,5,0,0,161,5,10,43,24,20,7,0,0,0,112,15,171,597,650,646,390,234,133,30,2860,3,103,541,674,889,509,234,82,52,3084,67,537,1569,1457,1095,798,404,300,56,6294,20,288,704,498,369,234,88,47,4,2256,18,141,271,196,115,67,50,35,7,907,45,216,414,317,182,171,68,48,8,1465,0,0,0,3,3,4,0,3,0,23,0,29,59,55,50,28,6,15,3,241,343,268,472,555,526,518,567,799,308,4348,522,1854,5043,4813,4207,2878,1773,1554,496,23146
12802,12,52,147,170,134,95,65,25,5,703,3,0,6,4,7,5,6,0,3,29,0,11,33,64,66,65,36,17,3,302,167,112,252,349,339,283,243,199,126,2073,308,1676,4797,5844,5685,5079,3268,1415,551,28628,0,43,165,158,160,66,13,8,0,610,0,23,94,116,90,33,10,0,0,363,3,11,87,136,108,84,69,42,10,563,3,21,39,35,10,13,4,3,0,122,5,21,44,32,19,12,6,0,0,136,8,154,529,676,740,348,106,50,15,2623,4,133,599,719,1117,460,150,57,13,3251,105,613,1569,1665,1397,883,263,147,23,6671,36,305,767,582,481,241,64,18,4,2489,6,163,229,144,111,57,36,11,7,768,85,200,348,338,189,131,44,26,6,1370,3,3,0,3,4,3,3,3,0,25,0,26,42,51,46,34,11,14,3,215,340,178,314,395,405,351,329,482,322,3108,601,1899,4828,5051,4865,2707,1094,863,394,22313
19797,0,0,0,3,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,10,6,0,29,0,3,11,12,11,12,34,13,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4
19999,3,18,43,28,12,8,7,0,0,123,3,7,4,0,0,3,0,0,0,19,0,4,7,9,6,10,5,0,0,48,76,178,510,508,471,324,170,52,9,2313,108,435,1168,909,814,700,456,87,23,4703,0,9,26,3,7,10,0,0,0,54,3,3,15,3,5,3,0,0,0,35,0,6,15,3,7,3,0,0,0,37,0,0,13,3,3,4,0,0,0,23,0,7,13,12,4,0,0,0,0,35,0,29,78,49,55,49,11,0,3,272,3,12,49,26,33,38,18,5,0,174,3,53,153,72,61,37,17,7,0,411,3,40,110,64,43,27,3,0,0,288,0,25,58,25,9,8,3,0,0,131,5,28,45,22,19,12,4,0,0,135,0,0,0,0,0,0,0,0,0,6,0,3,5,3,6,0,0,0,0,23,32,57,142,64,65,68,43,35,10,529,55,275,718,365,317,256,100,55,15,2159
20101,15,89,254,215,147,113,65,38,10,952,3,7,10,4,9,4,11,3,3,53,0,14,56,86,83,53,44,17,7,364,292,301,507,476,484,456,508,360,176,3577,536,1795,4774,4378,4159,3671,2790,1337,426,23863,0,37,79,71,49,15,3,3,0,260,5,17,78,38,38,10,0,0,0,186,8,20,55,61,28,20,29,27,6,254,3,12,22,24,11,3,0,0,0,73,11,19,52,40,12,6,0,0,0,139,11,184,530,764,825,435,214,118,33,3117,3,101,383,421,638,450,215,98,33,2337,79,474,802,609,427,203,94,49,19,2753,33,253,532,462,442,230,48,27,3,2023,24,94,144,98,78,41,34,14,7,528,79,228,328,223,146,97,38,19,7,1171,3,5,4,3,0,0,5,5,0,24,4,12,37,38,34,18,6,7,3,165,327,207,323,450,436,421,608,921,440,4124,581,1665,3372,3304,3166,1946,1309,1277,544,17164
20102,3,12,45,60,52,46,36,4,3,268,0,0,0,0,3,3,4,0,0,17,0,0,12,20,26,24,26,7,3,116,110,65,103,141,239,256,241,143,58,1344,166,298,771,1164,1510,1568,1201,448,127,7246,0,3,15,29,13,12,3,0,0,84,3,5,15,27,12,3,0,0,0,54,3,5,9,30,12,17,12,3,0,91,0,0,7,16,7,6,3,0,0,42,0,13,30,35,24,9,0,0,0,111,0,34,106,175,225,136,89,33,10,804,0,5,68,133,200,165,45,23,3,649,10,64,137,157,136,93,35,20,0,654,3,21,96,172,206,97,21,6,0,617,0,12,44,52,52,27,14,4,0,214,8,48,96,79,45,30,9,3,3,326,0,0,0,0,0,0,0,0,0,3,0,5,17,19,27,9,0,0,3,78,92,35,68,142,138,148,166,172,76,1034,124,238,706,1067,1103,752,406,263,106,4770
20103,0,14,36,45,36,44,27,10,3,217,0,0,0,0,7,0,8,3,0,17,0,7,7,13,16,22,16,0,0,92,95,55,137,211,269,276,302,177,51,1577,117,259,677,902,1116,1247,1111,458,129,6013,0,3,15,11,8,3,0,4,0,38,0,0,4,14,14,4,0,0,0,36,0,3,8,23,19,5,13,11,6,77,0,0,0,0,0,0,0,0,0,9,3,13,28,21,24,12,3,0,0,97,3,23,70,140,178,157,76,20,12,674,0,6,58,49,120,146,37,16,10,442,10,53,113,96,98,70,37,15,0,484,0,20,72,98,114,76,19,4,0,406,3,6,18,16,20,20,4,6,3,97,18,36,61,43,47,25,12,6,0,254,0,0,0,0,0,0,0,0,0,3,0,0,9,8,9,5,3,3,0,45,82,34,73,88,97,188,199,231,86,1068,114,201,525,600,747,703,406,317,107,3730
20201,7,85,249,167,143,99,60,31,6,845,7,4,3,9,0,3,15,4,0,45,0,7,41,72,64,54,33,25,8,309,294,264,485,431,486,507,472,391,228,3559,462,1633,4369,3778,3616,3458,2534,1298,479,21632,0,16,81,45,47,13,8,3,0,220,3,24,46,42,36,19,7,0,0,176,5,27,62,75,54,35,23,33,11,325,3,3,22,14,11,0,0,0,0,59,9,34,92,52,21,9,3,0,0,220,9,186,506,670,750,416,206,102,26,2872,0,99,352,405,534,378,171,79,37,2061,74,368,678,453,365,172,64,57,16,2244,38,207,454,412,405,216,49,27,4,1815,5,88,123,72,58,35,16,8,4,408,66,254,298,224,112,99,37,18,3,1113,4,4,0,5,0,3,0,3,0,20,0,13,57,34,29,16,7,3,0,153,299,187,228,356,339,357,558,765,460,3554,518,1500,3009,2870,2767,1768,1154,1102,560,15231
