SA3_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
12403,6,3,0,0,3,14,55,13,12,0,0,84,400,130,56,18,6,606,5890,3590,3099,953,322,13857,3082,2638,4042,2517,1276,13558,123,56,52,22,18,279,9560,6432,7263,3512,1628,28404,0,0,0,0,0,0,14,0,0,0,0,14,155,39,14,3,0,212,803,472,276,82,33,1671,33,23,36,24,18,142,8,10,0,0,0,25,1019,539,328,115,54,2056,3,0,0,0,0,3,37,0,0,0,0,38,481,143,47,4,3,679,77,26,20,7,0,126,9,0,3,4,0,15,19,9,0,0,0,23,616,183,72,18,4,891,0,0,0,0,0,0,8,3,0,0,0,12,33,7,0,0,0,48,17,3,3,3,0,32,3,3,3,4,0,9,9,0,0,0,0,7,75,17,8,6,3,106,0,0,3,0,0,8,11264,7173,7675,3653,1689,31459,5,5,0,6,3,21,51,14,15,4,0,82,416,127,52,19,6,625,5565,3216
12404,0,0,0,0,0,3,25,7,4,0,0,33,242,82,46,18,6,392,1574,954,941,315,115,3899,732,586,875,651,376,3216,36,19,18,6,6,94,2610,1656,1874,991,498,7627,0,0,0,0,0,0,10,0,0,0,0,13,153,20,8,3,0,188,256,152,87,13,8,519,12,12,17,8,11,56,5,0,0,0,0,5,438,189,119,32,18,782,0,0,0,0,0,0,13,0,0,0,0,17,100,21,6,0,0,129,47,19,11,5,0,83,4,0,0,0,0,10,8,0,0,0,0,5,166,48,25,6,0,243,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,6,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,9,3,4,0,3,22,0,0,0,0,0,0,3219,1891,2021,1033,519,8681,4,5,0,0,0,4,18,8,3,6,0,34,230,83,36,11,4,361,1512,963
12405,0,0,0,0,0,3,28,12,12,0,5,48,230,81,34,18,5,370,2572,1893,1776,613,246,7102,772,832,1387,975,559,4528,52,35,23,24,18,151,3655,2849,3234,1630,834,12201,0,0,0,0,0,0,5,0,0,0,0,5,75,13,3,4,0,96,257,159,91,31,15,552,16,12,14,13,11,71,4,5,0,0,0,10,351,186,113,48,28,733,0,0,0,0,0,0,8,0,0,0,0,8,82,33,13,3,0,140,22,19,9,6,3,50,3,0,0,0,0,3,3,0,0,0,0,4,113,53,22,12,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,10,3,3,0,0,15,0,0,7,0,4,12,0,0,0,0,0,0,15,3,9,0,4,27,3,0,4,0,0,14,4140,3090,3380,1691,868,13177,9,6,0,0,3,10,21,8,7,3,0,48,241,86,35,18,0,380,2499,1759
12501,0,6,3,3,9,24,30,9,0,0,0,33,664,353,270,111,40,1437,1206,1046,1167,607,460,4485,368,469,751,599,654,2839,36,33,42,39,38,190,2303,1911,2235,1361,1196,9007,4,3,3,0,0,9,28,0,0,0,0,33,150,81,67,28,11,334,227,236,257,120,73,915,28,49,67,40,48,233,7,3,10,7,8,35,445,375,394,189,144,1557,14,5,0,0,0,21,105,21,3,0,0,129,1199,807,541,170,80,2792,271,284,268,132,92,1047,5,11,18,11,10,53,38,36,24,15,8,123,1633,1157,855,327,198,4168,0,0,0,0,0,0,4,0,0,0,0,4,3,6,10,3,0,21,6,4,9,0,5,27,4,3,8,5,9,27,0,0,0,3,0,3,16,17,24,12,15,78,40,27,17,10,4,97,4432,3488,3527,1893,1553,14902,6,3,7,8,3,26,31,11,10,0,7,57,475,294,220,100,40,1126,1177,1043
12502,3,0,0,3,0,9,18,8,8,0,0,26,511,178,95,28,5,827,2092,1363,1447,404,135,5451,1263,1059,1547,886,474,5230,49,26,22,8,7,119,3937,2630,3120,1333,630,11657,0,0,0,0,0,3,11,0,0,0,0,11,144,54,22,4,0,229,537,487,417,116,41,1595,60,67,97,45,27,304,14,3,7,0,0,31,768,611,551,171,68,2177,4,0,0,0,0,3,37,3,0,0,0,41,339,132,44,8,0,522,87,52,70,16,3,237,3,4,0,3,3,11,9,4,3,0,0,20,487,198,122,30,6,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,6,7,0,0,3,17,0,0,0,0,0,3,5206,3443,3795,1535,706,14689,4,0,0,0,3,11,19,13,3,4,0,43,468,149,112,21,11,760,1998,1305
12503,7,3,3,3,5,21,61,14,18,3,0,103,1494,636,434,152,83,2797,4540,3027,3027,1528,1025,13144,1382,1365,1951,1550,1528,7777,157,83,79,65,99,485,7634,5136,5507,3310,2740,24323,0,0,0,0,3,5,35,3,0,0,0,39,332,126,67,15,11,543,377,362,348,150,110,1342,57,87,104,71,108,427,15,14,10,7,10,60,816,591,530,241,232,2421,14,3,3,0,0,21,127,15,6,0,0,155,1264,745,405,118,30,2559,114,128,128,63,41,477,4,13,11,9,5,52,44,20,18,5,6,100,1565,937,569,198,88,3364,0,0,0,0,0,0,6,3,0,0,0,3,9,3,3,0,0,21,12,4,8,8,3,37,4,4,3,4,3,14,0,0,0,0,0,0,35,12,13,10,5,78,11,12,3,4,4,35,10064,6686,6627,3764,3076,30217,16,12,7,10,10,48,65,28,21,3,3,122,1244,554,387,158,107,2449,4218,2965
12504,6,0,7,0,0,16,35,15,12,0,0,57,679,276,169,48,16,1190,3329,2102,1959,683,249,8320,1429,1225,1730,980,615,5979,75,32,32,27,9,179,5554,3649,3897,1739,897,15740,0,0,0,0,0,0,56,4,0,0,0,63,513,191,89,23,3,825,616,549,409,142,70,1785,66,62,76,49,54,313,27,11,9,0,0,53,1286,826,581,217,126,3035,30,4,4,0,4,46,243,47,9,0,0,302,3487,1970,987,228,73,6741,464,360,276,124,68,1301,6,9,8,0,10,41,73,46,32,15,7,166,4313,2439,1310,373,163,8595,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,13,6,6,7,0,0,15,3,3,3,0,0,14,0,0,0,0,0,0,17,15,9,4,0,47,12,22,18,4,3,56,11178,6957,5818,2336,1189,27477,4,0,3,0,3,16,55,15,5,3,3,85,694,272,183,45,18,1206,3206,2030
12601,0,0,0,0,0,0,11,3,0,0,0,15,269,97,47,12,6,429,1396,835,967,243,62,3506,1281,936,1553,942,341,5061,28,15,9,14,0,63,2993,1886,2579,1208,413,9072,0,0,0,0,0,0,4,0,0,0,0,8,65,20,9,3,0,93,239,141,133,25,7,552,30,26,37,19,10,125,3,0,0,0,0,5,344,187,186,45,19,777,0,0,0,0,0,0,30,6,0,0,0,37,390,211,100,13,3,718,108,85,82,22,6,301,8,0,4,0,0,14,11,4,3,0,0,16,549,311,186,39,11,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,3,0,3,3,4,10,0,0,0,0,0,0,6,0,8,3,4,20,3,3,0,0,0,7,3891,2388,2961,1285,442,10968,4,7,0,0,0,11,15,3,0,0,0,22,234,92,46,12,3,385,1386,798
12602,9,0,0,3,0,13,38,7,3,0,0,55,1111,392,237,42,13,1802,3572,2103,2356,644,153,8821,1754,1614,2721,1588,722,8400,81,40,34,7,13,176,6562,4155,5352,2289,907,19266,0,0,0,0,0,0,55,0,0,0,0,55,790,268,106,18,9,1192,879,642,547,118,23,2214,99,92,135,71,18,423,17,11,5,5,0,41,1842,1016,796,215,54,3919,13,0,0,0,0,11,424,41,8,0,0,478,2340,1089,444,76,9,3964,228,164,129,53,8,587,14,9,9,4,4,42,53,18,11,0,0,80,3073,1317,605,138,30,5166,4,0,0,0,0,4,3,0,0,0,0,3,9,8,5,0,0,22,8,9,4,4,0,27,0,0,3,0,3,11,0,0,0,0,0,0,19,23,12,8,3,67,7,11,12,3,3,32,11510,6525,6773,2653,990,28442,6,3,4,5,3,21,49,8,0,3,3,63,853,353,218,38,12,1478,3195,1977
12701,5,4,4,3,0,15,14,3,9,10,3,35,154,66,51,24,3,295,2056,1483,1582,694,418,6236,1568,1874,3106,1948,1444,9949,107,42,66,56,56,322,3910,3477,4805,2723,1932,16848,3,0,0,0,0,3,3,0,0,0,0,6,31,9,3,0,0,40,216,173,147,70,29,645,37,66,84,53,58,288,15,7,5,5,3,23,298,257,247,123,84,1010,3,0,0,0,0,3,4,0,0,0,0,4,56,15,3,0,0,81,40,29,20,8,8,97,0,0,3,3,3,14,3,0,0,0,0,3,112,47,24,10,11,208,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,5,3,7,3,0,14,0,4,3,0,3,9,7,0,0,0,0,13,16,4,8,3,4,33,0,0,0,0,0,0,4330,3784,5081,2862,2030,18093,0,6,0,4,5,17,27,10,4,7,6,53,162,63,43,19,14,307,1914,1468
12702,17,16,8,11,7,62,80,23,14,8,0,122,865,439,278,104,34,1719,5114,4145,4338,2034,1164,16798,2277,2605,4018,2944,2488,14334,221,162,178,113,100,765,8573,7385,8828,5216,3795,33801,7,3,0,0,0,16,68,6,3,0,0,78,382,223,134,49,10,804,653,744,733,334,199,2657,84,128,181,152,134,674,40,40,35,20,14,143,1224,1140,1083,555,356,4358,6,3,0,0,0,12,132,19,11,3,0,160,1150,844,547,146,48,2744,156,169,191,93,55,674,11,11,16,14,14,61,47,43,33,12,3,135,1495,1094,806,271,128,3789,0,0,0,0,0,0,8,0,0,0,0,13,12,3,13,0,0,37,3,9,0,3,0,20,3,3,4,0,0,9,0,3,0,0,0,3,33,19,17,10,0,81,6,9,4,0,3,20,11333,9649,10740,6053,4278,42053,18,20,18,11,20,88,77,26,17,6,11,137,777,396,270,100,46,1596,4822,3850
12703,4,0,3,3,0,13,25,7,4,0,0,41,328,111,74,26,4,549,3039,1990,1921,730,348,8032,1683,1820,2808,1652,947,8915,90,34,69,31,27,252,5161,3967,4884,2449,1332,17799,0,0,0,0,0,0,13,0,0,0,0,13,370,156,74,14,0,619,477,353,314,114,72,1321,91,104,156,77,45,474,27,10,6,6,3,57,977,615,557,211,119,2484,7,3,0,0,0,11,66,16,0,3,0,80,950,715,535,128,27,2363,137,118,121,77,18,471,7,4,8,3,0,27,47,15,19,8,3,92,1211,874,690,220,46,3045,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,11,0,3,0,0,16,0,6,4,5,6,14,0,0,0,0,0,0,13,6,9,4,6,41,6,4,0,0,3,10,7375,5476,6139,2885,1509,23374,4,0,8,4,9,25,20,14,8,4,8,46,326,171,111,44,22,673,2844,1938
12801,11,0,0,0,0,12,47,7,4,0,0,61,780,273,132,29,5,1225,3634,1857,2079,529,101,8196,2181,1649,2719,1833,730,9109,81,23,21,13,12,150,6736,3808,4949,2409,844,18746,0,0,0,0,0,3,48,0,0,0,0,46,424,119,32,5,0,580,1165,515,374,69,19,2140,88,67,89,49,19,316,19,7,4,0,0,26,1742,708,500,126,39,3115,5,0,0,0,0,5,261,19,3,0,0,287,2514,735,196,31,4,3480,534,244,153,28,9,967,23,9,9,4,3,44,50,6,4,0,0,62,3382,1013,368,66,21,4850,7,0,0,0,0,7,12,0,0,0,0,13,16,7,3,0,0,34,3,5,9,0,0,18,3,3,4,0,0,12,0,0,0,0,0,0,41,17,18,3,0,83,15,3,7,0,0,23,11916,5561,5838,2599,903,26817,0,0,0,0,0,3,59,9,7,6,3,81,734,256,158,34,9,1197,3318,1777
12802,5,0,0,0,3,9,41,5,9,0,3,52,566,222,98,16,5,908,4029,2409,2740,607,144,9920,2653,2527,4354,2626,886,13051,82,23,39,22,6,173,7369,5181,7233,3279,1048,24118,0,0,0,0,0,0,9,0,0,0,0,9,365,105,21,9,0,502,617,444,328,68,22,1486,29,28,37,18,20,132,12,3,0,0,0,20,1035,586,389,94,37,2143,4,0,0,0,0,7,85,0,0,0,0,84,1187,345,85,18,0,1640,142,89,70,15,3,321,3,7,4,3,0,13,12,5,0,0,0,23,1439,454,164,36,7,2095,0,0,0,0,0,0,4,0,0,0,0,4,8,3,0,0,0,9,4,3,0,0,0,15,0,3,4,0,0,9,0,0,0,0,0,0,18,12,4,3,0,37,0,0,0,0,0,0,9855,6237,7796,3406,1091,28390,3,7,0,3,0,7,43,18,4,4,3,71,502,219,93,14,6,835,3837,2171
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,5,0,3,0,0,6,55,10,5,4,0,74,1190,274,90,27,6,1582,6088,2941,2547,753,196,12523,1686,1209,1760,1331,552,6535,136,44,30,19,19,246,9159,4468,4437,2130,766,20962,0,0,0,0,0,0,13,0,0,0,0,16,171,19,14,3,0,204,117,63,36,12,0,227,12,7,13,11,4,42,4,0,0,0,0,7,317,96,63,20,4,505,0,0,0,0,0,0,66,3,0,0,0,65,500,86,18,3,0,607,97,60,20,6,3,178,7,4,3,0,0,16,18,4,0,0,0,22,685,161,38,11,3,891,0,0,0,0,0,0,12,0,0,0,0,12,12,3,0,0,0,18,20,15,9,3,0,44,0,3,4,4,0,14,8,0,0,0,0,7,43,19,18,10,3,93,0,0,0,0,0,0,10200,4749,4555,2168,772,22449,10,0,0,0,0,10,62,4,7,0,0,77,1229,296,90,25,3,1645,6520,2997
20102,3,3,0,0,0,10,74,14,4,0,0,91,559,128,53,19,5,772,1817,748,681,245,81,3585,631,385,462,347,198,2021,57,4,5,5,0,77,3144,1286,1212,626,289,6557,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,30,29,13,11,3,0,55,12,3,9,5,0,26,0,0,0,0,0,0,59,22,14,8,0,111,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,21,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,37,0,0,0,0,0,0,13,0,0,0,0,13,8,3,3,0,0,15,22,4,3,0,0,25,6,0,4,0,0,11,0,0,0,0,0,3,47,3,13,3,4,66,0,0,0,0,0,0,3282,1319,1235,636,297,6769,9,3,0,0,0,8,67,14,14,3,0,92,620,127,66,13,4,828,2026,758
20103,6,0,0,0,0,14,53,3,4,3,0,62,596,129,40,15,9,778,1959,697,579,255,89,3580,578,299,338,262,150,1626,43,5,8,6,3,70,3231,1142,974,538,243,6129,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,35,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,35,9,0,0,0,42,0,0,0,0,0,0,11,0,0,0,0,11,34,6,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,42,8,5,0,0,52,3,0,0,0,0,7,6,0,0,0,0,8,8,6,0,3,0,20,19,4,9,0,0,27,4,6,3,3,0,13,3,0,0,0,0,3,43,9,9,4,0,72,0,0,0,0,0,0,3353,1168,987,546,249,6297,3,4,3,0,0,11,65,10,3,4,0,79,594,119,46,15,3,778,1974,667
20201,6,3,0,0,0,13,58,5,3,0,0,66,1125,248,104,20,3,1498,5596,2711,2299,711,219,11537,1554,1127,1546,1096,517,5840,85,28,24,13,3,164,8426,4112,3982,1843,748,19113,0,0,0,0,0,0,14,0,0,0,0,11,240,45,13,4,3,297,117,59,26,6,0,216,7,6,3,4,3,26,8,3,3,0,0,15,384,119,43,12,9,565,3,0,0,0,0,3,23,3,0,0,0,22,310,69,5,3,0,388,83,39,24,6,0,156,3,6,4,4,0,16,0,0,0,0,0,4,419,117,32,19,0,587,4,0,0,0,0,4,15,0,0,0,0,15,23,11,0,0,0,34,22,10,11,0,3,47,0,0,0,3,0,7,0,0,0,0,0,3,73,21,16,9,4,114,0,0,0,0,0,0,9301,4361,4076,1875,766,20384,3,4,0,0,3,8,63,9,3,0,4,81,1228,264,92,26,7,1611,6104,2762
20202,3,0,0,0,0,6,116,4,4,3,0,132,933,212,112,28,3,1289,2905,1220,1068,338,124,5661,1037,618,823,608,284,3373,63,10,15,7,3,106,5059,2072,2029,976,423,10567,0,0,0,0,0,0,6,0,0,0,0,6,38,3,0,0,0,46,14,10,4,0,0,21,0,6,4,0,0,12,3,0,0,0,0,3,62,19,10,0,0,90,0,0,0,0,0,0,4,0,0,0,0,4,52,11,0,0,0,60,20,7,4,0,0,30,3,0,0,3,0,9,5,0,0,0,0,5,78,16,3,3,0,106,9,0,0,0,0,12,10,0,0,0,0,9,17,3,0,0,3,20,5,8,13,3,0,29,3,3,3,3,4,20,0,0,0,0,0,0,39,17,16,10,9,94,0,0,0,0,0,0,5240,2130,2064,992,433,10856,10,7,0,3,0,14,101,12,11,5,0,128,959,222,93,24,12,1297,3227,1194
20203,6,0,0,0,0,8,25,0,0,0,0,27,277,54,28,14,7,373,943,338,305,114,48,1749,363,192,219,167,101,1042,10,0,9,6,0,33,1619,583,562,303,153,3227,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,31,11,17,7,0,68,19,12,19,15,5,68,0,0,0,0,0,0,61,22,34,15,9,146,0,0,0,0,0,0,3,0,0,0,0,8,12,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,3,0,0,0,4,8,0,0,0,0,8,3,5,5,0,0,12,3,0,0,0,0,5,3,0,0,3,0,12,0,0,0,0,0,0,23,10,3,3,0,37,0,0,0,0,0,0,1723,615,608,320,163,3430,4,0,0,0,0,6,25,0,0,0,0,29,276,60,31,4,4,375,898,293
20301,4,0,0,0,0,4,26,3,3,0,0,25,192,52,30,10,3,287,929,399,466,141,39,1972,424,239,390,298,136,1483,18,3,7,0,0,30,1584,693,887,451,187,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,5,3,5,0,0,0,7,3,4,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,16,10,0,0,0,25,3,0,0,3,0,7,0,0,0,0,0,0,5,6,0,3,0,13,7,3,6,0,0,24,4,0,4,3,0,9,0,0,0,0,0,0,21,9,12,7,0,57,0,0,0,0,0,0,1621,712,901,461,188,3885,0,0,0,0,0,0,27,0,0,0,0,33,228,48,31,11,0,314,1088,464
