SA3_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
30303,168,176,160,120,86,70,11,826,0,0,0,0,0,0,0,3,20,21,21,18,20,15,3,133,10,0,0,4,3,10,53,93,191,132,99,20,43,30,7,695,4,5,8,14,31,42,52,71,127,50,31,13,16,16,8,496,0,0,0,0,8,0,5,6,15,8,11,6,0,0,5,64,0,0,0,0,3,0,0,0,6,3,4,6,4,4,0,36,189,66,37,16,171,80,594,239,471,113,68,27,33,29,64,2188,0,0,0,0,3,3,6,0,5,0,0,0,0,3,340,366,209,81,53,41,233,159,752,477,1161,726,731,526,558,389,464,6558,0,0,0,0,0,0,5,4,69,140,298,323,548,507,139,2036,0,0,0,0,4,6,16,19,58,49,56,36,35,28,12,333,3,3,0,0,0,7,4,32,201,358,446,458,481,375,123,2495,0,0,0,0,0,4,0,13,26,33,54,71,78,56,21,363
30304,110,97,92,61,45,31,12,468,0,0,0,0,0,0,0,4,8,13,12,16,16,3,3,75,0,0,0,0,4,11,26,37,108,62,51,15,23,15,12,355,3,6,13,7,17,25,33,35,53,16,15,10,6,7,11,247,0,0,0,0,0,0,6,3,3,3,3,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,23,72,24,11,3,102,40,227,114,225,53,40,21,27,14,38,1004,0,0,0,0,0,0,3,0,3,0,0,0,0,0,158,172,79,30,27,11,122,88,331,223,614,368,453,314,391,236,247,3529,0,0,0,0,0,0,3,0,39,70,126,161,270,300,55,1023,0,0,0,0,0,4,9,15,30,23,30,22,15,9,8,173,0,0,0,0,0,0,12,8,92,189,222,275,283,275,60,1424,0,0,0,0,0,0,0,0,9,33,38,46,51,47,13,241
30305,136,175,137,103,49,24,8,665,0,0,0,0,0,0,0,10,14,19,28,11,10,6,9,106,3,3,0,0,6,11,47,91,195,135,77,23,24,14,13,639,5,5,13,16,22,36,50,42,62,20,14,3,3,5,8,308,0,0,3,3,4,3,7,4,15,10,0,3,0,0,5,63,0,0,0,0,0,0,0,0,0,10,5,4,4,4,10,36,181,46,33,13,148,55,368,149,250,53,34,13,16,4,42,1405,0,0,0,0,0,0,3,0,4,0,3,0,0,0,249,268,195,58,50,35,195,124,509,347,823,638,677,427,317,169,360,4916,3,3,0,0,0,0,5,14,95,187,384,415,516,268,119,2021,0,0,0,0,3,3,18,32,93,58,38,30,26,12,18,342,4,3,3,0,3,6,12,26,286,382,453,346,320,191,91,2125,0,0,0,0,0,0,5,8,26,49,74,61,50,29,23,319
30306,133,128,96,57,45,23,6,527,0,0,0,0,3,3,0,3,8,14,14,6,4,6,4,75,0,0,0,0,8,14,47,50,165,97,73,15,24,13,16,521,0,7,25,20,25,41,45,57,72,42,16,9,6,7,10,382,0,0,0,0,0,3,3,0,8,4,3,4,4,3,0,41,0,0,0,0,0,0,3,0,3,3,7,0,7,3,9,33,188,57,48,22,128,78,331,166,296,71,38,15,18,14,48,1516,0,0,0,0,0,0,0,0,9,0,3,0,0,0,230,243,200,65,77,44,168,145,467,349,829,501,447,235,245,140,333,4237,0,0,0,0,0,0,0,9,72,128,226,216,222,219,68,1159,0,0,5,0,4,5,16,37,79,45,39,23,25,17,20,302,0,0,0,0,0,4,18,35,207,247,257,209,182,155,70,1395,0,0,0,0,0,0,0,9,27,21,37,32,17,20,11,178
30401,51,75,97,93,60,65,5,454,0,0,0,0,0,0,3,0,6,9,3,10,7,6,3,55,0,0,0,0,3,8,14,19,77,71,62,28,42,38,4,367,0,3,10,0,8,14,21,35,61,36,26,7,3,10,3,235,0,0,0,0,0,0,3,5,3,10,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,8,4,5,3,0,24,53,22,16,13,71,32,187,129,274,88,61,20,17,20,22,1013,0,0,0,0,0,0,3,0,4,0,0,0,0,0,154,160,54,22,27,14,91,61,238,204,527,368,446,301,362,263,201,3179,3,0,0,0,0,3,0,8,27,63,160,167,356,403,105,1288,0,0,0,0,0,0,0,12,28,25,21,24,12,12,6,150,0,0,0,0,0,0,0,18,83,173,244,288,309,304,80,1514,0,0,0,0,0,0,0,0,10,16,31,40,58,44,22,214
30402,55,72,80,92,74,120,3,504,0,0,0,0,0,0,0,0,12,6,9,11,11,15,8,63,0,0,0,0,0,3,3,16,53,91,80,34,72,79,7,450,0,3,7,3,10,17,20,45,88,53,41,24,17,37,0,364,0,0,0,0,0,0,0,0,7,4,9,0,7,0,0,39,0,0,0,0,0,0,0,0,5,0,3,4,8,6,0,24,55,28,18,12,103,32,224,159,410,171,106,53,57,83,42,1544,0,0,0,0,0,0,3,3,4,0,0,0,0,0,268,281,59,29,28,19,124,54,265,251,684,468,507,371,478,580,341,4260,0,0,0,0,0,0,0,4,22,57,128,190,443,737,131,1719,0,0,0,0,0,5,4,11,30,28,33,28,39,28,17,219,0,0,0,0,0,0,5,12,76,163,270,359,377,759,136,2154,0,0,0,0,0,0,0,0,11,19,29,39,77,73,21,265
30403,99,107,90,82,63,129,7,597,0,0,0,0,0,0,0,3,13,9,12,10,18,14,0,77,0,0,0,0,0,6,24,25,102,88,95,34,59,80,9,533,0,3,13,11,17,13,35,35,79,42,34,21,19,36,3,366,0,0,3,0,0,4,0,4,10,4,3,3,0,7,0,35,0,0,0,0,0,0,0,0,0,3,4,0,12,3,4,32,67,17,14,9,53,45,146,106,273,131,75,63,54,84,30,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,3,293,304,77,21,35,13,77,77,231,214,686,498,552,436,501,626,375,4426,0,0,0,0,0,0,0,0,12,43,80,105,264,489,68,1061,0,0,0,0,3,0,4,13,37,25,18,18,23,36,7,182,0,0,0,0,0,0,4,4,63,111,145,207,260,598,75,1473,0,0,0,0,0,0,0,0,8,7,24,25,52,73,16,202
30404,101,119,135,96,86,57,7,609,0,0,0,0,0,0,0,0,14,14,14,15,26,8,3,99,0,0,0,0,6,6,14,33,96,91,90,29,49,46,4,458,0,0,7,3,6,16,17,30,65,38,25,18,8,13,3,245,0,0,0,0,0,0,5,3,8,12,5,6,3,6,0,49,0,0,0,0,0,0,0,0,4,0,0,11,9,4,3,34,23,23,14,13,94,47,285,223,426,141,68,34,21,30,37,1473,0,0,0,0,0,0,5,0,0,0,0,0,0,0,292,305,27,25,22,13,108,75,345,307,811,527,612,478,531,369,369,4617,3,3,0,0,0,0,0,10,17,61,140,212,481,512,113,1554,0,0,0,0,3,3,3,6,36,29,29,40,27,29,24,218,0,0,0,0,0,0,5,10,109,221,360,422,478,499,100,2203,0,0,0,0,0,0,3,3,17,38,54,72,81,69,7,338
30501,222,238,221,156,135,181,8,1202,0,0,0,0,0,6,6,7,10,14,38,27,22,35,9,165,0,0,3,0,3,20,39,56,173,171,167,57,150,130,12,984,4,13,15,20,29,34,55,46,94,39,40,18,21,36,11,474,0,0,0,0,3,4,8,3,12,7,12,3,11,7,0,72,0,0,0,0,0,0,3,0,3,6,12,11,20,13,3,70,116,21,19,15,95,33,132,87,211,95,86,43,41,71,20,1080,0,0,0,0,0,0,0,0,0,0,4,4,0,5,549,563,121,41,36,35,150,112,330,313,984,864,1136,844,1122,1204,663,7960,3,0,0,0,3,0,0,5,17,35,78,80,213,368,52,858,0,0,3,0,0,0,9,10,23,20,11,8,18,26,13,141,0,0,0,0,0,3,4,9,46,85,96,114,153,314,48,863,0,0,0,0,0,0,0,0,3,10,18,17,31,54,9,130
30502,85,107,122,90,75,98,10,602,0,0,0,0,0,0,0,3,11,3,19,12,29,25,0,102,0,0,0,3,0,8,12,26,73,71,74,27,67,54,5,429,0,0,0,0,17,16,21,30,40,23,21,6,11,10,3,201,0,0,0,0,0,0,5,0,9,0,3,3,3,4,0,29,0,0,0,0,0,0,0,0,0,0,4,3,3,8,3,24,13,9,7,4,28,22,110,63,138,49,40,14,15,28,21,566,0,0,0,0,0,0,0,0,0,0,3,0,0,3,301,312,17,13,11,8,44,48,161,155,445,402,603,482,662,632,375,4058,3,0,0,0,5,0,0,0,19,33,84,118,241,580,76,1155,0,0,0,0,0,0,3,3,16,6,16,12,20,42,7,128,0,0,0,0,0,0,0,9,40,90,140,200,280,628,52,1457,0,0,0,0,0,0,0,0,5,8,15,31,66,97,12,245
30503,275,314,261,189,167,230,14,1491,0,0,0,0,3,0,0,7,26,31,29,28,28,32,9,195,3,0,0,0,3,18,31,78,212,159,129,53,139,118,16,962,3,0,14,12,35,47,49,53,97,55,36,30,27,37,15,498,0,0,0,0,0,0,6,3,9,10,8,3,0,5,11,62,0,0,0,0,0,0,3,0,3,6,8,9,14,14,15,71,94,34,17,10,90,37,213,118,310,130,85,56,62,99,42,1399,0,0,0,0,0,0,6,3,3,0,0,0,7,3,683,703,105,38,32,23,144,120,377,371,1181,1074,1265,1025,1237,1370,841,9213,0,0,0,0,0,0,3,3,35,70,141,169,407,977,138,1937,0,0,0,0,3,0,9,14,44,45,27,22,31,76,15,290,0,0,0,0,0,3,7,13,99,160,227,300,423,1121,124,2477,0,0,0,0,0,0,0,0,12,30,32,47,98,149,18,381
30504,145,130,150,99,95,152,13,802,0,0,0,0,0,0,0,7,10,5,16,13,26,33,10,118,0,0,0,0,7,4,14,37,90,113,86,40,99,69,12,578,0,9,6,7,14,18,29,40,87,45,38,18,26,28,5,378,0,0,0,0,0,0,0,8,4,8,0,5,3,3,3,44,0,0,0,0,0,0,0,0,3,0,8,3,8,9,0,38,57,13,16,5,55,31,137,98,198,95,81,29,37,49,17,913,0,0,0,0,0,0,3,0,0,0,0,0,0,0,353,366,61,26,28,14,84,69,210,220,689,556,699,529,756,836,438,5218,0,0,0,0,0,0,0,9,24,37,70,103,311,793,103,1458,0,0,0,0,0,0,8,3,21,22,29,15,21,62,18,199,0,0,0,0,0,3,5,5,43,98,152,239,351,1016,96,2023,0,0,0,0,0,0,0,0,8,8,29,35,77,124,14,300
30601,153,212,185,122,79,77,19,880,0,0,0,0,0,0,4,3,19,33,32,30,23,13,8,160,5,0,0,0,11,9,39,58,158,113,107,28,43,26,13,617,0,3,13,12,20,31,45,62,111,36,31,7,8,8,8,398,0,0,0,0,3,0,3,7,10,12,11,4,4,10,3,65,0,0,0,0,0,0,0,0,4,4,8,4,7,0,3,37,60,24,23,19,112,55,331,144,297,82,63,21,17,20,44,1308,3,0,0,0,0,0,6,0,7,0,0,0,0,0,478,490,71,36,35,31,157,111,458,334,988,733,855,512,437,320,604,5684,3,0,0,0,0,6,3,0,54,160,313,283,413,250,123,1609,0,0,0,0,0,4,6,17,46,53,34,22,26,19,15,242,0,3,3,0,3,3,9,21,214,355,376,289,216,169,99,1748,0,0,0,0,0,0,0,3,24,47,56,60,48,24,14,290
30602,380,371,266,157,76,64,18,1412,0,0,0,0,5,0,3,16,50,43,43,33,30,22,5,252,7,0,0,0,8,26,62,119,282,171,103,46,47,21,37,922,0,7,20,14,30,77,96,113,152,52,29,9,9,8,14,632,0,0,3,0,0,0,13,8,19,9,13,4,7,0,13,90,0,0,0,0,0,0,4,3,8,9,11,3,8,0,13,66,82,33,35,21,234,104,635,272,433,95,61,28,15,25,109,2195,0,3,0,0,3,3,11,4,10,7,3,3,4,0,687,743,101,53,60,45,303,235,903,643,1725,1209,1193,697,548,351,944,9004,3,0,3,0,3,3,7,19,110,289,475,403,439,256,156,2158,0,0,0,0,10,4,10,30,133,75,53,35,22,4,32,407,3,0,3,0,0,5,17,44,414,543,494,373,274,186,128,2487,0,0,0,0,0,0,7,10,43,89,81,73,49,33,25,419
30603,168,143,88,39,24,31,10,556,0,0,0,0,0,0,4,9,15,18,18,9,8,3,14,105,3,6,3,3,3,7,30,59,115,60,28,8,9,0,19,353,3,0,9,3,28,21,62,61,74,25,12,6,4,3,9,310,0,0,0,0,3,3,6,9,9,7,3,0,0,0,4,50,0,0,0,0,0,0,3,5,5,3,0,3,3,0,3,28,45,31,16,8,166,57,440,176,227,46,33,5,7,14,66,1349,5,0,0,0,0,0,12,3,6,0,0,0,0,0,215,247,63,47,34,20,226,93,616,370,817,504,381,178,131,99,366,3934,4,0,0,0,7,0,8,11,61,105,118,95,109,60,79,654,0,0,0,0,0,3,3,11,34,18,14,5,11,6,16,122,0,0,0,0,0,4,12,19,160,234,161,88,57,41,77,864,0,0,0,0,3,0,0,5,21,23,31,13,6,7,18,130
30604,62,66,31,22,8,6,5,217,0,0,0,0,0,0,0,0,7,3,8,4,4,0,4,35,0,0,0,3,0,0,15,13,23,11,7,0,9,9,7,93,0,0,0,3,0,10,14,22,22,9,3,3,3,4,0,99,0,0,0,0,0,0,0,3,3,0,0,0,5,0,3,18,0,0,0,0,0,0,0,0,3,3,6,3,3,0,0,24,17,7,4,3,36,22,85,35,72,25,21,3,3,10,11,353,0,0,0,0,0,0,0,0,3,0,0,0,0,0,88,97,18,12,11,10,49,49,136,100,303,214,185,77,59,50,126,1383,0,0,0,0,0,3,0,7,14,39,51,28,35,15,26,217,0,0,0,0,0,3,3,3,14,7,10,0,3,3,3,50,0,0,0,0,0,0,0,4,61,69,69,32,24,17,19,293,0,0,0,0,0,0,0,0,3,7,4,3,0,0,5,32
30605,165,104,89,68,27,27,20,552,0,0,0,0,0,3,8,0,25,23,26,4,7,6,3,109,7,7,0,0,8,11,33,63,137,83,37,7,20,0,13,422,3,4,9,0,25,37,48,76,84,27,15,4,6,7,11,358,0,0,3,0,4,3,5,6,23,4,9,3,3,3,6,73,0,0,0,0,3,0,3,3,13,3,4,6,0,3,6,55,35,46,27,20,220,67,710,205,388,64,27,9,11,19,103,1943,3,0,0,0,4,3,4,4,9,4,4,0,0,0,363,407,57,63,43,29,287,135,863,445,1038,499,412,235,187,126,549,4964,3,3,0,0,5,0,9,13,50,122,134,135,129,72,80,752,0,0,0,0,8,0,12,12,58,32,18,13,9,6,22,192,0,0,3,0,3,0,15,24,145,231,199,131,79,66,80,990,0,0,0,0,0,0,0,5,18,24,32,20,19,16,17,156
30701,177,186,136,74,40,31,18,748,3,0,0,0,0,3,10,6,30,18,17,20,14,9,7,140,6,7,7,0,11,21,31,66,122,49,45,19,17,18,22,452,0,4,5,4,18,17,41,40,52,17,14,3,4,3,10,234,0,0,0,0,5,6,3,9,14,10,0,3,0,0,0,57,3,0,0,0,0,0,0,3,7,5,3,3,15,5,5,48,46,14,11,8,150,46,392,109,189,38,24,12,12,17,89,1150,9,0,0,0,3,0,11,0,12,0,0,0,3,0,290,329,124,41,33,20,240,118,570,323,823,581,555,308,279,219,486,4711,11,7,3,3,6,3,7,21,113,131,197,161,162,134,190,1157,0,0,0,0,0,3,3,7,24,26,22,11,8,9,15,127,7,0,3,0,3,11,22,34,200,295,244,176,121,86,122,1341,0,0,0,0,3,0,3,3,23,33,53,28,30,25,16,213
30702,179,168,114,74,44,22,16,679,0,4,0,0,4,0,7,3,18,25,14,8,6,4,3,101,3,0,0,3,11,14,43,84,161,76,45,14,19,12,17,501,0,4,0,4,22,37,36,47,52,17,9,4,4,4,13,262,0,0,0,0,0,0,7,17,10,7,5,0,3,0,5,58,0,0,0,0,3,0,6,0,5,12,5,3,0,5,8,48,38,30,9,15,180,65,599,173,241,35,25,8,11,11,78,1514,0,0,0,0,3,0,9,5,8,5,3,0,0,0,299,341,53,60,19,26,249,146,779,399,910,572,463,266,216,125,465,4754,10,5,3,0,6,8,8,16,59,128,218,150,160,110,124,995,0,0,0,0,4,4,10,3,35,24,17,8,11,3,17,146,0,6,3,0,5,4,10,32,240,286,224,179,133,85,113,1321,0,0,0,0,0,0,0,4,33,37,45,27,24,10,12,207
30703,228,145,103,59,23,13,10,661,0,0,0,0,3,0,7,10,21,12,13,10,3,4,9,95,0,3,4,5,5,9,36,73,136,47,33,8,7,10,16,384,10,0,10,3,25,37,63,70,86,34,6,0,0,6,7,360,3,0,0,0,3,8,9,11,16,12,10,3,0,0,3,73,0,0,0,0,6,0,8,0,11,11,6,4,8,0,10,60,40,36,18,16,234,73,805,222,368,60,49,17,4,9,101,2046,3,0,0,0,6,0,12,4,8,0,0,0,0,0,264,312,71,54,44,28,306,142,1012,475,1106,506,422,198,116,87,442,5017,3,0,0,0,3,3,5,15,75,151,157,106,121,54,85,788,0,0,0,0,3,5,7,10,66,29,14,8,8,4,16,180,0,0,0,0,3,7,20,31,256,271,206,134,69,49,93,1138,0,0,0,0,0,0,0,4,35,34,26,16,16,3,10,159
30801,74,89,92,70,51,54,13,470,0,0,0,0,0,0,0,0,12,12,13,15,12,6,4,75,0,0,0,0,0,8,18,22,78,55,61,14,37,19,12,330,0,0,3,0,8,12,12,14,15,15,4,0,3,0,3,86,0,0,0,0,0,0,0,0,6,5,7,0,3,3,3,32,0,0,0,0,0,0,3,0,0,5,3,5,4,3,5,29,14,6,3,3,32,14,108,36,48,11,10,0,0,0,29,332,0,0,0,0,3,0,3,0,4,0,0,0,0,0,186,203,27,11,9,4,52,43,163,102,339,326,353,240,248,228,286,2427,3,0,3,0,0,4,4,5,28,65,99,84,156,171,104,731,0,0,0,0,0,0,0,3,18,11,4,15,10,11,8,72,0,3,0,0,3,3,6,9,94,147,165,199,116,181,68,995,0,0,0,0,0,0,0,4,9,32,31,30,36,29,7,192
30803,352,357,290,186,120,89,31,1513,0,0,0,0,3,0,10,13,50,48,59,25,27,24,5,266,0,0,7,0,11,25,62,142,347,251,177,53,67,45,29,1217,0,0,17,13,32,73,118,134,186,71,32,14,4,14,22,731,0,3,0,0,4,3,15,14,33,22,19,7,3,3,14,141,0,0,0,0,0,0,3,0,11,13,11,25,11,10,16,105,115,75,65,34,432,160,1369,432,744,160,101,34,31,39,196,3997,3,4,0,0,7,4,19,8,12,0,5,0,0,0,989,1051,137,101,96,50,520,298,1674,859,2088,1377,1322,774,698,494,1363,11850,8,0,0,0,0,3,14,16,108,306,539,466,657,400,227,2744,0,0,0,0,0,6,14,25,92,82,35,33,34,22,32,370,4,3,0,0,3,9,12,38,374,678,656,584,425,300,197,3280,0,0,0,0,0,0,3,12,52,73,113,94,97,48,37,539
30804,70,45,45,31,22,24,6,268,0,0,0,0,0,0,0,0,4,3,5,12,9,3,0,38,3,0,0,0,0,0,3,22,25,30,37,5,13,9,7,163,0,0,3,7,0,11,8,11,13,6,3,7,0,0,3,67,0,0,0,0,0,0,0,4,10,3,4,0,0,0,0,17,0,0,0,0,3,0,0,0,3,3,4,3,0,4,3,24,18,8,10,3,40,10,95,35,42,11,6,7,3,3,26,318,0,0,0,0,0,0,3,0,3,0,0,0,0,0,92,104,43,20,13,8,55,29,148,100,238,163,186,116,146,119,156,1543,9,0,3,0,3,0,3,5,35,47,72,54,80,55,57,415,0,0,0,0,0,0,0,0,9,7,5,3,8,3,3,39,0,0,0,0,0,0,4,4,47,76,88,107,66,72,58,530,0,0,0,0,0,0,0,3,4,19,11,15,15,8,7,84
30805,120,142,176,178,89,90,21,865,0,0,0,0,0,0,3,3,17,9,26,32,19,19,5,128,3,0,0,0,3,8,44,64,186,196,224,31,105,48,25,938,0,4,8,12,25,44,53,63,93,36,22,17,5,10,8,405,0,3,0,0,0,0,11,8,18,16,19,7,11,9,6,94,0,0,0,0,0,0,0,3,6,3,12,13,12,3,3,56,84,54,26,28,200,76,499,200,323,58,65,17,19,16,80,1742,0,0,0,0,4,0,11,0,9,3,0,0,0,0,496,522,93,72,42,43,253,161,660,395,915,612,811,527,634,451,679,6351,3,0,0,0,0,0,9,6,50,82,178,236,359,330,115,1364,0,0,0,0,3,3,7,7,36,30,31,15,13,6,17,164,0,3,4,0,0,3,9,17,156,259,342,430,260,331,117,1923,0,0,0,0,0,0,3,5,24,34,37,56,53,53,32,295
30901,236,245,190,120,71,89,24,1012,0,0,0,0,0,0,0,3,19,29,24,16,23,17,7,145,0,0,3,0,3,6,28,54,133,115,77,27,42,34,17,556,8,3,7,5,34,37,82,86,129,38,28,9,14,26,11,513,0,0,0,0,0,7,3,6,17,5,3,3,0,0,0,47,0,0,0,0,0,0,0,0,8,6,5,9,5,6,7,54,66,27,27,24,213,69,633,260,496,154,107,45,59,65,102,2346,3,0,0,0,0,0,12,8,5,3,0,0,0,0,369,404,81,40,38,33,262,138,811,498,1302,885,878,567,548,453,580,7110,0,0,0,0,0,3,6,9,61,106,178,224,283,305,96,1282,3,0,0,0,0,0,10,16,56,46,40,23,26,33,29,275,5,0,0,0,0,8,8,18,225,287,312,300,272,283,119,1832,0,0,0,0,0,0,3,0,15,31,50,49,58,29,21,262
30902,189,222,175,88,58,42,11,825,0,0,0,0,0,4,0,7,13,22,23,12,10,10,3,102,0,0,0,0,8,6,22,51,124,94,64,18,35,28,7,461,3,5,5,9,25,33,45,91,95,48,24,11,11,11,12,427,0,0,0,0,0,4,5,3,13,6,7,0,0,5,3,52,0,0,0,0,0,0,0,0,9,4,17,7,5,0,9,45,50,39,24,14,161,80,587,240,469,127,54,33,30,24,111,2032,0,0,0,0,0,0,7,4,4,0,0,3,3,0,335,364,50,40,39,23,205,142,718,456,1101,752,696,388,342,227,495,5669,4,0,0,0,0,0,3,3,30,111,162,209,247,157,94,1028,0,0,0,0,0,0,10,23,71,52,45,29,24,23,23,296,0,0,0,0,0,3,3,18,203,357,371,283,221,174,94,1737,0,0,0,0,0,0,0,0,21,35,52,58,54,19,15,258
