SA4_CODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
203,21586,26208,8774,699,57263,15413,2137,2265,77081,685,274,309,33,1302,1872,167,141,3480,263,162,100,3,534,263,73,67,932,940,434,416,42,1837,2130,235,207,4411,1085,259,555,62,1950,4311,250,356,6874,16,3,0,0,23,43,3,6,71,22,3,8,0,35,48,3,43,128,14,12,4,0,24,41,3,5,78,1141,273,564,63,2038,4448,262,408,7156,89,28,15,0,141,232,10,132,519,5,16,6,3,29,35,0,21,86,43,60,20,3,118,54,16,17,201,137,104,37,4,295,321,27,167,809,3,3,0,0,6,0,0,0,14,23808,27025,9793,810,61435,22313,2657,3051,89461,23370,27846,9612,779,61602,17495,2467,2554,84126,686,192,290,26,1192,2125,130,123,3574,364,220,119,13,712,362,77,82,1230,1048,412,416,33,1905,2487,207,204,4807,1321,381,683,67,2442,4544,354,421,7762,28,4,4,0,39,57,7,23,126,33,9,3,0,46,41,3,91,180,20,7
204,16013,16666,5484,405,38567,11277,1289,1803,52935,348,126,187,31,681,1112,105,78,1987,35,18,12,3,62,46,3,45,162,383,138,196,29,745,1160,110,130,2147,509,131,270,39,945,2002,166,387,3496,8,0,0,0,10,14,0,84,104,3,4,0,0,6,12,8,207,231,11,6,4,0,17,34,0,3,52,528,137,273,41,976,2064,170,678,3886,104,36,29,4,171,304,10,197,674,30,26,3,0,62,51,3,15,126,65,52,8,0,127,78,5,23,229,197,111,47,4,360,425,20,227,1031,9,3,0,0,8,0,0,9,19,17124,17060,6004,479,40664,14925,1587,2839,60017,17446,16446,5939,386,40221,12861,1314,2050,56445,396,117,226,24,769,1579,99,126,2568,40,29,29,4,101,38,6,56,195,433,149,256,29,872,1621,102,178,2764,436,157,287,29,910,2015,143,247,3317,3,7,0,0,14,11,0,99,119,4,3,3,0,14,8,4,189,217,0,3
205,25973,25277,9125,631,61012,19117,1849,3050,85028,381,138,153,24,689,1300,57,100,2147,50,31,18,0,103,66,8,16,189,425,170,168,24,790,1359,71,116,2338,771,172,354,44,1343,3599,161,367,5467,11,6,4,0,23,30,0,3,60,0,3,3,0,4,5,0,0,13,16,3,3,0,17,34,3,12,68,800,181,363,47,1391,3670,163,388,5604,167,47,34,0,252,550,17,314,1131,24,27,11,0,60,34,3,15,116,76,59,23,3,155,80,5,20,254,268,129,66,3,464,659,33,346,1500,6,3,4,0,15,3,0,3,20,27470,25763,9728,709,63670,24815,2109,3896,94493,28262,25771,9894,666,64601,21399,2221,3658,91880,821,367,289,35,1516,2055,86,168,3822,90,49,34,0,176,105,11,54,348,914,421,322,38,1695,2159,93,221,4166,856,204,410,43,1515,3607,164,410,5698,13,3,3,3,21,36,6,34,98,0,0,0,0,0,0,0,0,0,6,4
206,14983,21729,5460,1092,43267,12385,4472,3157,63284,6974,4369,1789,514,13644,7666,3406,1870,26597,5013,3794,1475,452,10733,4192,2705,1645,19279,11985,8169,3268,958,24379,11860,6113,3522,45873,5607,1930,1450,670,9653,13853,3389,3668,30567,5499,1203,1164,729,8599,13975,3677,4531,30775,8060,2360,2342,1765,14528,14274,4526,7615,40945,40,23,12,3,82,120,19,26,247,19208,5516,4965,3168,32864,42222,11610,15836,102534,3,3,3,0,11,12,3,0,33,0,4,0,0,6,157,0,0,165,296,175,72,19,563,321,169,195,1247,300,183,72,22,584,487,170,202,1440,16,10,0,0,30,23,5,3,60,46492,35606,13772,5247,101117,66985,22377,22716,213196,15487,23488,5601,1089,45669,12877,5164,2523,66227,6336,4462,1595,423,12823,6853,3272,1422,24368,6232,4708,1694,491,13128,5084,3224,1523,22958,12572,9174,3288,916,25951,11940,6497,2945,47334,7267,2261,1398,680,11606,13928,3673,2905,32114,7266,1704,1320,694,10982,14336,4074,3389,32781,11617,3217,2724,1762,19320,18685,5754,7156,50907,27,14
207,20951,38820,7949,1118,68836,13796,2281,2191,87105,2897,1774,1044,174,5887,4475,610,446,11409,1318,1461,594,143,3513,1119,318,232,5182,4216,3235,1634,314,9398,5591,929,677,16591,2889,1512,1009,395,5795,6207,1242,794,14041,729,168,121,162,1176,1522,610,358,3667,223,50,46,24,348,448,140,172,1108,32,11,11,3,55,56,8,12,135,3872,1737,1183,580,7377,8245,1999,1336,18955,8,16,3,0,24,14,0,4,45,0,0,0,0,4,8,0,3,17,59,75,30,8,180,108,39,32,351,73,91,33,12,207,129,38,37,411,10,0,0,0,12,15,0,0,27,29115,43883,10802,2033,85829,27777,5245,4250,123097,20845,39195,8182,1151,69376,13883,2713,2077,88042,2958,2028,1028,206,6221,4511,599,454,11777,1797,1963,725,146,4635,1369,434,283,6725,4761,3996,1750,352,10858,5882,1038,735,18507,3016,1438,917,249,5622,5209,1078,664,12572,1066,282,146,116,1604,1848,633,404,4491,537,141,87,40,812,1127,187,345,2464,35,10
208,21061,37977,8094,960,68092,15503,2239,3171,89002,3872,2433,1386,238,7937,6297,701,755,15683,1905,1823,649,78,4444,1447,289,366,6547,5773,4254,2038,310,12378,7748,989,1125,22231,5422,2287,1862,537,10108,13406,1872,2034,27421,414,92,99,63,675,1062,235,252,2219,148,37,49,7,250,310,51,78,685,31,26,13,0,65,70,4,9,155,6016,2447,2023,610,11099,14853,2158,2368,30479,41,19,14,0,70,207,6,40,326,0,3,0,0,3,5,0,0,14,129,131,51,5,316,197,43,75,633,176,145,62,5,393,407,52,116,970,13,12,3,0,31,46,0,12,93,33040,44840,12224,1892,91994,38552,5438,6796,142773,20701,39952,8389,949,69984,15403,2320,2531,90240,4237,3095,1544,214,9098,6556,741,665,17063,2450,2475,842,108,5871,1918,373,406,8565,6685,5572,2383,323,14969,8475,1120,1073,25632,5991,2837,1811,474,11112,11833,1967,1579,26492,774,219,156,92,1242,1231,340,277,3098,312,82,72,10,469,834,76,126,1509,22,13
209,26992,51704,13311,1323,93339,17141,2680,3654,116818,1827,1239,1064,133,4262,3759,405,387,8809,671,704,424,73,1883,663,236,184,2968,2494,1942,1492,207,6144,4420,642,575,11782,1744,1161,1244,208,4357,4415,612,609,9996,66,28,20,8,125,235,38,90,484,75,30,28,7,144,138,24,84,392,37,26,23,4,89,63,3,10,168,1921,1248,1321,228,4710,4858,680,800,11040,22,38,13,3,73,33,0,13,118,8,10,0,0,18,23,0,6,46,37,75,22,6,141,74,16,22,255,64,119,39,8,230,127,21,47,415,3,12,0,0,20,4,0,5,32,31479,55024,16159,1773,104438,26551,4017,5080,140083,30869,54848,14810,1598,102120,20643,3523,3586,129877,1732,1521,994,135,4387,3126,406,368,8284,1084,1211,683,95,3071,1006,322,254,4651,2819,2732,1679,232,7455,4128,725,622,12935,2072,1381,1068,192,4712,4456,634,583,10377,232,74,42,25,364,425,89,166,1046,156,68,69,21,307,221,62,95,688,30,17
210,19763,36892,10632,1001,68292,13134,1527,3009,85961,1179,1464,738,78,3465,1973,185,319,5934,445,730,297,46,1522,409,97,142,2169,1627,2191,1040,127,4986,2383,275,465,8100,918,727,726,91,2452,2551,225,433,5663,18,15,31,5,68,55,4,27,161,14,19,17,10,52,40,0,7,96,21,25,14,0,54,42,4,6,110,964,778,782,102,2632,2686,237,474,6029,46,33,28,0,108,230,8,109,454,3,5,6,0,13,14,0,3,27,25,41,19,3,82,40,7,9,144,73,70,45,5,198,284,13,127,624,0,5,0,0,4,3,0,3,8,22427,39937,12503,1238,76114,18482,2058,4072,100721,21443,38958,11573,1149,73123,15038,1928,3057,93147,1377,1825,856,112,4166,2175,259,333,6932,756,1155,488,77,2473,686,167,176,3494,2129,2981,1342,186,6637,2866,424,505,10429,1140,830,723,105,2800,2380,256,365,5802,38,41,43,10,130,88,10,24,254,55,48,31,4,136,92,17,30,273,3,3
211,35969,62151,15757,1302,115180,22422,3122,3983,144711,2612,978,1205,141,4937,6177,410,452,11974,536,399,269,43,1245,502,133,95,1976,3146,1384,1475,186,6180,6680,540,541,13950,1397,745,939,94,3173,3986,334,376,7869,17,7,11,3,32,42,8,4,94,4,10,8,0,19,16,0,8,48,28,18,17,0,68,113,3,6,195,1450,778,971,93,3295,4157,354,393,8198,59,40,24,0,125,286,7,64,482,4,10,3,0,22,41,0,7,71,35,77,14,0,127,48,7,12,196,100,123,44,0,270,376,16,82,753,9,8,5,0,16,3,0,3,20,40679,64444,18247,1579,124946,33643,4035,5016,167634,37821,62135,16532,1482,117963,24540,3257,3272,149031,3179,1514,1416,147,6260,6698,514,411,13882,791,821,408,41,2059,665,148,95,2963,3968,2340,1830,182,8314,7366,662,503,16845,1351,810,744,76,2990,3215,266,236,6706,95,34,46,3,182,127,23,24,356,76,22,69,9,168,162,15,18,366,27,29
212,39901,73687,20022,1993,135605,24789,4285,5825,170502,2377,1918,1109,211,5611,3793,511,456,10366,581,779,275,68,1709,475,248,133,2562,2958,2701,1382,276,7322,4268,755,590,12928,3390,2887,2321,380,8976,7299,1185,1341,18807,83,36,15,14,148,146,81,67,440,35,40,21,5,101,92,23,33,249,29,29,23,3,80,77,8,8,180,3538,2991,2378,407,9313,7612,1297,1457,19668,75,46,26,4,157,408,18,110,701,13,23,9,0,43,23,4,4,68,31,65,11,3,116,59,10,15,193,127,137,45,7,320,491,25,130,964,3,0,5,0,7,0,0,0,7,46527,79516,23832,2687,152555,37161,6358,8001,204077,43781,80138,22464,2442,148822,27751,5252,4933,186768,2558,2804,1319,207,6888,3832,614,468,11799,1168,1684,591,140,3583,774,408,233,4988,3726,4490,1908,348,10468,4601,1017,698,16788,4055,3700,2026,401,10183,6745,1133,837,18891,205,105,69,17,390,304,61,80,841,228,199,148,29,602,535,87,133,1358,48,38
213,32172,61714,19474,1873,115230,22953,3729,5683,147594,2142,2622,1490,173,6428,3358,398,576,10760,1274,1537,721,103,3633,986,387,339,5341,3415,4164,2205,274,10057,4349,781,911,16101,2233,1429,1555,253,5472,6300,785,1033,13577,209,96,68,31,411,382,143,98,1032,74,31,70,12,184,322,34,84,623,39,26,11,4,75,87,14,17,192,2555,1585,1698,305,6147,7098,964,1226,15425,67,19,15,5,105,257,8,100,467,8,11,5,0,23,20,3,4,45,74,98,40,4,218,82,26,45,367,144,130,62,7,348,358,31,144,883,3,11,6,0,20,8,0,0,23,38291,67602,23447,2461,131797,34759,5506,7974,180037,39505,73987,23336,2539,139365,28194,5328,7062,179948,2095,1950,1163,151,5359,3128,420,496,9402,1934,2159,915,149,5157,1315,545,456,7471,4031,4104,2082,298,10519,4438,963,950,16871,2861,2093,1580,266,6798,6214,834,1218,15071,334,183,116,49,682,696,153,265,1790,312,150,140,29,632,703,134,180,1649,18,20
214,23028,27781,10273,622,61699,16565,2042,4110,84415,1342,308,506,46,2202,3336,157,281,5980,233,105,91,18,452,254,48,88,840,1572,415,599,63,2652,3586,208,364,6815,954,271,576,54,1854,3319,244,354,5770,20,7,10,0,42,61,9,30,147,10,7,0,0,18,19,3,0,40,15,4,10,0,28,43,3,11,83,995,298,596,54,1941,3451,257,396,6041,178,34,51,3,264,531,22,135,954,11,20,3,0,35,42,0,11,87,32,26,14,3,70,32,0,12,110,219,76,66,8,373,603,30,158,1158,7,3,0,0,7,4,0,0,13,25816,28572,11538,753,66670,24215,2535,5030,98450,23876,29457,11008,734,65069,17673,2362,3307,88409,1722,458,688,65,2933,3578,213,314,7032,491,253,179,17,948,451,64,103,1563,2211,710,864,88,3882,4037,273,412,8602,1370,472,735,67,2645,4021,283,364,7308,22,8,17,0,57,130,13,41,235,18,6,8,0,29,24,0,10,65,10,10
215,15628,16035,4945,433,37038,11575,1200,1240,51054,402,140,153,18,719,1084,72,92,1966,22,15,11,0,51,24,4,6,86,430,155,160,17,767,1114,82,94,2056,436,119,261,37,846,2366,149,185,3547,0,0,3,0,3,4,0,0,6,0,0,0,0,0,3,0,0,3,8,12,3,0,21,27,4,0,50,445,129,262,32,872,2397,156,185,3607,166,40,29,14,245,505,56,545,1345,12,13,3,0,26,69,0,16,118,67,78,27,0,173,58,8,14,252,247,132,56,14,445,634,64,575,1721,0,3,0,0,0,3,3,0,5,16743,16450,5428,503,39123,15718,1500,2096,58441,15922,14902,5450,456,36735,13054,1290,1772,52841,325,123,127,25,599,1178,68,109,1961,38,31,10,3,78,52,7,6,146,361,154,141,24,678,1232,79,113,2104,477,148,245,27,905,2217,109,237,3468,3,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,4,0
216,11675,13497,4219,339,29731,7467,917,1067,39180,315,79,109,18,522,966,82,94,1670,17,21,3,0,35,21,3,5,61,326,98,113,18,561,990,89,97,1729,607,186,283,41,1116,2019,133,207,3476,3,3,0,0,9,11,0,0,13,3,3,0,0,9,3,0,0,12,4,3,0,0,7,8,0,3,25,621,193,284,42,1137,2042,136,209,3529,168,24,35,3,238,423,19,201,883,18,15,4,0,34,30,0,20,92,45,43,19,0,109,30,5,6,147,230,88,61,5,385,486,23,229,1123,7,0,0,0,9,0,0,0,7,12854,13880,4679,404,31820,10982,1159,1609,45568,12521,13097,4656,328,30597,8929,1061,1479,42062,270,105,136,25,535,768,53,119,1477,24,22,10,3,57,29,10,14,103,298,122,145,26,597,796,58,136,1586,586,203,303,29,1120,2235,118,208,3680,8,3,3,0,13,27,0,0,40,0,0,0,0,0,3,0,0,3,4,0
217,11789,13212,4038,346,29386,9512,1059,1203,41158,283,225,127,17,641,798,82,75,1594,54,41,27,0,122,69,17,40,247,336,263,150,20,769,869,98,114,1841,319,98,180,33,635,1476,137,172,2418,8,11,6,0,31,15,3,7,58,3,0,3,0,14,14,0,3,26,7,3,4,0,12,17,0,3,34,338,115,199,34,686,1525,136,181,2533,61,36,16,0,105,165,3,224,499,6,14,0,0,18,23,0,8,44,56,70,18,0,148,69,18,17,250,117,119,36,0,271,255,18,253,794,14,13,7,0,33,19,4,0,57,12589,13723,4425,400,31134,12184,1318,1752,46378,12654,12850,4300,358,30152,10361,1074,1337,42926,255,103,105,18,479,802,57,87,1422,91,48,33,5,171,81,16,22,299,342,151,134,18,655,881,74,113,1724,298,97,203,22,616,1665,119,173,2581,17,0,3,0,19,58,3,3,80,4,4,0,0,13,8,0,10,25,0,3
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,16622,23729,6681,578,47613,8554,1498,1825,59484,987,291,317,23,1617,1795,79,89,3578,767,495,654,54,1971,1248,213,162,3598,1749,788,971,79,3587,3038,288,255,7176,398,89,203,10,701,1532,66,94,2388,93,21,23,0,140,98,10,27,277,19,3,3,3,30,31,3,16,83,14,3,5,0,23,30,3,3,61,521,122,233,19,892,1692,80,139,2811,150,33,29,3,217,482,13,128,847,0,3,0,0,0,3,0,16,21,16,21,3,0,39,17,4,8,71,168,55,27,6,258,500,18,156,937,3,3,7,0,13,3,0,0,9,19076,24691,7919,678,52362,13788,1892,2378,70419,18655,26065,7350,640,52720,9775,1767,1631,65893,853,220,282,28,1381,2143,87,70,3678,880,655,764,62,2361,1323,234,195,4106,1735,875,1045,85,3738,3461,313,266,7786,358,123,261,32,769,1432,96,114,2414,113,33,29,4,170,134,18,33,347,52,5,10,3,69,50,3,16,137,25,9
302,15036,18930,6553,794,41306,10704,1918,1586,55515,593,228,318,41,1180,1469,112,49,2810,652,341,382,67,1442,984,249,111,2782,1246,572,691,107,2624,2450,363,157,5592,775,217,428,77,1498,3095,305,326,5216,376,96,151,35,651,1008,193,99,1956,38,5,6,4,56,56,17,6,134,13,10,3,0,22,34,0,0,61,1195,323,588,119,2230,4195,512,432,7372,80,13,11,0,99,323,8,85,514,0,0,0,0,0,0,0,0,4,14,14,5,0,35,14,3,3,51,85,27,23,3,138,333,10,88,567,3,5,0,0,7,17,4,4,33,17563,19866,7853,1025,46306,17691,2815,2264,69074,15578,20367,6609,847,43402,10556,2212,1481,57647,759,260,334,46,1393,1940,146,119,3595,967,584,542,110,2206,1320,389,211,4124,1721,842,875,158,3597,3257,531,331,7717,1054,367,454,87,1966,2897,401,327,5580,526,162,172,57,915,1183,260,118,2475,367,71,54,20,518,428,132,63,1141,12,6
303,21633,32158,9081,1452,64322,13630,3806,2655,84418,785,436,382,71,1669,1476,223,142,3506,1624,1067,898,248,3838,1827,878,375,6911,2406,1498,1279,321,5509,3294,1097,515,10416,1446,491,601,204,2742,4721,857,641,8967,637,177,182,85,1086,1664,372,221,3340,80,29,30,9,147,177,35,58,423,20,3,3,0,35,81,15,14,143,2188,699,816,307,4012,6636,1279,938,12865,121,50,57,5,226,495,21,171,916,0,0,0,0,3,3,0,7,18,13,24,4,0,45,26,6,7,81,133,72,62,7,277,521,33,182,1012,10,5,3,0,19,9,6,0,34,26370,34440,11237,2091,74143,24092,6220,4288,108744,21899,33723,9118,1516,66268,13245,4503,2556,86565,979,720,412,81,2187,1559,315,192,4250,2454,1724,1151,280,5610,2302,1255,512,9679,3432,2442,1559,358,7799,3861,1572,697,13922,1751,670,510,204,3143,3997,802,562,8506,937,303,229,116,1591,1784,444,293,4114,349,107,74,28,553,516,147,115,1329,52,18
304,12378,19935,4554,600,37471,6501,1838,1383,47187,233,99,69,16,418,409,57,53,940,540,285,267,77,1171,673,334,173,2340,772,383,340,97,1593,1076,388,225,3280,530,192,211,124,1054,1464,454,288,3263,559,166,139,132,997,947,590,305,2842,420,110,84,57,670,559,299,162,1694,9,3,3,0,13,29,8,3,54,1516,467,434,310,2730,2997,1349,764,7843,8,0,3,0,12,9,0,0,20,0,0,0,0,0,0,0,0,3,8,4,0,0,9,12,0,0,20,13,6,3,0,26,16,0,4,44,0,0,0,0,0,0,0,3,8,14686,20791,5334,1011,41819,10590,3580,2368,58358,12615,20757,4439,580,38391,6612,1781,1094,47870,384,213,152,20,771,705,116,57,1658,744,497,269,78,1591,766,332,126,2816,1125,717,415,106,2358,1473,453,179,4466,676,257,234,105,1270,1518,485,234,3508,650,212,128,124,1111,934,574,177,2794,533,194,82,79,886,643,386,163,2080,26,10
305,10227,13880,3566,904,28569,7807,3811,2411,42598,309,187,106,37,645,560,166,146,1511,1224,468,411,153,2252,1418,796,551,5014,1534,648,518,192,2897,1971,960,701,6521,2454,567,742,301,4068,7197,1753,1630,14639,2306,464,507,285,3560,4482,1535,1479,11066,3920,945,493,363,5723,4657,1732,4644,16756,28,8,5,3,48,111,19,26,207,8708,1986,1755,960,13400,16455,5037,7779,42671,27,6,0,0,38,53,6,142,236,3,3,0,0,10,289,0,17,314,50,34,19,3,106,68,22,49,244,78,44,16,5,147,411,21,211,793,12,14,6,0,30,29,6,13,81,20556,16570,5854,2061,45042,26670,9835,11114,92663,10109,15719,3574,822,30220,7174,3958,1618,42967,342,160,101,45,648,526,196,109,1474,1751,813,472,203,3239,1901,1101,453,6691,2093,973,572,251,3894,2423,1291,554,8162,2765,760,675,311,4513,6655,1706,1141,14016,3143,704,568,306,4719,5151,1814,1146,12836,5049,1353,623,380,7404,5806,2096,2535,17837,21,4
