SA4_CODE_2016,C11_85o_No_need_assist_M,C11_85o_No_need_assist_F,C11_85o_Need_assist_ns_M,C11_85o_Need_assist_ns_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_Total_Need_assist_M,C11_Total_Need_assist_F,C11_Total_No_need_assist_M,C11_Total_No_need_assist_F,C11_Total_Need_assist_ns_M,C11_Total_Need_assist_ns_F,C11_Total_T_M,C11_Total_T_F,C11_Total_T_P,C16_0_4_Need_assist_M,C16_0_4_Need_assist_F,C16_0_4_No_need_assist_M,C16_0_4_No_need_assist_F,C16_0_4_Need_assist_ns_M,C16_0_4_Need_assist_ns_F,C16_0_4_T_M,C16_0_4_T_F,C16_0_4_T_P,C16_5_14_Need_assist_M,C16_5_14_Need_assist_F,C16_5_14_No_need_assist_M,C16_5_14_No_need_assist_F,C16_5_14_Need_assist_ns_M,C16_5_14_Need_assist_ns_F,C16_5_14_T_M,C16_5_14_T_F,C16_5_14_T_P,C16_15_19_Need_assist_M,C16_15_19_Need_assist_F,C16_15_19_No_need_assist_M,C16_15_19_No_need_assist_F,C16_15_19_Need_assist_ns_M,C16_15_19_Need_assist_ns_F,C16_15_19_T_M,C16_15_19_T_F,C16_15_19_T_P,C16_20_24_Need_assist_M,C16_20_24_Need_assist_F,C16_20_24_No_need_assist_M,C16_20_24_No_need_assist_F,C16_20_24_Need_assist_ns_M,C16_20_24_Need_assist_ns_F,C16_20_24_T_M,C16_20_24_T_F,C16_20_24_T_P,C16_25_34_Need_assist_M,C16_25_34_Need_assist_F,C16_25_34_No_need_assist_M,C16_25_34_No_need_assist_F,C16_25_34_Need_assist_ns_M,C16_25_34_Need_assist_ns_F,C16_25_34_T_M,C16_25_34_T_F,C16_25_34_T_P,C16_35_44_Need_assist_M,C16_35_44_Need_assist_F,C16_35_44_No_need_assist_M,C16_35_44_No_need_assist_F,C16_35_44_Need_assist_ns_M,C16_35_44_Need_assist_ns_F,C16_35_44_T_M,C16_35_44_T_F,C16_35_44_T_P,C16_45_54_Need_assist_M,C16_45_54_Need_assist_F,C16_45_54_No_need_assist_M,C16_45_54_No_need_assist_F,C16_45_54_Need_assist_ns_M,C16_45_54_Need_assist_ns_F,C16_45_54_T_M,C16_45_54_T_F,C16_45_54_T_P,C16_55_64_Need_assist_M,C16_55_64_Need_assist_F,C16_55_64_No_need_assist_M,C16_55_64_No_need_assist_F,C16_55_64_Need_assist_ns_M,C16_55_64_Need_assist_ns_F,C16_55_64_T_M,C16_55_64_T_F,C16_55_64_T_P,C16_65_74_Need_assist_M,C16_65_74_Need_assist_F,C16_65_74_No_need_assist_M,C16_65_74_No_need_assist_F,C16_65_74_Need_assist_ns_M,C16_65_74_Need_assist_ns_F,C16_65_74_T_M,C16_65_74_T_F,C16_65_74_T_P,C16_75_84_Need_assist_M,C16_75_84_Need_assist_F,C16_75_84_No_need_assist_M,C16_75_84_No_need_assist_F,C16_75_84_Need_assist_ns_M,C16_75_84_Need_assist_ns_F,C16_75_84_T_M,C16_75_84_T_F,C16_75_84_T_P,C16_85o_Need_assist_M,C16_85o_Need_assist_F,C16_85o_No_need_assist_M,C16_85o_No_need_assist_F,C16_85o_Need_assist_ns_M,C16_85o_Need_assist_ns_F,C16_85o_T_M,C16_85o_T_F,C16_85o_T_P,C16_Total_Need_assist_M,C16_Total_Need_assist_F,C16_Total_No_need_assist_M,C16_Total_No_need_assist_F,C16_Total_Need_assist_ns_M,C16_Total_Need_assist_ns_F,C16_Total_T_M,C16_Total_T_F,C16_Total_T_P
319,1086,1238,315,606,2193,3379,5573,10890,9500,115494,121666,8399,7317,134785,138484,273266,141,112,6884,6530,617,579,7648,7218,14865,1216,626,16096,15585,1332,1227,18644,17437,36083,517,284,7389,7129,604,573,8508,7987,16492,360,227,5714,5689,657,533,6743,6453,13195,599,426,10899,12232,1328,1080,12822,13738,26563,772,690,12263,14021,1491,1223,14530,15933,30467,1377,1292,15156,16885,1703,1580,18236,19751,37987,2199,2015,16633,18366,1873,1815,20706,22200,42907,2900,2159,16368,16643,1859,1752,21125,20550,41675,2005,2088,7344,7287,1002,970,10357,10342,20703,1059,2108,1433,1500,355,503,2842,4111,6953,13147,12024,116192,121868,12818,11837,142159,145725,287883
397,0,0,0,3,3,3,6,8,5,220,161,47,33,275,193,473,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,3,5,11,0,0,3,5,0,0,3,4,11,0,0,3,6,0,0,4,6,11,0,0,9,4,0,0,7,3,14,0,0,11,8,0,0,10,7,24,0,0,12,19,0,4,7,19,30,0,0,15,12,0,4,13,16,33,0,0,7,7,0,0,7,7,16,0,0,0,0,0,0,0,0,4,7,0,57,70,4,13,66,87,150
399,12,16,3,6,22,27,51,365,262,5579,4528,1203,602,7153,5396,12543,0,0,149,135,26,20,182,160,339,15,4,201,200,33,36,249,233,489,8,9,165,161,39,32,212,203,408,10,5,435,454,120,116,559,576,1133,23,10,942,779,321,217,1288,1005,2293,27,25,619,357,315,137,964,514,1485,47,31,648,507,271,153,975,688,1663,82,88,811,962,251,179,1147,1224,2373,103,60,847,624,162,113,1120,798,1916,28,23,164,100,38,29,225,153,381,14,7,8,6,3,5,19,18,44,361,258,4983,4285,1593,1032,6937,5572,12510
401,1267,2066,168,374,2506,5323,7832,5109,7675,122801,129380,6545,5563,134455,142609,277063,93,56,6909,6511,305,302,7310,6867,14177,600,291,15292,14978,621,587,16509,15858,32371,197,113,8753,8604,421,379,9364,9090,18457,129,94,10190,10119,633,563,10958,10780,21737,236,219,16970,17316,1219,1053,18424,18590,37009,247,318,16386,17523,1116,899,17756,18744,36493,467,514,17797,18689,1218,1038,19488,20236,39720,579,640,15645,17118,996,1052,17225,18810,36035,787,982,11745,13348,777,888,13303,15222,28522,1148,1978,5633,6468,453,587,7243,9035,16278,1321,3048,1564,2188,221,406,3109,5636,8740,5802,8257,126884,132876,7983,7741,140679,148868,289546
402,1126,1506,160,253,2224,4060,6288,10308,11701,173782,177184,9944,8726,194038,197604,391644,398,197,13683,13213,894,840,14973,14251,29228,2042,889,23961,23840,1481,1329,27487,26052,53537,656,339,12391,11864,620,664,13666,12863,26529,438,320,13883,13015,828,743,15155,14076,29231,776,679,28161,29295,2011,1752,30944,31727,62668,858,904,25431,25056,1828,1512,28119,27472,55594,1338,1575,24423,24928,1688,1529,27443,28036,55481,1710,2014,20000,21239,1391,1305,23093,24559,47656,1879,1996,13941,15612,996,1118,16815,18728,35537,1647,2653,6657,7348,597,795,8896,10796,19694,1217,2580,1524,1901,273,428,3017,4910,7927,12946,14145,184043,187312,12612,12021,209602,213482,423086
403,1642,2572,226,482,3004,5912,8918,7899,9660,150744,158720,6573,6276,165217,174659,339873,187,95,9922,9300,518,463,10627,9866,20487,1260,599,18980,18670,856,857,21090,20126,41216,393,250,10038,9967,457,418,10890,10634,21523,276,198,10484,10540,546,544,11307,11284,22584,520,442,20177,21331,1170,1164,21866,22934,44796,578,601,20574,21599,1182,1153,22338,23357,45692,853,992,20871,22377,1193,1183,22914,24549,47463,1186,1421,19448,21609,1255,1211,21886,24239,46124,1464,1358,14724,16549,993,1168,17180,19069,36251,1353,2068,6548,7686,639,752,8540,10511,19050,1348,3241,1951,2731,308,568,3605,6533,10136,9415,11256,153714,162370,9114,9480,172240,183098,355341
404,1192,1610,134,279,2304,4326,6625,5690,7775,95300,97766,5316,4810,106305,110351,216654,105,54,5879,5537,345,331,6325,5926,12251,568,243,10469,10346,535,519,11570,11108,22679,232,118,6027,5895,310,286,6568,6301,12870,169,119,7481,7378,432,400,8080,7894,15981,275,250,15620,15866,943,876,16840,16989,33822,390,331,13546,13595,839,765,14775,14696,29477,627,682,14055,14269,911,857,15598,15810,31408,887,998,11855,12637,724,801,13473,14439,27905,961,1041,8154,9132,601,615,9721,10790,20509,1240,2113,4167,5103,373,483,5776,7701,13477,1160,2536,1288,1727,208,454,2646,4717,7369,6616,8493,98535,101488,6224,6386,111374,116373,227745
405,538,732,49,107,940,1829,2772,3400,3530,47700,47853,2204,1837,53300,53213,106521,55,26,2781,2597,195,153,3032,2778,5807,417,192,6115,5897,406,353,6934,6443,13376,142,73,2953,2716,187,178,3288,2969,6253,92,51,2298,2069,134,165,2520,2285,4809,151,124,4590,4727,384,341,5125,5194,10316,195,192,5084,5438,396,389,5681,6019,11700,345,392,6723,6842,565,515,7634,7745,15377,625,511,7536,7477,632,625,8791,8612,17408,757,556,6229,6129,539,529,7522,7213,14729,526,680,2855,2945,243,275,3629,3902,7528,407,978,665,820,131,206,1199,2003,3207,3712,3770,47828,47666,3813,3725,55355,55160,110515
406,240,333,55,77,457,865,1324,1954,2104,38006,36245,3686,2602,43643,40954,84590,46,19,2419,2388,266,230,2731,2641,5364,220,116,4803,4661,449,468,5472,5240,10716,82,41,2093,1949,194,195,2365,2184,4551,56,50,2041,1961,333,213,2438,2217,4653,103,93,4577,4589,836,524,5523,5206,10728,107,122,4364,4262,670,409,5149,4795,9941,223,241,5232,4891,704,505,6156,5633,11794,314,294,4939,4538,599,500,5847,5336,11181,412,388,3365,3222,395,328,4165,3949,8114,314,452,1511,1475,189,194,2012,2119,4128,226,459,329,418,77,148,627,1024,1644,2092,2287,35680,34348,4706,3715,42471,40345,82820
407,823,1164,122,188,1538,2784,4322,4772,5387,78880,79560,4826,3723,88483,88670,177151,86,46,4449,4407,332,332,4873,4790,9660,588,267,10114,9650,680,606,11387,10522,21909,234,122,4742,4649,310,269,5290,5038,10326,152,112,4023,3728,423,287,4603,4127,8728,229,209,8029,8167,953,622,9214,8994,18205,340,329,8681,9029,1067,692,10094,10057,20150,519,577,10991,11108,1089,876,12597,12561,25158,837,779,11754,11884,1026,929,13618,13589,27200,1040,926,10444,10622,960,929,12441,12476,24917,883,1189,4930,5032,494,516,6305,6736,13044,733,1488,1171,1447,220,376,2128,3310,5433,5652,6041,79321,79727,7566,6436,92538,92201,184742
497,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3
499,7,5,13,34,34,40,77,88,76,1363,1021,323,188,1778,1287,3069,0,0,43,34,7,6,50,43,91,10,4,46,61,6,6,56,68,129,0,0,80,62,12,10,95,80,173,0,3,132,83,29,14,161,99,266,9,10,285,166,55,40,349,209,556,19,8,188,97,72,36,280,140,421,10,15,177,127,91,47,282,192,474,22,15,160,132,52,24,239,164,403,15,10,127,72,27,13,168,97,271,5,8,29,11,0,4,43,21,59,4,8,3,5,0,0,13,7,22,106,72,1260,851,372,209,1734,1129,2863
501,500,649,76,102,892,1562,2450,2952,3238,70801,71867,5206,4044,78957,79146,158106,70,33,5278,4959,409,370,5755,5356,11118,415,205,11293,11094,848,796,12557,12090,24646,164,78,5108,4730,407,380,5679,5188,10870,117,63,3646,3553,326,302,4095,3919,8013,176,155,8422,9353,950,795,9550,10306,19851,201,209,9937,10736,1085,873,11230,11814,23043,330,365,10738,11284,1112,952,12184,12600,24780,514,517,9956,10643,1038,970,11510,12124,23633,667,579,7686,7659,828,788,9186,9023,18211,576,863,3149,3300,431,530,4158,4693,8844,461,944,675,837,142,262,1280,2039,3318,3704,3998,75890,78146,7576,7010,87174,89153,176330
502,403,463,73,110,689,1040,1729,2051,2032,35890,37896,2929,2503,40871,42424,83295,43,30,2643,2516,180,163,2859,2704,5567,260,130,5502,5430,344,334,6104,5889,11992,91,56,2663,2683,180,148,2930,2891,5823,75,49,2357,2324,173,157,2598,2527,5129,119,85,4419,4951,431,353,4972,5388,10359,130,131,4753,5270,448,385,5328,5782,11114,192,245,5413,5809,502,420,6112,6473,12586,327,382,5018,5714,471,481,5811,6575,12388,513,434,4972,5355,465,441,5948,6229,12177,548,650,2625,2775,275,318,3454,3740,7189,347,640,562,631,113,122,1025,1388,2416,2654,2827,40921,43439,3580,3323,47146,49590,96736
503,603,1059,124,254,1125,2487,3613,1982,3031,69161,70276,6590,5313,77733,78620,156351,36,29,3889,3666,319,250,4242,3940,8185,178,106,8503,8151,480,389,9158,8645,17809,62,60,4262,4558,234,274,4562,4892,9449,67,59,5940,6086,574,617,6584,6766,13348,109,105,14213,14063,1889,1773,16215,15940,32158,104,109,10297,10489,1073,929,11479,11532,23008,178,158,9715,10156,923,755,10817,11059,21877,248,283,8219,8409,787,726,9249,9415,18664,392,381,5663,5806,593,562,6644,6742,13383,469,790,2532,2961,318,394,3312,4145,7465,509,1268,702,1066,138,277,1346,2611,3961,2348,3346,73938,75408,7319,6941,83608,85698,169301
504,528,723,86,216,1084,2008,3088,3808,4479,98343,99110,8154,6002,110305,109587,219898,113,65,8005,7509,524,516,8651,8092,16743,660,302,14867,14156,897,832,16427,15293,31719,208,108,7376,6881,462,412,8046,7391,15442,160,103,7562,7307,807,590,8528,8004,16532,268,233,17363,18051,2042,1421,19674,19709,39378,273,301,15835,16593,1769,1228,17882,18121,36003,418,466,15478,15750,1497,1170,17393,17382,34778,580,666,12112,12644,1115,886,13803,14198,27999,701,749,7882,8247,734,763,9317,9768,19081,738,1112,3319,3498,418,497,4481,5102,9581,536,1141,666,792,201,422,1405,2360,3769,4664,5240,110471,111433,10472,8746,125604,125413,251017
505,1367,1911,242,554,2541,4766,7310,7036,8716,217321,223889,13893,12108,238248,244711,482953,208,123,17181,16263,1086,993,18478,17377,35860,1190,583,32826,31772,1652,1668,35667,34030,69697,434,262,16081,15605,837,742,17357,16613,33968,314,179,16324,15785,1029,966,17671,16924,34593,488,437,37412,38400,2988,2596,40892,41434,82322,492,570,34745,36316,2459,2138,37694,39028,76723,756,835,32927,34444,2215,1922,35901,37198,73099,976,1211,25184,27148,1691,1688,27850,30043,57893,1279,1431,16794,18484,1203,1330,19276,21242,40522,1435,2372,7434,8666,692,992,9564,12036,21602,1163,2655,1724,2190,363,732,3243,5585,8828,8744,10661,238638,245091,16220,15760,263603,271507,535114
506,1150,1692,271,536,2251,4530,6778,6816,8559,194525,195669,15727,12339,217063,216563,433627,212,110,15724,15052,1071,1030,17004,16196,33202,1093,515,28067,26960,1658,1456,30815,28939,59753,416,215,14460,13594,817,729,15700,14540,30237,289,214,17621,16270,1464,1197,19372,17688,37063,506,400,38067,37750,3678,2807,42250,40965,83212,529,542,31536,31279,2900,2061,34973,33891,68863,682,832,27745,27800,2311,1821,30734,30449,61189,996,1235,22114,23783,1856,1702,24972,26714,51682,1363,1396,15221,15815,1257,1284,17839,18492,36331,1385,2172,6245,7215,762,964,8394,10346,18742,1070,2488,1449,1907,389,781,2909,5171,8082,8547,10128,218257,217431,18161,15836,244968,243390,488354
507,1088,1525,191,298,2000,3729,5732,5896,7192,157312,162815,10879,8654,174088,178659,352748,192,91,12755,12481,849,784,13798,13354,27157,1028,518,24518,23749,1392,1447,26935,25713,52644,346,212,11696,11493,760,705,12806,12411,25210,260,165,12126,12100,1211,899,13593,13170,26764,397,353,25940,27518,2854,2184,29200,30058,59255,382,506,25357,26530,2383,1754,28125,28785,56905,614,710,24340,25654,2140,1694,27099,28064,55163,822,1024,19089,20429,1542,1427,21449,22881,44330,1164,1178,12678,13574,1124,1158,14969,15907,30873,1322,1832,5798,6708,778,990,7898,9527,17425,898,2167,1428,1809,418,877,2745,4854,7599,7421,8767,175735,182047,15449,13909,198605,204728,403334
509,440,588,70,97,842,1390,2237,2759,2959,58652,57540,4499,3028,65909,63532,129437,37,36,3683,3416,355,330,4083,3784,7864,350,126,7846,7619,746,695,8941,8438,17385,111,68,3474,3052,333,252,3918,3370,7290,73,51,2838,2357,383,241,3302,2651,5948,148,118,5817,6305,1108,615,7073,7030,14107,157,175,6667,6987,1018,685,7840,7849,15690,243,321,8460,8472,1080,857,9783,9650,19431,480,486,8950,8705,1080,918,10509,10111,20615,645,528,6957,6412,815,745,8419,7683,16103,535,666,3051,2998,417,413,4005,4078,8083,378,709,655,730,148,217,1183,1655,2844,3165,3286,58403,57033,7488,5974,69062,66294,135354
510,24,16,6,10,77,83,160,785,711,43083,33157,11528,5424,55387,39293,94686,35,23,3449,3170,482,493,3971,3690,7665,122,75,5703,5462,720,691,6547,6229,12779,42,19,1996,1812,291,225,2332,2048,4384,33,20,2429,2296,547,398,3009,2716,5726,48,56,9272,7413,2312,1249,11633,8711,20349,48,63,8150,5706,1917,880,10119,6646,16763,99,113,6653,4521,1511,810,8262,5439,13701,136,140,4317,2940,889,498,5343,3574,8915,141,141,1252,819,250,165,1635,1124,2764,80,96,232,180,62,50,372,333,707,32,49,38,29,13,21,78,98,184,819,795,43493,34345,9000,5475,53302,40614,93920
511,206,246,52,71,407,692,1097,1935,1951,54448,50855,6565,4608,62950,57415,120365,36,27,3709,3553,483,416,4222,3996,8222,247,112,7256,7149,806,743,8304,8000,16304,94,57,3224,3102,377,322,3697,3477,7176,73,44,3015,2761,446,351,3530,3161,6690,121,83,7224,7097,1261,967,8604,8143,16752,121,133,6863,6790,1143,850,8127,7770,15898,204,248,7735,7075,1170,856,9112,8181,17286,320,299,6576,5963,971,750,7876,7015,14886,419,321,4148,3644,572,474,5145,4438,9587,353,455,1568,1517,239,232,2163,2201,4364,219,412,324,305,68,84,612,795,1411,2203,2180,51642,48962,7543,6035,61391,57170,118563
597,0,0,0,0,0,0,0,3,0,318,32,57,5,381,33,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0,17,3,20,0,0,94,6,26,3,124,6,127,0,0,105,3,22,0,120,3,127,0,0,78,6,13,3,94,8,105,0,0,37,7,8,0,43,7,43,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,0,0,341,21,69,8,408,26,434
599,3,0,0,4,9,6,19,123,77,3286,2518,869,424,4285,3010,7299,0,0,67,57,12,21,81,79,161,4,3,101,100,8,19,120,120,237,0,0,61,49,22,16,84,65,151,3,0,194,184,60,59,254,242,503,9,4,553,384,215,149,773,534,1306,11,9,387,199,209,100,606,305,910,12,6,377,216,241,99,638,325,957,16,27,401,333,119,76,540,442,977,22,17,290,187,65,47,375,254,633,7,11,40,28,12,6,58,37,98,3,6,8,3,0,3,12,11,23,85,79,2475,1737,971,601,3532,2415,5950
601,772,1225,116,192,1516,3037,4551,5163,6358,92423,97709,5296,4698,102881,108776,211655,103,60,6171,5920,391,354,6666,6338,12995,647,307,12561,12189,727,659,13936,13158,27099,238,130,6298,6177,345,375,6880,6684,13565,187,132,6407,6404,493,419,7088,6952,14042,363,295,12512,13347,1074,893,13947,14541,28485,387,428,11845,13107,936,881,13171,14411,27577,642,713,12617,13679,1026,917,14285,15312,29598,900,949,12196,13419,992,993,14085,15358,29440,1009,1088,8786,9714,782,802,10584,11598,22183,943,1392,3984,4759,467,550,5388,6703,12093,735,1724,1007,1334,162,312,1906,3368,5275,6148,7216,94378,100047,7405,7164,107930,114422,222356
602,520,762,87,94,1025,1935,2953,3761,4320,60519,63244,2995,2726,67270,70291,137556,48,29,3616,3397,291,300,3954,3718,7679,418,208,7560,7535,544,515,8525,8265,16789,196,108,4068,3837,305,292,4563,4235,8806,147,100,4009,3727,357,315,4512,4144,8661,190,155,6547,6983,582,574,7318,7715,15036,215,245,6720,7513,596,590,7536,8353,15890,409,487,8242,8761,719,712,9373,9962,19336,677,701,8296,8831,766,772,9741,10309,20046,802,718,6672,6963,691,689,8165,8366,16533,638,912,2892,3214,320,376,3852,4497,8353,465,1104,644,807,117,228,1230,2141,3369,4215,4776,59267,61564,5290,5377,68765,71716,140484
603,96,95,20,14,193,292,480,1236,1119,16204,15655,881,705,18312,17485,35797,11,10,790,818,72,72,868,901,1768,108,56,2032,1888,189,181,2331,2126,4455,42,28,930,822,66,63,1037,902,1944,27,13,652,577,54,55,728,646,1371,40,38,1395,1442,132,120,1561,1604,3163,70,85,1770,1834,160,187,1998,2107,4106,157,180,2357,2392,231,229,2742,2794,5540,240,240,2861,2714,268,259,3369,3213,6583,273,215,2353,2120,253,226,2875,2555,5437,163,181,892,723,107,91,1159,999,2152,112,160,125,131,39,28,271,326,600,1240,1205,16150,15465,1559,1500,18953,18169,37119
604,415,585,80,121,784,1474,2258,3213,3502,47718,49779,2583,2361,53508,55640,109153,40,30,2801,2731,190,205,3025,2959,5985,377,203,6090,5891,419,387,6881,6480,13359,167,87,3087,2976,188,196,3446,3258,6699,115,71,2582,2548,195,169,2898,2793,5691,191,166,4823,5223,358,378,5375,5770,11138,260,249,5133,5665,403,399,5797,6304,12096,403,448,6427,7063,583,511,7412,8011,15425,594,584,6630,6971,596,590,7818,8142,15963,751,627,5155,5579,494,528,6398,6732,13134,566,739,2430,2680,271,307,3271,3728,6993,335,810,501,629,104,144,942,1587,2522,3788,4005,45662,47954,3808,3808,53261,55766,109024
697,0,0,0,0,0,0,0,3,0,73,29,12,3,82,36,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,6,4,8,0,0,15,3,4,0,15,3,23,0,0,7,0,0,0,5,0,5,0,0,11,3,0,0,10,3,15,0,0,5,4,0,0,8,4,12,0,0,4,3,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,21,5,0,49,21,68
699,0,0,0,0,0,0,0,31,24,471,390,114,48,613,460,1072,0,0,27,19,0,0,27,20,40,0,0,17,17,0,5,16,22,36,3,0,28,30,3,3,34,33,62,3,0,41,21,19,6,56,29,90,0,0,81,51,34,12,120,69,183,3,3,63,47,25,3,93,54,147,8,3,49,43,17,13,77,59,135,3,4,38,51,7,4,52,56,113,0,6,39,28,4,3,48,38,84,0,3,4,7,3,0,8,5,12,0,0,0,0,0,0,0,0,3,23,19,385,314,117,61,524,393,912
701,61,72,26,25,165,258,423,1620,1458,52490,50212,8785,6016,62895,57687,120586,61,43,4508,4443,561,537,5137,5018,10155,325,132,7745,7473,861,833,8931,8444,17377,109,65,3491,3136,435,358,4039,3560,7600,64,38,4334,3787,800,530,5198,4355,9555,132,101,11573,11189,2349,1518,14046,12810,26858,128,113,9563,9098,1782,1095,11472,10315,21789,188,207,8427,7697,1470,954,10094,8858,18951,294,282,6100,5557,1037,769,7434,6612,14042,363,303,3153,2703,512,386,4021,3393,7413,272,350,837,744,141,130,1246,1226,2470,123,221,112,85,38,49,273,356,626,2058,1856,59841,55915,9987,7170,71889,64939,136828
702,38,58,16,31,84,179,267,1248,1368,39231,38555,5030,3946,45506,43870,89374,27,22,3194,2985,605,562,3829,3572,7398,134,71,6418,5958,931,836,7481,6863,14346,57,40,2807,2513,550,472,3420,3023,6446,37,37,2783,2762,730,560,3544,3357,6905,109,75,6119,6665,1471,1253,7695,7988,15691,120,99,4965,5257,1055,930,6143,6283,12427,225,244,4663,4854,995,908,5881,6009,11887,232,309,3487,3426,721,642,4439,4366,8810,257,302,1533,1290,327,262,2119,1852,3969,126,213,393,347,107,83,624,639,1266,50,101,45,55,21,34,116,192,310,1363,1496,36418,36115,7504,6544,45287,44157,89443
797,0,0,0,0,0,0,0,0,0,80,15,6,3,90,19,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,23,3,4,0,23,3,30,0,0,14,0,0,0,16,0,19,0,0,11,0,0,0,11,0,9,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,48,7,8,4,61,14,70
799,0,0,0,0,3,0,0,50,26,813,719,159,109,1017,850,1870,0,0,31,30,6,12,45,34,81,0,0,40,59,10,17,48,76,123,0,0,18,16,3,0,16,17,32,0,0,59,50,39,36,98,85,183,5,0,129,153,95,85,219,239,457,3,7,134,114,78,62,215,180,396,7,8,161,132,87,60,257,203,461,17,7,168,160,47,39,229,212,438,10,8,135,78,32,15,174,105,278,0,0,16,8,9,3,20,10,38,0,0,0,0,0,0,0,0,0,48,36,891,793,388,329,1332,1157,2489
801,882,1260,139,296,1658,3174,4831,5299,6636,162161,166210,8954,7334,176414,180170,356586,173,106,13004,12171,715,610,13892,12889,26782,1101,516,22516,21637,990,899,24610,23055,47659,369,277,11408,11292,568,557,12350,12124,24468,258,218,14532,14375,1046,933,15829,15525,31354,427,484,29591,31107,2353,2053,32368,33639,66008,507,645,26489,27205,1877,1574,28875,29423,58298,681,867,22720,23713,1565,1378,24959,25955,50915,764,1057,17932,19235,1170,1271,19870,21558,41426,1015,1193,12039,13371,875,935,13929,15503,29428,1146,1814,4784,5544,509,557,6436,7913,14352,989,2129,1173,1398,161,301,2316,3839,6155,7417,9299,176192,181053,11823,11072,195432,201425,396857
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,3,4,7,12,18,274,271,45,17,328,305,630,0,0,5,6,0,0,5,6,12,0,0,10,12,0,0,10,12,22,0,3,10,15,3,3,16,20,35,0,0,34,34,3,9,36,42,79,0,0,53,34,12,3,63,44,108,7,0,46,28,23,9,67,40,107,4,3,25,20,17,5,43,26,68,3,3,23,25,15,7,38,34,78,3,0,9,9,3,0,15,9,24,0,0,3,4,0,0,5,4,8,0,3,0,0,0,0,0,3,3,19,15,219,192,75,23,312,228,538
901,0,0,0,0,5,0,3,34,26,1122,953,807,65,1958,1043,3004,4,0,129,116,8,9,141,126,261,5,0,250,243,22,24,281,266,543,7,0,89,91,14,11,101,107,205,0,0,76,61,60,3,134,63,199,0,3,184,204,141,33,329,240,566,0,0,257,259,92,29,345,290,633,3,7,292,284,75,44,371,332,707,7,10,297,282,53,51,359,340,701,20,18,201,171,35,24,255,210,463,19,13,58,60,15,9,95,91,182,14,13,15,10,0,3,28,29,51,81,70,1850,1779,505,241,2432,2090,4523
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6
999,0,0,0,0,0,0,0,0,0,7,19,0,0,7,19,26,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,5,5,0,0,3,4,0,0,3,4,9,0,0,3,4,0,0,3,4,11,4,0,3,0,0,3,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,26,0,5,21,28,55
