SA4_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
204,17751,10593,8974,13865,15603,14452,9994,7197,2414,100841,39,14,35,30,20,12,8,0,0,161,94,42,49,58,28,16,7,3,0,298,10,8,7,10,15,14,7,0,0,70,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,15,34,59,85,95,72,45,13,0,0,406,38,59,88,97,67,47,15,0,0,424,8894,5253,4379,4665,4544,3041,1220,622,166,32790,4015,2270,1845,2397,2529,1957,1221,837,291,17360,30913,18355,15483,21246,22961,19628,12494,8678,2874,152628,137,132,148,208,212,152,54,10,4,1052,4222,2709,2241,3754,4851,5350,4085,2575,1081,30856,0,0,0,0,0,0,0,0,0,0,364,226,150,249,299,286,208,116,54,1958,26,20,14,10,9,7,13,10,0,109,8541,5254,4046,5412,6175,5495,3961,2281,833,41999,11,18,7,22,37,43,46,30,12,223,120,73,71,99,120,135,69,33,14,749,84,51,82,66,106,99,50,38,17,588
205,23974,15357,11628,18953,22858,22459,16944,11582,3572,147317,38,17,43,44,37,23,5,4,0,220,97,49,78,68,53,39,20,5,3,415,18,14,5,11,24,15,8,7,0,104,7,7,3,3,3,3,0,0,0,22,9,6,3,3,0,0,0,0,0,29,84,74,121,122,98,74,33,8,0,625,99,85,130,132,103,83,35,8,0,675,15944,8960,8106,8142,7677,5210,2354,1253,295,57937,7093,4157,3456,4095,4401,3532,2308,1677,600,31318,47404,28779,23606,31622,35377,31481,21712,14550,4474,239008,250,249,292,316,320,245,79,22,3,1788,6540,4272,3477,5661,7810,9054,7321,4646,1818,50604,0,0,0,0,0,0,0,0,0,0,537,351,322,354,485,557,422,198,77,3304,195,131,70,94,82,51,42,31,4,706,10774,7231,5774,7080,8233,7715,5593,3124,1047,56562,36,25,24,34,47,72,68,32,20,349,239,179,128,218,240,205,196,104,35,1551,206,96,146,145,174,150,131,81,25,1151
206,26294,28171,45884,37860,26922,22629,18370,13589,4709,224424,417,1518,2483,477,241,149,59,19,3,5359,3069,2869,2900,1654,975,611,283,115,22,12496,971,846,1375,770,910,1096,767,939,468,8153,6,0,10,8,7,3,0,0,0,28,32,297,269,42,18,10,5,3,0,675,109,455,853,438,270,114,39,20,10,2312,143,752,1135,491,295,132,50,22,10,3021,13736,21094,34916,19839,13332,8011,2625,1400,474,115422,8271,13633,19487,11564,8004,5555,2941,2440,1107,73005,54467,73513,112244,75083,52800,39265,25660,18944,6931,458907,1364,4843,5162,2726,2247,1668,671,465,161,19305,4008,3845,7843,6865,5648,5437,3550,2153,1261,40610,3,13,19,7,18,14,10,3,0,82,319,607,927,572,439,335,197,140,77,3607,3,9,15,7,3,4,3,0,0,34,16090,14289,24936,18713,15157,10864,7820,6672,2759,117304,28,73,117,53,60,63,25,28,27,481,3938,2170,3029,5377,3526,2573,3980,2958,552,28105,75,63,165,108,80,82,47,53,19,697
207,34488,24036,20550,29072,27014,24786,19647,15342,6208,201144,659,1153,1151,619,558,309,132,54,11,4641,748,752,646,528,408,229,85,45,8,3447,421,389,231,280,479,477,224,212,104,2826,0,0,0,0,0,0,0,0,0,3,119,185,175,90,73,70,24,18,3,762,134,267,273,222,266,140,72,31,10,1417,252,449,451,315,342,212,97,44,16,2176,13126,12981,10798,10568,10302,6621,2856,1809,583,69633,5820,5536,4229,4399,4565,3349,2035,1955,1175,33060,57056,47467,40156,47761,45746,37212,25639,19749,8199,328985,1514,2467,2737,2124,2331,1906,763,413,112,14372,5364,3697,2703,4750,5631,5468,4862,3758,2229,38462,3,3,3,3,4,0,3,0,0,18,1255,1109,803,1085,1196,855,646,415,228,7591,17,17,10,9,11,17,20,19,8,132,16250,11076,8342,11248,11899,9180,7225,5517,2265,82991,141,102,74,115,148,176,179,119,67,1115,4195,2470,1773,3973,3451,2110,2772,1917,366,23038,68,47,81,95,48,51,39,27,19,471
208,35424,20854,21785,32649,28747,23558,17611,16387,6622,203639,608,937,1522,543,372,122,51,21,10,4188,530,472,581,390,279,193,62,21,10,2529,5317,3450,2991,3123,3982,3496,1819,1990,887,27055,0,0,0,0,0,0,0,0,0,3,43,157,141,37,28,13,8,3,0,424,151,159,265,224,208,95,60,23,9,1197,190,318,407,261,240,108,66,21,9,1624,14430,10798,12193,12089,10186,6212,2556,1974,648,71087,7802,5633,6003,6277,5738,4237,2357,2765,1638,42449,64959,43471,46806,56483,50501,38382,24748,23269,9843,358455,825,1116,1663,1375,1130,778,304,126,28,7346,7254,4166,3610,7516,7777,7276,5386,4469,3100,50552,0,0,4,0,0,0,3,0,0,9,459,332,448,414,455,403,264,158,95,3028,3,0,4,5,7,6,4,8,0,31,19606,11063,9836,14408,13716,9511,6594,5008,2278,92033,57,41,51,62,89,101,98,74,54,627,4336,2049,1902,4246,3140,1813,2460,1658,326,21921,127,69,143,119,96,96,50,58,15,761
209,45437,32340,30609,39455,36767,31077,21114,14353,4384,255537,674,825,969,522,435,193,84,39,14,3752,4158,2334,2181,1889,1233,650,284,104,20,12860,39,24,32,52,41,39,19,9,5,261,18,3,10,6,3,0,0,0,0,51,256,433,399,162,114,52,26,19,6,1461,132,217,289,259,208,126,40,7,6,1284,410,654,697,426,326,176,62,25,8,2795,17076,12432,12040,11344,9747,5269,2048,1159,385,71498,8936,6458,5634,6072,5698,3792,2037,1668,682,40970,78403,56466,53759,61455,55744,41813,25876,17487,5547,396563,1898,1692,2256,2149,1906,1167,375,160,52,11656,5492,4074,3756,5929,6935,6753,4510,2954,1568,41969,28,22,13,23,27,6,10,3,0,121,894,646,659,713,676,657,351,232,128,4963,125,104,83,45,64,41,36,21,14,537,26593,18442,16724,20387,19860,15182,10484,7356,2210,137237,55,61,47,57,74,101,104,66,34,601,7470,4642,5036,7319,5547,5095,4157,2317,458,42033,136,99,156,164,154,167,125,67,25,1086
210,35375,23407,22230,29362,25977,22077,16593,11166,2742,188919,370,270,465,298,222,100,39,15,7,1796,8922,4888,4577,4175,2310,1341,588,180,32,27017,12,6,9,15,8,13,6,5,3,77,0,3,8,3,0,0,0,0,0,14,76,88,116,53,52,15,10,4,0,406,95,93,132,114,80,58,14,11,0,591,171,187,253,169,136,64,23,14,0,1016,10010,6256,6446,5998,4787,2594,1076,673,174,38014,6552,4012,3685,4237,3489,2479,1606,1170,347,27565,62632,39719,38416,45369,37853,29026,20085,13288,3333,289715,1395,892,1155,1270,1180,598,220,113,37,6851,3356,2724,2482,3884,4664,4427,3071,2074,815,27515,322,213,194,220,177,116,60,28,9,1336,342,250,262,316,381,325,223,133,66,2288,41,53,41,14,35,24,9,15,4,247,23989,16022,14134,17525,16812,13033,9830,6918,2084,120345,74,23,33,51,57,70,59,40,10,420,2892,1741,1928,2796,2121,1718,1677,1036,230,16149,167,90,119,155,122,138,97,56,17,955
211,48270,33909,27815,40781,41918,36960,22382,15087,5459,272578,761,510,609,640,552,216,97,43,11,3438,721,494,467,441,373,228,86,37,3,2847,52,56,72,67,76,104,36,24,7,511,4,4,0,3,0,0,0,0,0,21,191,141,192,131,104,44,35,13,3,852,308,355,430,472,393,252,102,38,6,2352,504,506,629,610,497,294,131,45,9,3220,29483,19458,19572,18541,15598,9384,3460,1863,638,117991,12807,8441,6961,8381,7943,5992,2989,2032,825,56379,94117,64608,57455,71130,68738,54128,29545,19302,7021,466039,1748,1592,1950,2102,2121,1604,545,259,64,11983,8158,6079,4590,8647,10754,11167,8322,5013,2216,64944,0,3,0,0,4,3,0,0,0,6,2898,1768,1619,1912,1912,1592,1061,598,226,13590,175,129,85,69,90,61,67,31,19,731,22008,15289,12070,15888,16880,13359,8573,4807,1604,110477,416,296,228,285,378,414,321,174,71,2576,2104,1257,1153,1892,1555,1013,746,389,91,10204,176,119,146,183,185,209,127,95,20,1257
212,60560,43367,40022,49819,48077,42648,29874,19121,5623,339114,2551,1830,2580,2068,1350,589,263,114,25,11371,5998,4074,3741,3274,2100,1009,457,157,38,20854,158,124,152,145,185,195,100,75,51,1199,5,4,0,3,0,0,0,0,0,16,378,554,560,250,155,73,47,13,3,2039,376,407,448,402,370,190,71,32,8,2305,760,967,1007,660,528,263,119,42,9,4361,27565,19359,18566,16687,13024,7360,3153,1862,510,108076,14939,10133,8898,9378,8072,5798,3218,2471,927,63822,120280,85577,81046,88677,78880,60365,38286,24517,7383,585010,8808,7057,8495,7836,7002,4332,1626,866,293,46306,8973,6261,5527,9295,10245,10158,7919,5276,2350,66001,3,7,4,0,8,6,4,0,0,31,2070,1471,1406,1466,1454,1172,873,479,222,10613,55,64,30,22,40,35,35,20,12,321,32746,23223,20836,23921,23681,19084,13196,8517,2691,167894,249,181,152,187,227,240,214,147,58,1663,6233,3914,4009,6111,4626,3895,4117,2231,408,35540,315,221,287,290,306,286,156,107,36,2017
213,60942,40720,45143,50807,45310,34928,21553,14041,3940,317382,986,1043,1851,801,455,188,77,26,8,5434,6053,3689,4079,2850,1890,1208,368,160,37,20329,28,10,51,44,29,23,11,8,0,205,0,0,0,5,3,0,0,0,0,8,364,542,558,227,161,73,23,15,7,1958,155,223,327,314,202,82,41,11,4,1367,517,766,885,548,371,153,65,24,7,3341,20915,12781,15853,13317,9321,4323,1516,968,261,79249,12343,8009,8688,8172,6812,4208,2236,1773,605,52848,108851,71299,81573,82298,68925,46865,26726,17518,4994,509056,7485,5586,6565,7087,5992,3451,1197,653,173,38194,6870,4913,5644,7990,8008,7313,4257,2715,1223,48935,31,22,3,22,33,10,5,7,0,139,2000,1235,1381,1325,1165,826,491,277,135,8836,97,62,43,40,34,21,21,20,3,339,41906,26768,28012,31356,27463,21266,12988,7518,2434,199699,197,107,110,165,137,146,60,34,19,967,7172,4250,5286,6794,5091,4703,3448,1929,401,39076,383,295,345,371,335,297,200,91,41,2361
214,23706,15769,13378,20413,21314,21290,16398,11899,3776,147941,181,80,154,149,85,37,18,6,4,709,249,140,159,168,115,55,42,21,4,952,34,13,41,28,46,46,48,20,8,286,0,0,0,0,0,3,0,0,0,11,5,6,3,5,6,4,0,0,0,35,84,105,196,179,147,95,49,19,5,887,97,111,200,191,151,104,51,19,5,924,16861,10166,9986,9893,7911,5371,2594,1587,475,64841,8450,5014,4332,5314,4845,3725,2427,1945,975,37031,49811,31504,28501,36515,34772,30796,21620,15520,5253,254283,379,330,476,533,439,340,107,39,5,2654,6665,4565,3571,6563,8052,8392,7370,5098,2102,52375,0,0,0,0,0,0,0,0,0,0,630,490,407,458,614,584,454,319,140,4093,4,0,8,6,3,12,0,3,3,41,11757,7745,6535,8757,8758,7431,5742,3301,991,61026,63,22,29,50,58,105,136,97,46,614,720,399,465,787,603,494,557,296,60,4383,144,95,149,138,150,140,125,73,29,1054
215,18078,10191,8729,13396,15211,13893,10875,8157,2644,101174,29,13,35,26,24,12,3,0,0,149,290,123,189,205,96,119,36,12,0,1078,3,3,0,9,7,3,0,0,0,23,3,0,3,0,6,0,0,0,0,11,17,11,12,7,8,3,0,5,0,68,27,44,59,54,42,18,10,0,0,266,47,56,69,62,61,21,15,7,0,340,8238,4435,4275,4039,3386,1983,904,508,143,27908,3980,2066,1935,2209,2147,1732,1259,1014,401,16741,30752,16983,15347,20058,21045,17807,13102,9703,3183,147988,183,123,247,182,187,102,40,11,4,1072,2754,1844,1525,2577,3662,3999,3053,2213,944,22581,0,0,0,0,0,0,0,0,0,0,234,134,132,154,238,222,177,136,63,1494,90,75,44,41,47,8,20,10,3,337,7005,4240,3320,4214,4689,3888,3016,1939,643,32960,172,91,70,92,176,223,182,119,39,1160,150,64,66,146,132,107,118,73,10,866,62,35,46,47,53,76,52,34,15,410
216,15029,8475,7535,11301,11952,11062,8394,5809,1929,81495,34,7,41,30,16,6,0,4,0,133,889,394,334,415,253,114,79,15,11,2511,4,0,6,0,6,4,0,0,0,23,3,3,4,0,3,0,0,0,0,19,39,37,26,28,31,12,3,3,0,173,14,31,32,43,34,25,9,4,0,205,56,67,62,69,70,41,13,11,0,396,6653,3591,3431,3092,2648,1514,687,370,94,22082,3241,1785,1490,1822,1758,1407,952,654,290,13405,25941,14380,12958,16812,16777,14188,10135,6864,2334,120384,88,65,134,122,103,70,25,5,0,613,2874,1782,1457,2707,3259,3629,2836,1831,733,21103,0,0,0,0,0,0,0,0,0,0,160,99,92,113,159,153,136,75,22,1012,45,44,24,17,25,17,3,9,7,185,7670,4388,3476,4544,4798,4038,3080,1828,625,34453,55,15,29,33,56,73,68,47,18,397,184,118,89,161,154,113,98,79,10,1010,71,41,48,48,53,59,40,25,7,401
217,14881,8934,7271,11140,12456,11005,8250,6041,2051,82027,6,4,5,8,13,7,0,0,0,51,42,21,23,28,8,7,4,0,0,134,0,0,9,5,4,7,0,4,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,11,15,31,49,54,37,15,6,4,0,211,18,32,55,56,34,21,6,4,0,228,6576,3622,3457,3219,2819,1679,662,394,97,22526,3217,1921,1452,1791,1857,1467,932,782,354,13777,24791,14595,12316,16329,17271,14245,9873,7233,2509,119153,92,113,102,109,121,88,35,4,0,663,2058,1305,1147,1921,2708,2889,2181,1529,654,16399,0,0,0,0,0,0,0,0,0,0,313,203,155,224,277,241,179,111,61,1771,57,31,25,8,18,9,0,3,3,159,7182,4405,3257,4300,4579,4043,2867,1790,617,33042,32,20,17,25,46,77,44,20,14,309,46,39,31,47,54,51,25,11,3,307,70,41,51,40,50,55,35,16,4,366
297,0,0,3,9,3,8,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,0,0,0,13,0,0,0,0,3,0,4,0,0,11,0,3,4,17,6,11,6,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,300,478,702,475,321,332,163,85,31,2892,3,24,33,3,3,0,0,0,0,69,30,37,33,23,18,5,0,0,0,150,3,6,15,5,3,4,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,3,0,17,0,15,22,10,3,6,0,0,0,63,0,27,30,12,7,6,0,3,0,81,223,453,538,295,176,117,45,9,12,1855,153,228,288,189,97,87,36,20,11,1112,736,1288,1692,1045,653,557,247,117,56,6394,21,37,66,38,21,20,6,0,0,196,76,84,94,123,102,117,78,29,10,720,0,0,0,0,0,0,0,0,0,0,11,19,27,18,8,24,8,0,0,110,0,0,0,0,0,0,0,0,0,0,146,228,304,203,172,127,86,28,10,1301,3,0,0,6,6,0,3,0,0,19,12,22,17,31,20,14,3,0,4,126,3,3,9,3,6,5,0,0,0,25
301,25144,16303,13741,19896,20626,16971,10145,7311,2558,132693,141,86,103,125,85,34,19,8,0,598,201,112,106,98,69,42,16,6,3,652,18,20,8,20,23,16,12,9,3,128,8,3,3,0,0,0,0,0,0,19,39,14,29,25,13,14,5,0,0,140,65,83,107,109,107,62,26,6,5,566,110,99,140,137,115,72,36,8,3,720,9735,5436,5385,5394,4401,2766,1208,690,242,35264,4644,2853,2418,2951,2764,2210,1174,870,423,20311,40203,25072,22144,28900,28376,22273,12670,8922,3250,191806,342,270,334,461,360,292,87,33,14,2188,7052,4322,3796,6785,7463,6758,4652,2782,1278,44900,0,0,0,0,0,0,0,0,0,3,1171,756,582,786,878,666,409,229,127,5610,58,47,32,36,34,41,35,35,20,330,11535,7035,5706,7517,7686,5909,3519,1992,681,51573,60,32,30,40,62,53,40,21,11,343,406,260,203,323,327,243,141,80,16,1998,192,148,165,151,151,149,88,61,19,1129
302,20886,14801,15459,17827,17104,14379,10177,8414,2837,121883,210,175,201,187,188,62,37,22,3,1085,166,119,131,127,88,43,26,13,0,708,11,8,17,20,22,12,3,11,5,105,9,9,3,5,3,0,0,0,0,28,94,55,65,63,42,21,12,5,3,360,68,114,140,126,84,58,28,7,3,629,167,169,214,191,132,78,44,12,4,1016,6946,4791,5870,4574,3475,2039,850,555,145,29244,3646,2554,2701,2419,2331,1738,1177,1223,884,18672,32227,22914,24863,25665,23659,18537,12382,10277,3883,174412,296,304,517,495,386,293,119,40,12,2469,3942,2767,3227,4632,4553,4359,3314,2493,1231,30516,0,0,0,0,0,0,0,0,0,0,1014,684,673,683,663,523,345,183,92,4864,6,5,12,7,9,10,10,10,0,63,12078,7975,7715,8614,7904,6190,4220,3146,1268,59109,18,22,17,33,27,35,37,19,12,223,212,149,159,210,226,144,114,90,26,1330,165,67,151,132,114,105,61,44,21,863
303,33790,26073,25587,27585,25373,20794,13373,10318,3673,186574,618,646,747,571,414,192,81,39,8,3321,1907,1303,1090,932,658,285,89,36,4,6300,71,42,53,48,57,63,21,12,5,366,0,0,3,3,3,3,0,0,3,19,179,123,174,100,90,51,19,6,7,751,155,237,348,229,155,96,30,14,5,1271,333,360,526,330,248,150,50,25,8,2039,10209,10025,10808,7907,5852,3247,1262,784,240,50343,5469,4893,4955,4079,3329,2558,1503,1188,498,28480,53981,45220,45660,43101,37681,28193,16723,12557,4495,287606,1668,2198,2787,2054,1858,1432,524,226,61,12813,5591,4060,4360,6111,5903,5652,4069,2884,1412,40044,0,0,0,0,0,0,0,0,0,3,1189,946,963,1021,958,775,450,248,135,6691,89,64,62,54,41,54,53,38,20,465,15996,10914,10718,11204,10197,8047,5058,3357,1289,76784,87,63,54,74,71,81,49,42,25,544,1661,1242,1075,1386,1474,1015,873,546,180,9444,187,138,208,216,189,144,83,45,29,1247
304,19574,17103,11925,14936,14865,12562,6740,4982,1958,104635,411,335,295,356,301,113,68,24,3,1906,280,339,264,209,110,49,4,14,0,1267,88,64,41,77,74,42,20,15,10,423,4,7,4,0,0,0,0,0,0,18,38,35,27,34,20,11,0,4,0,163,96,148,161,121,102,58,20,11,3,719,138,184,187,160,122,69,22,13,3,900,6560,6924,5523,4623,4045,2875,941,510,150,32142,2974,3341,2423,2124,2120,1581,782,739,577,16650,30419,29032,21203,23009,22212,17586,8685,6355,2730,161221,440,762,649,641,594,458,165,80,18,3798,4528,3519,2357,4081,4387,4185,2886,1762,860,28575,0,4,0,0,3,0,0,0,0,3,800,724,549,590,615,454,264,116,57,4177,20,12,10,8,9,10,14,9,4,101,9506,7034,4720,6064,5709,4419,2660,1507,630,42254,52,36,17,32,48,39,22,19,7,274,237,178,161,188,217,141,88,59,18,1286,50,63,62,59,63,40,26,13,5,381
305,17621,18213,21906,19169,15357,12115,6937,5843,2459,119614,129,195,427,160,107,55,22,4,3,1099,256,421,476,211,84,41,28,4,0,1522,33,69,104,54,70,56,24,26,4,444,0,0,3,3,4,0,0,0,0,14,12,11,40,17,3,7,4,0,0,93,63,266,373,218,118,38,20,6,3,1107,76,274,419,241,122,49,31,9,3,1220,5733,10038,12479,7061,5186,3123,939,422,190,45164,3692,6833,7426,4687,3673,2635,1241,1084,442,31710,27848,37057,44414,32277,25151,18374,9336,7445,3116,205013,400,949,1557,913,649,456,167,54,18,5163,4467,3531,4681,5459,4907,4192,2428,1439,800,31910,0,3,3,0,0,0,0,0,0,6,322,446,620,418,344,254,137,70,61,2678,14,21,24,16,10,17,6,6,7,127,11074,9136,11778,9357,7845,5420,3206,2196,981,60995,27,14,31,31,25,24,10,3,6,165,514,389,509,551,490,375,363,296,123,3616,27,48,119,63,59,49,11,21,7,398
306,25380,14509,14834,19368,19357,15576,9409,5615,1772,125826,46,31,46,45,52,25,3,3,0,257,126,64,102,94,70,51,27,15,4,548,11,13,16,18,38,27,11,6,0,143,22,8,5,7,10,7,0,0,0,52,118,64,55,75,48,34,21,7,7,428,156,120,143,168,168,82,30,3,3,874,296,193,203,250,225,114,51,7,5,1361,11010,5826,7178,6943,5821,3696,1464,599,174,42714,7142,3923,4334,4553,4084,3128,1579,938,357,30035,44331,24803,27130,31782,30097,22832,12607,7201,2321,203112,472,327,533,741,564,423,138,33,9,3240,6918,3809,3847,5767,6467,6088,4144,1982,722,39745,0,0,0,0,0,0,0,0,0,0,631,323,321,418,413,331,203,84,23,2746,7,4,3,11,7,7,12,5,5,55,12532,7278,6844,8171,8318,6757,4267,2499,791,57451,76,49,32,37,51,56,28,4,3,333,174,106,100,176,189,149,99,110,18,1125,468,218,243,287,262,197,160,68,22,1927
307,19234,9622,9592,12714,12847,11678,8042,4631,1618,89978,15,3,14,15,17,3,0,0,0,68,18,9,17,17,7,13,6,0,0,82,3,0,0,3,5,4,0,0,0,22,0,3,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,29,29,39,32,54,26,11,0,4,225,29,34,36,32,55,26,11,7,4,233,4108,1881,1850,1766,1587,1137,517,234,64,13142,2816,1382,1181,1342,1488,1327,812,546,195,11083,26251,12953,12735,15928,16058,14237,9409,5417,1879,114867,39,40,94,68,64,50,30,3,0,395,5971,3110,2976,4100,4612,4575,3622,1981,721,31676,0,0,0,0,0,0,0,0,0,0,466,227,190,310,270,267,132,73,21,1950,58,30,19,26,20,24,12,7,9,203,7633,3619,3330,4142,4121,3539,2617,1402,456,30864,117,53,51,70,79,86,58,29,9,547,32,6,14,21,20,27,20,9,3,159,127,84,76,103,123,126,77,50,19,795
