SA4_CODE_2016,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa,C11_T_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_T_T,C16_S_h_FH_CF_no_ch,C16_S_h_FH_CF_w_ch,C16_S_h_FH_One_PFam,C16_S_h_FH_oth_fa,C16_S_h_FH_Tot,C16_S_h_LP_H,C16_S_h_GH,C16_S_h_OH,C16_S_h_Tot,C16_Sd_r_t_1_FH_CF_no_ch,C16_Sd_r_t_1_FH_CF_w_ch,C16_Sd_r_t_1_FH_One_PFam,C16_Sd_r_t_1_FH_oth_fa,C16_Sd_r_t_1_FH_Tot,C16_Sd_r_t_1_LP_H,C16_Sd_r_t_1_GH,C16_Sd_r_t_1_OH,C16_Sd_r_t_1_Tot,C16_Sd_r_t_2m_FH_CF_no_ch,C16_Sd_r_t_2m_FH_CF_w_ch,C16_Sd_r_t_2m_FH_One_PFam,C16_Sd_r_t_2m_FH_oth_fa,C16_Sd_r_t_2m_FH_Tot,C16_Sd_r_t_2m_LP_H,C16_Sd_r_t_2m_GH,C16_Sd_r_t_2m_OH,C16_Sd_r_t_2m_Tot,C16_Sd_r_t_T_FH_CF_no_ch,C16_Sd_r_t_T_FH_CF_w_ch,C16_Sd_r_t_T_FH_One_PFam,C16_Sd_r_t_T_FH_oth_fa,C16_Sd_r_t_T_FH_Tot,C16_Sd_r_t_T_LP_H,C16_Sd_r_t_T_GH,C16_Sd_r_t_T_OH,C16_Sd_r_t_T_Tot,C16_F_u_a_1_2_FH_CF_no_ch,C16_F_u_a_1_2_FH_CF_w_ch,C16_F_u_a_1_2_FH_One_PFam,C16_F_u_a_1_2_FH_oth_fa,C16_F_u_a_1_2_FH_Tot,C16_F_u_a_1_2_LP_H,C16_F_u_a_1_2_GH,C16_F_u_a_1_2_OH,C16_F_u_a_1_2_Tot,C16_F_u_a_3_FH_CF_no_ch,C16_F_u_a_3_FH_CF_w_ch,C16_F_u_a_3_FH_One_PFam,C16_F_u_a_3_FH_oth_fa,C16_F_u_a_3_FH_Tot,C16_F_u_a_3_LP_H,C16_F_u_a_3_GH,C16_F_u_a_3_OH,C16_F_u_a_3_Tot,C16_F_u_a_4m_FH_CF_no_ch,C16_F_u_a_4m_FH_CF_w_ch,C16_F_u_a_4m_FH_One_PFam,C16_F_u_a_4m_FH_oth_fa,C16_F_u_a_4m_FH_Tot,C16_F_u_a_4m_LP_H,C16_F_u_a_4m_GH,C16_F_u_a_4m_OH,C16_F_u_a_4m_Tot,C16_F_u_a_a_h_FH_CF_no_ch,C16_F_u_a_a_h_FH_CF_w_ch,C16_F_u_a_a_h_FH_One_PFam,C16_F_u_a_a_h_FH_oth_fa,C16_F_u_a_a_h_FH_Tot,C16_F_u_a_a_h_LP_H,C16_F_u_a_a_h_GH,C16_F_u_a_a_h_OH,C16_F_u_a_a_h_Tot,C16_F_u_a_T_FH_CF_no_ch,C16_F_u_a_T_FH_CF_w_ch,C16_F_u_a_T_FH_One_PFam,C16_F_u_a_T_FH_oth_fa,C16_F_u_a_T_FH_Tot,C16_F_u_a_T_LP_H,C16_F_u_a_T_GH,C16_F_u_a_T_OH,C16_F_u_a_T_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_T_FH_CF_no_ch,C16_OD_T_FH_CF_w_ch,C16_OD_T_FH_One_PFam,C16_OD_T_FH_oth_fa,C16_OD_T_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_T_T,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_T,C16_T_FH_CF_no_ch,C16_T_FH_CF_w_ch,C16_T_FH_One_PFam,C16_T_FH_oth_fa
203,10,0,31,44,7,7,92,1393,399,694,71,2561,4685,374,544,8163,107,18,20,0,151,296,14,239,702,4,7,0,0,14,9,0,56,76,29,28,4,3,66,31,20,8,120,144,54,28,3,233,332,32,304,906,6,10,3,0,19,6,3,7,39,25969,28713,10747,885,66317,25013,3084,3617,98038,25166,29766,10249,843,66022,20056,2773,4397,93245,1616,683,747,74,3126,4619,373,577,8687,590,339,210,35,1177,714,165,187,2245,2209,1029,959,107,4300,5331,535,759,10930,401,181,174,16,773,1397,122,287,2565,26,6,6,0,37,91,14,50,193,45,16,8,0,66,116,16,57,252,0,0,0,0,0,7,0,0,11,476,201,184,15,878,1605,152,385,3019,50,12,17,0,82,242,12,179,514,3,7,0,0,13,8,0,71,87,48,110,21,5,173,71,27,39,312,99,129,36,7,272,322,31,288,913,87,77,31,4,202,124,20,36,383,28043,31202,11459,971
204,0,0,7,23,0,18,43,447,170,293,29,935,2062,150,556,3696,77,10,18,0,109,332,18,234,689,18,17,8,0,37,34,3,66,140,106,88,24,0,219,87,12,30,342,196,112,51,3,364,452,31,327,1170,13,11,0,0,20,14,0,14,51,18537,16885,6545,447,42416,17000,1593,3125,64133,18641,16373,6240,469,41726,14698,1475,3962,61865,561,161,281,24,1033,2134,126,331,3624,41,26,36,4,109,93,12,139,356,603,184,316,31,1139,2227,142,474,3981,205,57,136,13,408,1081,68,403,1962,6,3,10,0,17,27,7,95,142,8,15,6,0,31,47,3,217,298,0,3,0,0,3,0,0,3,6,223,78,154,13,466,1152,78,714,2402,73,23,17,0,114,272,13,353,742,8,3,4,0,15,14,0,48,83,39,38,15,0,89,65,3,31,185,120,62,33,3,219,348,13,429,1014,141,94,37,5,270,131,10,93,504,19740,16792,6771,520
205,3,0,18,28,4,5,52,876,211,421,45,1557,3675,169,455,5854,222,45,45,3,308,626,30,351,1316,16,21,4,0,43,22,0,50,115,52,41,16,0,110,58,8,18,199,291,107,61,3,464,710,34,423,1631,13,13,0,0,34,5,3,4,48,30361,26527,10701,753,68344,27945,2523,4764,103573,30041,25763,10411,733,66950,24724,2336,6701,100713,645,166,290,23,1131,2825,114,418,4492,82,47,66,3,189,229,23,98,546,727,213,355,30,1322,3053,138,520,5036,573,125,254,31,982,2245,107,412,3740,8,5,4,0,19,23,5,6,55,4,0,0,0,3,5,0,6,10,0,0,0,0,0,6,0,0,9,585,132,258,31,1002,2277,109,429,3814,166,31,31,9,237,512,20,341,1104,5,10,0,0,21,18,0,37,74,48,34,11,0,92,74,3,23,195,222,74,43,9,344,605,25,404,1380,142,103,45,3,294,283,15,110,702,31717,26288,11113,801
206,5,0,43,56,19,15,133,26175,7187,5448,3136,41952,46996,13516,13465,115934,0,0,0,0,3,8,5,0,13,3,0,0,0,3,6,0,376,388,258,179,60,28,519,322,169,144,1150,262,176,60,28,526,335,169,522,1545,38,29,4,0,67,50,23,24,167,54534,40053,14409,5173,114165,72199,25369,19470,231203,12575,21220,4655,846,39297,9934,4180,2684,56101,7873,6397,1918,482,16674,8110,3661,1767,30217,8124,6976,2181,544,17818,6519,3947,1894,30176,15996,13370,4099,1028,34493,14625,7610,3657,60388,6415,2182,1339,456,10392,11999,3099,2933,28421,8119,2150,1480,579,12332,15138,4118,4191,35780,20869,5602,3787,2410,32673,31448,12918,11518,88556,28,9,12,0,53,45,8,12,124,35430,9951,6626,3444,55449,58626,20148,18655,152878,10,3,4,0,15,13,3,8,41,0,0,0,0,3,53,0,449,506,342,141,52,28,566,466,233,213,1474,349,146,59,27,585,526,230,674,2016,286,163,63,28,544,484,164,139,1336,64641,44851,15503,5376
207,7,3,55,67,16,10,137,4645,1870,1156,417,8089,8252,1912,1419,19670,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,11,14,61,60,26,5,157,89,39,28,308,65,60,26,5,158,97,39,40,333,8,4,3,0,18,15,4,3,43,30321,45129,11122,1924,88498,28125,5703,4275,126598,19114,37144,7612,1063,64944,12766,2561,2469,82738,3922,3567,1566,213,9278,5943,794,747,16757,2834,4139,1397,192,8562,1970,668,549,11747,6761,7712,2961,411,17837,7908,1459,1298,28504,2036,1155,617,170,3979,3569,902,588,9040,1647,610,324,173,2756,2598,841,615,6808,1639,466,299,126,2533,2546,457,539,6063,0,4,0,0,5,4,0,5,12,5327,2231,1238,469,9270,8711,2202,1745,21923,0,4,3,0,14,3,0,9,17,0,3,0,0,3,0,0,6,12,65,45,21,5,132,57,33,27,247,67,52,23,5,144,55,33,39,279,89,86,33,3,216,190,30,37,476,31361,47226,11870,1956
208,8,0,52,53,0,11,113,7094,3146,2048,579,12872,13953,2390,1995,31211,28,7,9,0,52,175,3,34,264,0,0,0,0,0,5,0,22,30,129,116,41,13,302,193,71,68,640,162,125,49,17,353,374,79,122,930,26,7,6,0,42,23,7,6,77,34667,48804,12874,1869,98212,38228,5916,5719,148078,18902,39043,7803,854,66602,13477,2025,2831,84937,5525,4626,2102,262,12518,8958,988,1029,23496,4244,5145,1485,157,11032,3019,635,718,15402,9766,9772,3585,424,23552,11977,1621,1748,38902,4903,2759,1499,295,9459,9153,1512,1575,21699,1668,493,295,123,2578,2249,512,603,5947,1016,247,231,71,1557,1673,322,356,3905,7,6,0,0,15,17,3,3,42,7598,3505,2023,493,13615,13092,2346,2540,31590,19,10,3,6,34,123,3,31,195,0,0,0,0,0,3,0,10,12,190,88,57,14,346,264,60,78,756,204,97,62,13,385,392,65,122,962,128,152,52,5,337,210,36,44,627,36596,52574,13533,1795
209,13,0,66,68,14,4,153,2488,1538,1192,232,5449,5178,802,847,12268,12,5,9,0,26,40,3,22,89,12,10,0,0,20,15,0,16,58,48,72,17,4,135,50,28,32,249,68,82,27,9,184,107,26,78,396,13,7,4,5,24,17,3,3,44,36252,59211,17703,2065,115231,30071,5080,5133,155515,32447,59082,15582,1682,108794,22037,3705,5394,139931,3258,3339,1763,245,8605,6092,766,1012,16479,2356,2775,1286,192,6607,2150,705,606,10068,5615,6113,3054,432,15216,8240,1472,1624,26544,1209,877,560,113,2758,2324,333,531,5951,309,88,81,27,507,685,152,285,1624,498,152,92,36,784,713,208,221,1927,3,0,0,0,8,8,0,4,18,2018,1122,735,183,4057,3727,690,1041,9515,7,6,3,0,18,14,0,16,43,3,7,0,0,11,13,0,12,30,45,57,33,5,143,89,38,43,311,55,71,33,5,170,118,38,66,381,99,109,33,3,243,152,22,34,453,40236,66502,19437,2310
210,4,0,15,22,4,7,40,1234,927,800,120,3086,2581,293,417,6372,29,3,10,0,41,193,6,92,334,3,4,0,0,9,3,0,15,23,26,44,13,0,88,43,7,17,158,55,46,24,3,133,241,17,122,510,6,19,7,0,38,10,3,0,56,24876,42932,13755,1457,83019,20725,2655,4104,110512,21876,42784,12045,1225,77934,15736,2124,4116,99905,1944,2187,1227,161,5519,3827,403,708,10464,2191,2703,1052,152,6092,1743,476,626,8942,4131,4888,2284,315,11616,5570,880,1336,19404,700,690,369,59,1821,1420,162,300,3699,41,25,28,4,104,88,9,31,231,30,26,30,3,94,130,6,48,281,7,8,3,0,17,14,3,3,35,786,748,437,69,2039,1642,181,385,4253,29,12,14,0,51,176,5,116,345,3,0,0,0,3,0,0,17,21,49,105,78,9,240,88,19,66,411,83,113,91,9,292,266,25,195,773,53,100,37,11,197,104,14,23,335,26925,48636,14891,1626
211,4,0,58,97,4,19,186,1549,898,862,88,3396,3607,308,297,7605,58,14,14,0,85,271,10,98,460,4,3,0,0,8,6,0,45,66,26,50,14,3,92,45,3,11,155,87,65,31,4,188,325,18,145,675,13,10,4,0,22,12,3,3,39,43433,65445,19259,1760,129897,35843,4243,4219,174203,39867,63408,17101,1539,121914,27794,3469,4824,158003,3005,1930,1363,123,6415,6347,433,725,13919,1178,1346,634,70,3234,1205,221,244,4905,4186,3271,1997,194,9647,7555,649,971,18820,400,223,165,28,814,1001,68,164,2038,206,76,82,13,369,335,39,92,839,154,45,43,4,246,285,29,57,625,4,3,3,0,8,9,0,3,19,770,339,289,40,1440,1635,138,318,3530,73,7,15,0,97,255,4,98,455,3,10,4,0,11,3,0,43,64,44,80,36,5,166,47,10,23,242,116,94,53,8,271,311,15,163,754,100,114,44,5,262,183,20,39,500,45031,67228,19486,1788
212,28,3,119,105,15,10,250,4544,4038,2264,447,11295,7688,1296,1065,21345,149,19,31,7,208,674,22,102,994,3,0,0,0,3,8,0,31,49,47,67,19,6,133,48,13,14,209,196,86,48,6,346,728,34,148,1254,15,20,8,3,49,24,6,10,90,52267,88773,26694,3243,170981,40793,7603,6856,226239,45714,89432,24170,2739,162050,29466,6040,8230,205791,4544,5433,2326,308,12611,6988,962,1205,21764,2128,3181,1163,213,6688,1495,1099,550,9841,6680,8612,3486,524,19294,8483,2065,1757,31607,2389,2701,1173,211,6473,3951,727,711,11862,420,195,90,40,744,618,179,206,1743,334,133,93,54,607,667,177,180,1627,3,10,7,0,20,10,0,4,32,3147,3024,1363,304,7840,5246,1083,1103,15272,60,21,19,3,102,389,8,184,676,5,3,0,0,6,18,0,37,66,58,109,59,11,244,92,18,99,457,123,136,83,18,351,498,29,320,1202,107,141,44,17,308,212,45,37,603,55763,101346,29146,3590
213,10,7,45,58,6,11,119,3528,2443,1845,347,8164,7674,1121,1668,18623,73,9,12,5,92,309,13,150,569,0,7,0,0,7,9,0,46,53,48,90,29,3,177,88,19,54,331,122,101,40,8,274,403,36,244,956,16,10,10,3,41,31,5,8,79,47205,80650,27310,3193,158356,40741,7447,9935,216481,39806,82359,24295,2595,149051,28214,5553,8820,191645,4864,6446,2899,347,14560,7384,838,1285,24070,3937,5418,1990,317,11668,2812,1046,978,16498,8801,11867,4893,663,26229,10198,1878,2261,40568,1807,1510,945,202,4462,3934,634,938,9971,526,217,117,44,903,880,215,245,2242,792,250,162,71,1273,1366,321,466,3430,19,10,8,3,35,33,5,11,83,3143,1981,1232,316,6681,6210,1180,1659,15728,51,14,15,0,74,235,18,191,519,3,4,3,0,5,9,0,46,58,78,93,36,4,213,97,44,66,421,126,106,51,3,292,348,56,305,998,108,123,47,3,281,222,35,36,568,51989,96440,30517,3593
214,5,0,28,33,0,0,59,1423,505,762,71,2758,4200,299,416,7669,199,26,43,3,271,601,16,114,1001,3,3,0,0,4,3,0,34,40,24,19,5,0,46,24,0,5,80,225,48,49,3,325,634,16,151,1123,13,4,7,0,20,18,0,7,39,27744,30715,12691,898,72049,26554,2953,4283,105840,24759,30480,10992,801,67039,18735,2198,4550,92524,2421,1042,1259,110,4835,6014,300,675,11830,913,592,525,37,2064,984,125,263,3434,3332,1631,1785,150,6904,7003,423,938,15263,788,232,351,36,1401,2205,142,421,4169,39,11,12,0,63,125,10,19,216,21,5,5,0,37,45,9,46,135,0,0,0,0,3,15,0,0,13,849,247,369,42,1500,2387,158,487,4528,132,20,46,5,197,611,13,203,1032,0,4,0,0,7,6,0,109,126,18,24,8,0,46,19,8,14,81,151,50,52,5,253,633,20,326,1240,58,41,14,0,110,110,7,24,258,29152,32448,13212,999
215,3,0,8,9,0,3,24,484,153,252,27,915,2235,109,241,3500,128,25,18,0,174,420,31,524,1145,10,7,3,0,12,21,3,60,99,72,39,15,3,125,55,8,18,199,202,72,36,0,315,495,43,600,1448,6,12,0,0,19,10,0,5,37,16983,15288,5869,513,38657,17020,1511,2738,59934,15752,14109,5231,472,35564,13590,1382,3385,53918,553,167,222,35,969,1683,94,282,3021,28,5,13,0,48,42,6,15,105,578,171,235,35,1015,1720,98,295,3132,306,132,178,22,643,1763,122,376,2907,0,0,0,0,0,5,0,4,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,7,306,132,181,23,647,1774,122,378,2918,101,10,15,4,131,258,25,654,1062,7,3,3,0,10,15,3,44,74,51,29,17,0,93,61,0,25,177,152,39,32,3,230,334,23,728,1318,134,78,31,8,249,133,12,118,513,16927,14530,5708,536
216,0,0,6,13,0,3,19,603,208,307,33,1145,2273,118,212,3750,150,25,27,3,205,393,19,233,855,0,3,3,0,9,5,0,38,53,21,27,7,0,58,31,5,6,95,173,56,39,3,273,427,25,282,999,17,10,4,0,30,12,0,0,48,13616,13489,5151,387,32645,12436,1260,2099,48437,12982,12811,4845,346,30986,10098,1093,2745,44926,562,278,264,28,1136,1866,137,290,3430,27,23,12,0,64,57,18,32,167,591,300,276,34,1197,1920,158,322,3596,154,56,85,9,300,742,34,137,1213,3,0,0,0,3,18,0,0,27,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,10,160,56,88,10,309,774,34,141,1252,80,17,18,0,119,297,12,310,735,3,4,0,0,7,8,0,51,71,20,28,13,0,61,25,10,6,101,107,49,31,0,188,329,18,375,902,68,43,12,6,127,83,13,41,260,13896,13265,5258,391
217,3,0,5,14,0,3,23,319,99,204,22,649,1748,127,193,2714,37,17,4,0,60,134,7,225,436,3,8,3,0,12,24,0,19,61,42,33,5,3,87,44,7,13,152,84,57,15,0,160,203,12,261,645,3,9,3,0,15,0,0,9,23,13403,13165,4660,401,31630,13198,1288,1913,48033,12948,12116,4274,383,29726,11116,1144,2539,44517,334,95,191,24,640,1540,93,263,2532,100,44,35,0,181,190,25,58,449,435,138,222,23,820,1724,119,312,2983,131,50,78,12,267,809,60,205,1337,16,0,0,0,17,63,3,4,88,0,0,0,0,0,5,0,5,11,0,0,3,0,3,0,0,0,7,149,53,77,12,284,880,66,221,1449,42,16,11,3,69,119,9,288,484,0,6,0,0,6,5,0,53,64,41,29,8,0,69,39,7,23,140,80,49,17,3,149,165,12,361,691,103,69,24,0,198,116,6,24,348,13720,12427,4616,418
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,11,0,44,35,0,10,87,542,168,312,40,1057,1644,120,166,2993,110,19,18,0,142,287,17,126,568,0,0,0,0,5,4,0,4,9,12,13,8,0,33,21,4,0,62,120,30,24,0,182,308,22,128,638,0,4,3,0,7,10,0,3,23,21057,27147,8733,769,57704,15197,2226,2199,77328,19452,26655,7467,678,54252,10261,1799,2099,68415,857,211,344,30,1440,2110,82,208,3840,1080,926,1078,69,3154,1602,270,325,5353,1940,1136,1417,101,4600,3711,350,533,9192,520,130,250,15,920,1624,60,125,2729,174,39,74,7,288,256,22,43,609,73,13,28,0,114,129,17,21,278,0,0,3,0,3,3,0,4,5,763,180,350,23,1324,2018,97,188,3625,128,16,19,3,162,288,16,180,638,3,4,0,0,8,4,0,61,70,14,11,9,0,28,14,3,5,59,138,34,24,3,197,305,23,244,766,65,45,34,3,143,135,17,37,327,22359,28050,9287,807
302,15,0,33,40,0,11,82,1957,618,693,162,3427,4543,794,514,9280,63,23,26,4,112,350,20,75,557,0,0,0,0,0,0,0,10,13,12,11,6,0,37,20,4,6,60,75,35,31,6,149,369,25,92,631,4,3,3,0,11,12,0,8,33,19339,21862,8214,1180,50587,18729,3554,2427,75301,15390,21562,6240,857,44042,10348,2222,1654,58269,616,238,243,33,1134,1759,92,157,3129,1587,1227,899,132,3841,2103,543,287,6781,2201,1468,1139,165,4972,3861,637,445,9913,1020,471,388,105,1993,2521,342,333,5191,911,398,306,81,1694,1725,390,298,4109,836,205,128,45,1207,1179,216,269,2868,3,0,0,0,4,4,0,0,11,2768,1079,824,236,4899,5426,946,899,12181,30,13,17,0,58,237,8,104,409,3,0,0,0,3,3,0,21,24,9,13,5,0,28,30,4,6,69,41,18,21,0,87,271,13,129,496,53,49,36,3,142,142,18,14,318,20455,24180,8256,1262
303,14,4,82,91,22,16,215,3088,1100,831,351,5365,6390,1422,987,14168,89,28,42,3,172,481,25,162,846,0,0,0,0,0,3,0,13,15,24,14,0,0,41,37,9,14,94,109,44,45,8,211,523,37,188,950,11,5,8,0,19,15,4,7,41,28546,37314,11563,2237,79657,24033,7527,4432,115649,21481,35566,8929,1376,67358,12963,4584,3060,87962,457,421,210,28,1118,942,120,126,2311,3314,3152,1649,338,8450,3170,1600,803,14032,3771,3570,1863,366,9567,4121,1721,935,16344,1400,628,461,138,2622,3238,705,599,7167,1621,572,362,167,2718,2559,760,446,6483,899,210,130,57,1297,911,327,343,2874,4,3,3,0,14,11,9,6,36,3930,1410,954,363,6654,6709,1804,1391,16556,99,34,34,0,167,452,19,260,896,0,0,0,0,5,0,0,16,19,37,54,19,0,110,41,19,30,204,132,91,54,3,281,495,37,308,1120,112,76,25,5,219,268,42,52,577,29423,40714,11824,2113
304,10,0,41,53,8,9,106,1876,677,450,311,3310,3144,1450,584,8495,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,4,3,3,0,13,5,5,3,30,8,3,3,0,17,10,5,3,36,3,3,0,0,5,11,0,0,21,15627,22156,5306,995,44085,11251,3692,1864,60883,12909,21598,4583,522,39606,6719,1792,1124,49239,171,52,68,5,291,499,32,37,860,691,538,380,55,1654,914,315,178,3068,855,585,444,65,1950,1411,351,220,3933,635,386,270,68,1359,1383,413,212,3372,912,440,228,124,1707,1351,805,234,4098,564,274,110,74,1023,680,395,275,2374,0,0,0,0,0,3,0,0,3,2105,1107,613,267,4092,3418,1616,726,9858,0,4,0,0,7,3,0,3,10,0,0,0,0,0,0,0,0,3,4,11,3,0,15,6,3,0,20,5,15,3,0,24,11,3,3,34,46,53,8,0,110,81,25,23,234,15919,23347,5650,855
305,8,0,40,65,16,10,127,10976,2821,1870,998,16673,17676,5628,4840,44821,32,5,0,0,35,41,4,80,159,6,0,0,0,6,6,0,139,152,33,31,15,3,85,43,26,11,162,68,42,15,3,125,89,30,230,472,21,7,3,0,31,49,8,17,96,23264,19566,6037,2074,50934,27411,10916,7254,96519,9595,16798,3323,639,30355,6346,3440,1791,41936,144,62,54,8,268,279,57,66,672,1810,1028,602,164,3600,1916,1045,430,6995,1952,1091,651,177,3875,2196,1103,497,7668,2269,742,577,197,3785,5269,1288,1107,11454,4082,1200,769,339,6385,5969,2053,1444,15858,7941,2223,975,500,11636,8897,3542,3325,27399,3,0,3,0,10,14,11,9,48,14297,4167,2322,1034,21822,20152,6896,5885,54760,12,10,5,0,27,22,3,155,211,3,0,3,0,9,47,0,151,208,37,17,11,3,64,34,18,9,133,57,29,14,3,106,98,22,323,549,120,65,19,10,211,284,80,199,776,26019,22159,6327,1859
306,8,0,23,41,3,17,82,2672,1245,1605,203,5728,6376,962,2195,15267,347,63,57,13,476,656,38,2818,3988,16,24,24,7,70,54,9,228,359,75,42,17,3,144,91,7,48,290,441,130,93,20,684,805,53,3089,4629,38,14,12,0,68,29,7,66,174,23116,22856,10400,892,57272,21426,3591,9159,91440,20247,21072,8341,689,50356,13135,2463,5165,71114,628,361,568,51,1607,1853,154,462,4068,581,299,415,39,1338,1309,199,409,3258,1205,662,988,91,2938,3163,352,874,7331,1065,706,1019,95,2877,3782,389,1177,8219,862,351,390,47,1647,1275,349,703,3977,388,133,77,10,607,442,119,313,1483,0,4,0,0,5,9,3,3,21,2311,1189,1482,155,5136,5497,860,2205,13699,258,29,34,3,322,670,36,2807,3836,29,21,17,3,73,71,10,332,484,70,43,24,6,144,120,22,55,341,349,99,80,11,538,862,70,3192,4665,179,100,34,4,319,319,35,409,1072,24294,23121,10929,950
