SA4_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
206,231,4834,1153,284,136,1103,7743,110,1736,267,179,44,30,2365,3188,2714,1479,228,115,87,7815,10481,1024,2521,116,157,70,14370,5620,284,1604,99,86,48,7746,11178,148,2597,126,167,62,14271,14770,96,3062,94,167,81,18268,9872,44,1813,37,84,42,11895,2912,9,672,6,29,20,3650,1053,25,242,3,7,7,1342,530,14,121,0,9,3,678,292,6,72,0,4,0,381,167,8,37,3,3,3,230,602,215,174,15,17,12,1037,1018,788,618,105,150,174,2851,62026,11954,16427,1302,1185,1747,94642,196,1224,1279,132,146,855,3832,60,3953,95,149,35,22,4317,383,2426,650,341,83,55,3935,1592,1608,1127,228,67,42,4670,2312,504,862,63,50,28,3820,6989,740,1741,124,138,35,9764,14130,469,3136,210,238,64,18248,21067,163,3509,115,175,70,25090,12967,51,2236,55,87,38,15433,6057,11,1084,18,64,25,7257,2807,21,504,5,20,6,3359,1282,25,267,0,15,9,1590,730,19,132,3
207,91,528,666,160,77,575,2084,47,229,123,130,19,21,568,297,287,544,172,45,18,1365,2166,123,951,53,70,26,3385,2424,49,777,14,34,15,3321,5044,54,1095,24,57,21,6289,3965,7,886,15,32,16,4924,2052,5,397,6,25,7,2498,728,9,188,5,16,11,945,299,6,78,3,9,4,401,140,0,42,0,3,0,194,106,0,42,0,4,0,156,74,0,21,0,0,0,97,232,20,64,7,10,3,333,353,78,331,73,51,50,943,18014,1403,6209,661,451,768,27501,55,160,732,87,72,462,1563,12,434,55,79,15,7,607,111,286,401,175,56,16,1045,316,144,478,96,58,6,1098,428,37,340,26,18,6,860,1546,80,615,40,50,14,2346,5136,85,1255,40,81,26,6610,7200,22,1187,22,47,25,8495,2974,6,570,7,41,19,3613,1235,0,227,7,14,3,1489,634,0,135,3,10,7,785,338,10,74,0,3,0,426,197,0,44,0
208,104,887,627,196,68,663,2554,56,365,166,159,33,21,800,1728,503,925,101,72,38,3357,5202,149,1402,31,160,40,6982,2854,82,842,17,44,18,3858,4806,51,1158,10,49,36,6106,4184,15,951,4,38,18,5211,2067,3,478,9,21,12,2589,777,5,222,0,13,4,1022,378,4,88,0,4,0,477,227,3,56,0,3,4,294,138,0,42,3,8,0,196,82,0,24,4,3,0,115,250,33,104,4,5,4,405,509,168,305,62,54,56,1154,23358,2274,7393,600,581,915,35123,67,227,730,78,55,513,1668,22,805,85,100,16,7,1045,161,504,469,224,64,28,1445,687,234,619,57,100,20,1720,1200,70,492,11,74,5,1843,3534,106,850,32,69,14,4602,6579,106,1387,17,83,25,8207,7427,18,1302,6,64,24,8841,3267,7,618,3,30,9,3935,1453,3,282,3,5,6,1753,743,4,173,3,7,3,925,445,4,94,0,4,3,553,269,3,48,0
209,90,1314,565,89,64,550,2674,47,709,147,102,23,11,1038,802,928,742,72,174,36,2747,4551,516,1676,29,324,43,7140,3694,251,992,18,75,24,5056,4053,97,740,7,55,18,4970,1601,27,308,5,20,3,1956,488,3,122,0,12,5,631,123,3,49,0,3,3,183,29,10,13,0,0,0,55,31,0,11,0,0,0,51,35,3,13,0,0,0,52,30,5,3,0,0,0,33,83,58,37,3,4,7,197,338,297,284,59,65,63,1116,16000,4231,5703,384,828,761,27900,70,383,642,45,46,440,1641,16,1109,66,69,24,18,1307,149,887,388,121,74,24,1653,522,521,651,92,93,12,1885,751,229,535,34,147,11,1701,2985,384,1014,70,184,24,4670,8761,287,1616,25,210,39,10928,5621,43,758,8,81,30,6543,989,16,205,3,25,4,1242,217,12,89,3,9,0,332,108,4,38,4,3,0,158,45,6,19,0,0,3,77,25,3,5,0
210,42,653,371,66,48,389,1567,30,392,66,28,12,3,537,492,645,550,47,88,27,1851,3139,418,1476,34,351,40,5449,2576,69,841,7,105,25,3624,2233,21,445,0,38,18,2748,630,6,135,0,15,3,786,152,3,57,0,15,0,230,22,4,19,0,3,0,51,9,4,5,0,0,0,22,9,0,3,0,6,3,19,20,0,9,0,3,0,31,14,0,7,0,0,0,18,57,33,18,0,8,3,120,231,149,235,16,73,43,753,9669,2402,4234,199,745,553,17814,56,219,437,19,56,420,1213,10,510,33,22,6,10,590,68,539,255,57,49,15,976,388,363,492,39,98,16,1390,535,174,484,15,91,4,1299,2051,314,914,38,119,24,3461,6043,87,1439,17,244,48,7882,2986,26,464,3,53,18,3548,349,11,96,3,18,7,482,70,0,17,0,3,0,96,40,3,14,0,8,0,68,15,10,6,0,9,0,33,7,0,3,0
211,86,889,599,172,97,555,2399,45,465,155,97,31,15,806,783,538,1026,116,107,28,2602,4455,351,2012,67,143,49,7081,3325,114,1174,17,67,20,4723,4448,46,914,7,43,20,5491,1668,4,335,5,24,6,2045,412,5,104,0,9,8,532,109,0,28,3,3,0,142,34,5,12,0,0,0,59,17,0,8,0,0,0,25,39,3,5,0,0,0,52,22,0,6,0,0,0,29,101,34,28,3,8,6,182,312,181,295,47,80,45,958,15858,2637,6711,544,611,754,27113,50,254,605,98,97,480,1587,12,855,89,100,25,13,1098,120,588,497,157,50,18,1430,568,331,843,103,106,10,1966,719,129,719,54,53,5,1673,2815,254,1168,42,78,30,4395,7485,148,1623,27,100,42,9431,5185,25,811,5,49,16,6079,830,4,167,3,13,0,1018,177,7,51,0,3,3,243,55,6,15,0,4,0,86,34,13,12,0,0,0,58,25,3,9,0
212,133,1422,817,120,134,676,3308,99,805,205,81,69,22,1290,2544,1095,1388,84,332,52,5495,8606,690,2917,51,557,112,12937,4867,191,1314,17,132,38,6561,5544,63,1004,12,85,27,6737,2496,14,525,9,50,8,3102,764,8,218,4,23,5,1026,155,9,62,0,10,3,237,54,3,36,4,9,3,106,55,8,16,0,3,0,82,49,0,13,0,0,0,66,47,4,23,0,0,0,70,188,75,59,0,13,5,340,562,326,499,54,132,87,1659,26179,4706,9088,446,1551,1041,43020,125,410,942,67,101,587,2236,54,1313,109,43,27,10,1562,262,1072,763,137,170,23,2434,1196,640,1137,91,307,43,3417,1630,282,988,37,155,19,3108,5917,477,1828,52,259,49,8580,13525,230,2540,27,351,83,16757,7749,36,1160,17,111,50,9118,1759,15,374,0,33,15,2194,468,14,112,3,14,4,608,147,10,58,3,3,0,216,56,13,38,3,11,0,114,38,0,33,0
213,115,1567,759,79,83,616,3216,129,880,211,84,45,17,1362,2730,1120,1589,119,339,70,5971,8437,622,3534,83,715,96,13496,4008,106,1274,23,140,38,5597,3871,46,831,11,84,21,4867,1741,3,330,3,38,7,2125,548,9,131,0,19,0,707,142,4,45,0,5,0,205,54,15,27,0,9,0,114,50,3,25,0,7,0,84,44,0,15,0,8,0,66,30,0,8,0,4,0,37,134,73,46,4,12,8,275,454,339,450,53,131,99,1522,22486,4804,9264,468,1635,979,39634,124,462,840,52,76,550,2101,37,1224,103,47,40,11,1461,306,1142,645,137,138,27,2395,1862,701,1373,201,320,41,4486,2217,296,1289,120,280,38,4242,7926,466,2243,105,387,66,11193,13982,155,2483,27,392,82,17116,5588,26,918,11,94,20,6657,1165,11,254,3,24,12,1477,340,3,81,0,8,0,438,160,3,36,4,3,4,213,74,11,16,0,8,0,114,30,3,14,0
214,35,700,429,85,87,422,1742,84,388,120,79,49,11,733,1349,549,925,56,273,24,3177,4965,325,1623,42,313,40,7316,2221,41,635,8,56,8,2972,1928,13,361,4,27,9,2344,722,7,169,3,15,3,928,233,6,82,0,6,3,330,77,0,18,0,0,0,104,24,5,10,0,4,0,41,9,3,6,0,3,0,22,15,0,7,0,0,0,20,9,0,3,0,0,0,14,58,30,21,4,6,3,124,218,135,197,30,63,34,672,11944,2197,4612,309,910,564,20541,42,221,444,19,64,386,1169,21,732,70,49,44,9,923,167,500,417,67,108,14,1275,988,304,721,34,171,16,2226,1182,152,669,46,202,17,2257,3774,214,991,23,154,36,5192,5534,47,1001,6,91,30,6702,2266,13,392,5,24,15,2717,493,3,100,0,12,3,614,152,3,30,0,4,0,192,68,0,16,0,0,0,85,38,11,15,0,5,0,66,23,0,7,0
215,67,919,828,136,514,675,3133,293,450,350,59,137,22,1304,1774,537,1252,73,288,43,3962,1873,188,744,25,139,23,2991,537,34,162,5,29,3,767,364,18,83,3,23,0,488,91,3,30,0,17,0,146,14,3,17,0,8,0,44,10,0,8,0,3,0,29,0,8,10,0,5,0,23,0,3,7,0,8,0,9,4,3,8,0,0,0,15,0,0,5,0,0,0,6,9,37,27,0,7,4,90,85,171,217,14,120,30,637,5113,2365,3734,317,1303,807,13646,35,361,713,97,382,563,2144,124,562,195,62,95,10,1049,1234,634,927,97,287,39,3212,2369,310,904,69,187,30,3863,959,42,374,13,86,3,1473,1119,23,244,9,56,10,1473,464,10,133,7,26,7,652,136,0,37,0,16,0,193,14,0,12,0,16,0,45,0,3,7,4,17,0,35,8,6,4,0,3,0,19,0,5,6,0,8,0,21,0,3,4,0
216,36,657,394,79,271,423,1857,119,359,175,29,63,21,762,988,496,879,81,248,32,2720,1932,204,788,36,109,19,3083,665,38,228,3,31,5,970,489,15,144,3,23,0,681,180,0,49,0,16,3,247,34,0,22,0,7,0,62,5,0,10,0,3,0,23,5,6,9,0,0,0,17,0,3,4,0,0,0,13,0,0,6,0,0,0,6,0,0,0,0,0,0,3,18,35,26,0,0,0,86,67,144,133,9,99,31,470,4540,1968,2852,239,866,533,11004,30,211,356,42,177,314,1131,44,535,91,51,65,22,807,572,543,582,79,197,27,2010,1715,396,736,77,172,22,3115,995,76,404,20,60,9,1562,1328,35,323,13,53,15,1767,728,18,163,7,33,5,954,179,8,58,0,14,4,266,25,3,17,0,4,0,51,5,0,7,0,6,0,18,3,3,7,0,0,0,12,0,4,8,0,0,0,15,0,0,0,0
217,44,587,641,45,341,521,2174,129,304,250,92,69,14,851,1044,452,1037,42,160,15,2758,1338,139,698,29,69,17,2286,498,29,244,3,14,4,796,499,5,152,3,23,0,678,176,0,76,0,18,0,275,61,0,33,0,20,3,111,12,0,9,0,6,0,31,6,6,6,0,9,0,24,5,0,4,0,3,0,16,0,3,3,0,3,0,12,0,3,11,0,0,0,11,8,16,47,0,3,3,84,57,101,185,16,104,29,486,3886,1645,3393,235,829,605,10588,31,178,481,28,316,455,1490,47,463,137,43,34,9,725,429,409,664,72,136,8,1716,1129,311,823,58,121,11,2455,695,75,450,7,52,6,1289,1070,25,365,3,34,3,1498,760,11,234,4,31,10,1044,346,5,90,3,13,3,466,54,0,24,0,5,3,88,12,0,9,0,3,0,31,7,5,7,0,4,0,22,0,3,9,0,4,0,19,3,0,5,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,23,812,211,46,58,238,1379,13,343,50,30,34,6,481,234,486,373,123,95,15,1322,916,235,735,49,87,20,2044,943,138,743,16,47,13,1901,3222,46,1533,51,181,37,5072,2544,3,582,12,44,20,3215,892,0,194,5,7,7,1109,147,0,50,0,9,0,206,52,3,13,0,6,7,73,15,0,11,0,0,0,29,14,0,6,0,0,0,18,6,3,3,0,0,0,17,33,31,12,0,7,5,75,141,107,144,30,50,45,518,9191,2214,4647,367,623,412,17457,33,529,224,24,42,179,1030,6,571,21,48,14,5,662,30,589,187,58,36,8,908,254,330,320,156,50,9,1119,276,95,303,70,66,11,819,507,108,417,34,39,11,1109,2138,52,994,27,81,22,3309,5294,16,1541,39,122,32,7056,1819,3,365,10,23,3,2219,468,0,97,3,9,0,575,202,7,38,0,3,0,258,70,0,17,0,0,0,95,33,0,10,0
302,33,993,221,32,45,222,1550,25,374,48,37,23,5,525,451,683,560,95,138,24,1951,1503,313,1166,43,193,28,3239,1528,197,970,23,90,18,2828,3790,56,1386,29,119,23,5406,2145,9,590,10,49,12,2823,384,3,99,3,6,4,500,65,4,23,0,5,0,100,20,4,7,0,3,0,37,7,0,3,0,3,0,12,3,0,8,0,0,0,16,0,0,0,0,0,0,4,19,43,18,0,7,5,89,120,168,137,27,40,36,531,10094,2850,5248,314,724,384,19609,33,709,234,43,31,178,1227,10,745,29,16,0,5,812,74,748,183,84,70,8,1167,271,432,354,77,150,12,1286,302,114,392,36,132,3,980,799,139,548,49,125,12,1670,3848,103,1427,31,219,29,5652,6196,31,1469,32,154,46,7936,1171,0,222,0,20,3,1417,251,3,61,0,3,0,316,102,17,23,0,4,0,144,35,6,10,0,4,0,55,14,0,3,0
303,54,1569,431,52,44,372,2532,30,595,105,40,22,18,806,683,935,851,125,233,20,2851,2262,348,1652,66,314,44,4696,2031,156,1433,44,146,38,3847,6157,164,2587,87,314,99,9412,4707,28,1400,52,161,41,6386,1233,3,410,14,41,15,1723,241,3,113,7,18,3,380,61,7,36,3,4,0,117,20,0,19,0,0,0,40,17,3,4,0,4,0,30,6,0,3,0,0,0,10,52,76,25,0,16,6,178,242,227,264,39,48,77,895,17806,4114,9337,529,1381,742,33911,59,1028,471,41,51,284,1934,19,1112,56,47,14,8,1254,134,1007,339,86,96,8,1669,334,553,601,114,189,15,1801,409,137,532,46,90,13,1218,1266,130,854,47,138,21,2450,4790,143,2027,51,217,51,7281,10337,71,2840,125,335,78,13788,2546,14,677,19,76,20,3351,743,7,254,6,34,5,1051,261,8,67,0,6,0,349,110,4,53,0,10,3,182,36,4,9,0
304,27,392,248,46,39,200,954,12,172,50,15,10,4,259,161,292,264,50,185,10,956,607,129,514,26,277,6,1564,765,73,497,14,33,7,1386,2640,30,906,15,60,25,3672,2601,5,669,6,50,16,3356,1212,6,324,5,18,16,1582,331,0,98,3,10,4,442,156,3,43,0,3,0,203,42,0,24,0,3,0,70,13,0,13,0,3,0,34,11,0,11,0,3,0,26,38,15,15,4,4,0,70,96,56,124,19,46,23,354,8714,1175,3794,207,743,308,14936,25,263,271,18,28,193,789,3,303,12,16,8,3,346,38,301,148,51,41,3,578,156,145,252,36,131,3,726,81,72,176,23,220,3,569,349,58,310,15,176,3,909,1786,44,743,12,66,9,2665,4440,25,1008,17,72,14,5578,1861,9,416,11,27,9,2332,698,0,167,5,15,0,889,298,3,91,3,3,0,398,121,0,43,0,3,0,167,76,0,27,0
305,89,1117,412,75,90,407,2190,87,305,149,92,20,26,685,1196,525,1191,173,96,40,3230,2960,164,1936,59,110,25,5252,2213,63,1202,22,59,22,3580,5150,64,1793,22,107,35,7169,6021,25,2131,37,110,59,8376,3739,6,1291,39,78,38,5196,1121,6,465,13,46,17,1673,441,3,221,3,25,12,703,163,0,84,0,10,0,266,90,0,61,0,7,0,167,31,0,38,0,0,6,78,118,48,134,3,29,10,343,323,126,393,33,140,78,1087,23751,2452,11496,568,941,789,39996,57,841,401,43,84,257,1679,9,673,42,47,5,7,789,193,510,369,185,35,9,1306,601,358,800,187,73,24,2045,653,87,584,34,45,16,1415,1968,87,993,58,71,29,3195,5377,91,1974,39,129,43,7658,8842,32,2486,41,124,41,11561,5364,12,1519,43,78,22,7037,2371,6,762,16,49,13,3220,1120,3,335,4,23,4,1487,548,7,180,3,13,3,756,252,0,108,0
306,84,906,570,168,384,692,2807,93,498,220,206,130,26,1177,1700,789,1676,320,506,81,5070,3627,288,1931,91,376,52,6363,1526,77,782,14,113,17,2527,2554,61,859,10,102,27,3611,1920,8,563,4,66,13,2569,717,0,196,6,54,0,971,122,0,75,0,53,3,259,31,5,47,0,59,9,145,17,0,51,0,30,0,101,20,3,53,0,25,5,95,11,0,50,0,26,4,91,181,34,435,5,179,24,859,237,191,403,58,257,104,1249,12841,2859,7921,880,2351,1052,27906,43,660,519,51,331,580,2190,31,709,100,55,90,19,1009,419,1142,643,186,250,29,2666,2295,565,1312,159,363,58,4754,1794,147,1030,62,277,9,3336,3285,110,1395,37,273,42,5136,4843,59,1533,45,245,54,6778,2572,8,704,10,101,13,3411,465,6,162,0,46,7,685,147,6,57,3,37,0,250,51,3,24,0,33,0,115,18,3,9,0,24,0,53,11,3,11,0
307,48,332,658,35,1018,967,3053,117,173,305,59,195,14,869,1220,335,1359,140,313,40,3405,1549,48,790,13,134,16,2559,431,4,185,0,37,4,653,305,0,109,3,20,3,434,123,0,47,0,14,0,180,45,0,25,0,15,0,87,17,0,7,0,4,0,30,4,3,4,0,6,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,14,11,22,0,4,4,51,79,30,158,24,223,23,535,3939,937,3669,277,1992,1073,11881,32,207,548,20,871,765,2444,24,184,86,23,122,4,442,366,335,766,114,272,36,1892,1092,120,837,60,169,28,2300,780,38,505,11,103,17,1451,1396,17,510,3,89,7,2034,1086,4,280,3,36,3,1420,439,0,84,0,27,3,556,98,0,25,0,12,0,132,27,4,7,0,14,0,60,10,0,4,0,6,0,21,9,0,0,0,3,0,12,6,0,3,0
308,96,820,650,240,1707,898,4414,124,468,257,81,248,19,1196,1523,722,1351,260,497,47,4404,2942,417,1401,49,283,21,5119,1252,33,521,6,83,8,1899,1550,10,391,9,58,3,2027,878,7,178,0,50,9,1115,335,3,88,0,59,0,487,58,3,27,0,51,0,138,16,0,7,0,20,0,46,4,0,8,0,4,0,20,3,0,5,0,3,3,14,0,0,0,0,0,0,7,23,39,32,4,15,3,126,213,135,228,40,351,46,1019,9019,2656,5144,697,3438,1066,22017,87,553,524,79,1668,708,3618,27,622,84,65,245,6,1053,240,873,484,180,371,28,2185,670,373,694,105,248,22,2114,873,111,600,27,139,8,1760,1995,130,790,35,160,19,3127,3018,48,977,32,140,31,4245,2726,13,600,3,95,5,3442,1000,9,162,0,68,3,1239,352,3,74,3,35,4,471,130,4,36,0,37,0,207,45,3,24,0,14,0,87,25,0,3,0
309,78,1209,723,67,183,765,3022,20,436,123,37,53,10,684,371,856,897,102,345,44,2620,2187,323,1765,70,406,50,4799,2855,89,1926,39,226,45,5184,7387,170,4169,137,590,146,12597,10865,53,4005,132,530,167,15745,5046,13,1722,41,180,91,7090,1292,4,710,12,101,23,2146,454,12,347,5,98,23,947,188,3,285,5,56,8,551,122,6,239,4,52,5,429,54,0,108,3,18,5,196,224,64,341,11,82,25,745,623,205,782,60,280,263,2211,31777,3442,18135,720,3212,1687,58966,82,783,747,48,173,667,2499,10,841,43,32,22,8,960,114,855,428,99,138,15,1644,481,513,814,121,243,24,2196,735,141,822,52,163,20,1927,2998,171,1657,55,314,52,5242,9944,112,4486,109,580,148,15381,17569,61,5045,122,553,157,23507,5803,10,1536,26,119,51,7546,1823,3,526,7,27,15,2406,809,4,233,3,33,7,1089,283,9,103,3,15,5,420,135,0,40,0
310,40,1170,390,57,153,371,2183,31,669,124,57,54,18,957,746,1125,1135,126,515,42,3684,3895,936,1972,93,498,68,7476,2059,43,770,19,117,13,3017,3917,34,646,27,67,26,4725,974,5,194,7,19,8,1209,165,3,41,0,7,0,222,31,3,7,0,3,0,49,7,12,7,0,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,4,34,53,19,0,10,3,122,200,224,182,30,80,77,798,12111,4279,5501,415,1533,634,24482,43,709,387,27,136,338,1645,11,849,60,57,34,9,1021,101,1271,372,141,170,22,2070,492,622,666,114,411,21,2325,661,242,763,50,476,19,2208,3583,273,1313,59,299,34,5549,9008,91,1689,61,258,66,11169,3961,27,689,15,91,22,4803,393,6,103,7,12,0,516,92,0,26,0,3,0,129,35,9,18,0,0,0,59,12,3,6,0,3,0,23,3,0,0,0
311,38,1080,284,15,92,298,1809,20,772,83,49,52,17,995,712,1214,719,41,266,40,2993,3368,789,1693,68,214,48,6181,2931,97,1291,35,176,51,4580,4058,40,1211,38,142,50,5531,1805,7,439,7,41,7,2309,332,4,114,0,5,3,462,39,3,23,0,5,7,75,11,7,8,0,0,3,28,3,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,5,46,51,17,0,3,3,130,244,213,174,23,78,51,783,13612,4277,6061,285,1077,582,25883,51,756,276,23,79,250,1439,11,824,34,14,24,8,909,87,1206,223,58,137,10,1717,321,618,442,44,141,13,1583,503,221,475,40,78,17,1322,2277,230,946,42,101,24,3630,7372,118,2318,67,291,77,10246,5760,26,1151,14,113,30,7087,768,7,193,4,26,9,997,149,7,37,0,3,0,206,39,5,14,0,4,0,62,7,3,4,0,0,0,17,7,3,4,0
