SA4_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
204,3871,1183,383,21858,5087,2660,3419,2278,986,14428,235,57,59,24,6,386,19910,7765,7601,3549,1393,40221,0,0,0,0,0,0,20,0,0,0,0,24,406,74,22,0,0,504,169,47,49,9,3,277,13,5,16,5,3,44,11,3,0,0,0,22,630,135,82,19,7,872,4,0,0,0,0,4,46,0,3,3,0,48,485,80,30,0,0,607,124,57,35,7,0,226,12,3,6,4,3,27,24,3,0,0,0,26,684,153,76,22,3,935,9,0,0,0,0,17,42,4,4,0,0,54,65,14,9,0,0,92,61,26,27,6,3,131,28,22,15,8,4,71,8,0,0,0,0,6,218,69,58,13,8,364,17,0,6,0,0,20,21457,8126,7823,3608,1415,42416,36,11,3,3,3,53,228,28,15,10,8,284,2568,454,245,65,18,3357,12088,4393,3618,1066,307,21476,5964,2895,3792,2315,988,15949,381,98,73,40,18,612,21265,7882,7743,3501
205,6178,1894,653,36025,7469,3917,5272,3558,1667,21888,400,115,81,44,41,682,32337,12344,11931,5590,2397,64601,0,3,0,0,0,4,40,3,0,0,0,43,594,67,24,3,0,688,389,131,116,43,0,679,87,50,57,40,17,246,18,5,0,3,0,27,1129,254,205,84,22,1695,3,0,0,0,0,3,126,7,3,0,0,140,763,138,35,6,0,937,238,84,34,10,6,376,26,5,11,7,0,55,35,6,0,0,0,45,1195,253,82,21,11,1557,13,3,3,0,0,20,91,4,3,0,0,100,157,17,11,5,3,192,37,20,18,7,3,86,12,7,10,11,3,44,13,3,0,0,0,17,329,58,41,24,9,464,16,7,8,3,0,34,35004,12912,12261,5731,2433,68344,28,4,0,3,0,41,335,37,32,12,7,425,4180,785,340,95,28,5426,20235,7165,5632,1723,555,35303,9003,4576,5831,3715,1652,24786,624,149,103,53,35,961,34405,12720,11944,5608
206,6451,1492,373,22958,2430,2236,3997,2683,1015,12355,232,80,61,26,11,412,17970,10356,11563,4339,1441,45669,16,5,0,0,0,20,785,43,11,3,0,845,7480,2115,836,108,26,10558,5064,3194,2660,574,133,11629,605,581,871,466,184,2707,119,30,25,14,3,185,14064,5968,4405,1158,351,25951,417,54,12,4,5,497,8325,662,103,4,3,9097,17660,4706,1468,281,82,24199,3365,1962,1196,356,264,7146,181,113,142,67,33,533,287,96,43,33,27,483,30225,7586,2965,748,417,41952,4,0,0,0,0,4,76,0,5,0,0,78,141,49,26,3,4,227,44,52,39,13,8,160,18,3,18,3,8,48,3,0,6,0,0,15,284,110,95,24,18,526,34,11,18,3,0,67,62585,24039,19041,6270,2233,114165,9,3,0,3,0,21,239,24,19,3,3,284,4123,1423,763,106,23,6435,7340,4838,5652,1201,259,19286,2462,2328,4425,2636,910,12766,252,106,87,30,34,503,14429,8721,10945,3975
207,8147,1799,341,30404,7881,6436,10794,6459,2138,33703,274,77,76,52,26,509,24059,14886,19519,8395,2526,69376,6,4,8,0,0,11,149,15,3,0,0,173,2554,800,299,51,12,3717,2554,1487,1203,254,56,5551,355,290,409,187,85,1320,49,11,11,9,3,76,5661,2608,1929,491,158,10858,31,11,0,0,0,41,821,65,10,0,3,899,3307,1048,364,60,13,4788,1005,550,378,94,27,2054,78,45,59,27,23,229,49,21,4,3,0,78,5291,1736,814,188,56,8089,0,0,0,0,0,0,20,3,0,0,0,17,40,20,5,3,0,66,22,13,13,0,3,57,3,0,8,4,0,11,4,0,0,0,0,0,79,35,28,9,3,158,13,3,3,0,0,18,35100,19267,22295,9083,2744,88498,12,3,6,5,4,30,109,28,17,12,8,178,2264,683,363,48,20,3375,10891,6204,6911,1468,335,25813,8205,6907,11177,6294,2258,34844,352,140,123,58,38,706,21827,13966,18596,7889
208,9652,1863,374,33429,5829,5159,10104,6249,1925,29272,304,79,63,37,15,501,24224,14670,20496,8248,2348,69984,8,0,3,0,0,14,173,7,0,0,0,183,3592,1052,363,54,14,5078,3777,2083,1641,316,65,7877,417,369,562,250,95,1693,75,20,17,3,3,114,8040,3538,2587,624,174,14969,27,13,5,3,0,52,1424,181,43,5,3,1657,5353,1594,570,89,26,7623,1479,845,597,126,54,3106,78,60,103,40,9,294,97,28,13,5,4,143,8462,2727,1326,264,95,12872,3,0,0,0,0,8,46,4,0,0,0,47,106,53,15,11,3,179,28,32,32,3,4,101,4,3,6,0,3,18,3,0,0,0,0,3,178,91,54,16,9,353,27,6,3,0,0,42,40937,21028,24470,9161,2621,98212,14,9,6,0,0,24,125,24,19,3,3,169,3287,1064,546,83,6,4993,11932,7056,8588,1586,326,29478,6312,5739,10938,6382,1899,31264,319,137,126,57,28,670,21985,14017,20219,8116
209,13657,3530,1292,53737,9064,7637,12503,7503,3360,40063,553,199,172,103,83,1113,36273,22516,27212,11324,4802,102120,8,4,0,0,0,12,115,25,3,0,0,144,1682,510,183,46,13,2434,1581,1171,801,211,122,3886,166,189,270,160,110,887,49,10,20,11,4,94,3599,1905,1277,417,252,7455,21,13,0,5,0,39,363,47,8,3,3,433,2080,764,303,69,30,3251,616,450,306,98,37,1514,36,27,31,14,15,114,44,20,20,9,8,100,3164,1319,675,199,88,5449,6,0,0,0,0,6,23,3,0,0,0,24,28,20,10,3,0,61,23,11,20,6,5,65,0,6,3,3,4,22,0,0,0,3,0,5,82,42,41,17,4,184,9,7,8,0,0,24,43125,25790,29207,11963,5150,115231,49,16,28,7,7,105,216,57,44,11,10,336,3830,1370,779,158,56,6194,21949,13295,12985,3307,1199,52741,11068,9592,14981,8341,3907,47888,653,329,286,137,114,1525,37760,24666,29099,11970
210,9665,3203,1662,40868,6108,5143,7921,5118,3052,27341,445,159,168,106,109,991,25466,15976,18206,8589,4885,73123,6,4,0,0,0,16,60,5,4,3,0,72,1163,388,150,42,12,1756,1274,948,809,313,118,3467,171,190,349,283,219,1203,43,31,21,8,10,117,2724,1564,1335,650,365,6637,3,3,5,3,0,11,92,11,5,0,0,111,1019,342,133,36,4,1541,534,367,261,75,33,1273,23,10,23,22,15,88,30,13,9,0,0,61,1699,751,443,135,60,3086,0,0,0,0,0,0,18,0,0,0,0,25,32,11,9,0,0,54,14,13,7,7,3,46,0,3,0,3,0,9,3,0,0,0,0,3,69,33,20,8,7,133,10,6,10,8,6,38,29974,18329,20009,9388,5317,83019,28,12,23,12,21,99,111,40,34,15,17,214,2057,736,420,149,53,3418,15879,9626,9536,3296,1805,40134,7214,6300,9478,5863,3912,32775,520,220,248,149,158,1291,25814,16938,19734,9488
211,13915,3299,842,57916,13048,10334,15724,9524,3956,52594,426,158,120,63,46,812,43803,25903,30347,13029,4884,117963,3,3,0,0,0,5,155,12,0,0,0,167,2777,603,240,39,7,3678,1901,1016,633,159,50,3763,143,147,168,103,48,611,65,15,7,3,0,84,5052,1796,1052,306,111,8314,0,0,0,0,0,4,88,11,5,0,0,103,1195,310,134,35,11,1686,742,408,210,56,10,1421,37,52,27,22,11,146,32,7,4,0,0,43,2099,786,375,109,29,3396,4,7,0,0,0,12,27,0,0,0,0,30,42,18,3,4,0,72,19,18,16,4,0,56,3,5,3,3,3,18,0,0,0,0,0,3,102,43,31,10,3,188,15,4,4,0,0,22,51060,28539,31810,13466,5024,129897,23,21,18,7,6,78,329,74,43,17,8,460,5064,1520,756,163,51,7560,25194,14149,13606,3072,891,56922,14544,11063,16622,9345,3987,55569,632,277,237,103,80,1335,45795,27108,31278,12713
212,17905,5522,2552,75363,14812,12937,19254,11064,6802,64869,767,334,314,203,240,1859,50202,33633,38262,17003,9717,148822,9,11,8,4,3,33,131,24,5,5,0,164,1741,629,340,57,21,2784,2096,1443,1224,309,137,5208,425,443,688,374,225,2151,68,30,16,10,12,133,4467,2573,2273,758,397,10468,27,13,3,3,3,49,396,103,36,4,3,537,3646,1550,825,218,57,6297,1397,1110,806,306,149,3773,85,73,112,69,54,393,114,70,34,11,15,248,5655,2921,1813,619,281,11295,4,5,3,0,0,13,54,0,0,0,0,58,133,26,7,0,3,168,24,22,22,8,3,76,4,3,3,0,0,20,4,0,0,0,0,11,226,55,31,19,10,346,20,10,12,3,3,49,60570,39199,42399,18403,10410,170981,64,44,40,26,32,200,258,90,67,33,28,473,4188,1578,857,218,123,6972,29089,18794,17813,5596,2818,74115,17490,15683,23351,12626,8573,77723,1023,541,456,238,315,2571,52116,36735,42581,18731
213,18020,5421,2472,75005,11157,11233,16421,9802,5738,54357,736,378,335,229,213,1885,46553,32915,35662,15694,8541,139365,8,6,3,4,0,20,118,22,8,0,0,151,1605,462,169,47,16,2306,2597,1642,1312,359,145,6063,407,386,569,291,183,1835,78,23,24,8,6,144,4818,2548,2083,711,358,10519,23,7,3,0,3,32,594,154,33,5,0,791,2716,988,483,133,36,4358,1024,785,490,199,118,2612,36,39,39,33,21,172,105,40,22,12,11,192,4500,2014,1073,384,186,8164,9,3,0,0,0,13,48,3,0,0,0,56,47,20,13,0,0,76,25,31,26,3,6,96,6,3,7,8,6,26,5,0,0,0,0,5,146,63,43,8,11,274,23,14,10,4,0,41,56033,37551,38870,16806,9105,158356,63,45,38,24,27,199,228,49,56,34,28,396,4330,1486,852,204,96,6962,27806,19025,17690,5544,2744,72809,12952,14110,20342,11053,7630,66084,993,567,448,266,328,2595,46366,35283,39426,17123
214,7238,1739,507,35187,7342,4813,7221,4262,1826,25463,322,111,72,39,33,582,28063,13703,14810,6112,2379,65069,3,3,0,0,0,8,57,0,0,0,0,58,1370,174,43,8,3,1599,1181,424,186,38,10,1843,129,63,70,41,19,323,44,4,0,0,0,51,2786,671,303,93,28,3882,8,0,0,0,0,3,75,7,0,0,0,78,1176,216,68,9,5,1478,630,249,122,29,8,1036,33,29,25,8,4,95,43,6,4,3,0,59,1961,510,212,54,20,2758,8,0,0,0,0,8,63,3,0,0,0,66,155,12,0,3,0,167,28,8,13,3,3,56,4,0,3,3,0,16,8,0,0,0,0,5,266,25,18,8,0,325,13,4,3,0,0,20,33083,14916,15351,6269,2428,72049,27,16,7,3,0,49,130,28,29,6,3,202,3019,576,255,51,13,3919,16721,8125,6925,1665,464,33901,8425,5306,7940,4474,1901,28050,519,180,127,54,31,916,28855,14231,15284,6266
215,3673,1399,492,21176,4131,2036,2678,1954,1027,11828,271,74,52,30,21,452,18192,6917,6626,3432,1564,36735,0,0,0,0,0,0,22,3,0,0,0,26,263,41,18,3,0,332,139,50,41,9,3,249,23,7,12,6,0,57,6,3,3,0,0,15,461,111,77,21,5,678,0,0,0,0,0,8,60,15,3,0,0,80,434,96,36,5,3,573,130,51,26,8,3,217,5,3,3,0,0,13,22,6,0,0,0,29,654,172,65,20,7,915,18,0,4,0,0,22,58,5,0,0,0,72,45,5,8,0,3,60,64,18,14,0,3,101,19,8,5,3,3,40,17,0,3,0,0,25,222,44,33,11,8,315,9,3,5,3,0,19,19533,7246,6803,3487,1584,38657,18,11,3,4,0,42,180,25,11,13,0,220,2178,448,170,61,17,2872,10786,3992,3308,1181,421,19687,4407,2195,2670,1945,944,12153,361,90,68,39,35,593,17920,6762,6227,3239
216,3222,1161,493,17545,3398,1864,2433,1797,989,10478,180,56,56,15,35,344,14281,5888,5867,3016,1542,30597,0,0,0,0,0,0,18,0,0,0,0,17,230,58,23,5,0,318,123,45,24,10,7,206,17,12,7,5,3,43,13,0,0,0,0,12,393,117,57,18,7,597,6,0,0,0,0,3,44,4,0,0,0,54,591,143,46,10,4,795,163,37,18,10,3,236,3,4,3,0,4,15,30,6,4,0,0,45,837,201,77,21,14,1145,11,4,0,3,0,17,67,3,3,0,0,68,86,6,10,3,3,103,25,9,8,6,0,52,4,7,3,8,0,23,7,0,0,0,0,7,195,32,24,15,6,273,19,7,3,0,3,30,15731,6240,6019,3076,1572,32645,9,17,7,6,0,42,101,22,9,6,3,145,1653,333,151,44,21,2202,8927,3385,2873,1040,399,16619,3818,2066,2744,1806,987,11423,317,91,73,40,32,557,14826,5915,5853,2942
217,3123,1128,337,17132,3383,1746,2419,1762,850,10157,174,35,33,14,14,266,14624,5616,5748,2954,1207,30152,0,0,0,0,0,0,12,0,0,0,0,11,244,44,11,3,0,301,151,44,36,7,3,246,17,23,27,15,4,85,9,0,0,0,0,10,433,113,72,23,13,655,3,0,0,0,0,3,34,12,0,0,0,48,335,68,17,4,0,419,76,36,20,3,0,138,10,6,7,0,3,22,20,0,0,0,0,26,478,124,40,8,3,649,4,0,0,0,0,4,20,3,0,0,0,23,35,3,5,0,0,51,22,14,7,3,0,55,9,9,3,3,3,26,3,0,0,0,0,4,88,31,26,9,6,160,4,0,3,0,0,15,15633,5883,5889,2995,1225,31630,24,3,5,0,0,26,129,23,13,5,0,178,1812,347,183,34,6,2380,9104,3186,2690,874,305,16153,3669,1910,2486,1715,805,10586,249,69,38,21,25,402,14976,5536,5418,2656
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,4014,1016,356,20308,8589,6023,8657,4297,1941,29510,232,66,52,24,21,392,20753,11363,12879,5393,2333,52720,3,0,0,0,0,3,66,3,0,0,0,71,1054,181,42,7,6,1295,1127,615,322,112,35,2213,38,24,35,9,10,114,35,7,4,0,0,48,2328,827,401,132,50,3738,0,0,0,0,0,0,67,3,0,0,0,69,457,99,23,6,3,584,223,101,34,7,4,366,11,3,0,0,3,20,18,3,0,0,0,19,768,209,61,10,8,1057,7,0,0,0,0,13,59,3,0,0,3,64,44,6,5,0,0,54,15,13,4,0,0,29,3,3,3,4,0,12,6,0,0,0,0,6,136,23,14,6,4,182,6,0,4,0,0,7,23988,12421,13358,5537,2395,57704,15,4,7,0,3,27,135,19,18,9,8,190,1589,346,126,36,16,2116,9518,4470,3573,900,298,18755,9926,6918,9330,4308,2062,32547,275,132,117,43,43,612,21464,11893,13179,5294
302,4223,1121,422,20942,5617,4126,5462,2773,1307,19284,183,75,61,35,26,373,17959,9720,9963,3986,1776,43402,4,3,3,0,0,6,73,3,0,0,0,79,920,206,41,10,0,1179,1167,612,309,76,29,2198,31,26,18,10,4,89,32,6,4,7,0,47,2221,855,373,109,40,3597,6,0,0,0,0,13,203,15,0,0,0,223,1734,416,124,22,3,2297,420,238,108,28,12,801,10,7,5,11,5,39,43,13,10,0,0,61,2417,682,242,69,24,3427,3,0,0,0,0,6,30,5,0,0,0,39,38,18,6,0,3,65,14,3,7,5,0,25,0,0,3,0,0,10,8,0,4,0,0,18,93,22,18,5,9,149,12,3,3,0,0,11,22702,11291,10591,4163,1848,50587,4,8,0,3,3,19,83,27,13,9,4,137,1600,438,210,57,16,2320,9503,4853,4103,1064,353,19879,6160,4594,6124,2948,1362,21192,202,114,93,50,37,495,17563,10036,10548,4125
303,5482,1622,586,26484,9377,7450,10212,5438,2986,35464,262,99,102,62,57,582,24259,14966,16154,7216,3673,66268,7,9,0,0,0,19,110,24,5,0,0,143,1168,331,102,14,8,1619,2347,1515,981,274,90,5207,192,174,174,90,81,711,41,23,10,8,12,99,3877,2073,1278,385,186,7799,16,3,0,0,0,22,441,41,5,0,0,488,2498,678,272,63,13,3523,544,333,192,70,32,1169,23,20,26,10,4,85,44,13,16,0,0,81,3569,1092,509,139,58,5365,10,0,0,0,0,12,47,0,3,0,0,49,67,16,8,0,3,95,9,5,7,3,0,31,3,3,0,0,3,7,8,0,0,0,0,6,140,28,26,6,8,211,14,3,7,0,0,19,31850,18166,17972,7757,3916,79657,13,11,6,7,13,46,137,43,14,26,26,246,2020,551,319,51,26,2969,10831,6056,5492,1594,511,24481,9977,8101,11460,5803,3508,38851,284,152,158,84,91,760,23262,14909,17454,7563
304,2829,691,149,13419,6453,4868,7241,3563,1273,23402,93,39,32,11,14,187,14071,8374,10220,4288,1435,38391,0,0,0,0,0,0,37,4,0,0,0,39,424,92,22,3,3,544,745,377,214,47,12,1401,114,71,105,52,19,363,7,0,0,0,0,10,1330,544,349,107,38,2358,3,3,0,0,0,6,203,17,6,0,0,228,1528,456,202,33,5,2221,439,189,118,24,6,773,22,12,16,7,3,57,19,8,4,0,0,32,2211,677,344,63,16,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,5,0,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,10,3,0,0,0,17,3,4,0,0,0,5,17631,9600,10916,4452,1486,44085,7,5,3,0,0,16,69,20,16,3,3,116,748,218,98,36,17,1110,5933,3081,2807,692,142,12655,7347,5217,7828,3705,1324,25420,116,69,52,31,27,297,14223,8599,10801,4471
305,2785,658,115,12300,3106,2734,4771,2654,935,14199,97,42,42,15,9,212,11269,6579,7910,3382,1074,30220,6,0,3,0,0,9,129,16,4,0,0,144,1057,246,57,13,3,1383,1112,560,297,55,12,2047,80,61,83,45,15,277,20,5,5,0,0,39,2406,882,457,121,29,3894,118,21,3,0,0,137,2122,162,37,3,0,2325,7567,1866,584,81,24,10130,2109,831,477,94,23,3534,158,63,81,45,19,361,129,39,8,0,4,186,12210,2980,1190,219,71,16673,7,0,0,0,0,7,26,0,0,0,0,28,18,8,5,0,0,33,19,11,3,4,0,30,4,0,6,5,4,23,0,0,0,0,0,0,73,18,20,5,0,125,18,7,0,3,0,31,25974,10463,9577,3739,1185,50934,5,6,0,0,0,12,117,19,11,0,3,157,1785,566,246,53,9,2655,4964,2758,2633,585,99,11040,3507,3186,5565,2933,986,16174,125,78,60,22,20,310,10501,6613,8520,3604
306,4409,1377,744,23563,6178,4020,5070,2816,1795,19874,287,114,75,52,67,597,21360,10099,9934,4367,2668,48427,3,0,0,0,0,8,60,11,3,0,0,71,875,237,118,22,13,1268,336,172,109,41,25,680,89,67,79,42,16,292,24,7,11,5,0,48,1389,489,312,110,59,2359,31,6,0,0,0,42,410,67,9,3,3,487,2467,798,334,114,47,3759,604,284,212,73,36,1204,45,20,14,12,7,98,86,20,23,9,5,143,3642,1193,590,205,102,5728,57,7,10,8,7,80,171,20,4,0,3,196,103,32,10,8,0,158,98,29,19,4,0,150,42,11,13,3,4,66,27,0,3,4,0,37,493,98,59,21,14,684,47,13,5,3,0,68,26926,11889,10902,4705,2841,57272,69,11,11,4,4,104,387,57,28,18,12,499,2548,614,324,98,51,3630,11990,4930,4118,1377,655,23067,7195,4547,5639,2946,1950,22274,403,162,98,61,53,788,22588,10324,10222,4498
307,2515,957,427,14466,4506,2150,2691,1913,1196,12453,200,48,55,26,27,355,14746,5553,5508,2978,1681,30477,0,0,0,0,0,0,8,3,0,0,0,13,96,22,3,5,0,122,79,26,14,11,4,125,39,14,10,13,10,99,0,0,0,0,0,3,222,63,38,27,11,364,0,0,0,0,0,0,20,3,0,0,0,30,245,59,18,6,0,331,70,34,19,9,3,134,14,0,8,4,10,40,7,3,0,0,0,18,360,99,49,21,13,542,15,3,3,0,0,21,56,7,0,3,0,64,32,6,11,0,0,51,42,14,9,4,0,80,21,7,4,3,3,39,11,4,0,0,0,21,183,38,23,19,9,276,27,8,13,4,0,59,15540,5766,5636,3051,1712,31710,29,8,6,0,4,52,295,36,29,13,11,378,1908,390,215,65,29,2609,7515,2698,2207,835,339,13592,4960,2446,2949,1930,1151,13443,273,84,57,28,29,474,14983,5666,5470,2877
