SA4_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
111,161355,168608,329959,167926,174679,342605,176033,183073,359106,9961,9316,19275,10595,10050,20643,11119,10245,21371,21638,20377,42015,21064,19796,40865,21610,20435,42050,11403,11167,22568,11496,10860,22349,11055,10367,21430,11676,11357,23035,12048,11962,24005,12627,12279,24899,19824,20234,40053,21125,21102,42229,23140,23199,46339,21982,22844,44824,22016,22826,44839,21580,22753,44331,22672,23404,46082,22926,23804,46730,22834,23735,46563,18866,19434,38299,20641,21597,42232,21925,23227,45143,12427,13887,26308,14274,15499,29768,17365,18906,36273,8766,11818,20585,8709,11492,20202,9251,11526,20775,2144,4769,6913,3043,5685,8728,3517,6408,9928,676,772,1448,753,770,1523,750,1054,1805,3562,3632,7194,4598,4806,9400,6600,6763,13359,124,120,242,124,131,252,143,132,270,71,76,144,86,72,160,142,132,273,3757,3819,7581,4808,5010,9810,6879,7016,13901,135253,141583,276834,141639,147736,289376,147312,152579,299889,16452,17155,33604,18120,19134,37254,20190,21741,41933,146301,153383,299685,151721,158192,309912,156106,161519,317626,7797,8499,16295,9414,10227,19644,11582,12765,24344,147032,154597,301632,153133,160195,313327,159547,166226,325780
112,106949,112382,219328,110591,117026,227620,116256,123343,239604,6256,6047,12301,6894,6399,13293,6361,6049,12416,15442,14913,30359,14774,14291,29058,14721,13944,28663,7848,7270,15113,7443,6943,14380,7042,6731,13774,5440,5028,10466,5353,5119,10470,5403,5186,10593,10005,10861,20873,9957,10815,20777,10669,11534,22204,13880,15524,29400,13372,15186,28560,13062,14706,27770,16628,17567,34200,16438,17893,34326,15674,17307,32981,13572,13454,27023,16322,16420,32744,18015,19231,37248,9332,10227,19559,10710,11374,22082,14655,14705,29358,6786,8328,15109,6933,8478,15414,7585,8968,16550,1751,3171,4918,2396,4108,6509,3063,4981,8042,922,1113,2032,942,1137,2077,841,1075,1914,3031,3259,6290,3694,3931,7616,4348,4485,8838,214,182,395,225,208,432,236,209,445,260,228,487,256,232,486,233,220,455,3506,3672,7173,4172,4364,8534,4820,4922,9739,87809,92502,180316,90745,96081,186830,91491,96467,187965,12216,12925,25140,13572,14809,28382,14072,15712,29781,98317,103473,201790,101402,107526,208922,102133,107960,210091,3222,3777,6995,4046,4662,8709,4604,5573,10181,96150,101866,198018,99487,105860,205343,101785,108062,209848
113,74063,74135,148201,74871,75251,150119,77726,78206,155934,5335,5069,10400,5301,5209,10509,5164,4801,9965,11541,10907,22448,11042,10386,21427,10752,10372,21125,5823,5344,11165,5570,5225,10796,5286,4862,10148,4844,4506,9344,4952,4768,9716,4940,4821,9761,8666,8687,17349,8457,8547,17009,9501,9477,18982,9958,10048,20006,9322,9503,18826,9120,9060,18179,10161,9934,20091,10288,10111,20398,9956,9933,19887,8096,7861,15961,9100,8748,17847,9958,9871,19828,5584,5775,11361,6196,6288,12483,7442,7601,15046,3297,4292,7590,3605,4373,7982,4180,4883,9060,766,1713,2476,1033,2093,3125,1425,2528,3951,244,252,493,318,242,557,425,489,919,2818,2895,5708,3384,3426,6815,4082,4090,8172,82,67,149,77,62,137,84,78,163,46,45,92,43,36,74,63,45,105,2944,3006,5948,3499,3528,7029,4233,4214,8440,64033,64548,128577,64150,64900,129052,63182,64006,127192,5773,5507,11275,6596,6407,13009,7729,7410,15146,66198,67557,133758,66006,67449,133457,64816,66680,131503,4018,3956,7970,4768,4811,9579,6051,5774,11825,67260,68520,135780,67083,68687,135776,66973,68793,135768
114,63758,66919,130682,66878,70130,137006,72084,75273,147363,3785,3590,7371,3917,3839,7758,3862,3619,7480,9376,9055,18435,8732,8465,17197,8786,8421,17207,4501,4246,8744,4434,4234,8665,4149,4177,8322,2693,2552,5249,3198,2906,6104,3456,3046,6505,5452,5870,11319,5462,5654,11117,6668,6606,13270,7847,8796,16638,7481,8199,15678,7371,7765,15139,8963,9362,18328,9309,9916,19221,8951,9798,18747,8828,9475,18299,9618,10450,20065,10459,11510,21971,7124,7319,14448,8443,8702,17142,10740,11320,22062,4292,4928,9225,4880,5435,10315,5793,6275,12069,895,1723,2619,1403,2338,3737,1843,2743,4588,196,239,438,248,276,521,242,325,570,1804,1842,3649,2401,2500,4898,3108,3110,6215,50,54,103,65,63,128,69,77,148,43,40,87,47,39,84,50,33,84,1897,1940,3840,2508,2602,5110,3222,3221,6442,51330,53993,105327,53887,56733,110624,56575,58923,115498,8416,8929,17351,8941,9532,18472,9807,10552,20364,58445,61398,119847,60733,64143,124875,63440,66812,130255,2249,2511,4763,2370,2780,5158,3122,3592,6714,57577,60469,118041,60112,63717,123828,63652,67123,130780
115,98457,101074,199529,104020,106397,210411,112397,115348,227739,6659,6306,12969,6858,6388,13242,6875,6469,13347,15874,14882,30756,16181,15108,31287,17358,16254,33610,8307,8012,16319,8397,7763,16162,8631,7991,16623,6640,6386,13025,6957,6642,13602,7380,6791,14165,10504,11407,21907,10037,10592,20631,11229,11728,22958,14528,16260,30787,14722,16684,31400,15195,16993,32188,15098,15889,30991,15837,16584,32414,16492,17354,33842,12094,11555,23648,13118,13357,26479,13680,14264,27940,5341,5046,10386,7680,7400,15081,9857,10240,20102,2658,3579,6240,3185,3739,6922,4248,4715,8963,752,1757,2501,1044,2144,3188,1458,2541,4003,524,728,1258,595,844,1436,1094,1517,2611,378,377,757,572,535,1108,902,865,1767,19,16,37,16,14,31,12,22,38,4,8,9,16,19,36,19,8,31,400,397,799,609,563,1174,943,889,1834,67521,69079,136597,70407,71409,141816,72821,73379,146200,26609,27623,54231,30051,31458,61502,35311,37642,72960,75689,77081,152769,77230,78202,155430,78055,78085,156141,19412,20738,40148,23640,25306,48943,30358,33035,63396,87568,89894,177465,92572,94514,187087,97840,99487,197325
116,135940,137979,273920,150740,152784,303531,168934,170700,339637,11699,10887,22584,13212,12415,25624,13814,13348,27162,23020,21688,44710,24097,22303,46396,25948,24212,50163,10479,9827,20302,11207,10727,21931,12132,11288,23419,9836,9821,19658,10544,10169,20712,11857,11113,22967,20239,21749,41991,22772,24210,46983,25495,27228,52724,20658,21042,41702,22447,23081,45533,26075,25834,51901,17452,17923,35373,19408,19722,39129,21004,21335,42341,12629,12536,25160,14658,15251,29901,16527,17406,33933,6212,6868,13084,7967,8230,16197,10468,11251,21714,3127,4273,7398,3575,4750,8322,4358,5377,9736,579,1374,1957,857,1934,2794,1258,2314,3575,663,937,1597,781,1247,2031,1485,2340,3833,3285,3359,6646,3907,3914,7826,4541,4574,9114,149,164,310,128,115,244,121,122,245,62,59,121,70,64,140,92,91,186,3495,3582,7075,4110,4098,8210,4749,4784,9538,80470,81238,161709,87263,87688,174950,91939,91289,183227,46236,47694,93937,56218,58138,114349,67814,69958,137773,84664,85500,170167,88805,89397,178199,91078,90754,181836,43165,45628,88793,54802,57574,112372,68506,71442,139947,113507,116492,229999,125661,127935,253597,136212,137726,273942
117,127056,117614,244671,136859,127687,264544,161061,154483,315551,5448,5174,10616,6401,5929,12336,6646,6447,13091,7355,6963,14316,7613,7233,14848,8788,8372,17163,5280,5665,10949,4941,5204,10140,6194,6881,13077,13499,14484,27984,13493,14605,28099,17399,19788,37189,33778,31287,65065,37897,35841,73740,46994,45084,92073,23742,18547,42293,25400,20915,46318,27940,23881,51826,15550,13373,28921,17128,13896,31018,19344,15986,35329,11143,9902,21040,12083,11174,23253,13538,12624,26163,6683,6205,12888,7102,6799,13903,8642,8520,17164,3714,4261,7976,3850,4263,8111,4263,4790,9046,875,1754,2621,955,1830,2783,1315,2111,3426,7398,6928,14332,8226,7797,16021,12554,13415,25966,1587,1665,3254,1682,1792,3470,1909,1953,3861,69,72,141,65,53,115,70,64,135,36,38,72,45,47,87,68,72,140,1691,1772,3464,1783,1889,3676,2048,2086,4131,56588,53902,110489,65796,61740,127538,72935,67813,140749,44603,42904,87505,54882,52951,107836,69322,70854,140171,67523,61778,129296,79708,71397,151102,89087,79660,168746,34715,36363,71074,41691,44039,85731,53907,59792,113701,81176,78340,159517,93377,88540,181912,102367,96994,199362
118,114806,120690,235498,121601,127945,249545,129505,137524,267037,6598,6294,12888,7821,7435,15257,7546,7259,14801,10712,10123,20842,11586,11068,22656,13213,12734,25951,6201,6058,12265,6129,5821,11947,6741,6636,13370,9803,9820,19622,10061,10451,20509,10893,11105,21998,23156,24401,47551,24628,25888,50512,25470,27691,53164,18728,18759,37486,19906,20382,40286,20517,21123,41635,13969,14734,28696,14936,15432,30368,16142,16745,32892,11816,12212,24031,11916,12643,24550,12049,13031,25087,7040,7856,14892,7886,8789,16679,9442,10629,20072,5195,7167,12362,4787,6257,11040,5187,6530,11718,1594,3272,4865,1958,3780,5733,2306,4037,6342,2559,2772,5329,2298,2646,4940,2870,3501,6379,845,795,1642,1058,1012,2070,1320,1138,2454,53,42,98,48,43,94,41,48,91,21,22,45,30,17,46,30,28,56,918,865,1780,1136,1076,2212,1389,1208,2601,60595,64956,125552,65460,69311,134767,68614,71851,140462,38885,41813,80701,44272,47426,91693,49421,53543,102966,75897,80901,156798,81673,86477,168152,85025,89659,174685,23685,27296,50980,27369,31025,58400,31967,36399,68359,83446,91644,175090,88974,97143,186111,92907,101034,193939
119,241667,249325,490997,258319,265287,523610,282753,288670,571416,17478,16105,33588,19087,17985,37076,19695,18501,38194,32871,30729,63606,33814,31517,65326,35568,33320,68892,15830,15269,31095,16742,15478,32222,17553,16732,34280,17113,17180,34298,18312,17893,36201,21322,20261,41586,35395,36483,71870,39655,40558,80216,47360,47374,94731,35490,37002,72487,36004,38082,74082,38398,39201,77600,31567,32484,64049,34216,35325,69542,34974,36805,71779,24651,24421,49071,26855,27688,54539,29558,31514,61067,16568,18042,34609,17889,18864,36752,20866,21767,42634,11582,15310,26896,11752,14444,26200,12355,14883,27238,3122,6305,9423,3996,7464,11458,5108,8313,13419,1467,1921,3380,1720,2425,4146,3224,4469,7688,1128,1223,2350,1412,1550,2962,1654,1897,3552,109,118,220,99,92,195,81,100,179,19,37,58,29,45,74,40,35,71,1253,1375,2631,1543,1692,3236,1771,2028,3800,126092,130446,256542,133689,136255,269946,139867,139687,279558,96109,100008,196122,107972,113440,221411,125736,131619,257357,100092,104293,204389,100432,102474,202903,105035,103711,208749,125357,129864,255224,143049,149249,292294,162350,169637,331986,198233,206963,405194,209508,216892,426400,218141,224017,442157
120,117925,125175,243105,127950,135610,263561,142436,150867,293301,7506,6913,14420,8842,8411,17251,8857,8526,17385,12391,11897,24288,13065,12407,25475,14693,14149,28843,6539,6197,12735,6480,6339,12819,6943,6775,13724,8793,8923,17713,9550,9451,19005,11456,11388,22842,21356,22752,44109,24049,24692,48735,28205,28660,56865,19748,21441,41191,20661,22417,43082,21916,23012,44928,15856,17097,32952,17132,18573,35708,18323,20302,38627,12005,12309,24314,13100,14432,27536,14384,16098,30476,7419,8132,15546,8102,8868,16971,9855,11165,21016,4877,6502,11376,5269,6526,11792,5554,6892,12447,1436,3021,4461,1700,3498,5197,2259,3896,6153,1205,1555,2755,1239,1647,2886,1982,2771,4757,596,628,1224,688,773,1462,837,968,1802,47,46,86,34,41,78,46,40,81,17,16,34,26,22,45,19,29,48,658,691,1343,747,835,1584,899,1034,1936,62599,67838,130440,68096,73038,141133,72492,76230,148720,44591,47321,91912,50950,54487,105432,60320,64898,125222,65216,69851,135067,70305,74151,144449,74858,77102,151957,43278,46867,90141,49342,54178,103520,58546,64764,123309,91359,99539,190894,98388,106940,205332,104497,112099,216600
121,169239,183298,352538,180122,194545,374663,194785,210572,405356,10810,9989,20801,11940,11389,23331,12429,11678,24103,21491,20392,41882,23434,22238,45672,26156,24719,50875,10932,10828,21759,11054,10880,21932,12144,11465,23610,11159,11512,22666,10732,10987,21724,10897,11258,22159,25103,26727,51833,25575,27739,53319,26916,29900,56816,26050,28846,54899,27857,30835,58698,29935,32918,62855,23701,26200,49906,25599,27886,53486,27091,30116,57205,19473,20685,40159,20135,22268,42407,21063,23393,44459,10770,11946,22716,13331,14477,27804,15857,18195,34053,7381,10548,17930,7470,9687,17161,8585,10499,19085,2364,5620,7990,2984,6154,9130,3699,6440,10139,2152,2641,4795,2352,2795,5144,3303,4486,7787,295,318,616,368,402,775,554,552,1102,23,28,48,34,37,72,33,29,61,12,9,27,6,15,26,10,11,29,332,356,687,407,459,869,593,594,1187,102736,110876,213611,106745,114024,220765,110990,115963,226949,55373,60939,116306,64051,71252,135304,74066,84157,158225,127309,135814,263122,130806,138018,268823,132286,137209,269493,32188,37875,70061,40569,47996,88566,53172,63402,116573,138836,150458,289294,146960,158443,305402,155555,165709,321265
122,110356,114744,225102,116427,121213,237640,123507,129370,252878,7761,7387,15151,8716,8305,17021,8072,7602,15672,14413,13259,27668,15601,14623,30231,17578,16593,34180,6693,6243,12936,6827,6257,13090,7481,6932,14412,6207,5951,12155,6234,5841,12074,6485,6074,12554,15418,15755,31177,14524,15056,29574,14200,15379,29575,17781,18716,36490,18659,19929,38587,18525,19671,38197,15048,15561,30610,16680,17184,33857,18234,19163,37397,12444,12813,25256,12873,13500,26376,13842,14581,28419,7613,8110,15721,9056,9766,18822,10672,11773,22440,5247,7310,12561,5078,6683,11765,5965,7121,13078,1733,3641,5372,2178,4079,6252,2456,4489,6945,1210,1407,2615,1027,1215,2244,1234,1519,2749,308,292,602,451,415,874,678,630,1313,48,43,86,32,32,64,27,31,56,7,18,22,12,16,34,15,11,23,361,353,708,502,464,963,719,676,1394,74597,78126,152725,79019,82062,161082,81966,84532,166494,28175,29571,57740,31896,33928,65830,35090,37987,73076,91106,94612,185720,96429,99519,195949,99645,102131,201772,12725,14417,27140,14864,16959,31828,17627,20579,38204,92525,97133,189658,98400,102961,201367,103514,108006,211526
123,110200,113458,223656,115649,120155,235804,128725,133338,262064,8907,8282,17194,9172,8784,17956,10002,9399,19402,18902,18142,37044,18113,17366,35483,19801,18782,38579,9546,8823,18370,9395,8876,18274,9308,8803,18115,8158,8026,16183,8228,8222,16451,8928,8917,17847,14572,15872,30446,15299,16468,31763,17708,19256,36961,15716,17199,32912,15988,17456,33449,17744,18683,36430,15544,16429,31974,15738,16977,32716,16276,17410,33690,11146,10907,22050,13347,13735,27090,14415,15453,29869,4833,5103,9930,6729,6849,13579,9674,10047,19726,2333,3391,5727,2823,3716,6540,3776,4505,8285,546,1286,1834,809,1699,2504,1090,2083,3174,309,414,718,298,406,698,622,889,1520,2260,2544,4797,3038,3399,6435,4138,4546,8679,113,106,218,82,89,172,83,86,169,44,37,86,46,44,89,61,65,121,2420,2687,5108,3174,3527,6699,4280,4690,8970,79599,81531,161128,83763,86198,169966,89941,92030,181969,23655,24868,48522,26040,27810,53852,31228,33194,64423,86931,88980,175911,89753,92652,182404,94465,96808,191267,17680,18881,36562,20785,22406,43190,27556,29489,57044,96531,99543,196074,101673,105332,207007,111535,114869,226405
124,137227,141776,279002,141339,146846,288191,150470,156457,306933,10375,9784,20157,10603,10219,20827,10802,10174,20969,21576,20714,42295,20584,19552,40134,21037,20134,41166,10748,10549,21293,10498,10112,20615,10372,9806,20179,10272,9722,19992,10023,9724,19744,10285,10019,20301,18774,19427,38204,18567,19363,37937,20562,21524,42089,19552,20889,40441,19540,20780,40314,20265,21095,41356,19571,20702,40274,19416,21163,40583,19488,20906,40393,14680,14542,29218,17391,17826,35218,18122,19675,37803,6980,7696,14683,9255,9822,19077,12772,13582,26357,3804,5518,9325,4214,5536,9745,5209,6533,11739,898,2232,3133,1255,2754,4006,1557,3017,4571,566,713,1278,480,602,1084,835,1176,2017,2737,2909,5644,3733,3886,7617,5425,5492,10919,78,73,149,90,86,174,112,94,206,48,54,102,34,61,96,60,70,129,2859,3031,5894,3861,4033,7889,5601,5654,11254,103877,108023,211909,107756,112294,220053,113035,116864,229895,25530,26020,51550,26318,27680,53992,28793,30680,59480,117035,121280,238313,119710,124393,244106,123059,127425,250484,13615,14320,27938,14947,16386,31332,18830,20713,39546,121162,126123,247286,125213,130846,256058,131639,137308,268944
125,178761,177028,355782,198298,196409,394709,227574,220818,448391,12777,12240,25015,15389,14686,30070,17316,16872,34188,24013,22366,46380,24952,23313,48261,27981,26308,54288,12565,11496,24058,12790,11562,24353,12809,11862,24671,14281,13491,27772,15416,14448,29866,17356,14832,32185,29859,28430,58288,36606,35238,71844,45289,42711,87999,26914,26354,53264,28517,27916,56431,35053,31472,66525,22598,22305,44900,24778,24717,49491,26073,26289,52359,17159,16631,33794,18945,19329,38269,21299,22042,43343,10617,11120,21737,11930,12253,24179,14106,14710,28819,6375,9056,15427,6896,8566,15463,7531,8903,16438,1592,3548,5141,2091,4386,6481,2761,4823,7583,1459,1786,3241,1830,2363,4199,3249,4212,7456,1266,1164,2434,1426,1357,2789,1602,1507,3115,93,87,179,76,74,142,56,60,116,29,23,52,35,33,72,35,36,67,1391,1268,2659,1541,1464,2999,1693,1606,3298,88274,88876,177152,93992,93723,187719,98311,97307,195616,75395,74702,150100,91203,90867,182071,115260,109941,225200,76962,78750,155716,77400,77457,154853,78811,77145,155954,86683,87078,173758,106895,108022,214913,133840,130787,264622,138213,141820,280031,151859,153379,305235,161087,162200,323288
126,75178,79882,155064,79212,83631,162846,88832,93286,182119,4484,4189,8672,4901,4657,9557,5461,5212,10672,9552,8810,18365,9582,8733,18309,10464,9769,20227,5428,4800,10229,5412,4840,10250,5813,5016,10835,6181,6197,12383,6426,6687,13113,7067,7170,14231,10103,10525,20627,11477,11646,23120,14151,14699,28852,11148,12304,23450,11014,12092,23104,12622,13242,25863,10584,11381,21965,11105,11866,22975,11332,12304,23636,8044,8260,16304,8908,9361,18271,9627,10656,20279,4904,5739,10635,5339,6154,11488,6720,7230,13945,3694,5237,8930,3675,4793,8466,3795,4845,8639,1058,2444,3504,1379,2807,4191,1790,3141,4930,1018,1353,2370,1125,1509,2634,1777,2332,4109,192,161,357,231,228,462,292,277,569,20,20,39,9,17,33,20,12,32,10,9,16,11,11,24,10,8,20,224,195,412,255,265,522,318,294,617,43855,45947,89796,44804,46094,90898,46107,46422,92525,26313,29059,55366,31065,34291,65358,39053,43045,82098,46995,49096,96089,46376,47763,94139,46304,46392,92694,23952,26868,50821,29780,32991,62763,38963,43192,82155,61714,65487,127199,64549,67741,132293,68260,70527,138791
127,167375,170082,337452,178129,182037,360166,200618,205344,405962,12936,12150,25085,13189,12509,25696,14592,13818,28407,27458,25613,53072,27201,25752,52949,29197,27783,56984,13001,12335,25335,14299,13264,27562,15029,14007,29037,12537,12444,24976,12887,12735,25622,15205,14665,29874,22762,24897,47653,24351,25901,50255,28174,29957,58131,25452,26079,51526,24715,26755,51470,26659,28617,55278,22520,23473,45993,25215,25603,50815,26931,27349,54282,15952,15299,31253,18624,19173,37804,22217,23386,45607,9125,9815,18933,10721,10963,21677,13680,14236,27920,4713,6129,10843,5580,6948,12531,6809,8087,14897,922,1864,2782,1358,2436,3790,2111,3432,5545,451,612,1060,592,855,1448,1142,1532,2676,1412,1592,3002,1793,1883,3676,2196,2271,4471,95,94,191,107,95,204,79,72,146,41,24,67,43,37,78,23,30,49,1546,1711,3253,1940,2011,3954,2296,2368,4661,81529,80189,161720,88368,86248,174613,97590,94609,192201,72691,77182,149873,79243,85495,164744,89712,97400,187114,64314,62812,127128,65691,63487,129175,72704,69429,142130,92418,97311,189724,103071,109705,212782,116502,124658,241162,142101,144243,286345,151661,154042,305708,165025,168072,333104
128,100601,104312,204913,102850,107421,210265,106413,111465,217880,6706,6476,13183,7186,6706,13883,7036,6545,13585,13611,13010,26621,13521,12835,26360,14353,13604,27959,7350,7048,14397,6846,6562,13410,6716,6373,13095,6877,6521,13398,6777,6588,13364,6492,6176,12667,13488,13557,27048,12750,13176,25924,12708,13476,26178,14580,15512,30098,14668,15714,30386,14583,15494,30079,14494,15114,29601,14568,15460,30021,14637,15550,30190,11577,11661,23238,12631,12886,25520,13236,13966,27203,6365,7025,13396,7749,8376,16124,9563,10370,19937,4445,6118,10566,4595,6079,10672,4962,6079,11043,1107,2259,3367,1560,3039,4597,2123,3824,5949,394,436,833,388,455,847,491,638,1127,586,571,1155,849,783,1637,1159,1130,2281,34,22,60,43,32,75,46,36,77,14,17,33,8,13,22,24,30,54,643,606,1244,907,826,1733,1220,1193,2418,78499,81577,160081,81160,84485,165649,83204,86004,169214,16519,17376,33900,17436,19020,36457,18677,20711,39379,86246,89169,175415,87946,91198,179146,89076,92052,181129,9965,11220,21181,11286,13010,24297,13204,15145,28344,91020,94685,185709,93586,97733,191312,96097,100289,196388
197,37,7,50,56,55,112,171,239,412,0,0,0,0,0,0,10,4,14,0,0,0,3,0,5,7,14,22,0,4,4,0,0,0,3,7,12,8,0,8,3,0,3,9,4,9,16,5,22,3,0,3,11,24,32,6,0,6,5,5,10,18,14,34,0,0,3,12,3,14,25,31,50,4,0,4,9,19,27,22,53,74,0,0,0,15,17,26,48,60,108,0,0,0,12,14,27,16,24,42,0,0,0,0,0,0,3,7,10,33,37,77,71,97,165,151,184,333,0,0,5,0,0,0,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,10,13,34,7,42,28,35,63,102,135,232,3,0,3,26,17,44,60,86,142,36,7,41,40,42,83,119,154,279,3,0,3,12,8,21,36,55,92,41,7,44,47,52,102,137,184,325
