SA4_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
501,3,0,47,13387,21445,8643,8755,3647,1447,57329,11328,21309,8823,9147,3881,1586,56068,2224,1216,337,159,54,17,4009,199,254,69,49,11,0,582,2424,1468,407,199,68,17,4587,727,255,51,15,7,3,1068,33,37,12,3,0,0,90,18,17,7,0,0,0,37,7,4,0,0,0,0,8,789,319,69,20,9,3,1198,460,318,29,21,3,0,838,31,27,8,3,10,0,81,24,36,11,4,0,0,80,522,385,49,30,16,4,998,115,103,34,29,17,6,292,15169,23579,9382,9425,3984,1616,63149
502,0,0,21,7716,12655,4264,4244,1707,753,31338,5983,11868,4715,4627,1927,926,30043,1823,1251,226,95,28,11,3439,347,412,130,60,18,4,965,2172,1661,358,156,41,14,4402,523,317,29,10,3,0,885,47,77,9,8,0,0,141,85,120,38,6,0,4,245,0,0,0,0,0,0,0,655,510,80,18,3,3,1269,235,117,13,3,3,0,365,4,14,0,3,0,0,22,0,5,4,0,0,0,13,240,135,17,3,7,0,400,38,26,10,3,4,0,83,9085,14206,5172,4811,1973,945,36196
503,3,0,66,19347,21074,8451,8154,3148,865,61041,5681,10258,5595,7166,3074,730,32508,1677,1304,461,325,83,33,3886,1975,2535,1086,675,185,36,6486,3653,3839,1546,1000,269,68,10369,2346,1560,395,225,56,17,4600,2978,2116,508,213,45,24,5872,4736,4398,1053,382,63,31,10667,5,7,0,0,0,0,13,10068,8077,1949,820,174,67,21150,3,9,3,0,0,0,15,11,3,0,0,0,0,12,40,36,11,9,3,3,98,51,44,17,9,3,3,125,89,54,23,21,8,0,191,19544,22272,9134,9010,3518,866,64349
504,0,0,42,17852,26526,13223,13073,5391,2598,78663,12752,24270,13299,13766,5492,2963,72550,3939,3169,1201,743,234,106,9391,924,894,399,209,54,21,2492,4860,4065,1598,955,285,125,11885,846,464,128,61,17,4,1525,413,288,94,27,3,0,830,298,183,57,28,0,0,570,6,3,0,0,0,0,7,1568,939,279,114,24,4,2925,153,77,6,3,0,0,244,0,12,3,3,3,0,30,15,16,10,3,5,0,54,171,109,22,12,7,5,321,72,70,22,25,13,6,213,19420,29451,15221,14877,5821,3108,87895
505,3,0,33,37813,57600,29138,31160,12166,5248,173131,22468,46594,26800,31172,12291,5255,144587,12780,10668,4177,2457,741,336,31156,1972,2721,1271,932,253,99,7238,14748,13384,5446,3385,991,434,38395,2369,1242,288,122,30,14,4071,551,373,99,33,13,3,1073,339,323,66,21,10,6,763,11,0,0,0,0,0,17,3277,1943,449,179,52,24,5925,225,86,10,5,0,0,324,7,7,3,3,0,3,13,3,13,16,7,3,4,47,232,109,22,13,8,9,387,101,90,47,47,11,5,308,40825,62121,32763,34801,13357,5727,189599
506,3,0,66,36393,52646,26166,24635,10360,5358,155552,24274,43393,24649,25471,11024,6141,134952,7922,6077,2786,1802,697,333,19616,2096,2515,1104,654,188,74,6641,10017,8593,3883,2462,886,410,26255,1597,1109,362,269,60,31,3422,881,674,205,85,15,3,1863,1219,1163,253,76,15,3,2738,3,3,3,0,0,0,12,3699,2944,828,433,88,38,8031,179,64,13,3,0,3,257,4,5,0,10,0,0,24,39,60,35,23,12,9,183,219,134,46,31,17,16,458,143,124,72,53,25,16,431,38362,55188,29483,28447,12038,6612,170129
507,3,0,49,28890,42961,21154,22008,8774,3584,127369,19825,38182,21606,23371,9302,3902,116196,6549,4536,1564,987,241,82,13967,1515,1885,753,536,142,50,4876,8072,6422,2311,1517,381,129,18837,1671,720,156,61,12,3,2625,903,540,115,55,13,0,1628,841,820,147,40,3,3,1851,11,0,0,0,0,0,10,3417,2082,418,157,35,8,6113,227,140,17,15,3,3,405,4,0,0,3,0,3,15,38,36,21,19,11,5,129,273,180,40,38,11,7,543,189,130,45,47,13,8,418,31769,46995,24416,25133,9737,4060,142113
509,3,0,55,12649,18635,6284,6039,2885,1475,47970,11701,18205,6032,5784,2848,1420,45993,1166,412,104,49,20,7,1752,54,37,9,6,3,0,105,1217,446,113,55,24,7,1853,243,82,22,8,4,3,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12,246,86,22,8,4,5,379,278,143,10,13,0,4,450,49,39,8,8,7,3,106,69,53,14,13,5,0,148,400,229,28,34,10,6,703,131,153,50,38,29,16,409,13693,19125,6242,5917,2910,1454,49338
510,8,3,178,4609,6660,3398,3718,1839,1652,21880,3314,5424,3264,3712,1880,1395,18984,741,558,211,115,48,45,1720,143,160,60,41,18,11,429,887,715,267,156,69,59,2147,519,405,111,58,19,9,1126,42,25,3,0,0,0,72,50,37,10,4,0,0,98,3,0,0,0,0,0,4,620,461,127,66,17,9,1299,512,327,26,28,9,0,903,83,43,6,9,0,9,148,52,61,30,19,7,0,172,646,426,60,50,19,7,1220,144,85,27,16,13,6,285,5608,7109,3749,4000,2000,1472,23938
511,3,3,126,10102,13746,5865,5832,2771,1573,39884,7459,12079,5260,5299,2499,1342,33945,1773,920,291,180,68,40,3276,190,194,79,53,24,9,544,1964,1115,372,240,94,43,3820,465,205,42,22,8,4,756,9,4,0,0,0,0,18,0,0,0,0,0,0,4,3,0,0,0,0,0,3,474,215,42,31,8,4,777,587,270,18,13,7,7,894,50,40,10,9,0,0,111,36,53,28,24,8,10,161,673,365,55,43,18,14,1163,164,112,25,39,17,13,358,10729,13886,5755,5652,2635,1413,40067
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,6,0,54,23209,28826,12845,11346,4246,1871,82352,17628,25857,12013,11053,4240,1821,72613,1833,808,232,100,33,18,3028,898,741,254,113,47,16,2071,2734,1550,494,213,73,33,5099,3322,1649,449,212,53,26,5708,525,290,70,29,6,0,931,368,196,48,13,0,0,623,36,15,10,0,0,0,62,4252,2152,582,262,64,28,7335,77,49,7,3,0,0,144,21,6,6,3,0,0,35,50,58,33,19,13,4,171,147,116,49,25,12,7,356,90,67,25,20,6,7,224,24851,29749,13164,11574,4402,1894,85630
602,0,0,32,15393,19801,7658,7057,2866,1215,53998,12396,18091,6961,6436,2530,1165,47581,1637,617,145,67,21,4,2486,285,305,118,68,32,8,816,1919,918,263,137,53,16,3308,1789,744,172,53,18,12,2792,73,28,5,0,0,0,109,108,9,0,0,0,0,126,58,27,5,4,0,4,96,2025,812,193,57,19,13,3115,109,36,7,7,0,0,160,13,9,0,4,3,0,26,54,53,18,9,0,3,142,175,95,33,21,4,7,328,116,74,26,15,16,6,259,16634,19993,7473,6660,2622,1209,54587
603,0,0,8,3586,5612,1836,1678,749,372,13831,3773,5715,1779,1550,654,375,13847,93,35,11,3,0,0,133,3,7,0,0,0,0,12,94,37,11,4,0,0,148,86,28,3,3,0,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,28,3,3,0,4,126,69,24,3,0,8,0,103,18,12,3,0,0,0,35,22,26,10,4,0,0,58,104,63,13,10,6,0,199,40,31,10,3,7,3,92,4095,5888,1809,1572,669,383,14412
604,0,0,17,11852,16024,5935,5517,2289,1024,42638,10207,15213,5665,4950,2010,908,38956,1795,601,96,40,12,9,2550,202,67,10,5,0,0,286,1996,665,103,43,13,9,2830,401,129,17,8,9,3,571,35,0,0,0,0,0,37,47,13,0,0,0,0,67,7,0,0,0,0,0,7,496,150,18,13,9,3,683,130,74,5,3,0,0,217,9,9,0,0,0,0,16,31,31,14,3,0,4,85,165,116,23,6,3,3,319,63,43,17,21,8,3,154,12935,16187,5829,5036,2039,925,42950
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,3,0,104,8259,12886,6946,6272,2743,1629,38731,3534,8208,5388,5723,2728,1664,27239,967,923,376,237,83,27,2629,565,764,358,225,73,35,2016,1530,1688,733,462,160,61,4646,1453,1282,581,372,115,39,3843,561,718,280,139,40,10,1755,1427,1849,672,367,93,50,4450,3,5,0,0,0,0,11,3446,3851,1539,875,254,97,10062,280,273,24,20,16,13,620,26,32,9,6,3,7,78,40,55,18,24,10,7,150,345,353,56,43,29,23,850,103,79,31,30,11,10,256,8957,14178,7749,7134,3179,1852,43043
702,8,7,158,5065,5989,3050,2912,1728,3420,22157,2491,4071,2330,2498,1496,2975,15862,986,725,295,207,120,192,2517,270,199,129,57,23,13,688,1257,923,423,261,145,207,3206,607,288,105,45,29,23,1093,81,35,10,3,0,0,136,41,11,3,3,0,0,61,10,3,0,0,0,0,17,742,346,120,51,31,20,1308,435,248,32,26,5,5,749,108,62,22,16,5,23,229,105,97,59,45,24,10,345,648,404,111,89,38,38,1323,135,80,35,34,16,23,315,5269,5829,3011,2931,1718,3260,22013
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,0,50,30249,43765,22581,21459,8169,3211,129425,15810,30363,17947,20299,7828,3266,95520,6050,4315,1856,1222,310,120,13872,3276,4015,2169,1365,399,179,11408,9326,8326,4032,2583,712,300,25278,2363,1513,403,232,61,26,4597,3333,2713,856,318,70,25,7314,4236,3821,876,305,43,19,9303,108,57,15,8,0,0,191,10045,8105,2153,866,170,74,21404,87,26,7,3,3,0,133,6,0,0,0,0,0,9,12,10,11,8,0,4,47,106,36,17,19,3,3,187,126,82,27,20,10,3,271,35413,46915,24175,23786,8727,3653,142664
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,15,138,210,142,93,64,47,695,282,408,170,135,80,59,1130,16,19,9,9,3,0,54,10,7,5,8,0,0,29,25,31,9,12,5,3,87,28,11,3,3,0,0,49,8,19,9,3,7,4,59,4,0,0,0,0,0,5,0,0,0,0,0,0,3,43,35,17,5,8,8,115,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,10,5,9,0,0,0,0,12,8,5,0,0,0,0,16,369,479,200,160,90,66,1360
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
