SA4_CODE_2016,Age_74_C16_P,Age_70_74_C06_M,Age_70_74_C06_F,Age_70_74_C06_P,Age_70_74_C11_M,Age_70_74_C11_F,Age_70_74_C11_P,Age_70_74_C16_M,Age_70_74_C16_F,Age_70_74_C16_P,Age_75_C06_M,Age_75_C06_F,Age_75_C06_P,Age_75_C11_M,Age_75_C11_F,Age_75_C11_P,Age_75_C16_M,Age_75_C16_F,Age_75_C16_P,Age_76_C06_M,Age_76_C06_F,Age_76_C06_P,Age_76_C11_M,Age_76_C11_F,Age_76_C11_P,Age_76_C16_M,Age_76_C16_F,Age_76_C16_P,Age_77_C06_M,Age_77_C06_F,Age_77_C06_P,Age_77_C11_M,Age_77_C11_F,Age_77_C11_P,Age_77_C16_M,Age_77_C16_F,Age_77_C16_P,Age_78_C06_M,Age_78_C06_F,Age_78_C06_P,Age_78_C11_M,Age_78_C11_F,Age_78_C11_P,Age_78_C16_M,Age_78_C16_F,Age_78_C16_P,Age_79_C06_M,Age_79_C06_F,Age_79_C06_P,Age_79_C11_M,Age_79_C11_F,Age_79_C11_P,Age_79_C16_M,Age_79_C16_F,Age_79_C16_P,Age_75_79_C06_M,Age_75_79_C06_F,Age_75_79_C06_P,Age_75_79_C11_M,Age_75_79_C11_F,Age_75_79_C11_P,Age_75_79_C16_M,Age_75_79_C16_F,Age_75_79_C16_P,Age_80_84_C06_M,Age_80_84_C06_F,Age_80_84_C06_P,Age_80_84_C11_M,Age_80_84_C11_F,Age_80_84_C11_P,Age_80_84_C16_M,Age_80_84_C16_F,Age_80_84_C16_P,Age_85ov_C06_M,Age_85ov_C06_F,Age_85ov_C06_P,Age_85ov_C11_M,Age_85ov_C11_F,Age_85ov_C11_P,Age_85ov_C16_M,Age_85ov_C16_F,Age_85ov_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
301,1641,2692,2868,5558,3206,3472,6680,4360,4756,9119,480,572,1052,491,592,1085,640,789,1429,475,580,1056,502,542,1045,668,710,1375,415,546,961,432,532,965,591,630,1223,427,554,981,431,512,944,560,663,1226,399,542,937,454,502,956,510,578,1090,2192,2792,4983,2305,2683,4990,2970,3376,6346,1600,2334,3933,1741,2413,4153,1933,2436,4367,1098,2150,3250,1407,2607,4013,1719,2985,4703,93685,98117,191806,103356,107777,211132,109216,113876,223095
302,1282,2621,3196,5813,2704,3337,6043,3187,3875,7060,542,670,1207,529,619,1155,532,662,1193,515,659,1166,447,618,1062,511,644,1162,437,651,1088,425,559,985,517,684,1205,431,638,1070,453,627,1083,443,582,1022,432,647,1074,389,555,942,417,609,1026,2352,3267,5616,2250,2974,5225,2424,3181,5604,1791,2865,4657,1865,2738,4602,1806,2637,4444,1159,2727,3883,1473,3144,4613,1761,3436,5195,83911,90508,174412,92920,98131,191051,100252,106264,206522
303,1716,3428,4115,7534,3870,4282,8157,4534,5057,9589,704,844,1548,629,776,1405,777,858,1637,636,795,1426,606,748,1350,723,819,1542,575,805,1374,580,713,1292,661,791,1448,562,837,1399,528,698,1224,618,745,1366,527,734,1259,536,709,1244,584,738,1324,2999,4013,7014,2875,3646,6524,3364,3959,7320,2133,3412,5550,2237,3348,5589,2242,3123,5367,1463,3030,4495,1769,3650,5422,2164,4150,6313,140847,146758,287606,154572,159513,314086,167372,173194,340569
304,1038,1743,2007,3751,2130,2366,4494,2983,3170,6149,336,428,763,337,394,739,453,499,949,321,396,721,300,417,719,401,479,875,286,404,691,299,373,673,435,428,865,302,371,674,284,341,626,355,393,749,271,382,655,255,341,600,307,431,741,1515,1990,3500,1488,1871,3360,1956,2229,4178,1059,1797,2853,1218,1733,2950,1169,1614,2785,799,1932,2730,992,2301,3295,1228,2375,3605,78122,83100,161221,83414,86941,170353,87361,91627,178991
305,969,1929,2122,4050,2201,2186,4387,2754,2901,5656,380,478,861,346,361,704,456,412,867,376,475,849,311,379,688,411,430,842,317,469,785,294,361,662,353,379,730,330,440,770,305,359,668,350,384,740,337,421,750,251,335,585,297,352,654,1740,2288,4021,1511,1797,3306,1864,1960,3824,1237,2187,3428,1206,1755,2960,1130,1515,2646,917,2198,3116,945,2194,3136,1051,2242,3291,101555,103460,205013,112203,111779,223980,124584,125628,250207
306,1613,2834,2508,5348,3585,3210,6795,4876,4570,9445,474,451,922,583,552,1129,737,705,1434,426,514,941,512,486,1000,694,678,1367,393,407,794,479,433,910,679,586,1270,391,431,825,419,430,846,569,572,1145,342,377,714,430,395,823,538,537,1071,2025,2168,4195,2433,2283,4718,3211,3074,6292,1283,1716,3004,1547,1811,3357,2001,2017,4021,832,1492,2321,1065,1806,2871,1425,2298,3722,101905,101204,203112,111876,112557,224438,119266,120923,240190
307,1072,2156,1986,4143,2509,2478,4983,3114,3023,6136,392,395,786,442,395,835,522,482,1004,310,323,637,375,391,763,491,483,978,322,357,678,354,316,669,410,459,868,285,290,578,332,311,643,385,394,774,242,294,540,344,330,678,372,393,765,1555,1662,3219,1841,1740,3583,2183,2213,4394,958,1246,2195,1162,1372,2539,1426,1491,2913,661,1219,1879,821,1409,2230,1025,1661,2685,57934,56928,114867,61682,60590,122274,63708,62579,126289
308,1264,2644,2582,5228,3033,3037,6063,3608,3547,7153,430,463,894,503,483,982,554,627,1182,418,430,845,479,501,979,576,569,1141,416,439,853,391,426,822,507,584,1088,406,402,806,429,450,878,451,476,927,355,399,748,335,419,752,418,475,898,2024,2121,4150,2141,2275,4417,2514,2727,5244,1173,1569,2735,1440,1730,3172,1575,1877,3458,735,1490,2225,869,1663,2529,1202,1960,3161,99013,94891,193900,108166,103180,211343,112288,108627,220912
309,4119,7181,7398,14577,8553,8981,17533,11501,12195,23700,1280,1489,2769,1442,1501,2948,1854,1948,3800,1277,1453,2734,1266,1335,2599,1665,1839,3501,1239,1402,2641,1192,1335,2533,1663,1770,3430,1140,1369,2513,1099,1271,2370,1542,1574,3110,1039,1308,2348,1030,1199,2227,1362,1496,2854,5977,7028,13004,6037,6643,12676,8073,8624,16700,4288,5451,9736,4416,5800,10214,4969,5945,10912,2740,4664,7405,3545,5917,9466,4457,7405,11859,219427,226761,446185,248045,259600,507641,277160,292835,569997
310,1779,2912,3097,6009,3764,3895,7656,4825,5003,9826,553,544,1090,570,628,1199,774,786,1563,471,532,1003,556,596,1148,729,805,1541,447,536,984,498,576,1076,674,764,1442,447,503,948,394,553,944,604,676,1276,374,468,841,447,504,949,564,633,1194,2287,2583,4865,2469,2848,5325,3345,3661,7007,1445,2072,3516,1660,2190,3845,1991,2449,4440,907,1909,2813,1173,2205,3383,1548,2567,4113,120436,121272,241707,140754,141039,281788,160806,162258,323069
311,1613,2594,2581,5180,3556,3544,7108,5108,5056,10157,410,480,888,539,548,1085,772,785,1551,361,410,765,487,554,1040,730,692,1423,396,417,805,408,454,867,589,644,1234,331,402,729,376,475,851,531,603,1137,307,371,673,369,426,792,485,572,1061,1796,2072,3867,2183,2458,4641,3113,3298,6405,1131,1508,2634,1398,1778,3172,1722,2206,3932,665,1335,2008,980,1795,2774,1392,2288,3680,129998,131740,261739,144051,146383,290428,156731,160571,317296
312,925,1825,1828,3655,2138,1958,4098,2799,2535,5340,317,347,665,370,377,749,436,414,852,312,340,647,280,355,631,369,380,749,316,314,630,287,274,567,374,365,740,256,270,526,264,320,588,304,337,637,239,246,483,234,231,463,354,326,678,1442,1515,2956,1437,1563,2998,1824,1817,3647,853,1074,1923,966,1192,2156,1122,1309,2433,499,992,1485,604,1089,1690,830,1336,2162,77975,72202,150171,87328,79480,166813,87173,82515,169688
313,2049,3324,3564,6887,4115,4308,8427,5668,5937,11602,679,670,1351,652,705,1362,873,917,1792,608,675,1278,642,677,1318,858,886,1744,535,618,1154,539,650,1189,747,880,1619,515,615,1129,539,623,1168,732,750,1480,522,543,1062,538,602,1134,652,745,1396,2859,3117,5976,2913,3260,6172,3864,4175,8034,1792,2313,4098,2135,2574,4709,2361,2870,5226,1115,2083,3195,1484,2514,4001,2054,3226,5282,92385,95469,187850,105646,110104,215751,115312,120771,236091
314,1010,1177,1240,2414,1856,1835,3689,2921,3009,5928,198,221,414,250,256,510,427,450,872,180,216,390,225,267,501,404,407,809,168,234,403,204,250,454,362,354,721,164,217,380,207,260,463,286,297,583,156,200,351,192,212,405,267,295,558,860,1084,1946,1077,1252,2330,1742,1804,3544,576,805,1383,733,1023,1755,874,1156,2030,378,767,1145,542,1109,1653,759,1407,2169,69827,71310,141143,82642,84787,167430,95814,99151,194969
315,381,890,714,1606,1056,791,1846,1262,1014,2271,149,142,296,151,121,270,205,143,352,170,118,288,141,108,251,173,134,309,139,96,234,127,122,242,146,134,280,112,109,218,113,120,230,136,97,236,106,111,219,109,105,215,114,95,214,678,582,1253,638,573,1207,784,606,1385,334,364,698,433,439,868,410,401,816,186,319,510,233,314,547,288,372,663,41130,37392,78520,43831,39088,82926,41464,38235,79700
316,3377,5455,5502,10958,6559,6937,13496,8849,9467,18316,998,1022,2017,1164,1100,2264,1473,1574,3043,974,1002,1979,1030,1155,2182,1324,1476,2797,877,973,1847,941,976,1911,1208,1325,2537,779,998,1778,937,952,1892,1124,1229,2355,790,882,1668,801,960,1755,1054,1143,2191,4420,4880,9293,4866,5142,10009,6179,6740,12927,2961,3683,6642,3460,4236,7696,4202,4764,8966,1873,3231,5103,2659,4367,7030,3501,5580,9082,134549,141713,276263,148643,158266,306909,167304,179214,346522
317,1115,1904,2248,4155,2309,2530,4836,2797,3330,6122,357,448,800,403,489,892,509,506,1020,339,440,780,341,436,776,452,499,953,318,406,724,326,439,764,385,508,890,320,398,716,299,409,704,376,455,837,274,356,629,339,387,727,343,489,832,1604,2048,3649,1704,2166,3866,2064,2467,4535,1065,1622,2683,1206,1810,3016,1402,1937,3339,697,1538,2239,921,1836,2757,1197,2231,3431,62906,67000,129911,67840,72381,140220,72238,77279,149512
318,1390,2446,2574,5026,3059,3043,6100,3891,3810,7700,416,525,944,498,501,1002,640,675,1315,446,447,901,424,498,920,567,624,1197,400,481,884,414,462,878,520,576,1093,356,443,799,373,439,810,519,536,1058,331,403,729,353,420,769,441,502,949,1955,2295,4254,2048,2325,4376,2691,2920,5610,1206,1734,2942,1448,1899,3350,1622,2021,3647,791,1505,2294,939,1816,2758,1295,2101,3396,98927,97744,196672,109044,108855,217896,114674,114358,229031
319,3275,5546,5212,10763,7204,6768,13969,9485,8974,18454,983,945,1921,1150,1125,2276,1495,1463,2963,898,905,1803,1022,1028,2049,1467,1351,2822,888,809,1692,933,917,1849,1270,1248,2523,809,900,1708,918,841,1759,1146,1148,2290,717,719,1437,846,834,1679,1107,1086,2189,4293,4278,8568,4868,4745,9611,6488,6296,12779,2517,3130,5644,3223,3536,6762,3872,4044,7919,1641,2855,4500,2193,3379,5573,2842,4111,6953,123504,126031,249530,134785,138484,273266,142159,145725,287883
397,0,3,0,3,9,19,21,11,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,8,0,3,3,0,0,0,12,14,25,0,4,6,0,0,0,7,13,18,5,0,5,0,0,0,3,3,6,0,0,4,83,11,99,275,193,473,66,87,150
399,83,245,107,347,325,166,496,403,254,661,23,11,34,36,20,58,57,22,77,18,13,32,43,12,50,39,31,69,15,13,32,27,19,43,35,33,67,23,12,32,25,13,36,20,17,40,12,9,21,16,10,29,29,15,46,95,54,146,146,72,220,177,118,295,38,23,63,53,22,75,53,34,82,28,46,67,22,27,51,19,18,44,7268,5542,12806,7153,5396,12543,6937,5572,12510
401,2115,4048,4704,8751,4653,5241,9898,5616,6581,12197,734,968,1704,778,945,1727,882,1123,2000,807,949,1754,720,861,1576,889,1053,1936,766,959,1722,707,853,1565,887,1030,1916,677,922,1602,587,890,1476,841,977,1815,702,978,1677,698,818,1525,806,888,1695,3682,4788,8465,3495,4370,7869,4303,5069,9374,2689,4313,7002,2914,4178,7095,2939,3964,6905,1995,4890,6890,2506,5323,7832,3109,5636,8740,128177,136880,265056,134455,142609,277063,140679,148868,289546
402,2770,5358,5927,11280,5865,6609,12474,7113,8205,15311,933,1162,2094,1034,1198,2230,1162,1344,2504,988,1063,2049,949,1103,2053,1079,1292,2365,835,1056,1895,937,1055,1993,1087,1257,2346,793,963,1755,831,986,1820,986,1211,2196,780,977,1757,809,949,1760,984,1100,2090,4331,5218,9548,4566,5286,9849,5296,6207,11507,2691,3894,6583,3268,4298,7567,3603,4587,8189,1506,3132,4635,2224,4060,6288,3017,4910,7927,179625,183441,363072,194038,197604,391644,209602,213482,423086
403,2633,4891,5754,10652,5440,6209,11650,7262,8013,15276,944,1178,2119,967,1105,2067,1118,1214,2338,992,1275,2270,841,1075,1914,1015,1284,2297,931,1153,2083,834,1036,1875,994,1207,2208,941,1248,2191,872,1017,1892,958,1081,2037,856,1221,2077,781,1023,1801,879,1054,1931,4664,6073,10736,4294,5255,9544,4964,5841,10808,3485,5495,8975,3630,5061,8691,3579,4665,8242,2284,4773,7058,3004,5912,8918,3605,6533,10136,157037,166558,323594,165217,174659,339873,172240,183098,355341
404,1530,3801,4414,8218,3595,4521,8117,4071,4687,8757,737,945,1686,689,845,1534,664,874,1538,696,912,1608,683,818,1503,645,872,1513,774,956,1735,679,794,1473,640,840,1478,803,960,1767,642,798,1439,599,862,1455,724,932,1653,555,757,1309,600,808,1409,3741,4704,8446,3247,4007,7256,3146,4254,7399,2817,4232,7050,2790,3797,6582,2632,3451,6077,1837,3407,5245,2304,4326,6625,2646,4717,7369,100288,104948,205238,106305,110351,216654,111374,116373,227745
405,1126,2232,2173,4402,2529,2477,5005,3321,3216,6530,397,399,795,424,415,839,505,489,990,360,407,771,386,409,799,454,504,959,393,388,778,389,386,778,442,457,904,379,403,776,389,355,744,419,441,861,313,378,688,305,380,684,347,374,729,1830,1972,3803,1895,1944,3844,2170,2266,4438,1179,1618,2796,1335,1651,2986,1457,1631,3091,777,1541,2313,940,1829,2772,1199,2003,3207,51398,51390,102789,53300,53213,106521,55355,55160,110515
406,656,1257,1215,2470,1536,1383,2923,1829,1762,3593,235,262,497,224,250,472,294,268,565,225,220,444,203,249,450,278,257,531,210,246,453,212,213,419,261,261,526,191,199,394,183,163,339,243,227,468,178,203,381,161,202,362,201,214,407,1036,1136,2174,977,1068,2043,1282,1228,2506,571,786,1352,736,920,1653,729,889,1622,365,753,1117,457,865,1324,627,1024,1644,42120,39725,81845,43643,40954,84590,42471,40345,82820
407,1948,3370,3455,6825,4114,4269,8376,5409,5408,10814,635,673,1312,703,676,1378,888,902,1792,650,634,1288,616,651,1263,830,804,1631,574,655,1232,613,636,1243,765,830,1600,563,588,1151,577,634,1213,660,722,1384,504,611,1116,518,575,1088,677,741,1416,2930,3162,6090,3017,3172,6187,3818,3997,7821,1821,2543,4365,2239,2701,4938,2481,2742,5224,1090,2225,3312,1538,2784,4322,2128,3310,5433,85059,85066,170126,88483,88670,177151,92538,92201,184742
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,5,0,5,6,0,3
499,16,27,23,51,60,31,91,59,27,85,6,8,12,4,3,10,10,3,10,3,3,4,5,4,10,3,0,3,0,3,3,6,0,7,11,3,15,0,0,0,5,3,10,6,0,6,3,5,6,8,6,8,0,3,5,8,11,23,23,21,44,27,8,37,13,5,18,19,21,39,9,11,23,10,13,26,34,40,77,13,7,22,1494,1125,2618,1778,1287,3069,1734,1129,2863
501,1384,2083,2131,4215,2633,2715,5353,3820,3722,7535,377,406,785,407,484,895,572,599,1165,349,394,747,411,413,828,566,621,1187,347,379,725,341,396,736,535,545,1080,313,370,685,332,402,727,489,471,965,291,349,638,325,367,692,423,507,934,1681,1894,3580,1820,2068,3884,2587,2744,5332,1107,1379,2489,1329,1641,2971,1569,1952,3514,654,1215,1870,892,1562,2450,1280,2039,3318,69062,69119,138182,78957,79146,158106,87174,89153,176330
502,1007,1756,1751,3508,2255,2158,4419,2705,2798,5504,345,315,660,367,383,751,483,482,966,300,319,619,331,396,722,452,457,909,283,289,567,332,309,639,424,456,882,258,284,543,288,285,567,430,421,848,256,273,524,276,281,554,356,398,757,1444,1469,2912,1593,1656,3243,2147,2215,4357,843,937,1779,1113,1265,2381,1307,1524,2832,402,789,1192,689,1040,1729,1025,1388,2416,32830,34028,66854,40871,42424,83295,47146,49590,96736
503,1080,1867,2086,3954,2186,2344,4533,2871,2832,5703,358,395,759,357,428,781,432,514,950,345,421,759,333,435,770,445,429,866,273,450,720,301,360,658,400,465,860,297,429,729,327,376,702,334,473,815,312,448,755,273,391,660,362,416,780,1585,2140,3726,1587,1985,3570,1976,2298,4268,1294,2084,3378,1262,1857,3114,1343,1853,3188,1071,2628,3702,1125,2487,3613,1346,2611,3961,70197,71953,142146,77733,78620,156351,83608,85698,169301
504,1371,2540,2708,5248,3005,3283,6290,3833,4067,7900,453,503,955,501,537,1037,613,677,1291,443,496,935,481,525,1006,626,614,1237,390,471,858,456,500,953,529,627,1155,365,456,824,417,472,887,505,585,1086,362,427,780,346,402,749,440,512,952,2017,2344,4362,2200,2437,4640,2711,3008,5723,1324,1743,3063,1490,1947,3437,1764,2093,3864,790,1631,2422,1084,2008,3088,1405,2360,3769,98305,98552,196857,110305,109587,219898,125604,125413,251017
505,3048,5401,6236,11635,6398,7135,13529,7925,8796,16724,977,1175,2149,1043,1275,2316,1195,1495,2697,952,1148,2102,997,1158,2156,1240,1488,2726,908,996,1905,895,1108,2002,1203,1314,2516,857,1023,1876,867,1117,1984,1121,1309,2432,752,988,1737,878,1098,1969,965,1256,2215,4440,5323,9760,4676,5758,10431,5728,6866,12591,2858,4163,7020,3401,4624,8031,3836,5170,9005,1722,3617,5336,2541,4766,7310,3243,5585,8828,206871,214199,421072,238248,244711,482953,263603,271507,535114
506,2632,4685,5466,10151,5831,6432,12266,7181,7575,14756,910,1062,1968,932,1099,2032,1177,1325,2503,838,1001,1841,878,1067,1943,1066,1289,2356,823,942,1767,767,1010,1774,1013,1197,2215,714,980,1697,759,945,1705,962,1125,2090,719,900,1620,699,956,1653,924,1050,1975,4009,4881,8889,4039,5074,9117,5154,5990,11138,2638,3979,6617,3014,4129,7143,3243,4363,7607,1715,3899,5615,2251,4530,6778,2909,5171,8082,187703,190665,378368,217063,216563,433627,244968,243390,488354
507,2403,4538,5027,9564,4932,5490,10419,6336,6671,13004,858,925,1778,893,1030,1925,1021,1189,2212,806,976,1774,854,942,1793,945,1071,2010,700,922,1621,748,914,1663,968,1100,2062,711,884,1600,718,876,1592,864,1049,1913,649,855,1509,671,845,1518,818,946,1765,3720,4559,8280,3884,4605,8495,4607,5354,9962,2367,3418,5779,2831,3860,6687,3293,4176,7467,1463,2995,4461,2000,3729,5732,2745,4854,7599,150944,155869,306813,174088,178659,352748,198605,204728,403334
509,1259,2238,2048,4282,2752,2582,5331,3444,3258,6704,432,382,816,507,402,909,599,518,1118,361,356,721,427,399,833,518,538,1054,340,342,678,332,350,688,479,517,994,305,344,645,352,384,737,466,476,948,287,298,582,319,328,651,413,388,800,1717,1733,3443,1941,1875,3813,2476,2435,4912,1013,1276,2290,1296,1449,2745,1526,1636,3166,626,1199,1821,842,1390,2237,1183,1655,2844,62322,60534,122856,65909,63532,129437,69062,66294,135354
510,140,332,249,577,411,274,692,535,390,926,46,38,83,56,53,107,57,68,126,59,48,105,40,34,75,77,46,128,35,28,61,39,26,59,45,30,78,34,26,56,40,28,61,42,44,84,27,26,56,30,26,54,29,30,62,199,161,364,196,161,360,261,215,472,104,101,202,119,119,241,113,118,234,76,94,168,77,83,160,78,98,184,37606,32697,70300,55387,39293,94686,53302,40614,93920
511,770,1367,1269,2643,1738,1474,3213,2085,1858,3949,254,202,457,271,229,504,312,270,585,212,234,442,220,246,464,279,304,584,201,196,394,218,234,451,280,259,537,207,168,370,206,209,419,258,241,502,170,154,326,165,206,365,236,235,473,1036,957,1989,1081,1121,2202,1371,1308,2680,510,650,1154,758,747,1508,793,887,1685,304,581,880,407,692,1097,612,795,1411,56537,52785,109327,62950,57415,120365,61391,57170,118563
597,0,0,0,0,3,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,314,26,339,381,33,417,408,26,434
599,18,93,47,139,120,59,180,108,83,191,8,0,5,16,5,24,19,6,23,7,5,13,7,3,9,12,5,17,7,3,15,10,7,18,9,6,14,3,4,9,8,3,8,3,3,9,8,0,12,10,3,8,6,3,5,29,16,51,50,24,77,43,24,72,9,6,10,15,8,18,9,15,22,4,12,12,9,6,19,12,11,23,3442,2541,5986,4285,3010,7299,3532,2415,5950
601,1622,3074,3574,6651,3615,4034,7646,4378,5006,9384,604,731,1332,575,676,1250,757,875,1633,563,697,1257,529,644,1170,708,778,1491,544,653,1201,528,677,1203,654,746,1399,493,669,1164,502,662,1158,596,730,1328,489,654,1137,465,640,1103,545,714,1263,2694,3401,6098,2596,3295,5891,3263,3846,7113,1889,2875,4764,2047,2801,4847,2128,2849,4976,1150,2639,3786,1516,3037,4551,1906,3368,5275,97699,103858,201557,102881,108776,211655,107930,114422,222356
602,1302,2285,2458,4741,2678,2861,5534,3508,3638,7147,414,490,906,413,507,925,509,602,1110,396,501,892,418,427,844,517,568,1086,377,442,819,367,480,850,465,521,985,358,430,789,370,423,790,451,503,953,314,386,702,359,379,739,403,454,855,1854,2248,4104,1925,2217,4144,2337,2650,4986,1210,1855,3069,1396,1830,3223,1516,1850,3364,773,1678,2454,1025,1935,2953,1230,2141,3369,65567,68364,133930,67270,70291,137556,68765,71716,140484
603,386,680,543,1219,843,718,1560,1214,989,2201,103,94,195,136,108,241,178,148,326,108,98,200,129,101,227,164,130,296,84,81,166,102,64,169,144,119,266,88,66,158,96,82,182,118,130,248,72,65,134,85,94,178,116,92,210,451,400,851,546,451,997,729,613,1347,248,272,515,322,307,623,427,380,813,129,257,387,193,292,480,271,326,600,17415,16487,33897,18312,17485,35797,18953,18169,37119
604,994,1934,2079,4015,2335,2344,4683,2776,2892,5671,326,391,715,359,424,780,467,481,956,349,338,687,328,393,719,439,455,897,283,379,664,372,367,744,395,430,828,271,341,611,273,360,631,374,404,781,254,304,558,277,325,603,321,382,704,1486,1749,3236,1609,1874,3478,1998,2163,4154,1008,1490,2499,1086,1381,2471,1273,1564,2834,626,1264,1889,784,1474,2258,942,1587,2522,52164,53962,106131,53508,55640,109153,53261,55766,109024
697,0,0,0,0,3,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,10,89,82,36,113,49,21,68
699,3,7,7,11,17,15,28,12,13,22,4,0,4,0,0,0,0,0,0,0,3,3,0,3,3,4,3,6,0,0,4,0,0,0,0,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,8,6,10,4,3,7,3,4,8,4,4,11,3,0,7,3,10,16,0,0,0,0,0,3,460,413,872,613,460,1072,524,393,912
701,472,794,601,1394,1141,928,2076,1482,1253,2740,128,114,244,159,118,272,260,218,473,114,81,203,151,115,269,209,180,382,103,99,204,100,112,211,135,136,273,86,88,179,96,90,186,147,147,297,86,75,159,87,94,182,110,129,236,522,462,984,589,528,1119,860,803,1660,240,286,524,353,364,719,387,418,805,122,199,323,165,258,423,273,356,626,55086,50909,105992,62895,57687,120586,71889,64939,136828
702,250,377,471,843,612,528,1143,774,698,1470,57,70,123,75,80,158,123,97,217,77,72,153,58,67,123,124,111,232,56,48,100,49,70,119,66,52,122,46,47,95,46,63,108,69,61,132,42,39,82,43,43,90,57,57,115,279,277,557,264,319,586,443,375,820,122,169,292,189,208,393,181,262,444,96,178,267,84,179,267,116,192,310,43170,41743,84910,45506,43870,89374,45287,44157,89443
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,17,94,90,19,107,61,14,70
799,17,21,14,36,48,17,63,56,30,86,0,0,3,0,0,3,6,9,8,0,0,0,4,0,5,5,0,5,0,0,0,0,0,3,4,3,8,3,0,3,3,3,7,8,0,8,0,0,0,3,0,3,0,0,5,8,3,6,12,6,16,24,8,30,0,4,5,0,0,3,3,0,3,0,0,3,3,0,0,0,0,0,1043,863,1901,1017,850,1870,1332,1157,2489
801,2158,3513,3933,7444,4234,4750,8986,5728,6428,12157,649,664,1318,714,772,1487,859,1064,1921,586,666,1254,685,733,1422,858,948,1801,540,659,1194,566,742,1314,793,896,1694,534,680,1212,542,655,1198,744,869,1619,485,621,1106,510,665,1168,644,848,1493,2793,3290,6081,3012,3572,6587,3895,4623,8520,1908,2864,4767,2179,2895,5069,2540,3294,5834,1159,2286,3447,1658,3174,4831,2316,3839,6155,159282,164043,323325,176414,180170,356586,195432,201425,396857
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,6,5,3,5,9,4,7,9,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,3,5,3,8,0,0,0,3,4,7,0,3,3,3,4,7,0,3,3,371,337,709,328,305,630,312,228,538
901,23,20,15,36,37,14,49,91,86,178,0,0,3,3,4,7,20,14,30,3,0,3,0,0,3,10,9,23,0,3,3,0,0,3,22,15,31,0,0,0,3,0,4,10,14,18,0,0,0,3,0,7,3,6,12,6,7,11,10,10,22,66,54,122,3,3,4,7,5,13,26,38,68,10,4,11,5,0,3,28,29,51,1237,1053,2290,1958,1043,3004,2432,2090,4523
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,25,7,19,26,21,28,55
