SA4_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
203,30711,1357,1383,319,7,33766,28603,661,635,89,8,29999,6535,1097,2413,60,0,10103,1756,331,763,8,0,2857,4116,415,778,73,0,5384,298,50,198,0,0,550,462,46,132,121,0,771,474,36,99,5,0,615,13644,1980,4387,269,6,20289,362,97,126,14,0,599,3755,312,629,118,0,4812,77081,4411,7156,809,14,89461,31893,1174,1521,287,10,34879,31587,706,1035,51,13,33387,8810,1412,2804,44,9,13076,1771,468,641,0,3,2877,4488,378,821,59,4,5748,346,100,260,0,0,710,548,67,139,255,0,1008,422,43,82,10,0,565,16396,2466,4738,373,17,23986,429,162,157,23,0,774,3819,305,710,177,0,5013,84126,4807,8163,906,39,98038,33572,2279,457,237,104,36645,34155,1640,333,99,75,36304,11763,3817,1251,67,66,16965,1641,867,158,0,0,2664,4485,764,217,45,36,5544,375,282,69,4,3,727,431,89,45,199,21,782,394,74,34,24,8,537,19088,5886,1764,337,138,27222,662,143
204,21125,406,604,393,6,22532,18563,245,276,135,4,19216,4039,688,1226,32,0,5981,1649,361,475,3,0,2490,3017,182,524,91,0,3816,73,43,87,0,0,197,991,37,136,196,0,1360,539,26,68,20,0,654,10307,1337,2520,337,3,14505,372,26,132,34,0,568,2565,129,358,135,6,3191,52935,2147,3886,1031,19,60017,22033,521,630,421,6,23610,19977,282,315,153,11,20741,4977,840,1274,42,4,7136,1588,460,428,6,0,2481,3246,225,433,104,6,4015,118,51,63,3,0,238,974,57,125,210,10,1376,462,45,56,20,0,585,11362,1687,2371,381,21,15820,423,72,74,23,5,593,2656,211,305,200,4,3364,56445,2764,3696,1170,51,64133,23366,678,355,324,166,24890,20693,294,163,74,130,21353,6304,1338,696,28,30,8394,1435,504,222,0,5,2173,3362,331,265,56,51,4059,89,80,42,0,0,215,952,78,74,144,28,1288,409,39,27,10,11,499,12562,2376,1321,240,126,16620,448,89
205,36056,631,1251,602,10,38548,28745,244,296,170,4,29471,6526,589,1795,24,0,8938,2023,382,837,3,0,3246,4443,165,416,102,0,5134,322,28,162,3,0,510,797,32,102,320,0,1257,827,32,91,35,0,987,14945,1225,3403,493,3,20075,601,29,102,25,0,761,4684,205,542,213,3,5642,85028,2338,5604,1500,20,94493,37256,1286,1168,676,8,40389,31605,580,393,141,17,32728,8949,870,1958,35,7,11817,1903,484,874,0,0,3270,4936,236,419,115,3,5711,288,153,135,4,0,579,930,84,102,361,3,1475,732,44,79,22,0,870,17730,1872,3564,534,16,23717,558,110,107,28,0,806,4731,323,621,253,3,5934,91880,4166,5854,1631,48,103573,39379,1142,797,624,160,42106,33361,349,213,94,125,34137,10446,1468,1383,43,66,13412,1729,740,410,0,10,2886,5171,266,236,56,65,5791,303,153,93,4,6,550,888,81,47,200,49,1265,651,55,44,14,6,771,19181,2769,2212,317,200,24673,603,105
206,26107,11128,10174,164,13,47580,19802,11927,13387,205,5,45329,7653,11556,42420,371,21,62026,438,1950,9549,6,11,11954,3787,4295,8084,255,0,16427,157,219,921,8,0,1302,203,178,767,37,0,1185,417,358,951,22,0,1747,12661,18558,62692,697,36,94642,329,258,384,11,0,982,4393,3997,15901,374,3,24661,63284,45873,102534,1440,60,213196,26915,11245,12397,134,22,50713,20999,12352,18206,164,32,51752,9340,13115,50496,400,58,73401,466,2057,9456,0,6,11984,3947,4214,9389,253,22,17825,199,276,1099,3,4,1576,202,217,881,38,4,1341,368,317,744,14,0,1441,14511,20198,72062,710,90,107576,358,261,560,15,0,1193,3438,3283,12712,521,13,19965,66227,47334,115934,1545,167,231203,23060,15148,15030,160,187,53581,17750,15529,22160,193,195,55821,7464,17529,71200,637,448,97281,428,2037,9797,8,29,12302,2769,4709,11457,218,139,19297,197,258,1479,8,10,1958,178,176,1191,27,48,1613,279,320,732,13,22,1362,11322,25027,95854,919,694,133813,381,332
207,42309,5666,3756,48,14,51798,29278,4118,3002,50,0,36458,6966,3708,7223,115,3,18014,484,329,592,5,0,1403,3163,1230,1704,111,0,6209,133,122,404,3,0,661,186,84,159,14,0,451,427,133,202,10,0,768,11356,5601,10276,256,8,27501,442,210,278,3,6,932,3717,1000,1638,52,7,6412,87105,16591,18955,411,27,123097,42202,5903,3895,30,3,52041,28856,4530,3158,29,5,36584,8476,4712,7796,118,15,21123,493,311,543,0,0,1349,3494,1335,1688,92,6,6607,156,162,321,0,0,642,267,95,160,14,3,538,379,122,162,5,0,670,13266,6740,10666,232,27,30924,483,380,300,0,0,1162,3244,949,1653,41,4,5889,88042,18507,19670,333,43,126598,38437,9181,3046,52,75,50793,27129,7259,3368,43,85,37887,8788,7258,10515,93,103,26760,351,455,441,0,6,1255,3165,1758,1613,42,40,6623,110,223,290,0,3,624,253,139,189,4,7,591,308,147,125,3,6,588,12984,9971,13175,142,172,36450,606,447
208,38488,7332,5737,215,24,51800,33327,6158,5346,114,12,44959,7214,4521,11402,192,23,23358,531,491,1241,7,0,2274,3229,1548,2463,154,3,7393,111,109,364,0,4,600,178,85,187,131,0,581,464,166,261,18,0,915,11738,6925,15927,502,34,35123,380,169,337,11,6,903,5069,1648,3129,126,20,9991,89002,22231,30479,970,93,142773,38668,7838,5658,172,17,52354,34029,7579,5808,82,18,47521,8525,5769,12541,221,19,27078,524,607,1126,0,3,2261,3483,1686,2410,160,10,7757,114,151,325,0,0,588,216,101,178,162,0,655,389,145,196,5,0,742,13257,8461,16773,555,33,39082,450,233,384,7,0,1077,3843,1514,2576,116,0,8045,90240,25632,31211,930,77,148078,36089,11456,4574,146,125,52388,32172,11616,5778,141,169,49888,8314,9446,14107,327,115,32314,416,813,916,3,9,2155,2874,2382,2082,110,59,7507,92,157,357,4,15,631,177,102,174,89,15,557,287,199,152,3,12,657,12167,13101,17794,539,216,43817,403,366
209,47374,2836,1832,77,8,52125,46111,2670,1691,97,12,50573,8855,3198,3879,78,0,16000,2033,1108,1081,8,0,4231,4160,669,806,67,0,5703,148,80,160,3,0,384,613,72,116,22,0,828,556,70,117,9,0,761,16363,5197,6163,177,3,27900,469,148,127,3,0,748,6501,935,1232,63,6,8734,116818,11782,11040,415,32,140083,49502,2516,1750,79,14,53857,52564,3791,2182,59,14,58610,12431,3848,4578,81,10,20951,2139,809,1250,17,3,4217,4783,775,865,61,7,6488,236,92,208,0,0,541,791,89,114,22,0,1016,525,71,76,9,0,688,20910,5682,7093,189,17,33892,674,102,109,3,0,892,6224,842,1131,67,3,8267,129877,12935,12268,396,44,155515,49559,4434,1068,40,90,55193,57414,7363,1337,71,105,66292,16096,8824,4201,103,101,29324,1722,1531,618,0,16,3886,5017,1437,557,75,45,7126,188,193,224,0,3,605,654,178,100,16,3,956,456,133,52,8,0,652,24129,12299,5751,203,171,42545,705,255
210,34387,1693,1064,141,3,37292,34248,2878,1122,44,3,38294,5836,1880,1919,44,0,9669,1516,294,589,3,0,2402,3262,459,474,47,0,4234,106,28,57,3,0,199,426,45,75,203,0,745,418,65,61,8,0,553,11560,2767,3176,308,0,17814,337,73,21,0,0,441,5421,689,637,134,5,6887,85961,8100,6029,624,8,100721,34611,2083,1086,115,6,37906,37703,3871,1391,40,19,43022,8386,2459,2110,44,10,13002,1646,332,456,0,3,2436,3835,647,435,43,10,4967,144,43,53,0,3,245,544,60,48,185,0,837,402,54,147,10,0,613,14963,3596,3235,279,22,22098,452,113,44,7,0,611,5413,768,610,70,5,6871,93147,10429,6372,510,56,110512,34276,3249,666,162,51,38403,41330,5574,700,87,77,47764,10800,6608,1581,84,78,19150,1373,631,326,46,6,2379,4057,1086,274,32,37,5489,136,82,67,0,3,287,637,142,62,145,11,989,362,88,31,12,0,497,17361,8627,2341,322,140,28789,544,156
211,52695,4131,1688,290,7,58818,67646,2860,1560,90,17,72165,9861,3516,2413,63,0,15858,1240,641,760,0,0,2637,5094,871,673,81,0,6711,195,180,157,5,0,544,386,60,50,111,0,611,571,94,74,10,0,754,17353,5353,4137,270,0,27113,588,555,154,5,0,1305,6432,1042,660,99,3,8232,144711,13950,8198,753,20,167634,54188,4524,1653,253,11,60629,68511,4333,1759,54,5,74657,12215,4213,2114,47,8,18595,1416,889,501,0,0,2803,5359,1046,557,63,4,7033,258,248,158,0,0,662,407,85,53,127,0,674,530,90,48,17,0,695,20186,6577,3428,259,24,30471,865,462,292,14,0,1631,5282,946,481,107,3,6818,149031,16845,7605,675,39,174203,55652,4571,538,286,101,61151,69692,4831,677,97,116,75411,16559,4851,1086,56,78,22628,1477,938,239,0,3,2664,5487,914,117,33,63,6608,275,250,152,6,12,694,375,79,20,124,12,605,484,81,23,6,9,600,24664,7101,1637,219,178,33799,831,840
212,60209,3024,3441,220,3,66905,73134,3308,3080,108,0,79627,15587,3600,6932,67,0,26179,2563,620,1529,3,0,4706,6647,793,1569,78,0,9088,239,81,126,3,0,446,827,101,306,317,0,1551,763,89,182,15,0,1041,26622,5274,10649,470,0,43020,657,304,332,9,0,1301,9870,1018,2168,156,0,13222,170502,12928,19668,964,7,204077,61968,3979,3567,468,6,70001,80347,4975,3848,50,15,89234,21620,4572,7767,76,21,34050,2726,663,1468,3,0,4866,8101,1036,1650,83,10,10881,298,49,183,0,0,534,950,137,273,360,14,1743,754,92,145,22,3,1024,34456,6549,11490,542,48,53091,1018,199,649,11,3,1880,8971,1087,1787,175,9,12026,186768,16788,21345,1254,90,226239,63357,6138,2383,212,83,72175,87398,8420,2705,103,129,98747,28315,10015,6184,103,138,44762,2482,1239,846,37,15,4622,8552,1936,921,44,56,11508,296,212,213,0,3,728,1152,253,143,309,35,1889,690,146,78,19,5,937,41488,13795,8385,519,263,64442,1080,623
213,48863,3250,2139,239,6,54506,64753,5027,2090,104,6,71987,12646,3849,5909,84,7,22486,2436,1093,1265,3,0,4804,6622,1067,1471,99,0,9264,277,63,125,3,0,468,1000,183,259,199,0,1635,704,103,153,16,0,979,23683,6352,9184,399,10,39634,584,108,164,8,0,858,9710,1368,1849,127,5,13057,147594,16101,15425,883,23,180037,53347,3157,2105,257,10,58877,78595,5484,3098,67,20,87265,22841,4479,7348,83,19,34770,2491,847,1550,0,3,4894,8393,1062,1498,83,15,11048,410,96,273,3,0,785,1266,179,269,252,0,1962,719,82,155,13,0,978,36118,6746,11091,434,41,54430,850,204,166,14,0,1236,11039,1275,2174,183,4,14676,179948,16871,18623,956,79,216481,54111,7190,1331,216,76,62917,81874,13167,2273,87,138,97530,28645,11870,7493,134,138,48278,2214,1633,938,5,10,4797,8593,2263,1032,91,64,12049,373,289,282,7,3,947,1140,367,200,189,17,1915,672,175,74,8,11,933,41640,16587,10015,432,239,68915,894,431
214,28877,1990,1463,414,4,32749,35182,957,661,79,4,36879,8141,1658,2110,31,0,11944,1424,338,434,3,0,2197,3643,458,454,54,0,4612,175,103,26,0,0,309,472,58,57,325,0,910,440,52,55,13,0,564,14303,2661,3140,431,4,20541,363,495,121,4,0,980,5693,718,660,234,0,7302,84415,6815,6041,1158,13,98450,29471,2634,1680,481,5,34274,36761,1605,1153,53,5,39576,10492,2183,2463,23,4,15175,1427,419,492,5,0,2345,4012,499,595,57,7,5169,159,66,53,0,0,289,439,82,68,339,4,934,440,51,64,10,0,567,16981,3309,3733,437,15,24481,457,346,389,8,0,1205,4743,701,719,138,4,6306,88409,8602,7669,1123,39,105840,31209,3568,1091,414,74,36355,37118,3087,609,44,53,40907,11567,4603,1511,30,40,17754,1181,606,238,0,7,2028,3800,894,262,38,28,5025,155,165,20,0,0,343,453,98,33,324,8,912,371,89,36,14,5,520,17523,6456,2107,416,92,26594,675,796
215,22726,557,565,637,3,24484,15964,224,183,127,0,16506,3307,593,1169,36,0,5113,1471,248,644,7,0,2365,3108,176,324,126,0,3734,148,21,142,0,0,317,837,21,116,338,0,1303,655,29,67,52,0,807,9522,1089,2458,563,3,13646,377,28,71,25,0,496,2464,158,332,360,0,3310,51054,2056,3607,1721,5,58441,22117,436,550,499,7,23604,16567,216,197,81,10,17067,4658,628,1295,25,0,6614,1311,251,551,5,4,2119,3286,149,296,77,4,3813,203,94,94,3,0,394,878,44,87,341,6,1358,619,35,49,25,0,725,10963,1199,2368,477,21,15021,385,56,44,32,0,514,2811,200,339,367,4,3721,52841,2104,3500,1448,37,59934,21565,687,347,412,145,23160,16526,248,122,78,109,17079,4896,919,1073,24,34,6951,1120,334,406,0,8,1871,3474,228,214,58,46,4013,161,83,126,0,6,374,804,59,87,222,42,1214,481,33,37,15,16,584,10946,1646,1936,326,153,15003,385,136
216,15193,384,673,531,3,16791,14307,169,225,84,3,14791,2893,461,1161,26,0,4540,1245,247,472,0,0,1968,2301,140,338,74,0,2852,105,41,93,0,0,239,550,22,60,232,0,866,431,27,56,24,0,533,7530,940,2172,358,3,11004,268,63,113,12,0,452,1869,168,341,148,0,2532,39180,1729,3529,1123,7,45568,15623,331,666,473,15,17117,15103,150,220,53,11,15537,3930,501,1315,16,0,5764,1209,231,506,4,0,1949,2422,134,284,50,5,2905,174,26,118,0,0,320,579,23,80,226,3,913,376,10,47,12,0,461,8694,924,2349,315,16,12306,313,26,112,13,5,465,2326,144,398,144,0,3015,42062,1586,3750,999,48,48437,16435,624,217,312,100,17686,15097,261,45,40,44,15485,4432,1318,402,23,18,6195,1091,382,172,0,0,1649,2676,284,86,42,27,3112,153,74,48,0,0,277,594,52,27,166,33,869,345,46,24,3,0,414,9284,2151,765,230,83,12515,357,81
217,18055,504,494,249,13,19317,12963,317,167,106,16,13565,2574,426,823,55,7,3886,1126,183,325,6,3,1645,2829,179,297,96,0,3393,142,10,75,0,10,235,605,29,50,139,3,829,520,23,49,9,0,605,7791,852,1620,302,25,10588,432,30,25,15,0,501,1913,142,231,124,5,2408,41158,1841,2533,794,57,46378,18136,466,411,181,5,19198,13841,218,180,76,4,14320,3291,451,908,21,0,4676,983,177,413,3,0,1583,3012,163,282,60,0,3512,98,33,104,0,0,235,702,31,63,116,4,922,466,15,34,27,0,536,8546,872,1808,229,7,11466,349,38,72,10,0,476,2049,128,237,149,4,2569,42926,1724,2714,645,23,48033,17862,635,178,161,108,18940,14198,250,76,64,68,14655,3898,979,439,44,30,5385,889,288,235,0,3,1417,2827,244,90,33,45,3237,111,79,63,3,8,261,671,43,30,104,16,865,392,26,14,8,12,442,8787,1662,867,185,107,11610,337,55
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,19748,1682,499,526,7,22458,24857,1119,189,52,3,26228,7311,1288,581,12,0,9191,960,659,591,3,0,2214,3174,1111,318,51,0,4647,145,133,84,4,0,367,226,193,65,138,0,623,276,77,58,9,0,412,12093,3458,1698,216,0,17457,219,484,162,17,3,887,2559,443,261,119,0,3379,59484,7176,2811,937,9,70419,20661,1638,468,376,3,23152,28561,1214,310,35,3,30126,8899,1736,705,10,5,11360,996,826,642,0,0,2464,3456,901,329,35,6,4732,129,260,99,0,0,495,231,154,57,79,3,530,221,59,39,8,0,330,13938,3944,1867,140,16,19909,346,449,102,16,0,911,2382,529,245,72,0,3235,65893,7786,2993,638,23,77328,21633,1627,717,410,50,24433,29682,1541,351,39,61,31673,9265,2596,910,14,44,12834,889,887,615,3,5,2406,3181,795,238,22,38,4273,119,137,160,3,12,430,156,93,31,67,10,353,200,55,26,3,10,297,13811,4572,1986,117,121,20598,294,520
302,20734,1091,938,289,3,23060,20312,1033,909,24,3,22280,6219,1356,2509,13,0,10094,1508,445,890,0,9,2850,3289,807,1122,26,0,5248,115,91,111,0,0,314,337,129,84,164,3,724,265,40,69,9,3,384,11731,2873,4786,213,17,19609,214,291,75,0,3,584,2523,302,662,40,10,3542,55515,5592,7372,567,33,69074,19670,1325,924,140,0,22074,22487,1477,1310,16,11,25290,7463,2240,3622,20,9,13355,1485,655,1103,0,0,3242,3220,855,1055,25,0,5155,135,88,172,3,0,397,364,180,106,313,3,967,235,60,56,13,0,355,12902,4065,6110,372,17,23466,228,321,242,3,0,794,2360,532,692,99,7,3682,57647,7717,9280,631,33,75301,19049,1598,1017,60,26,21757,23385,1970,1464,13,58,26898,8326,3217,5725,34,74,17378,1236,771,1086,0,5,3109,2763,797,967,15,26,4566,101,187,222,0,7,524,346,296,162,224,23,1058,195,52,63,5,4,323,12976,5325,8227,281,141,26954,277,277
303,30536,1437,1189,366,13,33547,31027,1761,1523,43,10,34359,10059,3061,4659,22,3,17806,2108,572,1440,0,0,4114,5308,1980,2002,37,3,9337,209,169,151,4,0,529,378,391,203,412,0,1381,435,144,158,5,0,742,18491,6316,8612,487,6,33911,302,200,140,7,0,650,4055,705,1408,106,0,6282,84418,10416,12865,1012,34,108744,29344,1969,1314,253,0,32879,33117,3129,2038,27,11,38314,11426,4591,5392,36,10,21459,2091,738,1661,0,3,4484,5506,1807,1830,37,14,9187,233,223,182,0,0,636,450,278,206,428,3,1367,357,105,111,13,0,582,20067,7752,9366,512,29,37726,347,181,202,3,0,735,3702,899,1242,160,3,6000,86565,13922,14168,950,41,115649,29236,1776,1552,258,54,32884,33904,3902,2328,85,87,40306,12301,6213,7048,51,142,25761,1790,819,1597,0,15,4221,5063,1560,1607,42,48,8317,196,206,211,0,13,620,411,245,148,407,9,1221,313,78,78,6,7,483,20076,9120,10685,509,230,40625,403,154
304,17283,641,1207,18,0,19150,19305,634,998,14,0,20950,4865,818,3025,3,0,8714,655,175,344,0,0,1175,2291,428,1072,9,0,3794,45,48,112,0,0,207,511,110,125,0,0,743,215,19,68,0,0,308,8578,1597,4743,17,3,14936,183,156,124,0,0,463,1832,255,765,4,0,2865,47187,3280,7843,44,8,58358,17246,1117,1204,3,0,19565,19907,992,1136,4,0,22043,5444,1184,3588,13,6,10234,635,84,567,0,0,1287,2238,500,1076,12,9,3822,77,77,71,0,0,223,609,118,112,0,0,844,181,23,71,0,0,273,9184,1981,5476,22,9,16682,168,157,118,0,0,450,1366,221,558,3,0,2147,47870,4466,8495,36,21,60883,17609,939,1380,3,20,19961,20505,754,1306,6,34,22612,5928,1147,4412,7,52,11546,531,119,517,0,3,1168,2057,316,1072,7,25,3477,53,68,89,3,0,207,640,84,117,0,11,853,152,11,40,0,0,203,9354,1742,6246,13,91,17454,199,183
305,13843,838,4426,152,18,19284,14532,1368,5902,63,14,21879,6696,2389,14594,58,11,23751,257,275,1922,4,0,2452,3601,719,7106,62,3,11496,94,47,422,0,3,568,237,53,623,29,0,941,280,65,438,6,0,789,11164,3543,25097,167,22,39996,177,51,515,7,4,756,2876,723,6727,406,19,10752,42598,6521,42671,793,81,92663,13211,1087,4925,121,4,19338,15830,1802,7271,43,10,24958,7417,3179,17603,50,36,28281,252,348,2276,3,0,2879,3566,981,6520,43,19,11128,105,40,580,3,4,725,212,59,581,22,11,881,205,55,302,5,0,571,11761,4657,27866,124,69,44467,200,33,227,5,3,465,1967,590,4527,185,10,7285,42967,8162,44821,472,96,96519,13007,1110,5961,78,58,20211,15950,1716,7990,34,76,25768,7082,3002,24775,56,181,35106,194,407,2184,0,7,2794,2756,662,6036,21,81,9553,81,30,573,4,4,684,144,57,552,9,19,776,146,29,273,0,0,455,10395,4191,34391,92,292,49367,200,54
