SA4_CODE_2016,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Total,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1_PF_NDC_UR_1,C16_1_PF_NDC_UR_2,C16_1_PF_NDC_UR_3,C16_1_PF_NDC_UR_4mo,C16_1_PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot
303,8933,11355,4292,1285,25861,1350,967,304,116,2737,10279,12320,4600,1402,28600,4146,2441,761,275,7628,14422,14768,5359,1673,36230,10317,12500,4394,1368,28583,1447,1060,348,122,2980,11773,13556,4737,1497,31562,4237,2450,722,299,7705,16007,16006,5459,1793,39267,11607,14133,4480,1237,31456,1617,1314,370,138,3437,13219,15444,4854,1376,34890,4194,2505,734,275,7706,17419,17948,5585,1643,42601
304,5381,7546,2775,700,16391,658,487,165,41,1347,6035,8030,2936,740,17739,1926,1260,365,99,3651,7960,9283,3303,844,21389,5550,8149,2977,708,17376,749,611,182,58,1603,6301,8757,3152,761,18977,1867,1239,382,95,3584,8165,10000,3538,863,22564,5679,8693,3080,665,18115,844,787,236,67,1930,6525,9481,3315,731,20049,2004,1419,378,102,3898,8529,10896,3700,827,23949
305,4619,5573,2130,546,12871,926,524,134,30,1614,5545,6095,2260,577,14478,2445,1058,248,78,3830,7989,7155,2513,660,18309,5440,6849,2614,602,15512,1024,695,147,46,1920,6468,7543,2768,651,17427,2530,1165,289,47,4023,8992,8708,3056,694,21455,6267,7845,2829,576,17516,1213,832,180,57,2288,7476,8678,3013,638,19805,2635,1332,299,66,4333,10115,10010,3310,709,24135
306,4776,6183,2436,900,14302,1654,1317,538,321,3831,6429,7503,2981,1218,18133,3526,2117,810,408,6863,9959,9622,3793,1626,25001,5182,6551,2456,977,15165,1812,1601,685,393,4497,6992,8152,3149,1371,19669,4137,2508,974,524,8130,11129,10658,4115,1897,27798,5127,6546,2325,920,14912,1906,1739,703,350,4696,7029,8288,3028,1271,19609,4081,2572,960,544,8162,11107,10858,3989,1811,27772
307,2717,3863,2042,845,9466,643,598,308,178,1726,3360,4458,2349,1023,11191,1395,880,353,182,2817,4761,5336,2703,1205,14008,2691,3628,1940,885,9145,851,699,348,207,2108,3540,4326,2288,1087,11250,1466,976,430,220,3098,5013,5305,2719,1307,14341,2552,3457,1823,761,8591,839,713,357,177,2076,3388,4171,2180,938,10670,1481,1063,438,213,3190,4873,5226,2612,1150,13864
308,4901,6753,2980,1163,15792,1469,1234,532,253,3488,6370,7992,3512,1411,19280,2694,1737,695,331,5464,9065,9726,4205,1744,24746,5203,7047,3070,1154,16469,1781,1474,578,284,4111,6976,8518,3648,1434,20578,2756,1764,707,322,5549,9736,10283,4356,1760,26130,5135,7119,3015,1085,16368,1720,1617,655,291,4287,6853,8745,3675,1374,20653,2910,1999,846,407,6160,9762,10741,4519,1783,26807
309,11981,14958,5192,1468,33591,2867,2103,685,226,5878,14839,17059,5870,1696,39469,7527,4401,1256,376,13561,22374,21458,7131,2070,53031,13604,17520,5838,1655,38618,3707,2849,927,377,7864,17315,20372,6761,2034,46487,8538,5044,1466,481,15528,25857,25410,8235,2516,62014,15090,19219,6171,1708,42185,4324,3567,1143,435,9471,19414,22785,7317,2146,51659,9026,5603,1662,499,16785,28438,28382,8982,2638,68442
310,6525,8590,3590,1591,20301,1724,1317,604,304,3947,8252,9905,4196,1897,24247,4247,2824,1098,579,8750,12495,12729,5295,2473,33001,7674,9312,3896,1867,22754,2272,1890,826,444,5429,9941,11202,4723,2312,28179,4943,3309,1348,680,10290,14884,14514,6071,2999,38472,8515,10365,3999,2007,24887,2607,2240,952,530,6330,11129,12607,4951,2539,31222,5357,3781,1581,843,11562,16481,16384,6533,3377,42779
311,7407,9284,3783,1745,22217,2039,1669,727,353,4789,9439,10953,4515,2105,27008,4880,3188,1286,546,9897,14320,14137,5795,2649,36905,7992,9818,3851,1950,23612,2474,2109,884,490,5962,10465,11930,4742,2438,29569,5301,3351,1361,666,10682,15764,15278,6101,3111,40253,8084,9995,3931,2027,24039,2587,2306,1005,569,6467,10672,12301,4937,2592,30501,5286,3790,1515,811,11400,15964,16083,6445,3403,41901
312,3861,5457,2330,760,12410,1165,991,365,148,2672,5025,6447,2693,909,15081,1742,1018,396,177,3338,6766,7468,3095,1091,18420,4189,5903,2465,729,13290,1420,1180,450,213,3265,5615,7087,2917,936,16553,1984,1134,450,200,3765,7598,8219,3370,1132,20324,3886,5429,2341,677,12327,1343,1300,484,167,3298,5230,6732,2826,843,15632,2144,1524,547,254,4469,7374,8258,3376,1094,20096
313,4600,6050,2510,937,14101,1301,1087,474,238,3101,5906,7137,2988,1173,17198,3377,2071,845,327,6622,9284,9206,3835,1494,23822,4949,6510,2655,1058,15175,1588,1401,603,326,3922,6543,7911,3263,1378,19095,3878,2494,1015,444,7830,10419,10403,4277,1826,26931,5115,6327,2578,995,15013,1796,1701,694,368,4560,6913,8020,3276,1355,19567,3995,2692,1070,482,8235,10906,10720,4343,1837,27802
314,4802,7118,2734,793,15449,876,743,257,112,1992,5680,7859,2998,907,17444,1890,1283,466,151,3786,7570,9144,3460,1054,21225,5506,8155,3031,914,17612,1221,998,353,150,2723,6727,9156,3389,1063,20326,2389,1596,503,177,4662,9114,10749,3891,1239,24991,5976,8992,3141,941,19052,1569,1426,472,192,3668,7544,10423,3617,1140,22719,2787,2053,657,223,5726,10338,12475,4271,1361,28445
315,1538,1869,952,484,4848,878,742,398,353,2377,2420,2610,1348,841,7224,1136,738,361,224,2464,3557,3350,1712,1062,9686,1474,1808,932,447,4664,1005,818,415,382,2621,2480,2624,1349,826,7278,1259,675,334,234,2504,3743,3304,1680,1064,9787,1317,1607,782,338,4037,891,839,437,333,2506,2209,2445,1216,675,6543,1220,740,336,253,2547,3436,3189,1554,923,9094
316,6665,9448,3554,1020,20694,1725,1496,572,198,3985,8391,10945,4128,1214,24681,4810,2914,896,296,8909,13200,13858,5022,1511,33585,7545,10565,3822,1132,23068,2164,1840,641,227,4875,9712,12400,4465,1365,27941,5115,3115,1023,301,9550,14827,15513,5491,1662,37486,7925,11602,4044,1117,24683,2371,2229,685,249,5535,10287,13833,4736,1366,30219,5035,3387,1056,314,9795,15326,17224,5789,1677,40014
317,3323,4652,2129,825,10931,694,515,222,100,1528,4021,5167,2344,923,12458,1887,1235,463,217,3799,5910,6403,2811,1135,16261,3513,4636,2255,909,11315,792,600,269,141,1799,4308,5233,2522,1052,13111,2093,1329,537,255,4206,6393,6558,3060,1303,17323,3487,4656,2212,859,11217,849,656,304,166,1973,4340,5317,2513,1021,13187,2131,1352,583,287,4352,6468,6668,3102,1307,17544
318,5018,6701,2842,1006,15563,1479,1176,492,290,3433,6494,7876,3334,1295,18997,3082,1849,734,397,6062,9575,9725,4072,1690,25058,5527,6886,2960,993,16369,1878,1439,634,351,4298,7399,8322,3599,1349,20668,3376,2172,809,423,6778,10777,10492,4399,1770,27447,5190,6798,2781,898,15660,1897,1564,689,330,4473,7082,8357,3469,1224,20136,3500,2375,995,443,7308,10580,10732,4464,1666,27441
319,5557,7317,3211,1330,17417,1554,1354,609,369,3887,7118,8669,3823,1700,21302,3836,2553,1093,509,7992,10953,11219,4910,2210,29294,5536,7301,3137,1351,17328,1688,1601,732,478,4504,7226,8907,3872,1823,21834,4538,2890,1207,621,9254,11769,11792,5078,2447,31087,5163,6533,2852,1139,15687,1820,1658,803,397,4673,6987,8192,3646,1536,20360,4426,2909,1227,595,9160,11410,11101,4872,2131,29524
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,7695,10672,3587,906,22863,1112,792,224,65,2199,8814,11456,3816,975,25058,3456,1937,558,161,6110,12273,13398,4369,1129,31169,8197,11353,3822,854,24229,1167,997,312,89,2568,9359,12352,4138,945,26794,3465,2067,538,134,6205,12825,14422,4675,1076,32999,8649,11988,3822,815,25268,1363,1160,352,102,2979,10008,13143,4179,910,28245,3481,2140,534,136,6293,13485,15290,4717,1049,34545
402,10128,13015,4555,1459,29157,2406,2004,733,313,5460,12536,15020,5291,1775,34624,6865,4410,1512,611,13400,19404,19431,6801,2387,48020,10986,13323,4582,1733,30619,2809,2272,822,363,6270,13797,15593,5402,2097,36888,7363,4763,1701,701,14522,21157,20353,7109,2791,51412,11979,14179,4849,2003,33009,2898,2459,881,397,6637,14881,16640,5730,2400,39647,7539,4920,1744,771,14974,22413,21559,7477,3174,54616
403,9303,12574,4065,1090,27027,1907,1443,493,185,4023,11206,14015,4554,1272,31051,5292,3159,936,273,9668,16499,17173,5493,1551,40718,9818,12926,4104,1083,27925,2196,1823,561,195,4777,12012,14745,4660,1281,32700,5437,3271,960,314,9976,17447,18020,5617,1595,42678,10102,13489,4003,947,28540,2369,2161,666,181,5376,12474,15643,4669,1131,33919,5414,3531,1039,308,10298,17894,19180,5715,1437,44221
404,5264,6755,2062,548,14636,1062,769,212,73,2116,6327,7529,2274,622,16751,3538,1883,578,196,6192,9860,9407,2855,818,22945,5930,7411,2143,590,16076,1171,886,246,86,2382,7098,8296,2393,670,18456,3480,1954,605,221,6261,10581,10254,2996,894,24718,6526,7860,2137,559,17074,1288,1023,273,99,2683,7813,8883,2403,655,19760,3435,1964,570,186,6155,11250,10847,2976,845,25918
405,2366,3343,1570,511,7788,560,548,232,122,1463,2925,3893,1808,637,9253,1302,840,311,124,2578,4224,4731,2115,759,11832,2255,3330,1513,480,7573,656,631,284,110,1680,2913,3965,1798,589,9262,1376,884,367,155,2782,4286,4847,2162,744,12043,2175,2963,1525,464,7129,685,659,257,116,1706,2862,3619,1784,577,8837,1315,921,370,147,2750,4177,4536,2148,721,11584
406,1811,2526,1058,363,5754,687,632,263,130,1709,2498,3154,1317,491,7460,1304,851,331,143,2624,3805,4001,1648,638,10087,1803,2322,1057,288,5467,768,722,274,135,1899,2570,3035,1331,425,7366,1336,765,325,158,2584,3906,3808,1653,583,9949,1524,2033,938,286,4782,753,723,272,124,1864,2275,2752,1210,401,6646,1253,778,306,169,2507,3532,3529,1518,571,9154
407,3977,5497,2561,711,12750,1100,998,412,166,2673,5077,6500,2968,880,15421,2218,1500,537,195,4452,7294,7997,3503,1078,19872,3693,5380,2402,648,12122,1200,1087,440,167,2898,4885,6475,2844,818,15024,2492,1644,584,259,4971,7378,8118,3432,1071,19999,3503,4977,2154,673,11301,1246,1136,409,209,2991,4753,6109,2561,877,14299,2375,1619,636,217,4850,7125,7729,3190,1099,19144
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,3430,5067,2014,600,11106,1102,1005,369,160,2636,4531,6067,2381,759,13744,1944,1345,431,157,3873,6475,7415,2810,913,17613,3733,5516,2195,650,12094,1315,1209,440,202,3164,5048,6729,2634,855,15266,2259,1545,513,184,4501,7303,8277,3155,1035,19765,3967,5937,2375,675,12953,1437,1336,478,172,3424,5410,7270,2854,844,16375,2361,1726,577,211,4879,7774,8993,3436,1054,21251
502,1411,2004,747,225,4384,470,421,157,52,1100,1883,2423,901,281,5486,944,662,236,99,1935,2825,3084,1137,375,7419,1779,2437,898,282,5393,684,570,220,103,1584,2465,3008,1120,384,6972,1321,833,340,120,2615,3784,3845,1456,499,9587,2145,2747,1034,318,6244,779,690,279,112,1857,2918,3441,1315,433,8104,1432,1022,339,148,2951,4355,4461,1656,584,11056
503,3733,5114,2052,423,11317,467,308,90,36,900,4195,5425,2143,456,12219,1546,845,220,51,2662,5743,6264,2366,504,14877,4211,5920,2274,465,12866,635,396,113,33,1172,4849,6309,2388,495,14037,1480,835,222,38,2575,6331,7150,2606,533,16615,4735,6424,2459,400,14019,722,537,145,32,1431,5451,6964,2603,432,15449,1501,930,229,36,2704,6958,7890,2834,468,18150
504,5814,7599,2827,858,17099,1333,1013,372,154,2868,7152,8604,3198,1009,19966,3047,1832,626,254,5759,10196,10441,3819,1265,25718,6633,8320,2899,913,18762,1488,1281,420,206,3385,8116,9594,3317,1116,22148,3220,1988,687,280,6167,11334,11581,4001,1401,28317,7903,9357,3090,948,21304,1871,1527,511,197,4113,9779,10892,3600,1144,25413,3529,2268,771,294,6858,13308,13158,4368,1440,32274
505,13077,18205,6399,1794,39479,2368,1742,611,214,4947,15450,19945,7013,2011,44421,6149,3672,1206,480,11503,21599,23621,8220,2494,55931,15448,21444,7074,2056,46018,2959,2354,770,300,6384,18410,23792,7851,2354,52401,6685,4072,1242,492,12489,25091,27869,9091,2840,64892,17298,23649,7607,2050,50606,3674,2916,900,322,7814,20974,26564,8510,2373,58422,7073,4636,1337,535,13587,28047,31201,9847,2914,72006
506,10617,13141,4925,1719,30400,2307,1781,653,264,5001,12921,14925,5576,1979,35402,5791,3453,1143,446,10839,18717,18375,6727,2431,46244,13010,15340,5526,1905,35782,2618,2121,761,298,5796,15628,17465,6284,2202,41583,6044,3630,1177,485,11332,21671,21096,7464,2689,52910,15757,18849,6282,2074,42965,2981,2376,820,312,6496,18734,21233,7106,2386,49458,6298,3929,1301,528,12061,25034,25163,8406,2918,61515
507,8931,12336,4512,1264,27047,1938,1525,554,240,4258,10872,13862,5062,1499,31298,4595,2879,898,305,8676,15463,16748,5965,1802,39975,10616,14360,4898,1345,31228,2567,2128,713,278,5687,13187,16491,5613,1624,36910,5061,3157,1010,353,9582,18239,19651,6625,1973,46495,12237,16306,5442,1424,35411,3014,2639,850,346,6847,15247,18949,6295,1771,42254,5446,3737,1215,398,10801,20696,22684,7512,2167,53054
509,2788,3890,1858,743,9285,866,808,329,182,2188,3648,4703,2189,933,11472,1497,936,396,168,2993,5141,5639,2586,1098,14466,2851,3929,1800,667,9248,902,874,381,203,2358,3755,4796,2184,872,11608,1541,1035,395,221,3194,5292,5838,2579,1095,14803,2556,3634,1719,587,8496,931,912,388,159,2395,3491,4548,2107,746,10887,1492,1010,396,204,3096,4985,5551,2500,951,13987
510,1424,1999,827,340,4588,760,639,322,192,1910,2187,2633,1143,535,6496,799,508,228,171,1706,2985,3148,1377,699,8203,1620,2229,929,336,5116,851,741,357,211,2159,2463,2976,1283,550,7277,1013,586,260,173,2028,3475,3558,1543,725,9307,1685,2359,1055,339,5441,959,879,410,215,2471,2646,3238,1468,554,7918,1035,664,299,191,2191,3684,3903,1769,749,10102
511,2339,3361,1547,578,7833,1033,928,412,221,2591,3374,4291,1959,795,10423,1461,932,360,180,2931,4829,5218,2326,977,13349,2547,3527,1504,526,8099,1096,991,418,231,2736,3642,4516,1917,753,10837,1607,1045,419,195,3265,5254,5562,2337,945,14102,2427,3328,1424,439,7617,1083,962,426,200,2666,3508,4287,1853,638,10283,1485,1037,382,217,3118,4992,5321,2233,853,13406
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,5282,6857,2405,751,15290,1501,1173,421,200,3298,6782,8027,2821,949,18587,3743,2279,691,304,7018,10526,10308,3520,1252,25599,5399,6685,2330,781,15197,1743,1421,528,237,3931,7140,8110,2860,1021,19130,3894,2399,820,318,7428,11029,10503,3682,1340,26556,5177,6697,2337,727,14942,1811,1659,585,220,4274,6989,8356,2921,951,19216,3825,2573,872,339,7612,10813,10932,3787,1291,26830
602,3287,4533,1818,550,10184,851,783,294,169,2093,4140,5307,2111,721,12282,2223,1390,442,198,4255,6368,6705,2552,921,16539,3228,4319,1676,562,9787,972,912,348,163,2392,4205,5233,2025,725,12183,2270,1396,510,202,4380,6477,6625,2528,928,16562,3001,3898,1506,545,8949,1019,938,320,154,2434,4013,4832,1829,698,11381,2082,1359,497,188,4129,6097,6190,2329,887,15508
603,818,1027,411,161,2422,315,336,132,55,844,1134,1359,546,221,3262,418,256,100,44,813,1553,1621,643,264,4078,778,956,391,165,2279,329,363,142,68,899,1107,1313,531,229,3179,443,296,104,51,892,1550,1612,630,277,4074,660,865,359,143,2022,329,316,129,59,835,988,1183,487,202,2854,443,302,100,39,887,1429,1485,591,242,3742
604,2518,3451,1432,485,7889,827,720,331,121,1999,3348,4171,1765,604,9883,1695,1121,410,143,3364,5041,5286,2182,741,13247,2382,3197,1247,474,7300,936,845,348,149,2270,3321,4037,1589,619,9566,1806,1125,451,200,3589,5129,5166,2037,824,13158,2123,2780,1112,411,6429,938,833,323,137,2224,3061,3611,1435,550,8656,1712,1198,421,169,3504,4772,4807,1853,716,12155
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2583,3359,1370,435,7754,995,791,306,142,2236,3586,4143,1682,576,9987,1824,1040,466,175,3504,5406,5187,2142,753,13487,3087,3673,1409,533,8701,1130,882,314,159,2483,4214,4556,1719,693,11189,1665,1044,392,169,3272,5878,5602,2113,869,14461,3751,4389,1597,561,10296,1340,1032,343,117,2838,5095,5415,1945,678,13136,1664,992,333,177,3168,6763,6405,2277,859,16306
702,2004,2196,1133,845,6180,568,529,234,185,1513,2572,2729,1367,1028,7699,1397,844,415,354,3006,3967,3570,1784,1387,10703,2168,2284,1202,780,6438,728,578,282,192,1777,2902,2854,1485,976,8212,1492,900,457,304,3156,4390,3761,1939,1281,11369,2135,2137,1045,568,5883,697,625,300,208,1828,2833,2758,1347,776,7711,1454,886,394,239,2975,4284,3644,1743,1021,10687
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,10096,13193,4834,1323,29446,1802,1555,464,159,3977,11897,14740,5297,1491,33420,4740,3007,914,288,8953,16639,17747,6215,1776,42372,11353,14469,4900,1342,32057,2056,1833,528,188,4606,13414,16298,5427,1524,36662,4953,3098,921,285,9262,18365,19397,6347,1812,45920,12865,16600,5226,1326,36019,2492,2094,604,205,5385,15349,18692,5830,1534,41407,4921,3137,943,342,9344,20275,21836,6776,1872,50754
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,89,108,44,15,259,11,6,3,0,21,97,115,53,17,279,17,9,9,0,33,118,122,53,16,314,101,78,40,9,225,6,6,4,0,19,116,81,36,9,240,22,22,3,3,51,133,103,40,15,288,97,105,68,11,283,28,30,10,4,78,129,137,74,14,365,47,31,5,6,94,178,168,82,27,457
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
