SA4_CODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
404,0,0,15,40,3,31,0,12,0,83,138,505,280,89,56,64,1140,10344,7900,8647,1110,1001,553,29554,35,504,411,65,43,245,1293,16,1393,42,139,12,23,1641,103,2294,360,173,60,26,3011,341,1138,593,323,81,12,2480,522,386,643,94,85,17,1747,2214,499,1473,134,199,18,4533,4079,527,2308,119,216,34,7283,4105,135,1699,17,120,16,6089,1019,11,383,3,28,5,1462,284,4,106,3,12,4,417,104,8,38,3,0,0,151,39,8,17,0,6,0,76,24,0,9,0,0,0,40,22,19,14,0,0,3,58,210,347,245,124,57,53,1044,13122,7273,8349,1197,916,462,31319
405,0,0,5,15,0,28,0,0,4,52,64,112,161,28,108,25,497,3220,1543,3266,389,866,454,9741,12,78,413,24,182,313,1036,16,332,69,42,29,11,491,169,454,421,91,130,10,1268,717,278,651,112,146,27,1921,484,90,547,34,61,16,1230,1140,45,579,19,65,13,1862,860,21,338,9,34,7,1270,264,4,79,0,11,3,363,24,3,14,0,5,0,46,6,0,4,0,7,0,19,3,0,7,0,6,0,21,0,0,3,0,9,0,14,0,0,0,0,0,0,0,6,9,11,0,4,0,28,60,85,141,39,97,22,436,3751,1396,3290,369,784,418,10011
406,9,0,14,4,0,15,0,13,3,36,76,289,123,41,217,21,763,3143,3864,2277,461,2020,407,12159,17,391,297,87,351,289,1427,10,712,51,99,59,12,947,189,994,322,60,289,20,1882,772,708,512,60,313,30,2383,473,224,359,4,132,3,1195,796,156,355,9,85,13,1409,807,50,276,19,51,3,1206,273,18,85,5,17,4,397,38,3,18,0,16,0,72,9,0,11,0,13,0,40,0,0,6,0,13,0,19,3,3,4,0,11,0,22,0,0,0,0,10,0,14,0,3,17,0,17,0,42,73,238,154,39,212,33,755,3461,3504,2458,389,1586,407,11807
407,0,0,12,27,0,43,0,16,0,84,111,182,239,48,207,46,829,7187,3228,5228,621,1758,744,18769,46,144,560,42,438,495,1726,41,516,121,82,54,12,832,609,912,778,171,324,37,2836,1637,681,1203,142,303,39,4003,1189,202,849,42,117,21,2414,2604,90,862,38,113,28,3733,1662,19,532,10,46,14,2275,360,7,111,3,24,7,515,41,10,25,0,6,0,88,13,4,8,0,14,0,36,10,0,5,0,17,0,32,0,0,9,0,10,0,20,0,0,0,0,7,0,14,10,4,29,4,15,0,66,121,148,251,56,204,42,825,8351,2749,5349,586,1684,694,19409
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,4,0,14,28,0,40,0,23,5,102,108,132,186,21,127,33,601,7333,2221,5290,275,1147,545,16808,24,104,401,17,150,381,1071,3,115,31,17,10,3,177,62,857,279,42,80,14,1339,243,531,388,147,120,28,1445,246,185,421,28,109,12,1000,824,144,708,26,115,15,1829,2288,87,1375,21,138,23,3930,3125,15,1230,16,116,15,4511,621,4,224,3,21,3,881,73,3,52,0,5,3,137,14,4,18,4,5,0,39,6,0,3,0,11,0,24,7,0,7,0,3,0,16,10,0,37,0,19,0,69,116,111,206,16,109,22,586,7650,2170,5376,338,1017,511,17059
502,0,0,3,23,0,16,0,3,4,39,65,49,76,7,32,25,254,5035,864,2717,202,379,224,9425,13,30,161,5,22,103,331,5,42,6,11,4,3,72,17,283,96,24,20,11,449,63,261,173,82,41,3,621,109,90,187,29,30,3,446,506,86,382,25,57,10,1058,1798,41,759,9,67,14,2696,2065,6,732,19,53,11,2893,389,0,137,7,14,3,548,92,0,28,0,6,0,128,34,0,7,0,0,0,40,3,0,5,0,0,0,11,0,0,0,0,0,0,8,16,0,10,0,3,0,29,51,42,81,17,38,12,237,5164,881,2767,227,351,171,9561
503,5,0,332,666,3,259,0,27,3,960,256,94,243,45,97,49,781,14089,1859,6978,406,783,425,24547,53,112,405,16,39,231,856,0,166,18,24,7,0,224,30,873,135,52,17,7,1121,124,273,211,145,29,8,782,221,83,198,19,15,3,546,1005,72,412,37,92,9,1622,2248,69,909,34,115,10,3386,3756,45,1263,29,99,13,5208,3334,17,1054,12,59,17,4482,1931,0,561,10,41,4,2547,947,3,299,4,19,3,1278,650,3,188,0,13,4,859,375,0,71,0,6,3,455,752,3,250,0,21,0,1022,215,72,220,41,70,22,636,15635,1791,6191,424,643,333,25015
504,0,0,12,37,3,23,0,9,0,79,131,208,218,36,61,41,697,8590,2918,6668,362,797,412,19755,26,133,430,29,27,236,880,4,184,21,42,5,5,264,27,1035,180,41,33,11,1323,67,524,294,68,28,14,1001,157,211,303,31,24,7,733,490,200,471,18,79,11,1270,2230,200,1250,44,129,19,3866,4788,79,2297,39,208,29,7442,1955,4,774,3,72,4,2816,436,5,159,3,7,0,612,114,0,35,0,3,3,153,33,3,16,0,0,0,55,23,0,9,0,0,0,37,28,3,19,0,8,4,60,177,143,207,29,64,32,655,10545,2739,6461,345,696,367,21151
505,3,0,170,211,0,93,0,23,0,332,277,309,464,73,106,86,1320,21491,4972,14795,596,1477,733,44051,51,263,759,41,69,432,1615,3,301,39,28,5,4,385,68,1878,292,118,52,12,2412,152,908,514,206,63,17,1846,173,370,434,53,43,10,1076,722,313,729,27,110,7,1913,4568,289,2399,46,240,43,7579,11241,132,5201,28,514,87,17194,5034,19,2112,10,139,26,7341,1801,10,597,0,35,3,2438,829,5,256,0,16,3,1105,374,0,107,3,4,4,498,167,5,59,0,5,0,235,199,3,74,0,12,0,291,322,290,453,61,92,65,1272,25695,4780,14022,623,1383,698,47199
506,4,0,110,197,0,92,0,32,0,320,320,380,535,77,138,103,1556,20947,5793,14387,829,1536,871,44351,67,328,864,51,86,450,1848,12,367,62,50,15,9,519,114,2038,451,186,83,40,2913,210,1019,611,287,133,31,2289,242,402,568,57,58,7,1339,1115,405,942,54,108,16,2639,5270,273,2926,39,285,41,8836,10738,132,4557,39,465,57,15989,4801,26,1736,12,156,17,6750,1190,4,431,5,24,6,1660,383,4,159,0,7,4,562,191,4,67,0,8,3,274,97,4,25,0,14,0,138,133,3,88,0,13,0,240,358,293,544,72,125,75,1476,24927,5314,14042,852,1580,762,47480
507,10,0,122,217,4,101,0,12,3,337,249,330,336,40,110,72,1144,16466,4627,10344,442,1333,621,33829,34,246,625,31,56,339,1334,12,286,37,36,10,8,386,40,1770,254,79,51,19,2217,123,883,365,147,89,15,1614,205,315,414,36,65,6,1043,828,266,779,28,366,21,2281,3576,225,1890,28,241,26,5985,8704,86,3212,9,213,36,12259,3688,13,1335,5,89,17,5146,1195,8,427,0,22,3,1654,485,4,147,0,5,3,646,250,3,75,0,7,0,340,129,0,42,0,0,0,173,223,0,73,0,15,3,317,253,259,347,43,98,53,1048,19739,4359,10019,439,1324,547,36434
509,3,0,12,6,3,21,0,13,0,42,57,148,241,19,271,29,771,3406,2442,4277,501,2086,863,13573,13,147,669,29,707,638,2193,8,172,76,58,104,10,433,90,672,480,157,211,13,1622,195,519,611,120,236,15,1702,266,193,524,29,150,14,1172,589,218,690,43,147,10,1691,1137,104,764,21,115,14,2156,874,17,420,15,75,10,1403,136,8,62,0,9,0,216,18,0,15,0,7,0,43,4,0,3,0,4,0,20,4,0,6,0,9,0,18,6,0,4,0,0,0,9,17,0,22,0,10,0,44,68,124,193,30,244,11,670,3422,2185,4534,499,2022,738,13399
510,28,0,116,792,0,214,0,263,11,1284,369,301,153,73,983,57,1946,2429,3546,1164,1065,8010,597,16818,127,799,114,231,3252,418,4945,15,425,3,65,295,6,814,43,895,31,76,1134,12,2186,124,607,44,55,604,11,1441,99,296,68,13,337,8,815,259,376,95,17,399,7,1158,612,263,118,13,336,10,1352,987,141,184,11,215,16,1547,742,42,141,9,135,4,1064,456,15,87,0,64,0,625,301,11,58,3,62,0,437,197,6,49,0,29,3,291,81,0,27,0,24,0,134,174,5,73,0,94,10,347,315,414,142,46,826,35,1779,4526,4290,1240,542,7811,535,18941
511,13,0,23,36,0,42,0,57,6,144,159,187,197,29,357,40,965,5082,2998,3565,529,2982,666,15828,26,444,320,58,671,420,1939,13,152,38,52,61,5,317,73,763,245,79,257,15,1437,347,562,369,78,299,19,1680,386,229,387,15,203,6,1220,832,272,564,25,284,11,1981,1638,178,797,29,240,8,2892,1265,48,526,4,69,13,1923,392,9,123,3,37,6,579,118,9,30,0,12,0,169,35,3,23,0,7,0,66,13,0,4,0,7,0,21,6,0,6,0,13,0,23,31,3,44,0,38,0,117,111,215,177,16,336,24,887,5280,2885,3652,361,2539,528,15256
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,12,23,4,48,0,7,5,92,101,230,199,28,63,35,665,8418,4901,7694,675,838,467,23000,41,303,346,32,32,269,1017,8,673,49,40,15,12,796,144,1363,357,220,63,26,2170,702,985,729,244,90,33,2791,784,444,721,82,52,16,2101,2131,322,1530,56,156,25,4221,3457,137,2140,48,197,16,5994,2309,44,1113,29,76,6,3569,673,12,277,11,10,4,987,205,4,79,0,9,0,303,58,0,35,0,3,0,97,27,3,13,0,5,0,45,4,0,0,0,0,0,13,20,12,18,0,3,0,54,141,212,194,52,45,35,674,10700,4509,7595,811,757,447,24820
602,0,0,6,20,3,22,0,7,0,57,73,108,147,36,95,29,489,5677,2676,4627,429,883,506,14803,33,189,370,49,179,295,1115,22,332,75,52,38,9,526,232,738,431,148,104,16,1665,1041,540,821,198,133,34,2763,954,251,730,43,84,16,2075,1807,113,942,20,87,12,2986,1784,33,829,20,79,16,2756,603,9,204,9,25,3,851,102,6,40,0,4,0,153,12,3,22,0,3,0,42,3,0,8,0,0,0,13,0,0,4,0,3,0,6,0,0,3,0,0,0,9,7,6,11,0,3,0,25,93,125,159,31,109,18,532,6686,2341,4638,575,852,428,15518
603,0,0,0,3,0,3,0,0,0,9,18,9,56,0,51,3,137,688,164,1171,55,342,175,2601,3,6,168,6,108,141,441,4,27,25,3,7,0,64,20,48,143,13,36,5,275,98,34,235,15,36,8,420,102,19,198,21,22,0,363,223,8,226,4,15,9,476,203,0,163,0,17,4,383,36,0,47,0,8,0,87,6,0,7,3,3,0,14,0,0,6,0,0,0,6,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,6,0,0,0,12,13,4,47,0,31,15,109,713,146,1277,58,283,188,2661
604,0,0,4,11,3,8,0,4,0,27,73,113,117,20,87,30,436,3804,2659,3504,329,868,382,11545,24,146,258,28,242,210,901,18,310,38,43,18,4,431,262,680,380,124,80,29,1551,766,619,635,135,115,28,2297,679,339,682,72,86,13,1872,1526,94,978,11,99,24,2728,889,22,451,7,53,10,1431,197,17,80,3,13,5,315,18,5,8,0,0,0,38,0,3,11,0,0,0,9,3,0,0,0,5,0,13,6,0,4,0,0,0,13,0,0,0,0,0,0,0,3,4,4,0,3,0,16,67,139,104,26,85,21,446,4446,2378,3641,453,806,344,12068
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,7,0,128,65,0,58,0,44,0,164,128,192,153,18,204,30,729,7090,2699,4148,240,2364,318,16857,46,485,192,45,258,196,1213,0,494,11,20,5,6,529,21,542,73,43,35,8,718,50,296,84,35,40,11,511,77,86,137,7,93,0,402,192,152,185,9,765,6,1311,877,110,402,13,336,12,1745,2259,104,967,17,181,21,3552,2571,94,1012,3,135,13,3832,1837,20,545,0,66,7,2461,997,3,253,0,36,5,1294,452,0,95,0,17,3,571,188,10,49,0,9,0,256,223,0,73,0,44,3,341,234,158,160,17,386,33,982,10011,2551,4232,205,2400,313,19719
702,6,0,30,8,0,28,0,42,0,79,65,581,120,130,618,54,1568,1843,4907,1396,1577,4392,696,14808,72,2369,114,670,1674,583,5487,10,741,3,77,268,6,1108,15,759,44,120,315,6,1262,22,400,81,58,291,7,868,52,116,80,66,102,0,412,172,111,106,24,263,3,682,346,59,174,7,106,7,700,660,59,263,6,89,3,1081,479,25,193,4,52,4,762,203,9,70,4,21,0,306,71,4,28,0,15,0,124,35,3,20,0,9,0,67,10,3,3,0,3,0,22,16,0,19,0,40,0,72,64,680,101,151,680,48,1716,2231,5334,1295,1191,3928,672,14658
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,9,0,171,199,3,77,0,37,5,318,213,539,293,62,134,67,1301,17430,9482,10525,601,2024,523,40582,50,560,505,57,73,328,1567,6,1297,22,46,12,7,1386,57,2577,162,94,51,19,2957,149,1270,342,126,52,9,1946,149,529,280,41,84,8,1097,607,610,444,62,489,7,2221,3352,550,1297,113,682,10,6009,9637,576,3423,45,430,41,14152,5756,142,2226,12,199,22,8354,2235,21,720,6,70,7,3057,703,10,293,3,28,0,1043,307,4,125,3,11,0,460,162,0,66,0,10,0,234,228,19,104,3,19,3,376,323,503,320,46,113,45,1355,23727,8660,10334,662,2330,508,46219
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,7,0,0,0,8,0,19,6,12,16,3,57,29,157,78,47,106,18,439,3,21,27,18,71,35,168,0,14,8,0,13,0,31,16,14,35,0,7,0,73,21,31,32,0,0,0,93,10,23,17,0,0,0,44,16,0,5,0,3,0,34,9,5,12,0,12,0,40,9,3,13,0,3,0,28,5,0,4,0,11,0,17,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,5,14,9,24,0,64,99,116,179,31,145,40,611
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
