SA4_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
205,32,170,533,490,442,361,251,114,25,2419,7,9,11,3,11,20,29,24,14,128,6,25,113,157,185,200,156,53,23,914,1003,813,1602,1621,1959,2056,2142,1415,589,13204,1499,3612,10042,10030,11664,12416,10397,4806,1480,65953,0,65,160,118,146,49,18,14,0,580,5,28,78,104,95,41,4,0,0,364,12,44,153,184,105,95,121,83,15,814,0,25,63,81,38,19,5,6,3,235,35,107,332,246,128,51,14,6,0,925,25,331,912,1410,1959,1352,688,290,87,7060,9,169,710,1021,1704,1256,534,223,60,5687,153,850,1469,1235,996,738,357,229,35,6053,73,408,1007,1137,1341,850,222,65,7,5105,20,88,232,227,190,125,79,52,13,1014,207,529,730,709,432,367,146,68,19,3211,0,10,4,8,7,3,3,6,3,55,9,23,66,102,94,73,26,21,3,413,881,423,796,1150,1249,1383,1716,2108,1018,10717,1427,3103,6709,7734,8481,6403,3933,3169,1270,42226
206,66,728,2504,1211,681,352,163,54,26,5786,101,129,78,35,29,44,36,25,8,487,42,278,930,683,517,309,186,49,35,3046,1234,3010,8325,4759,3325,2590,1918,1187,563,26909,2074,16203,65594,37576,25058,17850,11116,4566,1740,181781,11,828,2263,1063,561,303,83,47,13,5175,11,446,1228,577,276,72,11,8,0,2625,19,376,1162,511,249,174,207,146,67,2917,10,306,1003,581,222,115,37,13,3,2286,11,117,448,252,116,39,15,11,0,1007,18,1258,5116,3248,2402,1434,725,348,100,14651,16,387,2696,2722,3210,2150,699,278,100,12270,232,3495,11009,5607,2649,1320,360,334,80,25080,74,1966,8274,4887,3430,2111,606,252,67,21663,91,1881,4929,2398,1035,455,168,92,27,11083,156,957,1761,1083,492,339,104,83,18,4995,42,85,22,11,19,19,7,7,3,220,26,358,1168,721,438,233,94,54,11,3117,1658,3310,5910,3646,2844,2388,2250,2557,1652,26213,2380,15777,46999,27321,17949,11151,5360,4208,2149,133294
207,55,220,727,466,435,265,140,88,29,2415,25,43,40,7,26,21,28,24,8,218,15,106,227,244,262,198,121,83,32,1288,553,726,1418,1120,1280,1053,898,896,541,8479,1014,6630,19689,17577,18784,14617,10226,5968,2430,96930,0,309,783,957,700,354,139,107,21,3374,10,232,739,693,367,112,19,4,0,2177,5,116,461,475,340,197,229,186,49,2052,3,103,255,278,170,66,32,19,7,935,7,52,140,141,101,34,9,11,3,496,21,661,2180,2951,3107,2081,1267,781,262,13319,13,230,1284,2256,3121,2562,1145,535,208,11348,121,1869,5098,4916,3057,1738,768,635,213,18412,32,799,2507,2753,2619,1760,640,343,92,11540,59,581,1045,857,603,344,193,144,71,3898,114,456,701,813,448,464,171,122,40,3329,10,38,14,22,15,13,16,14,3,141,11,171,377,448,358,243,105,70,22,1805,1038,718,1099,1330,1347,1316,1454,2287,1722,12317,1443,6348,16693,18877,16359,11293,6177,5250,2702,85150
208,52,238,886,673,511,299,192,110,31,3007,19,26,27,13,12,20,17,22,4,158,9,84,248,373,357,230,151,64,48,1565,586,743,1720,1696,1729,1373,1151,1015,680,10700,1045,5991,20644,22676,21948,16593,10711,5390,2538,107528,7,289,900,892,622,254,102,57,24,3138,4,193,716,604,354,95,19,3,0,1988,7,107,496,525,390,298,294,215,87,2409,0,77,242,279,183,82,20,18,9,907,3,52,209,135,89,31,16,7,3,552,17,541,2280,3171,2812,1702,1024,648,226,12422,7,196,1640,2722,3432,2285,933,426,159,11798,96,1613,5245,5113,2989,1693,678,690,254,18382,46,778,2913,2974,2547,1480,521,280,74,11621,41,548,1220,1072,682,325,160,151,66,4267,106,422,975,1109,612,527,193,168,67,4180,11,17,9,11,17,21,12,11,4,121,6,141,416,490,379,177,78,62,15,1757,1184,877,1612,1911,1848,1764,1911,3393,2255,16753,1536,5853,18866,21006,16952,10742,5966,6132,3242,90301
209,67,356,1431,922,685,386,207,122,39,4209,27,43,57,43,35,40,29,27,17,319,14,95,447,465,389,246,147,58,26,1892,1079,1180,2819,2430,2189,1845,1632,1206,580,14964,1993,8122,28654,26086,21112,16360,10354,4650,1591,118925,3,289,831,683,416,177,45,31,5,2473,9,138,556,375,193,48,5,0,0,1331,5,76,448,449,321,234,204,125,29,1896,5,77,203,159,81,35,3,6,4,569,15,83,242,167,115,27,7,3,0,671,42,740,2387,2577,2402,1254,529,232,92,10267,12,312,1676,2132,2560,1511,442,174,77,8895,193,1757,4314,3592,2264,1111,397,296,73,13988,85,1037,2927,2457,1996,1015,294,91,25,9917,50,427,955,670,387,187,77,46,17,2799,235,851,1427,1300,649,415,128,54,10,5088,12,22,23,20,24,10,12,7,4,130,8,118,350,316,236,105,48,20,8,1200,1546,999,1773,2282,2220,2054,1879,2419,1114,16277,2221,6925,18118,17180,13867,8176,4070,3495,1445,75494
210,41,226,1032,669,514,263,193,93,29,3054,18,24,40,24,32,29,35,25,9,244,13,66,291,304,267,170,85,53,17,1264,941,1030,2233,1962,1800,1411,1309,958,453,12098,1653,6092,19701,17166,14443,10549,6592,3372,1184,80750,3,130,451,346,203,62,12,6,3,1216,12,95,363,246,123,37,7,3,0,888,13,82,286,340,199,153,158,99,18,1343,3,37,115,87,33,21,9,3,0,314,13,58,138,116,51,17,7,5,6,402,18,378,1229,1370,1206,614,304,138,28,5285,9,203,1080,1397,1416,751,281,112,27,5268,199,1238,3040,2368,1423,729,273,191,33,9494,70,608,1729,1408,1049,463,98,35,9,5480,26,262,467,309,140,61,45,22,3,1341,173,576,925,899,463,311,100,36,8,3493,9,10,12,23,21,10,6,3,0,98,7,67,205,176,113,58,16,19,5,673,1291,782,1464,1962,1639,1618,1754,1690,646,12851,1855,4529,11496,11058,8075,4911,3066,2363,782,48132
211,65,287,929,886,757,492,281,138,32,3867,13,21,23,25,25,25,32,24,8,192,10,65,284,374,382,302,210,83,33,1749,897,844,1759,1844,1974,1749,1522,1184,674,12442,1776,7478,23806,24982,24290,20269,13806,6735,2204,125353,3,275,858,723,463,234,64,29,10,2646,8,118,491,468,324,99,21,5,0,1536,9,103,439,533,355,289,266,167,60,2218,0,84,177,173,118,45,4,7,0,615,26,158,364,283,156,51,24,18,3,1078,37,910,2647,3371,3499,2120,985,419,132,14120,7,330,1888,2440,3444,2485,888,332,92,11907,219,1950,5129,4419,3284,1965,766,480,121,18333,107,1136,3082,2834,2609,1573,418,164,45,11970,48,530,1003,723,496,293,104,85,24,3318,301,938,1560,1491,957,741,222,118,19,6354,11,3,10,3,11,14,7,10,7,86,3,103,359,338,281,133,73,39,8,1340,1673,879,1438,2197,2070,2182,2076,2616,1604,16738,2463,7512,19426,19992,18074,12240,5924,4483,2119,92247
212,80,626,2421,1427,1040,590,305,155,31,6666,70,86,88,59,61,57,50,52,10,527,23,168,562,593,509,370,185,125,44,2592,1819,2081,4143,3628,3344,2778,2320,1842,899,22861,3470,13909,41928,37144,30654,22582,14479,7660,2500,174321,20,466,1199,845,565,225,75,31,8,3420,13,342,1135,734,349,81,12,7,0,2678,21,204,742,866,655,384,342,180,40,3444,11,79,228,182,92,48,10,4,3,655,18,127,295,220,134,57,22,4,3,876,54,894,2648,2881,2807,1773,900,380,96,12431,13,381,1986,2499,2737,1883,844,324,109,10783,406,3131,7221,5461,3591,1865,770,446,99,22988,143,1415,3523,3028,2488,1243,360,138,21,12348,56,562,976,668,390,225,125,69,24,3091,359,1094,1930,1625,1002,721,219,140,22,7111,29,29,28,35,33,22,21,10,0,199,7,180,451,448,309,174,64,37,7,1682,2345,1723,3085,3721,3346,3065,2944,3312,1646,25197,3491,10618,25439,23215,18506,11762,6715,5080,2080,106905
213,103,605,2792,1598,941,478,261,114,29,6929,38,56,96,62,47,66,69,58,4,498,19,154,671,703,508,361,194,59,29,2689,1798,2381,5749,4759,3736,2957,2353,1484,625,25846,3195,12729,45435,40840,27604,19628,11048,4464,1422,166377,10,274,1081,698,288,84,30,5,4,2468,27,229,918,565,211,63,15,3,0,2021,19,134,750,570,419,267,183,97,37,2484,3,97,243,186,95,19,10,9,0,666,13,109,285,163,93,15,7,3,0,685,38,714,2544,2405,1908,863,300,164,55,9000,10,364,1924,2078,1869,1001,316,136,32,7739,261,2610,7123,4655,2493,988,300,183,39,18658,134,1228,3630,2768,2029,838,152,47,12,10829,40,471,1133,711,322,125,40,24,10,2869,268,1104,2064,1456,776,400,112,56,13,6253,11,19,41,27,37,26,12,9,3,184,16,139,460,360,226,106,28,23,6,1367,2267,1588,3262,3679,3245,2704,2309,2563,1087,22702,3115,9086,25439,20320,14011,7497,3823,3324,1305,87925
214,41,186,555,569,559,404,242,101,24,2681,12,16,16,10,14,17,19,31,12,151,12,32,115,162,192,167,114,67,31,888,717,625,1233,1354,1552,1426,1432,1186,597,10130,1308,3911,11247,12735,13234,11840,9646,5356,1860,71135,4,76,222,180,144,91,31,29,13,779,11,43,110,154,108,62,14,6,0,507,7,53,159,203,123,135,152,108,38,979,0,28,84,102,60,32,16,3,3,328,4,79,211,192,89,39,14,11,0,632,28,373,1261,1789,1803,1230,765,366,79,7687,6,168,874,1163,1649,1333,597,218,54,6059,130,742,1977,1833,1412,1090,594,396,84,8263,82,545,1289,1342,1206,833,311,103,18,5720,24,177,398,332,245,186,102,76,18,1552,186,589,991,872,554,526,191,94,31,4039,7,6,3,11,12,11,5,3,3,54,8,47,124,154,137,91,52,28,9,640,1009,568,1123,1629,1563,1591,1872,2457,1436,13253,1512,3488,8832,9957,9110,7241,4708,3891,1775,50511
215,20,102,279,253,252,200,104,50,12,1281,6,9,15,7,19,8,12,15,5,104,3,19,59,67,62,78,50,20,15,365,588,473,1108,1011,1207,1275,1183,868,396,8112,871,2087,5581,5165,5779,5893,4097,2012,706,32199,0,28,116,70,81,21,6,3,3,319,9,15,31,54,59,21,3,3,0,191,3,21,76,87,59,39,30,31,10,364,5,3,24,19,6,3,0,0,0,69,18,60,215,143,74,36,7,4,0,560,21,216,637,1095,1283,759,403,216,63,4681,3,159,578,604,853,689,285,166,38,3374,102,470,995,739,529,235,80,79,17,3250,21,192,583,577,670,356,74,25,4,2505,13,47,129,102,60,39,21,25,8,449,97,267,555,379,283,178,77,28,3,1870,11,6,3,3,3,3,0,5,3,42,3,12,61,45,35,26,10,3,9,203,548,237,495,703,648,747,1097,1408,594,6474,846,1738,4493,4630,4629,3156,2091,2008,753,24347
216,15,138,269,223,208,188,133,47,8,1228,7,5,5,3,15,10,16,11,6,79,5,12,48,74,66,50,49,17,10,332,514,371,786,804,952,962,967,747,296,6402,753,1793,4743,4671,5057,4836,3605,1873,634,27960,0,28,108,88,55,17,4,3,0,300,4,7,22,33,32,8,3,0,0,107,0,21,87,78,45,40,32,19,4,335,0,8,32,27,13,4,0,0,0,82,19,57,158,93,53,22,14,0,0,414,6,192,585,814,917,495,295,141,40,3486,7,108,434,538,657,478,199,115,32,2564,50,333,804,626,437,214,99,68,21,2658,44,195,528,509,474,304,77,8,4,2145,9,52,95,72,49,30,13,14,4,333,78,266,427,363,239,161,54,29,4,1618,3,5,3,7,0,0,0,0,3,19,0,13,43,44,35,18,5,5,0,176,431,189,378,601,542,590,819,962,441,4951,651,1465,3697,3892,3554,2393,1601,1381,566,19196
217,26,103,261,254,216,165,106,32,8,1179,5,6,9,6,9,10,12,10,4,72,0,15,47,86,83,85,43,16,9,381,450,333,565,604,857,874,864,601,273,5424,724,1770,4263,4623,5113,5040,3608,1628,590,27360,0,22,104,56,62,26,7,5,0,295,3,15,32,28,23,19,0,0,0,118,9,22,60,90,42,34,15,21,11,295,3,6,22,37,11,4,7,0,0,93,23,87,210,162,98,35,15,8,3,646,15,210,535,976,1183,666,369,191,55,4202,4,78,354,572,807,610,248,122,25,2826,65,359,789,607,452,233,86,74,21,2680,22,164,499,526,563,335,94,32,3,2251,7,54,141,105,105,51,29,15,3,512,115,270,472,327,205,141,61,22,6,1613,3,3,3,3,3,3,0,0,0,23,3,19,37,56,37,28,10,13,0,207,422,168,333,488,536,589,872,1083,491,4987,697,1485,3599,4041,4128,2780,1816,1572,628,20735
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,5,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
299,0,12,19,20,18,9,0,0,0,73,0,0,0,0,0,0,0,0,0,3,0,3,6,10,6,3,0,0,0,35,43,126,314,350,244,145,70,16,3,1329,58,236,769,620,444,313,166,39,3,2654,0,12,28,10,3,0,0,0,0,54,0,0,11,7,0,0,0,0,0,18,3,3,27,9,3,5,4,0,0,54,0,0,6,3,0,0,0,0,0,14,0,7,13,0,4,0,0,0,0,32,0,23,58,25,20,18,3,3,0,150,0,3,32,27,22,24,3,6,0,111,4,36,110,51,23,25,8,0,0,250,0,30,59,35,27,18,0,0,0,179,0,23,43,12,8,0,0,0,0,88,8,36,38,8,3,4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,16,27,44,80,45,29,34,31,27,16,339,50,225,514,232,150,132,55,35,23,1398
301,94,163,346,450,345,240,174,65,15,1894,17,18,11,4,6,18,15,9,8,99,3,24,109,170,159,130,94,31,17,735,376,341,733,912,990,935,748,571,343,5951,1196,3047,8517,10697,11058,9478,6539,3015,1053,54599,3,59,157,188,128,61,28,5,3,633,12,25,98,109,71,39,5,0,0,357,8,29,116,171,139,99,93,49,17,719,3,35,55,81,52,22,5,3,0,259,5,34,111,85,70,30,5,3,0,345,24,208,737,1318,1297,813,389,216,73,5082,8,148,680,1028,1218,696,285,148,48,4260,220,763,1848,1901,1469,767,295,168,53,7477,80,432,1018,987,942,543,130,61,12,4200,48,171,284,270,162,97,81,28,17,1148,163,404,757,725,439,267,78,39,16,2882,3,7,13,11,14,7,7,3,3,62,11,25,92,117,90,43,20,9,0,412,634,336,639,981,940,882,847,1150,627,7036,1219,2679,6598,7960,7037,4370,2265,1880,869,34874
302,49,189,593,428,346,172,124,48,16,1962,14,14,26,11,11,13,10,17,7,133,4,43,154,158,136,97,68,26,16,705,342,517,1128,970,863,656,525,461,361,5824,970,3551,12223,11496,9471,7009,4460,2514,1011,52710,0,102,253,199,143,50,18,14,0,773,4,45,149,127,84,23,7,0,0,435,3,38,156,139,106,59,86,49,24,665,0,24,84,47,31,9,4,0,0,212,4,35,109,70,30,10,3,0,0,251,29,307,1095,1269,1168,720,366,228,63,5243,3,193,854,1057,1028,704,324,187,88,4428,193,947,2358,1872,1249,584,229,163,36,7621,70,469,1276,919,780,427,152,58,14,4169,12,182,404,256,163,60,60,38,17,1204,92,345,682,457,287,190,52,33,9,2152,3,3,4,9,5,4,7,7,0,46,3,42,114,102,83,47,15,15,3,424,561,355,660,812,812,734,887,1481,1114,7422,979,3096,8197,7338,5958,3623,2208,2279,1372,35045
303,93,323,1028,639,404,260,136,53,18,2960,24,51,53,22,30,22,32,22,7,267,18,76,291,277,227,162,86,49,28,1197,675,994,2181,1519,1322,1037,826,645,388,9592,1652,7602,23708,19349,15038,11076,6786,3383,1221,89814,7,300,612,493,313,133,44,22,0,1913,17,141,476,314,138,31,11,0,0,1130,14,111,347,277,242,146,131,80,30,1369,5,106,229,143,76,26,11,3,0,596,14,52,171,131,49,20,7,3,0,441,37,625,2056,2131,1935,1034,563,302,74,8744,14,357,1680,1976,1958,1200,464,186,67,7903,327,2130,4678,3313,2147,965,304,221,56,14139,94,932,2517,1822,1514,801,201,74,21,7972,59,502,940,611,317,165,62,41,16,2721,179,532,939,781,426,291,91,58,15,3299,25,30,14,21,21,18,10,0,3,138,16,95,222,196,174,91,30,22,10,852,891,860,1372,1337,1196,1149,1145,1607,922,10482,1684,6755,16255,13526,10494,6063,3081,2624,1221,61706
304,56,119,228,234,183,82,56,23,5,986,27,23,12,3,3,5,8,6,9,101,15,51,100,145,128,88,64,34,15,636,300,433,622,632,605,473,366,280,228,3942,888,3751,8850,10086,9547,7247,5211,2311,863,48753,7,369,584,488,321,203,72,37,3,2085,9,69,197,219,128,28,0,0,0,657,5,84,210,178,133,57,37,38,12,763,0,58,146,120,81,29,11,12,0,455,3,61,149,79,59,25,12,4,0,379,33,381,1159,1519,1596,1016,457,212,77,6444,3,206,812,1183,1700,1206,448,189,61,5801,141,1023,2076,1881,1382,666,250,167,54,7638,46,599,1423,1232,1207,845,276,117,21,5769,24,364,477,420,253,131,73,54,18,1818,98,258,430,387,224,169,49,31,10,1649,10,25,12,8,10,8,5,3,0,68,3,80,132,161,105,86,32,31,9,642,548,513,554,615,618,501,468,801,789,5399,933,4091,8346,8486,7811,4969,2197,1683,1058,39579
305,76,326,893,467,290,144,69,30,6,2302,38,52,40,10,14,11,10,10,0,189,8,55,213,214,173,117,69,29,16,885,434,1185,2948,1843,1640,1161,749,414,191,10571,1036,6918,23880,16066,13234,8964,4957,1982,605,77637,9,370,769,422,232,120,38,15,11,1981,12,139,329,230,132,26,5,0,0,875,5,151,431,196,79,58,47,40,21,1033,0,151,307,244,103,41,12,6,3,864,9,72,242,98,50,21,7,3,0,505,22,618,2125,1923,1547,826,371,221,75,7726,12,279,1225,1303,1456,1021,340,163,70,5863,223,1870,4347,2612,1476,711,202,137,45,11629,59,1008,2936,1725,1336,819,208,92,14,8196,59,874,1455,820,376,179,68,45,17,3895,97,476,809,507,294,187,44,32,21,2463,11,26,8,0,8,10,11,5,0,77,7,114,282,189,170,89,35,21,5,912,764,1571,2197,1455,1236,994,714,1052,652,10638,1290,7709,17457,11733,8505,5104,2089,1828,936,56639
306,59,248,758,692,586,374,211,69,8,3016,17,9,9,7,15,18,21,21,4,135,8,31,108,128,196,140,67,28,10,711,970,857,1907,1791,2082,1882,1500,857,281,12123,1530,3301,10136,10803,11642,10587,7053,2958,713,58716,0,48,233,180,146,73,16,5,0,713,10,16,76,79,55,7,8,0,0,249,12,34,142,168,146,95,56,40,8,701,8,23,68,63,43,11,7,4,0,220,15,62,212,151,88,32,7,3,0,571,23,196,842,1252,1334,799,361,179,53,5047,7,178,829,1168,1255,685,305,99,28,4553,201,827,1927,1744,1163,648,175,74,13,6776,46,357,1052,959,884,472,115,38,12,3934,19,116,297,247,179,94,35,29,8,1025,132,388,896,809,366,248,60,17,8,2924,3,5,12,6,5,8,5,4,0,47,6,19,67,101,77,48,23,6,3,344,968,693,1535,1656,1482,1255,1050,1003,503,10141,1448,2964,8182,8598,7221,4484,2225,1494,633,37249
307,50,118,240,193,170,141,100,24,4,1046,5,6,11,7,0,13,23,16,3,90,11,16,49,73,77,59,50,14,3,353,574,362,867,837,1023,983,952,592,233,6420,973,1754,4687,4646,4800,4416,3244,1511,404,26427,0,7,50,47,52,23,16,3,0,193,4,7,23,31,22,18,0,0,0,108,10,17,43,63,61,33,19,6,3,262,0,8,14,11,6,3,3,0,0,48,39,121,201,106,69,27,13,3,0,582,14,114,413,694,701,521,274,108,35,2867,3,146,576,656,636,425,176,68,21,2708,105,370,794,624,444,225,89,38,15,2704,40,169,377,406,362,263,62,12,3,1696,6,32,71,74,57,34,31,12,6,316,92,158,291,261,160,103,29,8,0,1101,0,0,0,10,3,3,0,0,0,18,0,6,32,37,33,12,13,7,3,141,356,206,385,494,547,530,656,694,357,4218,664,1355,3271,3516,3158,2233,1371,960,441,16967
308,53,165,398,399,332,217,143,56,15,1784,21,11,16,18,19,12,21,16,8,136,24,25,109,162,156,115,61,20,4,674,807,823,1883,1932,2039,1621,1007,663,298,11072,1446,3563,10508,10510,10418,8573,4635,2038,593,52287,3,61,163,120,101,35,11,8,0,501,12,34,58,69,50,16,3,0,0,249,12,58,199,129,88,55,30,19,11,595,0,11,28,34,7,3,3,0,0,95,44,94,216,88,66,11,4,0,0,520,12,217,620,1025,1113,600,261,114,29,3994,4,292,1058,1057,1011,514,219,73,20,4253,248,874,1457,1167,888,385,141,63,9,5230,51,260,782,660,636,295,68,33,7,2782,12,57,150,103,83,43,24,10,5,490,128,330,616,545,238,154,31,20,3,2061,3,3,9,10,7,11,10,3,0,52,3,8,68,57,58,40,15,11,0,267,813,438,874,1107,1030,862,971,997,558,7646,1343,2737,6291,6169,5384,3026,1784,1347,649,28732
309,237,571,1543,1550,1326,787,567,232,46,6858,25,58,38,34,41,48,44,37,20,335,43,71,268,359,372,276,208,114,44,1754,1631,1773,3784,3467,3346,2966,2651,1727,993,22339,3736,9335,26922,27780,25937,21103,16606,7955,2647,142013,3,203,356,283,223,129,46,23,3,1267,19,71,271,238,168,61,22,3,0,850,14,91,271,336,302,237,212,142,55,1662,11,81,183,179,125,57,22,6,3,666,18,66,197,147,104,42,12,5,0,592,52,573,2078,2552,2836,1739,891,436,102,11263,19,364,1806,2134,2366,1578,660,290,62,9278,499,2426,5021,4170,3354,2187,941,545,111,19250,164,1171,2899,2275,1827,1126,344,113,26,9958,65,478,945,670,420,279,165,74,21,3113,367,1086,2316,1943,1254,1003,304,171,42,8487,12,20,23,18,28,20,19,20,3,162,14,89,165,217,194,122,56,40,3,900,1778,1626,2858,3015,2918,2936,2835,3535,1813,23321,3033,8335,19397,18166,16117,11528,6542,5407,2252,90776
