SA4_CODE_2016,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_T_M,C16_15_19_T_F,C16_15_19_T_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_T_M,C16_20_24_T_F,C16_20_24_T_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_T_M,C16_25_29_T_F,C16_25_29_T_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_T_M,C16_30_34_T_F,C16_30_34_T_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_T_M,C16_35_39_T_F,C16_35_39_T_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_T_M,C16_40_44_T_F,C16_40_44_T_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Sep_M,C16_45_49_Sep_F,C16_45_49_Div_M,C16_45_49_Div_F,C16_45_49_Wid_M,C16_45_49_Wid_F,C16_45_49_Nvr_marrd_M,C16_45_49_Nvr_marrd_F,C16_45_49_T_M,C16_45_49_T_F,C16_45_49_T_P,C16_50_54_Married_M,C16_50_54_Married_F,C16_50_54_Sep_M,C16_50_54_Sep_F,C16_50_54_Div_M,C16_50_54_Div_F,C16_50_54_Wid_M,C16_50_54_Wid_F,C16_50_54_Nvr_marrd_M,C16_50_54_Nvr_marrd_F,C16_50_54_T_M,C16_50_54_T_F,C16_50_54_T_P,C16_55_59_Married_M,C16_55_59_Married_F,C16_55_59_Sep_M,C16_55_59_Sep_F,C16_55_59_Div_M,C16_55_59_Div_F,C16_55_59_Wid_M,C16_55_59_Wid_F,C16_55_59_Nvr_marrd_M,C16_55_59_Nvr_marrd_F,C16_55_59_T_M,C16_55_59_T_F,C16_55_59_T_P,C16_60_64_Married_M,C16_60_64_Married_F,C16_60_64_Sep_M,C16_60_64_Sep_F,C16_60_64_Div_M,C16_60_64_Div_F,C16_60_64_Wid_M,C16_60_64_Wid_F,C16_60_64_Nvr_marrd_M,C16_60_64_Nvr_marrd_F,C16_60_64_T_M,C16_60_64_T_F,C16_60_64_T_P,C16_65_69_Married_M,C16_65_69_Married_F,C16_65_69_Sep_M,C16_65_69_Sep_F,C16_65_69_Div_M,C16_65_69_Div_F,C16_65_69_Wid_M,C16_65_69_Wid_F,C16_65_69_Nvr_marrd_M,C16_65_69_Nvr_marrd_F,C16_65_69_T_M,C16_65_69_T_F,C16_65_69_T_P,C16_70_74_Married_M,C16_70_74_Married_F,C16_70_74_Sep_M,C16_70_74_Sep_F,C16_70_74_Div_M,C16_70_74_Div_F,C16_70_74_Wid_M,C16_70_74_Wid_F,C16_70_74_Nvr_marrd_M,C16_70_74_Nvr_marrd_F,C16_70_74_T_M,C16_70_74_T_F,C16_70_74_T_P,C16_75_79_Married_M,C16_75_79_Married_F,C16_75_79_Sep_M,C16_75_79_Sep_F,C16_75_79_Div_M,C16_75_79_Div_F,C16_75_79_Wid_M,C16_75_79_Wid_F,C16_75_79_Nvr_marrd_M,C16_75_79_Nvr_marrd_F,C16_75_79_T_M,C16_75_79_T_F,C16_75_79_T_P,C16_80_84_Married_M,C16_80_84_Married_F,C16_80_84_Sep_M,C16_80_84_Sep_F,C16_80_84_Div_M,C16_80_84_Div_F,C16_80_84_Wid_M,C16_80_84_Wid_F,C16_80_84_Nvr_marrd_M,C16_80_84_Nvr_marrd_F,C16_80_84_T_M,C16_80_84_T_F,C16_80_84_T_P,C16_85o_Married_M,C16_85o_Married_F
203,2026,3974,6002,50644,50746,2839,3491,7045,10016,2750,10402,34380,30810,97660,105466,203124,16,25,3,0,11,0,0,7,8725,8326,8752,8363,17118,209,362,11,25,5,8,4,5,8743,8074,8977,8475,17452,1618,2399,73,130,40,78,8,8,6516,5825,8257,8446,16701,4203,4856,165,277,150,268,13,33,3856,3562,8391,8999,17390,5031,5224,250,382,329,494,18,40,2630,2503,8260,8648,16910,5556,5824,467,579,606,892,21,91,2384,2207,9040,9590,18633,5485,5649,464,623,893,1383,33,148,1996,1692,8870,9496,18369,5382,5582,483,594,1186,1799,73,223,1493,1286,8614,9479,18094,5596,5687,422,529,1315,1857,114,392,1080,934,8526,9405,17927,5704,5670,345,391,1263,1625,181,618,764,625,8258,8920,17180,5706,5468,327,291,955,1465,303,973,460,370,7752,8564,16314,4390,3785,137,154,670,948,370,1249,273,234,5841,6371,12212,3127,2480,93,80,340,476,430,1648,153,151,4140,4837,8973,1993,1471,58,40,160,240,525,1882,88,86,2817,3707,6525,1511,814
204,1253,2351,3602,32625,32683,2150,2305,5538,6552,1931,6719,21104,17413,63342,65667,129017,9,14,0,0,4,4,4,3,5360,4884,5382,4909,10287,119,224,10,25,4,0,0,5,4451,3660,4583,3914,8501,857,1280,53,77,32,52,0,6,3211,2798,4150,4219,8368,1892,2336,109,178,117,151,4,10,2042,1919,4162,4594,8755,2421,2676,176,251,195,306,15,28,1408,1472,4222,4729,8951,2889,3056,225,329,361,563,13,53,1505,1331,4994,5333,10329,3133,3344,331,395,641,958,29,86,1269,1034,5393,5820,11220,3509,3730,350,367,883,1102,47,160,1132,854,5928,6217,12147,3844,4074,349,369,1017,1225,99,273,911,665,6212,6607,12815,4055,4036,332,268,989,1137,186,428,657,386,6214,6251,12465,4083,3833,268,202,953,965,252,646,427,254,5986,5901,11885,3116,2691,178,126,587,575,288,919,272,170,4444,4477,8928,2193,1625,91,58,305,332,306,1084,138,116,3036,3217,6252,1315,871,37,17,144,155,351,1243,98,67,1951,2361,4313,961,478
205,2007,3733,5734,52426,52398,3297,3667,8705,10434,3206,11364,33783,28572,101414,106428,207844,15,14,3,0,7,3,3,3,8009,7373,8033,7394,15423,221,357,21,59,0,12,0,4,6666,6206,6900,6639,13540,1516,2194,98,179,45,60,8,12,5100,4646,6767,7086,13852,3272,3815,193,366,158,238,5,14,3419,3090,7045,7522,14565,3657,3993,313,418,309,464,21,55,2475,2214,6771,7149,13921,4121,4510,382,519,523,858,31,65,2339,2073,7401,8022,15420,4704,5057,494,641,1013,1395,56,138,2094,1695,8356,8932,17293,5263,5685,523,584,1342,1755,77,288,1790,1326,8990,9638,18625,5933,6411,484,529,1614,1943,168,490,1458,1074,9664,10443,20106,6396,6500,479,476,1684,1987,242,761,1020,634,9820,10355,20178,6953,6586,481,349,1552,1646,378,1133,701,386,10070,10098,20172,5498,4721,293,195,930,1009,455,1465,385,189,7553,7574,15125,3854,2847,141,74,542,501,512,1965,248,148,5296,5549,10844,2263,1492,75,56,270,269,584,2041,144,71,3343,3937,7280,1528,773
206,2785,5085,7872,74334,74204,4702,5211,14114,18409,3301,13695,118339,114899,214791,226423,441209,52,63,5,15,7,14,7,20,12745,14644,12815,14754,27570,593,1189,31,78,31,60,30,31,29246,34533,29922,35890,65808,4849,7209,169,347,208,364,24,30,35594,36691,40847,44636,85484,12074,13092,432,618,678,1177,35,56,23648,22543,36864,37488,74350,11214,10827,544,646,1036,1526,38,79,12663,11812,25496,24898,50392,9401,9467,677,697,1403,1922,59,130,8106,7759,19644,19981,39620,8744,8910,713,797,1768,2444,62,219,6309,5789,17592,18159,35749,7651,7619,702,716,2039,2754,95,273,4736,4012,15215,15379,30598,6857,6826,643,678,2266,2933,144,528,3473,3317,13388,14292,27679,6042,5953,508,506,1959,2643,215,808,2303,2253,11031,12170,23194,5621,5198,426,385,1661,2371,319,1202,1640,1377,9673,10523,20196,4216,3528,230,222,1100,1411,338,1500,1023,746,6903,7410,14312,3252,2596,156,171,616,832,420,2196,637,475,5093,6264,11357,2333,1507,101,55,320,484,521,2551,400,319,3687,4916,8605,1898,924
207,3198,6433,9630,73163,74492,2207,2926,5939,10679,3114,13810,49880,46738,134304,148652,282958,29,27,4,4,3,3,4,4,12183,12044,12230,12087,24314,256,431,17,28,16,13,4,7,14469,13327,14761,13803,28564,2306,3314,49,103,77,112,6,11,10484,9334,12917,12880,25796,5573,6548,122,212,196,312,9,14,5116,4412,11017,11501,22516,6877,7970,193,246,316,429,20,37,2726,2520,10124,11203,21334,8113,9198,266,386,456,809,25,73,2004,2047,10861,12513,23375,8869,10050,359,502,728,1292,40,99,1850,1795,11848,13736,25579,8729,9030,359,492,908,1604,67,182,1472,1381,11529,12684,24215,7912,8022,322,383,922,1665,124,340,1110,1081,10391,11495,21893,6817,6738,226,315,794,1468,153,555,803,889,8794,9962,18754,6253,6151,185,258,642,1372,216,957,564,646,7864,9378,17240,5196,4762,136,145,472,978,307,1398,364,489,6472,7766,14240,4320,3571,99,109,343,557,397,2027,239,384,5404,6642,12046,3179,2017,64,66,169,385,542,2518,150,271,4113,5259,9374,2431,1289
208,3854,7626,11480,77991,78375,3109,4054,9156,14690,3637,15573,53094,48929,146980,161622,308608,20,30,0,3,11,3,4,3,11756,11263,11790,11304,23090,196,478,5,18,10,8,9,3,12529,12113,12743,12623,25368,2230,3487,57,96,56,105,4,9,10047,9495,12389,13189,25575,6525,7888,146,229,226,399,11,23,5856,5340,12770,13884,26653,8629,9302,274,369,421,712,24,56,3752,3511,13097,13947,27040,10020,10680,382,570,706,1251,30,74,3152,3180,14291,15758,30045,10325,11045,514,776,1101,1820,59,145,2721,2701,14721,16491,31209,9284,9129,505,657,1283,2124,86,247,2087,1981,13247,14140,27385,8204,8021,476,551,1499,2331,141,448,1624,1538,11944,12898,24835,7182,6666,357,440,1365,2179,181,669,1246,1186,10326,11130,21458,6453,6066,335,351,1190,2046,271,1125,840,772,9092,10361,19454,4879,4334,210,205,797,1386,321,1451,503,491,6713,7874,14591,3740,2923,135,129,449,839,459,2128,324,361,5109,6374,11490,2612,1967,72,78,315,500,547,2539,195,278,3745,5357,9104,2507,1296
209,2551,4728,7280,90460,90672,4203,5576,9577,14495,3743,14540,63881,55998,171874,181277,353152,52,62,4,7,7,4,10,0,14939,14093,15007,14170,29178,433,1271,12,51,20,26,4,14,16644,15381,17111,16738,33852,4362,6762,155,265,118,225,17,25,13695,11226,18342,18498,36841,10822,12423,336,555,361,606,11,30,7888,6544,19422,20154,39582,11731,12056,483,731,657,968,24,55,4974,4638,17865,18447,36313,11568,11572,676,866,1087,1541,31,141,4079,3892,17435,18017,35452,11147,11054,775,1022,1431,2353,70,188,3275,2955,16698,17575,34278,9963,10067,737,921,1687,2692,110,376,2477,2178,14980,16226,31207,9576,9545,657,766,1782,2638,186,625,1778,1495,13975,15070,29048,8654,8385,511,567,1437,2183,282,1027,1054,884,11937,13050,24985,7948,7337,394,392,1131,1711,372,1548,686,532,10531,11524,22050,5984,5046,249,243,665,1046,470,1793,396,305,7762,8430,16189,4382,3346,134,120,377,591,576,2372,181,199,5649,6626,12274,3005,1878,68,67,193,283,679,2775,118,125,4065,5129,9196,1907,938
210,1784,3041,4827,65837,65856,3441,4607,7337,10222,2706,11195,44239,37281,123553,129161,252714,32,100,3,9,4,8,0,3,11838,11121,11887,11237,23121,466,1434,24,73,13,41,12,6,12233,10116,12753,11668,24425,3737,5705,160,281,116,235,13,16,9588,7154,13615,13381,26996,8180,9150,346,536,306,459,19,33,5172,4014,14015,14189,28210,8828,8779,379,593,459,743,11,45,3326,2878,13000,13040,26038,8317,8315,509,754,775,1239,29,81,2553,2302,12178,12685,24868,8027,8141,621,843,1223,1765,60,179,2279,1901,12204,12831,25035,7760,7458,555,705,1319,1921,103,349,1665,1394,11405,11824,23222,6766,6458,480,586,1331,1775,123,513,1146,974,9836,10319,20158,5800,5571,377,436,1057,1464,190,774,725,551,8151,8801,16946,5306,5062,317,308,813,1160,245,1208,445,328,7130,8067,15197,4216,3523,181,180,484,658,319,1487,266,199,5472,6053,11522,3317,2469,131,97,268,358,406,1946,142,108,4258,4980,9240,2179,1395,57,44,121,206,527,2247,117,68,3004,3961,6964,1492,692
211,2878,5839,8718,101039,101485,4637,6003,12303,19144,4065,15967,65893,57527,187941,200136,388076,41,33,0,6,5,8,8,4,16328,15385,16382,15434,31809,295,596,25,37,6,23,7,11,15606,14244,15936,14911,30848,3216,4889,119,221,85,161,13,14,11746,10060,15174,15351,30526,8503,10394,282,397,304,501,13,33,6768,5711,15871,17031,32903,10603,11334,394,588,521,812,13,44,4567,3903,16102,16683,32784,11369,11961,561,887,1032,1670,45,109,3815,3546,16828,18172,34991,11520,12110,800,1073,1531,2569,80,212,3424,2855,17355,18823,36184,11445,11861,783,918,2018,3049,127,390,2477,1891,16853,18103,34954,11438,11188,604,778,2032,3038,182,621,1756,1379,16018,16996,33012,10237,10046,492,606,1850,2901,304,998,1060,892,13936,15444,29378,9577,8887,404,459,1505,2502,451,1487,614,506,12553,13843,26392,7249,6220,244,263,940,1630,486,1997,341,329,9252,10440,19690,4997,3823,165,122,574,926,582,2521,216,200,6535,7584,14119,3103,2077,74,68,278,500,705,2786,106,121,4267,5549,9816,2165,1144
212,3534,6609,10142,138200,137995,6346,8137,15303,22315,5309,21506,95121,76811,260274,266761,527040,85,158,7,10,13,8,8,19,25866,23928,25975,24123,50095,1270,2854,57,118,23,66,16,28,29386,24669,30759,27727,58490,8002,11961,295,515,218,421,23,38,19918,15185,28456,28117,56574,17741,20274,593,805,620,1019,33,89,10726,7909,29716,30098,59816,19075,19017,754,1101,1026,1525,51,121,6188,4864,27082,26626,53710,18205,18020,890,1340,1558,2567,55,261,4979,4035,25694,26229,51919,17291,17085,1085,1338,2308,3491,97,455,4143,3271,24912,25639,50553,16102,15310,1003,1226,2536,3652,183,676,3029,2308,22862,23170,46028,14515,13932,912,1081,2540,3665,293,1076,2112,1553,20367,21304,41671,12613,11933,741,774,2190,3086,378,1529,1395,1030,17320,18350,35674,11188,10428,589,605,1740,2563,497,2298,853,614,14870,16515,31386,8748,7401,390,320,1204,1541,670,2853,481,359,11496,12476,23972,6685,5077,236,186,689,886,811,3423,286,221,8710,9797,18508,4437,2795,108,94,320,490,951,3886,160,154,5976,7427,13403,2990,1472
213,2385,4415,6797,121089,120639,7016,8979,15367,20943,4249,17141,93734,77674,241457,245378,486840,78,131,16,7,14,15,7,0,21861,20739,21967,20898,42871,1151,2682,60,158,32,78,22,15,24946,20950,26202,23892,50091,7823,12490,333,615,244,463,26,40,20798,16390,29229,29999,59221,19192,21877,674,1164,714,1118,38,67,12622,9859,33238,34088,67317,20613,19798,993,1409,1272,1875,46,128,7899,6764,30816,29970,60787,17790,16890,1092,1583,1794,2863,63,223,6131,5498,26864,27056,53923,15233,14812,1279,1597,2382,3579,129,389,4740,4246,23768,24614,48389,13913,12972,1166,1361,2681,3685,156,619,3370,2707,21286,21356,42640,12371,12062,986,1139,2649,3609,233,1062,2352,1894,18595,19771,38368,11029,10217,808,875,2190,2986,394,1585,1528,1125,15948,16794,32744,9517,8220,656,618,1677,2220,518,2114,927,614,13292,13791,27083,6520,5055,359,308,917,1213,539,2423,505,313,8842,9315,18152,4456,3106,206,164,496,661,649,2794,285,179,6080,6899,12977,2637,1765,103,66,238,326,768,3026,160,119,3908,5308,9216,1754,881
214,2368,4122,6485,53215,53360,3448,4170,9324,13474,3117,11017,36693,32387,105800,114404,220206,16,18,5,0,7,0,6,0,8666,8243,8695,8262,16958,151,309,15,27,6,17,6,4,7992,7395,8169,7747,15920,1276,2103,79,136,48,62,3,12,6113,5584,7522,7893,15413,3564,4470,146,290,138,292,9,24,4039,3599,7889,8671,16562,4555,5060,280,430,338,608,9,37,2983,2615,8165,8746,16915,5561,5796,447,629,699,1154,20,65,2720,2485,9447,10130,19575,5747,6065,544,713,1171,1798,46,146,2329,2049,9838,10767,20606,5565,5634,571,681,1522,2060,88,249,1702,1404,9452,10025,19475,5682,5827,535,580,1573,2194,130,394,1259,986,9179,9982,19167,5596,5562,428,477,1444,2176,206,611,796,644,8465,9476,17942,5938,5754,373,350,1290,2037,317,1040,495,417,8406,9599,18002,5048,4551,216,231,891,1384,386,1388,260,248,6805,7807,14610,3693,2899,166,128,554,769,495,1783,187,146,5094,5728,10818,2339,1583,83,47,283,381,587,2022,90,115,3390,4152,7541,1701,878
215,1377,2598,3978,30465,30331,1868,2092,4521,4963,1972,7295,19496,15592,58325,60282,118602,10,9,0,0,4,0,3,3,4695,4365,4716,4381,9101,137,285,10,16,4,5,4,4,3871,3483,4026,3792,7825,919,1278,56,105,23,47,0,10,3286,2687,4277,4123,8404,1882,2134,96,165,92,104,0,12,1885,1615,3954,4031,7981,2101,2310,170,212,168,199,9,31,1307,1133,3757,3878,7637,2415,2630,215,262,289,466,21,47,1226,972,4159,4377,8531,2824,3015,277,329,505,693,35,82,1165,847,4797,4969,9762,3119,3268,286,308,701,829,47,144,978,660,5132,5211,10346,3490,3553,297,282,827,917,91,250,856,471,5551,5480,11035,3490,3393,252,226,803,784,127,408,617,278,5293,5083,10373,3409,3129,201,152,731,678,195,628,430,193,4969,4782,9760,2549,2239,150,106,469,402,249,880,274,109,3688,3743,7432,2010,1589,71,47,251,227,322,1179,200,108,2858,3148,6002,1320,870,41,30,82,127,355,1343,118,66,1925,2434,4356,989,554
216,1062,1905,2964,25715,25695,1652,1871,3834,4456,1554,5304,15857,13332,48615,50660,99272,13,17,3,3,3,3,0,4,4371,3962,4388,3989,8377,143,302,5,16,3,6,0,5,3323,2905,3473,3233,6706,837,1200,43,96,22,34,6,4,2508,2277,3422,3617,7036,1768,1985,88,125,76,109,6,11,1510,1359,3443,3592,7036,1873,2119,132,223,140,205,4,18,1085,971,3243,3538,6780,2271,2339,204,269,290,470,15,41,1099,849,3881,3962,7842,2468,2620,238,313,461,609,27,66,977,679,4182,4292,8473,2629,2791,250,325,600,744,43,119,798,587,4325,4558,8886,2848,2834,239,243,714,777,69,198,620,351,4487,4401,8895,2823,2859,216,238,653,755,115,331,376,232,4189,4412,8596,2830,2683,203,147,569,633,172,535,293,133,4062,4128,8194,2287,2051,154,80,424,375,229,619,183,89,3279,3208,6489,1799,1368,73,65,228,211,285,816,127,73,2513,2531,5038,1095,762,39,25,115,100,290,1026,73,50,1614,1963,3575,784,434
217,1017,2029,3049,24695,24700,1443,1572,3477,4162,1471,5650,16311,13476,47401,49562,96966,5,7,3,4,3,4,0,0,3948,3666,3961,3680,7635,79,128,9,19,0,3,0,8,3301,2861,3392,3015,6408,563,870,26,47,20,43,3,5,2514,2060,3121,3026,6145,1323,1669,77,104,71,101,7,9,1462,1320,2939,3205,6149,1697,1947,93,145,119,183,4,11,1146,958,3067,3245,6313,2112,2237,165,246,251,352,12,32,1057,851,3599,3714,7311,2377,2571,204,245,389,601,27,79,971,813,3965,4309,8272,2665,2794,234,254,522,703,47,132,876,637,4338,4525,8864,2770,2916,210,220,618,832,80,183,694,523,4372,4678,9053,2940,2881,200,180,662,751,111,311,483,301,4397,4427,8823,2919,2709,158,121,548,577,142,463,332,194,4104,4062,8162,2169,1852,94,81,332,359,192,662,226,122,3010,3077,6093,1553,1225,55,32,194,211,227,893,116,95,2140,2453,4595,991,628,31,12,73,110,263,1066,91,51,1447,1867,3319,650,356
297,0,0,0,15,0,0,0,6,0,0,0,17,0,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,22,32,55,745,676,361,237,479,372,75,96,2473,1757,4134,3136,7268,0,0,0,0,4,0,0,0,175,173,180,178,357,10,20,0,5,0,4,0,0,438,420,447,453,898,33,54,12,17,0,4,0,0,494,372,542,450,994,98,76,35,23,17,15,0,0,367,229,513,345,856,65,50,44,28,28,25,0,3,298,150,441,253,693,47,43,68,24,40,35,5,3,216,116,372,229,601,49,31,60,21,56,49,6,5,183,65,349,170,524,46,50,39,33,64,44,0,3,119,53,277,177,451,65,86,30,15,69,45,0,11,73,34,237,188,425,81,78,28,10,72,57,5,11,44,10,219,169,390,73,78,27,9,36,37,12,9,21,9,170,141,311,56,28,6,7,31,15,10,9,14,8,112,62,174,15,19,3,0,11,3,3,8,12,3,48,32,78,14,6,3,0,7,3,3,6,5,0,32,16,45,3,3
301,1407,2607,4013,43389,43669,2360,2965,6511,9175,1836,7127,26877,23921,80978,86862,167837,17,19,3,0,3,6,0,0,7526,6987,7547,7015,14560,172,333,13,35,6,5,3,7,6140,5605,6331,5989,12324,1245,1898,77,142,34,73,4,8,4252,3747,5615,5869,11478,3160,3961,193,252,147,273,9,11,2979,2385,6485,6878,13361,4031,4634,244,385,324,482,13,28,2024,1810,6632,7347,13979,5214,5370,350,472,591,876,18,72,1681,1588,7856,8382,16238,5097,5510,406,556,845,1271,41,105,1404,1157,7792,8592,16384,5302,5244,386,438,1005,1536,50,188,1056,861,7798,8269,16071,5049,5013,354,381,1100,1518,95,303,735,594,7332,7811,15140,4581,4415,276,308,1029,1348,138,456,449,388,6486,6909,13396,4276,3950,225,235,883,1171,207,725,329,258,5923,6342,12269,3275,2719,119,126,545,784,243,964,183,158,4360,4756,9119,2208,1592,81,51,293,464,281,1154,110,114,2970,3376,6346,1317,828,32,41,186,248,330,1260,63,68,1933,2436,4367,930,497
302,1473,3144,4613,36109,36329,2126,2551,5916,8473,1733,7571,29253,26406,75139,81336,156474,9,27,5,6,0,0,0,3,5749,5587,5761,5620,11375,235,473,10,29,6,11,5,3,6785,6576,7045,7097,14139,1722,2654,80,127,60,100,3,12,5830,5276,7700,8167,15865,4252,4868,177,258,217,279,8,10,3838,3230,8487,8638,17127,4553,4751,239,323,318,452,8,24,2405,2143,7533,7693,15221,4634,4674,293,389,546,818,20,43,1877,1856,7369,7773,15144,4291,4320,343,384,729,1110,21,75,1548,1389,6934,7273,14201,3779,3743,310,368,903,1352,53,163,1249,990,6291,6614,12905,3504,3449,254,310,931,1337,77,244,885,783,5654,6125,11774,3158,2958,249,259,855,1222,114,380,607,583,4978,5409,10380,2824,2542,183,184,696,1031,163,574,422,394,4295,4726,9016,2233,2002,113,116,443,692,163,841,243,227,3187,3875,7060,1707,1464,76,51,252,357,233,1130,159,188,2424,3181,5604,1235,888,45,25,126,213,280,1306,122,195,1806,2637,4444,981,504
303,1769,3650,5422,60704,61142,2885,3509,7624,11066,2253,9756,52132,46272,125608,131748,257354,27,48,6,3,3,3,5,3,10635,10187,10672,10241,20916,451,994,23,57,19,34,15,8,14773,13826,15282,14926,30212,3610,5080,123,199,126,175,13,23,11655,10040,15513,15519,31029,7937,9007,252,365,310,487,14,32,6532,5427,15041,15318,30359,8385,8573,310,433,536,710,26,50,3595,3191,12854,12962,25814,7833,7883,400,535,767,1122,22,84,2698,2342,11722,11968,23690,7122,7433,447,537,976,1427,46,141,2128,1911,10720,11438,22163,6599,6510,394,485,1116,1708,65,244,1555,1388,9731,10337,20064,5936,5886,326,395,1141,1745,101,410,1171,1018,8667,9455,18127,5146,4960,298,323,1010,1545,133,532,786,714,7376,8076,15454,4553,4079,238,229,815,1226,189,817,503,457,6296,6807,13107,3329,2739,152,134,509,795,265,1088,281,299,4534,5057,9589,2464,1895,88,81,305,439,314,1337,197,203,3364,3959,7320,1533,1054,36,33,166,267,390,1632,125,133,2242,3123,5367,1219,605
304,992,2301,3295,34920,35347,1246,1705,3281,5600,1122,4989,26162,23886,66731,71523,138256,9,15,0,0,3,0,0,0,6829,6895,6841,6918,13755,119,231,8,17,6,12,4,3,8162,7867,8295,8124,16427,988,1523,47,68,28,34,5,0,4533,3806,5597,5435,11030,2801,3432,69,117,103,149,3,10,2402,1953,5388,5663,11055,3771,4283,135,205,224,339,12,17,1468,1344,5621,6185,11809,4565,4922,207,276,336,542,16,31,1121,1095,6241,6860,13106,4525,4627,210,296,476,799,22,52,848,861,6083,6633,12716,4051,4043,180,257,495,825,27,111,595,601,5356,5836,11193,3621,3645,155,206,489,871,56,153,463,381,4784,5255,10042,3256,3170,101,144,499,749,58,236,329,320,4244,4625,8871,3097,2899,103,134,376,756,108,419,223,204,3903,4410,8317,2433,1953,69,68,234,505,118,515,131,130,2983,3170,6149,1556,1157,38,35,144,271,157,672,64,94,1956,2229,4178,877,571,19,19,74,127,165,828,39,75,1169,1614,2785,719,420
305,945,2194,3136,34875,34801,2419,2352,6965,8525,1289,5132,50683,45634,96227,96445,192677,14,25,3,5,3,0,3,0,6526,7112,6545,7140,13691,288,579,17,24,9,16,6,6,12825,13821,13145,14448,27589,1983,2978,98,172,104,159,14,11,13370,12288,15568,15604,31164,4797,5395,222,234,341,449,5,23,8319,6813,13692,12911,26604,4932,5089,273,275,526,632,10,30,4310,3655,10053,9685,19740,4958,5161,352,372,740,910,26,36,2972,2537,9052,9016,18066,4948,4881,415,382,954,1195,35,68,2359,1842,8697,8371,17071,4339,4186,355,337,1045,1272,53,128,1754,1271,7542,7192,14733,3662,3510,291,275,1089,1248,65,208,1217,966,6329,6206,12538,3151,2852,198,220,917,1196,72,349,881,630,5209,5245,10451,2551,2166,166,140,771,1019,129,398,610,474,4225,4203,8428,1663,1350,92,82,451,610,155,550,390,314,2754,2901,5656,1132,841,46,38,276,306,164,591,249,190,1864,1960,3824,687,434,39,13,101,150,167,761,144,151,1130,1515,2646,522,299
