SA2_NAME16	Year	Sex	IndigenousStatus	persons
Queanbeyan West - Jerrabomberra	2006	M	Aboriginal	68
Queanbeyan West - Jerrabomberra	2006	M	Both Aboriginal & Torres Strait Islander	0
Queanbeyan West - Jerrabomberra	2006	M	Non-indigenous	5639
Queanbeyan West - Jerrabomberra	2006	M	Torres Strait Islander	0
Queanbeyan West - Jerrabomberra	2011	F	Aboriginal	141
Queanbeyan West - Jerrabomberra	2011	F	Both Aboriginal & Torres Strait Islander	3
Queanbeyan West - Jerrabomberra	2011	F	Non-indigenous	6241
Queanbeyan West - Jerrabomberra	2011	F	Torres Strait Islander	0
Queanbeyan West - Jerrabomberra	2011	M	Aboriginal	128
Queanbeyan West - Jerrabomberra	2011	M	Both Aboriginal & Torres Strait Islander	3
Queanbeyan West - Jerrabomberra	2011	M	Non-indigenous	6051
Queanbeyan West - Jerrabomberra	2011	M	Torres Strait Islander	3
Queanbeyan West - Jerrabomberra	2016	F	Aboriginal	174
Queanbeyan West - Jerrabomberra	2016	F	Both Aboriginal & Torres Strait Islander	3
Queanbeyan West - Jerrabomberra	2016	F	Non-indigenous	6173
Queanbeyan West - Jerrabomberra	2016	F	Torres Strait Islander	0
Queanbeyan West - Jerrabomberra	2016	M	Aboriginal	158
Queanbeyan West - Jerrabomberra	2016	M	Both Aboriginal & Torres Strait Islander	6
Queanbeyan West - Jerrabomberra	2016	M	Non-indigenous	6123
Queanbeyan West - Jerrabomberra	2016	M	Torres Strait Islander	4
Bombala	2006	F	Aboriginal	11
Bombala	2006	F	Both Aboriginal & Torres Strait Islander	0
Bombala	2006	F	Non-indigenous	1272
Bombala	2006	F	Torres Strait Islander	3
Bombala	2006	M	Aboriginal	16
Bombala	2006	M	Both Aboriginal & Torres Strait Islander	0
Bombala	2006	M	Non-indigenous	1238
Bombala	2006	M	Torres Strait Islander	0
Bombala	2011	F	Aboriginal	14
Bombala	2011	F	Both Aboriginal & Torres Strait Islander	4
Bombala	2011	F	Non-indigenous	1178
Bombala	2011	F	Torres Strait Islander	0
Bombala	2011	M	Aboriginal	25
Bombala	2011	M	Both Aboriginal & Torres Strait Islander	0
Bombala	2011	M	Non-indigenous	1198
Bombala	2011	M	Torres Strait Islander	0
Bombala	2016	F	Aboriginal	20
Bombala	2016	F	Both Aboriginal & Torres Strait Islander	0
Bombala	2016	F	Non-indigenous	1168
Bombala	2016	F	Torres Strait Islander	0
Bombala	2016	M	Aboriginal	29
Bombala	2016	M	Both Aboriginal & Torres Strait Islander	0
Bombala	2016	M	Non-indigenous	1178
Bombala	2016	M	Torres Strait Islander	0
Cooma	2006	F	Aboriginal	43
Cooma	2006	F	Both Aboriginal & Torres Strait Islander	3
Cooma	2006	F	Non-indigenous	3353
Cooma	2006	F	Torres Strait Islander	0
Cooma	2006	M	Aboriginal	75
Cooma	2006	M	Both Aboriginal & Torres Strait Islander	0
Cooma	2006	M	Non-indigenous	3308
Cooma	2006	M	Torres Strait Islander	3
Cooma	2011	F	Aboriginal	93
Cooma	2011	F	Both Aboriginal & Torres Strait Islander	3
Cooma	2011	F	Non-indigenous	3265
Cooma	2011	F	Torres Strait Islander	3
Cooma	2011	M	Aboriginal	100
Cooma	2011	M	Both Aboriginal & Torres Strait Islander	3
Cooma	2011	M	Non-indigenous	3199
Cooma	2011	M	Torres Strait Islander	4
Cooma	2016	F	Aboriginal	84
Cooma	2016	F	Both Aboriginal & Torres Strait Islander	0
Cooma	2016	F	Non-indigenous	3259
Cooma	2016	F	Torres Strait Islander	3
Cooma	2016	M	Aboriginal	120
Cooma	2016	M	Both Aboriginal & Torres Strait Islander	0
Cooma	2016	M	Non-indigenous	3265
Cooma	2016	M	Torres Strait Islander	3
Cooma Region	2006	F	Aboriginal	22
Cooma Region	2006	F	Both Aboriginal & Torres Strait Islander	0
Cooma Region	2006	F	Non-indigenous	1331
Cooma Region	2006	F	Torres Strait Islander	0
Cooma Region	2006	M	Aboriginal	11
Cooma Region	2006	M	Both Aboriginal & Torres Strait Islander	0
Cooma Region	2006	M	Non-indigenous	1390
Cooma Region	2006	M	Torres Strait Islander	0
Cooma Region	2011	F	Aboriginal	28
Cooma Region	2011	F	Both Aboriginal & Torres Strait Islander	0
Cooma Region	2011	F	Non-indigenous	1504
Cooma Region	2011	F	Torres Strait Islander	0
Cooma Region	2011	M	Aboriginal	27
Cooma Region	2011	M	Both Aboriginal & Torres Strait Islander	0
Cooma Region	2011	M	Non-indigenous	1618
Cooma Region	2011	M	Torres Strait Islander	0
Cooma Region	2016	F	Aboriginal	30
Cooma Region	2016	F	Both Aboriginal & Torres Strait Islander	0
Cooma Region	2016	F	Non-indigenous	1566
Cooma Region	2016	F	Torres Strait Islander	0
Cooma Region	2016	M	Aboriginal	35
Cooma Region	2016	M	Both Aboriginal & Torres Strait Islander	0
Cooma Region	2016	M	Non-indigenous	1653
Cooma Region	2016	M	Torres Strait Islander	3
Jindabyne - Berridale	2006	F	Aboriginal	23
Jindabyne - Berridale	2006	F	Both Aboriginal & Torres Strait Islander	0
Jindabyne - Berridale	2006	F	Non-indigenous	2919
Jindabyne - Berridale	2006	F	Torres Strait Islander	3
Jindabyne - Berridale	2006	M	Aboriginal	24
Jindabyne - Berridale	2006	M	Both Aboriginal & Torres Strait Islander	0
Jindabyne - Berridale	2006	M	Non-indigenous	3428
Jindabyne - Berridale	2006	M	Torres Strait Islander	6
Jindabyne - Berridale	2011	F	Aboriginal	27
Jindabyne - Berridale	2011	F	Both Aboriginal & Torres Strait Islander	0
Jindabyne - Berridale	2011	F	Non-indigenous	3064
Jindabyne - Berridale	2011	F	Torres Strait Islander	4
Jindabyne - Berridale	2011	M	Aboriginal	37
Jindabyne - Berridale	2011	M	Both Aboriginal & Torres Strait Islander	0
Jindabyne - Berridale	2011	M	Non-indigenous	3528
Jindabyne - Berridale	2011	M	Torres Strait Islander	3
Jindabyne - Berridale	2016	F	Aboriginal	35
Jindabyne - Berridale	2016	F	Both Aboriginal & Torres Strait Islander	0
Jindabyne - Berridale	2016	F	Non-indigenous	3190
Jindabyne - Berridale	2016	F	Torres Strait Islander	3
Jindabyne - Berridale	2016	M	Aboriginal	44
Jindabyne - Berridale	2016	M	Both Aboriginal & Torres Strait Islander	0
Jindabyne - Berridale	2016	M	Non-indigenous	3678
Jindabyne - Berridale	2016	M	Torres Strait Islander	3
Batemans Bay	2006	F	Aboriginal	152
Batemans Bay	2006	F	Both Aboriginal & Torres Strait Islander	0
Batemans Bay	2006	F	Non-indigenous	3701
Batemans Bay	2006	F	Torres Strait Islander	3
Batemans Bay	2006	M	Aboriginal	160
Batemans Bay	2006	M	Both Aboriginal & Torres Strait Islander	0
Batemans Bay	2006	M	Non-indigenous	3514
Batemans Bay	2006	M	Torres Strait Islander	4
Batemans Bay	2011	F	Aboriginal	220
Batemans Bay	2011	F	Both Aboriginal & Torres Strait Islander	0
Batemans Bay	2011	F	Non-indigenous	3628
Batemans Bay	2011	F	Torres Strait Islander	3
Batemans Bay	2011	M	Aboriginal	203
Batemans Bay	2011	M	Both Aboriginal & Torres Strait Islander	0
Batemans Bay	2011	M	Non-indigenous	3449
Batemans Bay	2011	M	Torres Strait Islander	0
Batemans Bay	2016	F	Aboriginal	298
Batemans Bay	2016	F	Both Aboriginal & Torres Strait Islander	0
Batemans Bay	2016	F	Non-indigenous	3614
Batemans Bay	2016	F	Torres Strait Islander	3
Batemans Bay	2016	M	Aboriginal	283
Batemans Bay	2016	M	Both Aboriginal & Torres Strait Islander	0
Batemans Bay	2016	M	Non-indigenous	3491
Batemans Bay	2016	M	Torres Strait Islander	4
Batemans Bay - South	2006	F	Aboriginal	114
Batemans Bay - South	2006	F	Both Aboriginal & Torres Strait Islander	0
Batemans Bay - South	2006	F	Non-indigenous	3993
Batemans Bay - South	2006	F	Torres Strait Islander	6
Batemans Bay - South	2006	M	Aboriginal	116
Batemans Bay - South	2006	M	Both Aboriginal & Torres Strait Islander	0
Batemans Bay - South	2006	M	Non-indigenous	3648
Batemans Bay - South	2006	M	Torres Strait Islander	0
Batemans Bay - South	2011	F	Aboriginal	156
Batemans Bay - South	2011	F	Both Aboriginal & Torres Strait Islander	0
Batemans Bay - South	2011	F	Non-indigenous	4110
Batemans Bay - South	2011	F	Torres Strait Islander	4
Batemans Bay - South	2011	M	Aboriginal	121
Batemans Bay - South	2011	M	Both Aboriginal & Torres Strait Islander	0
Batemans Bay - South	2011	M	Non-indigenous	3824
Batemans Bay - South	2011	M	Torres Strait Islander	3
Batemans Bay - South	2016	F	Aboriginal	198
Batemans Bay - South	2016	F	Both Aboriginal & Torres Strait Islander	3
Batemans Bay - South	2016	F	Non-indigenous	4164
Batemans Bay - South	2016	F	Torres Strait Islander	3
Batemans Bay - South	2016	M	Aboriginal	142
Batemans Bay - South	2016	M	Both Aboriginal & Torres Strait Islander	4
Batemans Bay - South	2016	M	Non-indigenous	3841
Batemans Bay - South	2016	M	Torres Strait Islander	4
Bega - Tathra	2006	F	Aboriginal	146
Bega - Tathra	2006	F	Both Aboriginal & Torres Strait Islander	0
Bega - Tathra	2006	F	Non-indigenous	3794
Bega - Tathra	2006	F	Torres Strait Islander	4
Bega - Tathra	2006	M	Aboriginal	140
Bega - Tathra	2006	M	Both Aboriginal & Torres Strait Islander	0
Bega - Tathra	2006	M	Non-indigenous	3481
Bega - Tathra	2006	M	Torres Strait Islander	3
Bega - Tathra	2011	F	Aboriginal	139
Bega - Tathra	2011	F	Both Aboriginal & Torres Strait Islander	9
Bega - Tathra	2011	F	Non-indigenous	4001
Bega - Tathra	2011	F	Torres Strait Islander	0
Bega - Tathra	2011	M	Aboriginal	132
Bega - Tathra	2011	M	Both Aboriginal & Torres Strait Islander	3
Bega - Tathra	2011	M	Non-indigenous	3760
Bega - Tathra	2011	M	Torres Strait Islander	0
Bega - Tathra	2016	F	Aboriginal	172
Bega - Tathra	2016	F	Both Aboriginal & Torres Strait Islander	0
Bega - Tathra	2016	F	Non-indigenous	4149
Bega - Tathra	2016	F	Torres Strait Islander	0
Bega - Tathra	2016	M	Aboriginal	153
Bega - Tathra	2016	M	Both Aboriginal & Torres Strait Islander	0
Bega - Tathra	2016	M	Non-indigenous	3929
Bega - Tathra	2016	M	Torres Strait Islander	3
Bega-Eden Hinterland	2006	F	Aboriginal	55
Bega-Eden Hinterland	2006	F	Both Aboriginal & Torres Strait Islander	0
Bega-Eden Hinterland	2006	F	Non-indigenous	4324
Bega-Eden Hinterland	2006	F	Torres Strait Islander	3
Bega-Eden Hinterland	2006	M	Aboriginal	55
Bega-Eden Hinterland	2006	M	Both Aboriginal & Torres Strait Islander	0
Bega-Eden Hinterland	2006	M	Non-indigenous	4431
Bega-Eden Hinterland	2006	M	Torres Strait Islander	4
Bega-Eden Hinterland	2011	F	Aboriginal	101
Bega-Eden Hinterland	2011	F	Both Aboriginal & Torres Strait Islander	0
Bega-Eden Hinterland	2011	F	Non-indigenous	4235
Bega-Eden Hinterland	2011	F	Torres Strait Islander	0
Bega-Eden Hinterland	2011	M	Aboriginal	80
Bega-Eden Hinterland	2011	M	Both Aboriginal & Torres Strait Islander	4
Bega-Eden Hinterland	2011	M	Non-indigenous	4348
Bega-Eden Hinterland	2011	M	Torres Strait Islander	3
Bega-Eden Hinterland	2016	F	Aboriginal	108
Bega-Eden Hinterland	2016	F	Both Aboriginal & Torres Strait Islander	10
Bega-Eden Hinterland	2016	F	Non-indigenous	4235
Bega-Eden Hinterland	2016	F	Torres Strait Islander	7
Bega-Eden Hinterland	2016	M	Aboriginal	98
Bega-Eden Hinterland	2016	M	Both Aboriginal & Torres Strait Islander	8
Bega-Eden Hinterland	2016	M	Non-indigenous	4327
Bega-Eden Hinterland	2016	M	Torres Strait Islander	0
Broulee - Tomakin	2006	F	Aboriginal	35
Broulee - Tomakin	2006	F	Both Aboriginal & Torres Strait Islander	6
Broulee - Tomakin	2006	F	Non-indigenous	1218
Broulee - Tomakin	2006	F	Torres Strait Islander	5
Broulee - Tomakin	2006	M	Aboriginal	34
Broulee - Tomakin	2006	M	Both Aboriginal & Torres Strait Islander	0
Broulee - Tomakin	2006	M	Non-indigenous	1219
Broulee - Tomakin	2006	M	Torres Strait Islander	4
Broulee - Tomakin	2011	F	Aboriginal	38
Broulee - Tomakin	2011	F	Both Aboriginal & Torres Strait Islander	4
Broulee - Tomakin	2011	F	Non-indigenous	1395
Broulee - Tomakin	2011	F	Torres Strait Islander	0
Broulee - Tomakin	2011	M	Aboriginal	37
Broulee - Tomakin	2011	M	Both Aboriginal & Torres Strait Islander	0
Broulee - Tomakin	2011	M	Non-indigenous	1354
Broulee - Tomakin	2011	M	Torres Strait Islander	0
Broulee - Tomakin	2016	F	Aboriginal	59
Broulee - Tomakin	2016	F	Both Aboriginal & Torres Strait Islander	0
Broulee - Tomakin	2016	F	Non-indigenous	1623
Broulee - Tomakin	2016	F	Torres Strait Islander	0
Broulee - Tomakin	2016	M	Aboriginal	52
Broulee - Tomakin	2016	M	Both Aboriginal & Torres Strait Islander	3
Broulee - Tomakin	2016	M	Non-indigenous	1552
Broulee - Tomakin	2016	M	Torres Strait Islander	0
Deua - Wadbilliga	2006	F	Aboriginal	0
Deua - Wadbilliga	2006	F	Both Aboriginal & Torres Strait Islander	0
Deua - Wadbilliga	2006	F	Non-indigenous	0
Deua - Wadbilliga	2006	F	Torres Strait Islander	0
Deua - Wadbilliga	2006	M	Aboriginal	0
Deua - Wadbilliga	2006	M	Both Aboriginal & Torres Strait Islander	0
Deua - Wadbilliga	2006	M	Non-indigenous	0
Deua - Wadbilliga	2006	M	Torres Strait Islander	0
Deua - Wadbilliga	2011	F	Aboriginal	0
Deua - Wadbilliga	2011	F	Both Aboriginal & Torres Strait Islander	0
Deua - Wadbilliga	2011	F	Non-indigenous	27
Deua - Wadbilliga	2011	F	Torres Strait Islander	0
Deua - Wadbilliga	2011	M	Aboriginal	0
Deua - Wadbilliga	2011	M	Both Aboriginal & Torres Strait Islander	0
Deua - Wadbilliga	2011	M	Non-indigenous	26
Deua - Wadbilliga	2011	M	Torres Strait Islander	0
Deua - Wadbilliga	2016	F	Aboriginal	0
Deua - Wadbilliga	2016	F	Both Aboriginal & Torres Strait Islander	0
Deua - Wadbilliga	2016	F	Non-indigenous	10
Deua - Wadbilliga	2016	F	Torres Strait Islander	0
Deua - Wadbilliga	2016	M	Aboriginal	0
Deua - Wadbilliga	2016	M	Both Aboriginal & Torres Strait Islander	0
Deua - Wadbilliga	2016	M	Non-indigenous	15
Deua - Wadbilliga	2016	M	Torres Strait Islander	0
Eden	2006	F	Aboriginal	98
Eden	2006	F	Both Aboriginal & Torres Strait Islander	0
Eden	2006	F	Non-indigenous	1419
Eden	2006	F	Torres Strait Islander	3
Eden	2006	M	Aboriginal	99
Eden	2006	M	Both Aboriginal & Torres Strait Islander	0
Eden	2006	M	Non-indigenous	1392
Eden	2006	M	Torres Strait Islander	0
Eden	2011	F	Aboriginal	107
Eden	2011	F	Both Aboriginal & Torres Strait Islander	4
Eden	2011	F	Non-indigenous	1535
Eden	2011	F	Torres Strait Islander	3
Eden	2011	M	Aboriginal	113
Eden	2011	M	Both Aboriginal & Torres Strait Islander	0
Eden	2011	M	Non-indigenous	1437
Eden	2011	M	Torres Strait Islander	4
Eden	2016	F	Aboriginal	107
Eden	2016	F	Both Aboriginal & Torres Strait Islander	3
Eden	2016	F	Non-indigenous	1527
Eden	2016	F	Torres Strait Islander	3
Eden	2016	M	Aboriginal	112
Eden	2016	M	Both Aboriginal & Torres Strait Islander	0
Eden	2016	M	Non-indigenous	1466
Eden	2016	M	Torres Strait Islander	4
Eurobodalla Hinterland	2006	F	Aboriginal	92
Eurobodalla Hinterland	2006	F	Both Aboriginal & Torres Strait Islander	10
Eurobodalla Hinterland	2006	F	Non-indigenous	1158
Eurobodalla Hinterland	2006	F	Torres Strait Islander	0
Eurobodalla Hinterland	2006	M	Aboriginal	122
Eurobodalla Hinterland	2006	M	Both Aboriginal & Torres Strait Islander	7
Eurobodalla Hinterland	2006	M	Non-indigenous	1191
Eurobodalla Hinterland	2006	M	Torres Strait Islander	0
Eurobodalla Hinterland	2011	F	Aboriginal	109
Eurobodalla Hinterland	2011	F	Both Aboriginal & Torres Strait Islander	0
Eurobodalla Hinterland	2011	F	Non-indigenous	1430
Eurobodalla Hinterland	2011	F	Torres Strait Islander	7
Eurobodalla Hinterland	2011	M	Aboriginal	125
Eurobodalla Hinterland	2011	M	Both Aboriginal & Torres Strait Islander	3
Eurobodalla Hinterland	2011	M	Non-indigenous	1534
Eurobodalla Hinterland	2011	M	Torres Strait Islander	0
Eurobodalla Hinterland	2016	F	Aboriginal	138
Eurobodalla Hinterland	2016	F	Both Aboriginal & Torres Strait Islander	6
Eurobodalla Hinterland	2016	F	Non-indigenous	1478
Eurobodalla Hinterland	2016	F	Torres Strait Islander	3
Eurobodalla Hinterland	2016	M	Aboriginal	125
Eurobodalla Hinterland	2016	M	Both Aboriginal & Torres Strait Islander	5
Eurobodalla Hinterland	2016	M	Non-indigenous	1541
Eurobodalla Hinterland	2016	M	Torres Strait Islander	3
Merimbula - Tura Beach	2006	F	Aboriginal	56
Merimbula - Tura Beach	2006	F	Both Aboriginal & Torres Strait Islander	3
Merimbula - Tura Beach	2006	F	Non-indigenous	4635
Merimbula - Tura Beach	2006	F	Torres Strait Islander	0
Merimbula - Tura Beach	2006	M	Aboriginal	61
Merimbula - Tura Beach	2006	M	Both Aboriginal & Torres Strait Islander	3
Merimbula - Tura Beach	2006	M	Non-indigenous	4434
Merimbula - Tura Beach	2006	M	Torres Strait Islander	0
Merimbula - Tura Beach	2011	F	Aboriginal	72
Merimbula - Tura Beach	2011	F	Both Aboriginal & Torres Strait Islander	0
Merimbula - Tura Beach	2011	F	Non-indigenous	5000
Merimbula - Tura Beach	2011	F	Torres Strait Islander	0
Merimbula - Tura Beach	2011	M	Aboriginal	83
Merimbula - Tura Beach	2011	M	Both Aboriginal & Torres Strait Islander	0
Merimbula - Tura Beach	2011	M	Non-indigenous	4630
Merimbula - Tura Beach	2011	M	Torres Strait Islander	0
Merimbula - Tura Beach	2016	F	Aboriginal	96
Merimbula - Tura Beach	2016	F	Both Aboriginal & Torres Strait Islander	0
Merimbula - Tura Beach	2016	F	Non-indigenous	5445
Merimbula - Tura Beach	2016	F	Torres Strait Islander	0
Merimbula - Tura Beach	2016	M	Aboriginal	97
Merimbula - Tura Beach	2016	M	Both Aboriginal & Torres Strait Islander	0
Merimbula - Tura Beach	2016	M	Non-indigenous	4977
Merimbula - Tura Beach	2016	M	Torres Strait Islander	0
Moruya - Tuross Head	2006	F	Aboriginal	181
Moruya - Tuross Head	2006	F	Both Aboriginal & Torres Strait Islander	3
Moruya - Tuross Head	2006	F	Non-indigenous	3842
Moruya - Tuross Head	2006	F	Torres Strait Islander	3
Moruya - Tuross Head	2006	M	Aboriginal	169
Moruya - Tuross Head	2006	M	Both Aboriginal & Torres Strait Islander	3
Moruya - Tuross Head	2006	M	Non-indigenous	3768
Moruya - Tuross Head	2006	M	Torres Strait Islander	0
Moruya - Tuross Head	2011	F	Aboriginal	193
Moruya - Tuross Head	2011	F	Both Aboriginal & Torres Strait Islander	4
Moruya - Tuross Head	2011	F	Non-indigenous	3637
Moruya - Tuross Head	2011	F	Torres Strait Islander	8
Moruya - Tuross Head	2011	M	Aboriginal	200
Moruya - Tuross Head	2011	M	Both Aboriginal & Torres Strait Islander	0
Moruya - Tuross Head	2011	M	Non-indigenous	3573
Moruya - Tuross Head	2011	M	Torres Strait Islander	5
Moruya - Tuross Head	2016	F	Aboriginal	191
Moruya - Tuross Head	2016	F	Both Aboriginal & Torres Strait Islander	7
Moruya - Tuross Head	2016	F	Non-indigenous	3809
Moruya - Tuross Head	2016	F	Torres Strait Islander	0
Moruya - Tuross Head	2016	M	Aboriginal	174
Moruya - Tuross Head	2016	M	Both Aboriginal & Torres Strait Islander	8
Moruya - Tuross Head	2016	M	Non-indigenous	3773
Moruya - Tuross Head	2016	M	Torres Strait Islander	4
Narooma - Bermagui	2006	F	Aboriginal	205
Narooma - Bermagui	2006	F	Both Aboriginal & Torres Strait Islander	0
Narooma - Bermagui	2006	F	Non-indigenous	4333
Narooma - Bermagui	2006	F	Torres Strait Islander	4
Narooma - Bermagui	2006	M	Aboriginal	200
Narooma - Bermagui	2006	M	Both Aboriginal & Torres Strait Islander	0
Narooma - Bermagui	2006	M	Non-indigenous	4203
Narooma - Bermagui	2006	M	Torres Strait Islander	0
Narooma - Bermagui	2011	F	Aboriginal	199
Narooma - Bermagui	2011	F	Both Aboriginal & Torres Strait Islander	0
Narooma - Bermagui	2011	F	Non-indigenous	4126
Narooma - Bermagui	2011	F	Torres Strait Islander	3
Narooma - Bermagui	2011	M	Aboriginal	212
Narooma - Bermagui	2011	M	Both Aboriginal & Torres Strait Islander	0
Narooma - Bermagui	2011	M	Non-indigenous	4088
Narooma - Bermagui	2011	M	Torres Strait Islander	3
Narooma - Bermagui	2016	F	Aboriginal	208
Narooma - Bermagui	2016	F	Both Aboriginal & Torres Strait Islander	3
Narooma - Bermagui	2016	F	Non-indigenous	4350
Narooma - Bermagui	2016	F	Torres Strait Islander	0
