SA2_NAME16	Year	LabourForceStatus	Sex	adults
Queanbeyan	2006	Employed (away from work)	M	152
Queanbeyan	2006	Employed (full-time)	F	1201
Queanbeyan	2006	Employed (full-time)	M	1986
Queanbeyan	2006	Employed (part-time)	F	668
Queanbeyan	2006	Employed (part-time)	M	346
Queanbeyan	2006	Not in the labour force	F	1380
Queanbeyan	2006	Not in the labour force	M	934
Queanbeyan	2006	Unemployed (looking for work)	F	78
Queanbeyan	2006	Unemployed (looking for work)	M	106
Queanbeyan	2011		F	286
Queanbeyan	2011		M	404
Queanbeyan	2011	Employed (away from work)	F	181
Queanbeyan	2011	Employed (away from work)	M	175
Queanbeyan	2011	Employed (full-time)	F	1567
Queanbeyan	2011	Employed (full-time)	M	2344
Queanbeyan	2011	Employed (part-time)	F	736
Queanbeyan	2011	Employed (part-time)	M	423
Queanbeyan	2011	Not in the labour force	F	1413
Queanbeyan	2011	Not in the labour force	M	948
Queanbeyan	2011	Unemployed (looking for work)	F	82
Queanbeyan	2011	Unemployed (looking for work)	M	118
Queanbeyan	2016		F	345
Queanbeyan	2016		M	345
Queanbeyan	2016	Employed (away from work)	F	185
Queanbeyan	2016	Employed (away from work)	M	155
Queanbeyan	2016	Employed (full-time)	F	1592
Queanbeyan	2016	Employed (full-time)	M	2290
Queanbeyan	2016	Employed (part-time)	F	886
Queanbeyan	2016	Employed (part-time)	M	503
Queanbeyan	2016	Not in the labour force	F	1492
Queanbeyan	2016	Not in the labour force	M	1067
Queanbeyan	2016	Unemployed (looking for work)	F	124
Queanbeyan	2016	Unemployed (looking for work)	M	185
Queanbeyan - East	2006		F	125
Queanbeyan - East	2006		M	175
Queanbeyan - East	2006	Employed (away from work)	F	63
Queanbeyan - East	2006	Employed (away from work)	M	61
Queanbeyan - East	2006	Employed (full-time)	F	615
Queanbeyan - East	2006	Employed (full-time)	M	980
Queanbeyan - East	2006	Employed (part-time)	F	333
Queanbeyan - East	2006	Employed (part-time)	M	168
Queanbeyan - East	2006	Not in the labour force	F	463
Queanbeyan - East	2006	Not in the labour force	M	312
Queanbeyan - East	2006	Unemployed (looking for work)	F	24
Queanbeyan - East	2006	Unemployed (looking for work)	M	39
Queanbeyan - East	2011		F	119
Queanbeyan - East	2011		M	140
Queanbeyan - East	2011	Employed (away from work)	F	100
Queanbeyan - East	2011	Employed (away from work)	M	73
Queanbeyan - East	2011	Employed (full-time)	F	749
Queanbeyan - East	2011	Employed (full-time)	M	1187
Queanbeyan - East	2011	Employed (part-time)	F	383
Queanbeyan - East	2011	Employed (part-time)	M	217
Queanbeyan - East	2011	Not in the labour force	F	509
Queanbeyan - East	2011	Not in the labour force	M	350
Queanbeyan - East	2011	Unemployed (looking for work)	F	37
Queanbeyan - East	2011	Unemployed (looking for work)	M	44
Queanbeyan - East	2016		F	114
Queanbeyan - East	2016		M	126
Queanbeyan - East	2016	Employed (away from work)	F	76
Queanbeyan - East	2016	Employed (away from work)	M	57
Queanbeyan - East	2016	Employed (full-time)	F	763
Queanbeyan - East	2016	Employed (full-time)	M	1117
Queanbeyan - East	2016	Employed (part-time)	F	400
Queanbeyan - East	2016	Employed (part-time)	M	235
Queanbeyan - East	2016	Not in the labour force	F	534
Queanbeyan - East	2016	Not in the labour force	M	420
Queanbeyan - East	2016	Unemployed (looking for work)	F	68
Queanbeyan - East	2016	Unemployed (looking for work)	M	70
Queanbeyan Region	2006		F	235
Queanbeyan Region	2006		M	305
Queanbeyan Region	2006	Employed (away from work)	F	222
Queanbeyan Region	2006	Employed (away from work)	M	208
Queanbeyan Region	2006	Employed (full-time)	F	1700
Queanbeyan Region	2006	Employed (full-time)	M	2873
Queanbeyan Region	2006	Employed (part-time)	F	1297
Queanbeyan Region	2006	Employed (part-time)	M	548
Queanbeyan Region	2006	Not in the labour force	F	1294
Queanbeyan Region	2006	Not in the labour force	M	965
Queanbeyan Region	2006	Unemployed (looking for work)	F	73
Queanbeyan Region	2006	Unemployed (looking for work)	M	82
Queanbeyan Region	2011		F	251
Queanbeyan Region	2011		M	338
Queanbeyan Region	2011	Employed (away from work)	F	282
Queanbeyan Region	2011	Employed (away from work)	M	248
Queanbeyan Region	2011	Employed (full-time)	F	2034
Queanbeyan Region	2011	Employed (full-time)	M	3192
Queanbeyan Region	2011	Employed (part-time)	F	1397
Queanbeyan Region	2011	Employed (part-time)	M	670
Queanbeyan Region	2011	Not in the labour force	F	1411
Queanbeyan Region	2011	Not in the labour force	M	1008
Queanbeyan Region	2011	Unemployed (looking for work)	F	74
Queanbeyan Region	2011	Unemployed (looking for work)	M	102
Queanbeyan Region	2016		F	582
Queanbeyan Region	2016		M	684
Queanbeyan Region	2016	Employed (away from work)	F	323
Queanbeyan Region	2016	Employed (away from work)	M	252
Queanbeyan Region	2016	Employed (full-time)	F	2390
Queanbeyan Region	2016	Employed (full-time)	M	3574
Queanbeyan Region	2016	Employed (part-time)	F	1556
Queanbeyan Region	2016	Employed (part-time)	M	713
Queanbeyan Region	2016	Not in the labour force	F	1628
Queanbeyan Region	2016	Not in the labour force	M	1405
Queanbeyan Region	2016	Unemployed (looking for work)	F	120
Queanbeyan Region	2016	Unemployed (looking for work)	M	144
Queanbeyan West - Jerrabomberra	2006		F	183
Queanbeyan West - Jerrabomberra	2006		M	197
Queanbeyan West - Jerrabomberra	2006	Employed (away from work)	F	221
Queanbeyan West - Jerrabomberra	2006	Employed (away from work)	M	185
Queanbeyan West - Jerrabomberra	2006	Employed (full-time)	F	1790
Queanbeyan West - Jerrabomberra	2006	Employed (full-time)	M	2717
Queanbeyan West - Jerrabomberra	2006	Employed (part-time)	F	1120
Queanbeyan West - Jerrabomberra	2006	Employed (part-time)	M	377
Queanbeyan West - Jerrabomberra	2006	Not in the labour force	F	984
Queanbeyan West - Jerrabomberra	2006	Not in the labour force	M	530
Queanbeyan West - Jerrabomberra	2006	Unemployed (looking for work)	F	65
Queanbeyan West - Jerrabomberra	2006	Unemployed (looking for work)	M	68
Queanbeyan West - Jerrabomberra	2011		F	112
Queanbeyan West - Jerrabomberra	2011		M	165
Queanbeyan West - Jerrabomberra	2011	Employed (away from work)	F	260
Queanbeyan West - Jerrabomberra	2011	Employed (away from work)	M	194
Queanbeyan West - Jerrabomberra	2011	Employed (full-time)	F	2063
Queanbeyan West - Jerrabomberra	2011	Employed (full-time)	M	3027
Queanbeyan West - Jerrabomberra	2011	Employed (part-time)	F	1250
Queanbeyan West - Jerrabomberra	2011	Employed (part-time)	M	469
Queanbeyan West - Jerrabomberra	2011	Not in the labour force	F	1031
Queanbeyan West - Jerrabomberra	2011	Not in the labour force	M	666
Queanbeyan West - Jerrabomberra	2011	Unemployed (looking for work)	F	79
Queanbeyan West - Jerrabomberra	2011	Unemployed (looking for work)	M	84
Queanbeyan West - Jerrabomberra	2016		F	198
Queanbeyan West - Jerrabomberra	2016		M	210
Queanbeyan West - Jerrabomberra	2016	Employed (away from work)	F	204
Queanbeyan West - Jerrabomberra	2016	Employed (away from work)	M	145
Queanbeyan West - Jerrabomberra	2016	Employed (full-time)	F	2026
Queanbeyan West - Jerrabomberra	2016	Employed (full-time)	M	2938
Queanbeyan West - Jerrabomberra	2016	Employed (part-time)	F	1261
Queanbeyan West - Jerrabomberra	2016	Employed (part-time)	M	551
Queanbeyan West - Jerrabomberra	2016	Not in the labour force	F	1119
Queanbeyan West - Jerrabomberra	2016	Not in the labour force	M	823
Queanbeyan West - Jerrabomberra	2016	Unemployed (looking for work)	F	123
Queanbeyan West - Jerrabomberra	2016	Unemployed (looking for work)	M	132
Bombala	2006		F	66
Bombala	2006		M	68
Bombala	2006	Employed (away from work)	F	32
Bombala	2006	Employed (away from work)	M	37
Bombala	2006	Employed (full-time)	F	201
Bombala	2006	Employed (full-time)	M	512
Bombala	2006	Employed (part-time)	F	244
Bombala	2006	Employed (part-time)	M	79
Bombala	2006	Not in the labour force	F	471
Bombala	2006	Not in the labour force	M	275
Bombala	2006	Unemployed (looking for work)	F	23
Bombala	2006	Unemployed (looking for work)	M	37
Bombala	2011		F	47
Bombala	2011		M	47
Bombala	2011	Employed (away from work)	F	23
Bombala	2011	Employed (away from work)	M	35
Bombala	2011	Employed (full-time)	F	202
Bombala	2011	Employed (full-time)	M	497
Bombala	2011	Employed (part-time)	F	239
Bombala	2011	Employed (part-time)	M	92
Bombala	2011	Not in the labour force	F	436
Bombala	2011	Not in the labour force	M	308
Bombala	2011	Unemployed (looking for work)	F	16
Bombala	2011	Unemployed (looking for work)	M	25
Bombala	2016		F	77
Bombala	2016		M	78
Bombala	2016	Employed (away from work)	F	33
Bombala	2016	Employed (away from work)	M	34
Bombala	2016	Employed (full-time)	F	212
Bombala	2016	Employed (full-time)	M	459
Bombala	2016	Employed (part-time)	F	232
Bombala	2016	Employed (part-time)	M	96
Bombala	2016	Not in the labour force	F	400
Bombala	2016	Not in the labour force	M	322
Bombala	2016	Unemployed (looking for work)	F	21
Bombala	2016	Unemployed (looking for work)	M	25
Cooma	2006		F	203
Cooma	2006		M	173
Cooma	2006	Employed (away from work)	F	74
Cooma	2006	Employed (away from work)	M	100
Cooma	2006	Employed (full-time)	F	614
Cooma	2006	Employed (full-time)	M	1181
Cooma	2006	Employed (part-time)	F	679
Cooma	2006	Employed (part-time)	M	283
Cooma	2006	Not in the labour force	F	1106
Cooma	2006	Not in the labour force	M	829
Cooma	2006	Unemployed (looking for work)	F	80
Cooma	2006	Unemployed (looking for work)	M	89
Cooma	2011		F	119
Cooma	2011		M	103
Cooma	2011	Employed (away from work)	F	102
Cooma	2011	Employed (away from work)	M	82
Cooma	2011	Employed (full-time)	F	672
Cooma	2011	Employed (full-time)	M	1160
Cooma	2011	Employed (part-time)	F	635
Cooma	2011	Employed (part-time)	M	288
Cooma	2011	Not in the labour force	F	1175
Cooma	2011	Not in the labour force	M	923
Cooma	2011	Unemployed (looking for work)	F	64
Cooma	2011	Unemployed (looking for work)	M	101
Cooma	2016		F	276
Cooma	2016		M	235
Cooma	2016	Employed (away from work)	F	83
Cooma	2016	Employed (away from work)	M	87
Cooma	2016	Employed (full-time)	F	664
Cooma	2016	Employed (full-time)	M	1047
Cooma	2016	Employed (part-time)	F	679
Cooma	2016	Employed (part-time)	M	341
Cooma	2016	Not in the labour force	F	1096
Cooma	2016	Not in the labour force	M	1031
Cooma	2016	Unemployed (looking for work)	F	61
Cooma	2016	Unemployed (looking for work)	M	79
Cooma Region	2006		F	56
Cooma Region	2006		M	53
Cooma Region	2006	Employed (away from work)	F	54
Cooma Region	2006	Employed (away from work)	M	63
Cooma Region	2006	Employed (full-time)	F	255
Cooma Region	2006	Employed (full-time)	M	543
Cooma Region	2006	Employed (part-time)	F	303
Cooma Region	2006	Employed (part-time)	M	133
Cooma Region	2006	Not in the labour force	F	389
Cooma Region	2006	Not in the labour force	M	298
Cooma Region	2006	Unemployed (looking for work)	F	20
Cooma Region	2006	Unemployed (looking for work)	M	35
Cooma Region	2011		F	37
Cooma Region	2011		M	77
Cooma Region	2011	Employed (away from work)	F	55
Cooma Region	2011	Employed (away from work)	M	52
Cooma Region	2011	Employed (full-time)	F	361
Cooma Region	2011	Employed (full-time)	M	633
Cooma Region	2011	Employed (part-time)	F	318
Cooma Region	2011	Employed (part-time)	M	159
Cooma Region	2011	Not in the labour force	F	458
Cooma Region	2011	Not in the labour force	M	384
Cooma Region	2011	Unemployed (looking for work)	F	32
Cooma Region	2011	Unemployed (looking for work)	M	28
Cooma Region	2016		F	114
Cooma Region	2016		M	118
Cooma Region	2016	Employed (away from work)	F	48
Cooma Region	2016	Employed (away from work)	M	43
Cooma Region	2016	Employed (full-time)	F	369
Cooma Region	2016	Employed (full-time)	M	627
Cooma Region	2016	Employed (part-time)	F	323
Cooma Region	2016	Employed (part-time)	M	165
Cooma Region	2016	Not in the labour force	F	447
Cooma Region	2016	Not in the labour force	M	410
Cooma Region	2016	Unemployed (looking for work)	F	24
Cooma Region	2016	Unemployed (looking for work)	M	36
Jindabyne - Berridale	2006		F	421
Jindabyne - Berridale	2006		M	634
Jindabyne - Berridale	2006	Employed (away from work)	F	57
Jindabyne - Berridale	2006	Employed (away from work)	M	72
Jindabyne - Berridale	2006	Employed (full-time)	F	815
Jindabyne - Berridale	2006	Employed (full-time)	M	1358
Jindabyne - Berridale	2006	Employed (part-time)	F	548
Jindabyne - Berridale	2006	Employed (part-time)	M	305
Jindabyne - Berridale	2006	Not in the labour force	F	477
Jindabyne - Berridale	2006	Not in the labour force	M	388
Jindabyne - Berridale	2006	Unemployed (looking for work)	F	21
Jindabyne - Berridale	2006	Unemployed (looking for work)	M	41
Jindabyne - Berridale	2011		F	302
Jindabyne - Berridale	2011		M	411
Jindabyne - Berridale	2011	Employed (away from work)	F	84
Jindabyne - Berridale	2011	Employed (away from work)	M	113
Jindabyne - Berridale	2011	Employed (full-time)	F	873
Jindabyne - Berridale	2011	Employed (full-time)	M	1405
Jindabyne - Berridale	2011	Employed (part-time)	F	599
Jindabyne - Berridale	2011	Employed (part-time)	M	362
Jindabyne - Berridale	2011	Not in the labour force	F	587
Jindabyne - Berridale	2011	Not in the labour force	M	499
Jindabyne - Berridale	2011	Unemployed (looking for work)	F	25
Jindabyne - Berridale	2011	Unemployed (looking for work)	M	46
Jindabyne - Berridale	2016		F	212
Jindabyne - Berridale	2016		M	305
Jindabyne - Berridale	2016	Employed (away from work)	F	103
Jindabyne - Berridale	2016	Employed (away from work)	M	115
Jindabyne - Berridale	2016	Employed (full-time)	F	1009
Jindabyne - Berridale	2016	Employed (full-time)	M	1545
Jindabyne - Berridale	2016	Employed (part-time)	F	698
Jindabyne - Berridale	2016	Employed (part-time)	M	432
Jindabyne - Berridale	2016	Not in the labour force	F	592
Jindabyne - Berridale	2016	Not in the labour force	M	621
Jindabyne - Berridale	2016	Unemployed (looking for work)	F	31
Jindabyne - Berridale	2016	Unemployed (looking for work)	M	44
Batemans Bay	2006		F	166
Batemans Bay	2006		M	164
Batemans Bay	2006	Employed (away from work)	F	112
Batemans Bay	2006	Employed (away from work)	M	96
Batemans Bay	2006	Employed (full-time)	F	494
Batemans Bay	2006	Employed (full-time)	M	899
Batemans Bay	2006	Employed (part-time)	F	701
Batemans Bay	2006	Employed (part-time)	M	376
Batemans Bay	2006	Not in the labour force	F	1579
Batemans Bay	2006	Not in the labour force	M	1286
Batemans Bay	2006	Unemployed (looking for work)	F	117
Batemans Bay	2006	Unemployed (looking for work)	M	175
Batemans Bay	2011		F	202
Batemans Bay	2011		M	212
Batemans Bay	2011	Employed (away from work)	F	91
Batemans Bay	2011	Employed (away from work)	M	86
Batemans Bay	2011	Employed (full-time)	F	463
Batemans Bay	2011	Employed (full-time)	M	854
Batemans Bay	2011	Employed (part-time)	F	672
Batemans Bay	2011	Employed (part-time)	M	381
Batemans Bay	2011	Not in the labour force	F	1659
Batemans Bay	2011	Not in the labour force	M	1343
Batemans Bay	2011	Unemployed (looking for work)	F	90
Batemans Bay	2011	Unemployed (looking for work)	M	122
Batemans Bay	2016		F	291
Batemans Bay	2016		M	294
Batemans Bay	2016	Employed (away from work)	F	85
Batemans Bay	2016	Employed (away from work)	M	70
Batemans Bay	2016	Employed (full-time)	F	465
Batemans Bay	2016	Employed (full-time)	M	824
Batemans Bay	2016	Employed (part-time)	F	678
Batemans Bay	2016	Employed (part-time)	M	411
Batemans Bay	2016	Not in the labour force	F	1671
Batemans Bay	2016	Not in the labour force	M	1436
Batemans Bay	2016	Unemployed (looking for work)	F	102
Batemans Bay	2016	Unemployed (looking for work)	M	130
Batemans Bay - South	2006		F	151
Batemans Bay - South	2006		M	138
Batemans Bay - South	2006	Employed (away from work)	F	95
Batemans Bay - South	2006	Employed (away from work)	M	100
Batemans Bay - South	2006	Employed (full-time)	F	535
Batemans Bay - South	2006	Employed (full-time)	M	892
Batemans Bay - South	2006	Employed (part-time)	F	713
Batemans Bay - South	2006	Employed (part-time)	M	435
Batemans Bay - South	2006	Not in the labour force	F	1821
Batemans Bay - South	2006	Not in the labour force	M	1381
Batemans Bay - South	2006	Unemployed (looking for work)	F	105
Batemans Bay - South	2006	Unemployed (looking for work)	M	154
Batemans Bay - South	2011		F	230
Batemans Bay - South	2011		M	255
Batemans Bay - South	2011	Employed (away from work)	F	99
Batemans Bay - South	2011	Employed (away from work)	M	106
Batemans Bay - South	2011	Employed (full-time)	F	514
Batemans Bay - South	2011	Employed (full-time)	M	863
Batemans Bay - South	2011	Employed (part-time)	F	752
Batemans Bay - South	2011	Employed (part-time)	M	384
Batemans Bay - South	2011	Not in the labour force	F	1880
Batemans Bay - South	2011	Not in the labour force	M	1488
Batemans Bay - South	2011	Unemployed (looking for work)	F	107
Batemans Bay - South	2011	Unemployed (looking for work)	M	137
Batemans Bay - South	2016		F	334
Batemans Bay - South	2016		M	323
Batemans Bay - South	2016	Employed (away from work)	F	106
Batemans Bay - South	2016	Employed (away from work)	M	77
Batemans Bay - South	2016	Employed (full-time)	F	583
Batemans Bay - South	2016	Employed (full-time)	M	855
Batemans Bay - South	2016	Employed (part-time)	F	787
Batemans Bay - South	2016	Employed (part-time)	M	451
Batemans Bay - South	2016	Not in the labour force	F	1857
Batemans Bay - South	2016	Not in the labour force	M	1529
Batemans Bay - South	2016	Unemployed (looking for work)	F	111
Batemans Bay - South	2016	Unemployed (looking for work)	M	156
Bega - Tathra	2006		F	149
Bega - Tathra	2006		M	139
Bega - Tathra	2006	Employed (away from work)	F	91
Bega - Tathra	2006	Employed (away from work)	M	100
Bega - Tathra	2006	Employed (full-time)	F	606
Bega - Tathra	2006	Employed (full-time)	M	1122
Bega - Tathra	2006	Employed (part-time)	F	751
Bega - Tathra	2006	Employed (part-time)	M	369
Bega - Tathra	2006	Not in the labour force	F	1439
Bega - Tathra	2006	Not in the labour force	M	967
Bega - Tathra	2006	Unemployed (looking for work)	F	112
Bega - Tathra	2006	Unemployed (looking for work)	M	130
Bega - Tathra	2011		F	195
Bega - Tathra	2011		M	154
Bega - Tathra	2011	Employed (away from work)	F	121
Bega - Tathra	2011	Employed (away from work)	M	115
Bega - Tathra	2011	Employed (full-time)	F	664
Bega - Tathra	2011	Employed (full-time)	M	1255
Bega - Tathra	2011	Employed (part-time)	F	867
Bega - Tathra	2011	Employed (part-time)	M	427
Bega - Tathra	2011	Not in the labour force	F	1463
Bega - Tathra	2011	Not in the labour force	M	1094
Bega - Tathra	2011	Unemployed (looking for work)	F	73
Bega - Tathra	2011	Unemployed (looking for work)	M	88
Bega - Tathra	2016		F	273
Bega - Tathra	2016		M	267
Bega - Tathra	2016	Employed (away from work)	F	118
Bega - Tathra	2016	Employed (away from work)	M	104
Bega - Tathra	2016	Employed (full-time)	F	713
Bega - Tathra	2016	Employed (full-time)	M	1199
Bega - Tathra	2016	Employed (part-time)	F	886
Bega - Tathra	2016	Employed (part-time)	M	447
Bega - Tathra	2016	Not in the labour force	F	1495
Bega - Tathra	2016	Not in the labour force	M	1163
Bega - Tathra	2016	Unemployed (looking for work)	F	79
Bega - Tathra	2016	Unemployed (looking for work)	M	106
Bega-Eden Hinterland	2006		F	185
Bega-Eden Hinterland	2006		M	203
Bega-Eden Hinterland	2006	Employed (away from work)	F	115
Bega-Eden Hinterland	2006	Employed (away from work)	M	159
Bega-Eden Hinterland	2006	Employed (full-time)	F	672
Bega-Eden Hinterland	2006	Employed (full-time)	M	1430
Bega-Eden Hinterland	2006	Employed (part-time)	F	941
Bega-Eden Hinterland	2006	Employed (part-time)	M	472
Bega-Eden Hinterland	2006	Not in the labour force	F	1414
Bega-Eden Hinterland	2006	Not in the labour force	M	1102
Bega-Eden Hinterland	2006	Unemployed (looking for work)	F	96
Bega-Eden Hinterland	2006	Unemployed (looking for work)	M	177
Bega-Eden Hinterland	2011		F	168
Bega-Eden Hinterland	2011		M	214
Bega-Eden Hinterland	2011	Employed (away from work)	F	147
Bega-Eden Hinterland	2011	Employed (away from work)	M	141
Bega-Eden Hinterland	2011	Employed (full-time)	F	649
Bega-Eden Hinterland	2011	Employed (full-time)	M	1324
Bega-Eden Hinterland	2011	Employed (part-time)	F	1002
Bega-Eden Hinterland	2011	Employed (part-time)	M	512
Bega-Eden Hinterland	2011	Not in the labour force	F	1427
Bega-Eden Hinterland	2011	Not in the labour force	M	1225
Bega-Eden Hinterland	2011	Unemployed (looking for work)	F	96
Bega-Eden Hinterland	2011	Unemployed (looking for work)	M	157
Bega-Eden Hinterland	2016		F	264
Bega-Eden Hinterland	2016		M	286
Bega-Eden Hinterland	2016	Employed (away from work)	F	119
Bega-Eden Hinterland	2016	Employed (away from work)	M	154
Bega-Eden Hinterland	2016	Employed (full-time)	F	684
Bega-Eden Hinterland	2016	Employed (full-time)	M	1261
Bega-Eden Hinterland	2016	Employed (part-time)	F	971
Bega-Eden Hinterland	2016	Employed (part-time)	M	526
Bega-Eden Hinterland	2016	Not in the labour force	F	1492
Bega-Eden Hinterland	2016	Not in the labour force	M	1350
Bega-Eden Hinterland	2016	Unemployed (looking for work)	F	104
Bega-Eden Hinterland	2016	Unemployed (looking for work)	M	129
Broulee - Tomakin	2006		F	61
Broulee - Tomakin	2006		M	71
Broulee - Tomakin	2006	Employed (away from work)	F	29
Broulee - Tomakin	2006	Employed (away from work)	M	35
Broulee - Tomakin	2006	Employed (full-time)	F	153
Broulee - Tomakin	2006	Employed (full-time)	M	282
Broulee - Tomakin	2006	Employed (part-time)	F	219
Broulee - Tomakin	2006	Employed (part-time)	M	109
Broulee - Tomakin	2006	Not in the labour force	F	552
Broulee - Tomakin	2006	Not in the labour force	M	442
Broulee - Tomakin	2006	Unemployed (looking for work)	F	28
Broulee - Tomakin	2006	Unemployed (looking for work)	M	58
Broulee - Tomakin	2011		F	81
Broulee - Tomakin	2011		M	75
Broulee - Tomakin	2011	Employed (away from work)	F	35
Broulee - Tomakin	2011	Employed (away from work)	M	34
Broulee - Tomakin	2011	Employed (full-time)	F	194
Broulee - Tomakin	2011	Employed (full-time)	M	364
Broulee - Tomakin	2011	Employed (part-time)	F	264
Broulee - Tomakin	2011	Employed (part-time)	M	144
Broulee - Tomakin	2011	Not in the labour force	F	606
Broulee - Tomakin	2011	Not in the labour force	M	480
Broulee - Tomakin	2011	Unemployed (looking for work)	F	27
Broulee - Tomakin	2011	Unemployed (looking for work)	M	47
Broulee - Tomakin	2016		F	103
Broulee - Tomakin	2016		M	111
Broulee - Tomakin	2016	Employed (away from work)	F	37
Broulee - Tomakin	2016	Employed (away from work)	M	31
Broulee - Tomakin	2016	Employed (full-time)	F	263
Broulee - Tomakin	2016	Employed (full-time)	M	415
Broulee - Tomakin	2016	Employed (part-time)	F	325
Broulee - Tomakin	2016	Employed (part-time)	M	170
Broulee - Tomakin	2016	Not in the labour force	F	687
Broulee - Tomakin	2016	Not in the labour force	M	592
Broulee - Tomakin	2016	Unemployed (looking for work)	F	29
Broulee - Tomakin	2016	Unemployed (looking for work)	M	32
Deua - Wadbilliga	2006		F	0
Deua - Wadbilliga	2006		M	0
Deua - Wadbilliga	2006	Employed (away from work)	F	0
Deua - Wadbilliga	2006	Employed (away from work)	M	0
Deua - Wadbilliga	2006	Employed (full-time)	F	0
Deua - Wadbilliga	2006	Employed (full-time)	M	0
Deua - Wadbilliga	2006	Employed (part-time)	F	0
Deua - Wadbilliga	2006	Employed (part-time)	M	0
Deua - Wadbilliga	2006	Not in the labour force	F	0
Deua - Wadbilliga	2006	Not in the labour force	M	0
Deua - Wadbilliga	2006	Unemployed (looking for work)	F	0
Deua - Wadbilliga	2006	Unemployed (looking for work)	M	0
Deua - Wadbilliga	2011		F	1
Deua - Wadbilliga	2011		M	0
Deua - Wadbilliga	2011	Employed (away from work)	F	3
Deua - Wadbilliga	2011	Employed (away from work)	M	0
Deua - Wadbilliga	2011	Employed (full-time)	F	3
Deua - Wadbilliga	2011	Employed (full-time)	M	10
Deua - Wadbilliga	2011	Employed (part-time)	F	11
Deua - Wadbilliga	2011	Employed (part-time)	M	6
Deua - Wadbilliga	2011	Not in the labour force	F	6
Deua - Wadbilliga	2011	Not in the labour force	M	7
Deua - Wadbilliga	2011	Unemployed (looking for work)	F	0
Deua - Wadbilliga	2011	Unemployed (looking for work)	M	0
Deua - Wadbilliga	2016		F	4
Deua - Wadbilliga	2016		M	3
Deua - Wadbilliga	2016	Employed (away from work)	F	0
Deua - Wadbilliga	2016	Employed (away from work)	M	0
Deua - Wadbilliga	2016	Employed (full-time)	F	0
Deua - Wadbilliga	2016	Employed (full-time)	M	3
Deua - Wadbilliga	2016	Employed (part-time)	F	0
Deua - Wadbilliga	2016	Employed (part-time)	M	3
Deua - Wadbilliga	2016	Not in the labour force	F	6
Deua - Wadbilliga	2016	Not in the labour force	M	6
