SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
303021055,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,14,10,27,4,7,15,9,3,0,0,0,9,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,3,6,29,10,61,25,23,55,18,14,12,0,0,37,297,9,11,18,42,83,117,80,106,368,278,215,141,109,37,161,1772,4,0,0,0,0,0,0,3,27,60,96,48,88,26,5,361,0,0,0,0,0,8,9,17,16,3,6,4,0,3,0,71,0,0,0,0,0,0,3,12,32,42,40,15,11,9,0,170,0,0,0,0,0,0,0,0,5,4,3,5,3,4,0,29,0,0,0,0,3,0,7,9,35,19,3,3,3,3,0,88,0,0,3,4,4,6,6,5,6,0,3,3,0,0,4,54,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0
303021056,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,10,4,3,12,17,8,43,21,12,23,8,4,3,0,0,9,169,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,10,4,9,15,32,14,81,59,34,84,28,8,9,0,0,35,411,9,13,20,39,90,167,96,114,381,275,218,177,123,46,210,1980,0,0,0,0,0,0,0,3,15,33,56,42,63,39,3,255,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,14,20,19,11,15,3,0,101,0,0,0,0,0,0,0,0,0,3,7,0,8,3,0,27,0,0,0,0,0,0,5,7,8,12,11,9,3,0,0,57,0,0,0,6,3,7,8,0,7,6,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0
303021057,0,0,0,3,0,5,0,0,5,0,0,0,0,0,3,11,3,0,3,14,6,13,9,12,4,3,3,0,0,0,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,25,6,31,21,31,45,18,6,4,0,0,25,218,13,5,17,26,58,97,71,77,306,205,157,123,99,34,147,1437,0,0,0,0,0,0,0,3,12,31,72,25,55,28,0,226,0,0,0,0,0,0,3,8,3,3,0,0,0,3,0,27,0,0,0,0,0,3,0,3,13,24,19,8,16,3,3,87,0,0,0,0,0,0,3,0,3,0,0,4,8,3,0,28,0,0,0,0,0,0,0,0,16,13,4,3,0,0,0,44,0,0,0,4,4,0,3,9,8,4,0,3,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
303021058,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,3,0,3,11,8,17,3,6,4,3,0,0,0,0,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,12,6,28,10,19,21,10,0,3,0,0,12,137,11,11,9,19,37,67,33,63,160,93,59,38,37,16,92,735,0,0,0,0,0,0,0,0,14,24,43,17,30,24,0,159,0,0,0,0,0,5,10,7,4,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,10,18,10,7,7,0,0,67,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,4,9,5,5,7,4,10,0,0,0,48,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0
303021059,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,16,0,0,5,13,5,12,7,8,19,4,0,3,0,0,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,12,27,5,37,27,27,68,23,6,13,4,0,25,275,13,14,13,36,65,107,62,66,366,244,176,202,183,77,211,1844,3,0,0,0,0,0,0,0,16,30,70,44,65,37,0,261,0,0,0,4,0,0,9,7,15,7,3,0,3,0,0,49,0,0,0,0,0,0,0,8,30,30,30,12,22,9,3,140,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,21,0,0,0,0,0,0,8,9,19,20,4,20,6,0,3,90,3,0,0,0,0,9,5,0,10,4,10,3,0,3,3,53,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
303031060,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,18,22,6,14,23,7,26,17,18,38,4,3,3,0,0,27,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,25,11,25,34,7,62,40,39,92,33,14,5,0,0,51,449,55,42,43,61,99,241,143,200,692,462,337,212,171,61,386,3205,3,0,0,0,0,0,0,7,29,61,95,41,63,23,4,328,0,0,0,0,0,9,3,17,10,9,10,4,3,4,0,65,0,0,0,0,0,0,3,14,44,46,32,17,27,5,7,193,0,0,0,0,0,0,6,0,7,6,5,3,10,3,0,37,0,0,0,0,0,0,16,26,43,33,12,18,9,3,8,158,0,0,3,3,17,10,10,14,20,7,5,0,3,0,0,109,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
303031061,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,6,6,5,3,19,3,10,18,8,5,3,0,0,11,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,6,11,18,3,29,19,12,48,15,5,5,0,0,28,215,27,19,24,35,76,121,78,107,295,180,100,71,43,16,171,1366,0,0,0,0,0,0,0,0,16,14,23,6,19,4,6,89,0,0,3,0,0,0,3,3,8,3,3,0,3,0,0,26,0,0,0,0,0,0,4,3,15,4,13,6,3,0,0,50,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,16,10,20,0,3,4,0,0,0,58,0,0,0,0,7,6,6,3,11,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
303031062,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,14,0,4,8,16,3,36,7,18,20,8,3,0,0,0,17,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,9,20,8,66,29,41,95,26,13,3,0,0,36,362,6,14,18,37,122,203,104,165,496,354,231,152,106,21,257,2287,0,0,0,0,0,0,3,0,20,29,50,30,37,23,0,185,0,0,0,0,0,0,3,4,7,0,7,0,0,0,0,31,0,0,0,0,0,0,8,4,15,17,20,4,9,3,0,84,0,0,0,0,0,0,0,3,3,8,6,3,5,0,0,28,0,0,0,0,0,0,6,6,21,7,7,8,3,0,4,67,0,0,0,0,0,7,9,9,9,3,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
303031063,0,0,3,3,0,7,4,0,0,0,0,0,0,0,0,24,0,4,19,37,15,70,22,26,39,7,4,0,0,0,29,271,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,3,6,23,57,15,141,69,82,117,30,14,6,6,0,62,634,14,25,41,78,191,298,172,239,755,490,344,231,167,44,337,3428,0,0,0,0,0,0,0,0,25,91,135,61,130,49,4,498,0,0,0,0,0,8,8,17,11,12,3,0,6,0,0,57,0,0,0,0,0,4,0,8,42,28,38,28,22,7,4,182,0,0,0,0,0,0,0,3,6,10,11,0,4,0,0,40,0,0,0,0,0,4,17,15,36,28,3,12,6,0,4,123,0,0,3,4,3,9,9,8,6,7,3,3,3,0,3,59,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
303031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,5,0,3,6,0,0,0,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,10,10,7,22,11,3,8,0,0,9,97,14,10,9,10,34,57,35,53,210,153,125,110,85,56,157,1109,0,0,0,0,0,0,4,0,11,5,25,12,22,13,3,94,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,7,5,8,10,11,8,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,10,10,0,9,4,0,0,41,0,0,0,3,0,0,8,4,5,3,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
303031065,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,10,4,0,6,12,6,30,9,12,29,5,3,0,3,0,9,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,5,7,25,4,46,35,40,75,22,11,0,0,0,33,311,18,18,29,35,121,188,100,134,447,263,176,93,60,15,181,1873,0,0,0,0,0,0,0,3,25,41,75,43,41,14,0,240,0,0,0,0,4,6,5,6,7,3,4,0,0,0,0,34,0,0,0,0,0,3,0,13,30,22,14,9,15,8,0,102,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,12,0,0,0,0,3,0,9,12,33,18,7,9,4,0,7,84,0,3,0,3,4,3,3,5,9,7,0,0,0,0,0,43,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3
303031066,4,0,0,3,0,0,3,0,0,0,0,0,0,0,3,9,4,3,10,16,6,33,10,13,14,12,0,0,0,4,13,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,15,32,6,69,52,39,79,40,16,11,4,4,37,418,25,25,30,43,119,219,134,165,628,451,290,220,131,49,305,2829,0,0,0,0,0,0,0,3,21,47,72,31,53,18,8,263,0,0,0,0,0,0,3,4,5,3,8,3,0,4,0,39,0,0,0,0,0,3,5,3,22,19,23,16,15,3,0,109,0,0,0,0,0,0,0,3,7,8,4,4,0,3,0,30,0,0,0,0,3,0,10,15,25,16,0,17,9,3,0,88,0,0,3,3,3,15,4,7,11,3,3,3,0,0,0,63,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3
303041067,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,12,7,23,10,3,11,0,0,0,0,0,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,10,21,11,42,22,19,39,5,5,0,3,0,22,198,0,7,10,32,63,117,56,72,236,136,62,31,19,6,114,966,0,0,0,0,0,0,0,0,14,22,32,8,18,3,0,100,0,0,0,0,0,3,3,3,7,0,3,0,0,0,0,17,0,0,0,0,0,0,0,9,12,17,6,0,5,3,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,5,15,10,3,3,3,0,0,45,0,0,0,0,5,3,3,3,3,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
303041068,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,10,3,3,11,14,5,34,14,13,21,4,4,0,0,0,13,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,7,8,18,25,9,67,45,36,67,26,12,3,4,0,45,372,15,27,31,32,109,228,119,135,540,297,234,158,105,31,239,2298,0,0,0,0,0,0,0,4,27,48,94,44,79,32,0,330,0,0,0,0,0,3,4,3,7,3,4,0,0,0,3,30,0,0,0,0,0,0,7,10,36,42,34,13,14,8,3,164,0,0,0,0,0,0,0,0,3,5,4,3,4,6,0,28,0,0,0,0,0,0,13,16,23,24,11,9,7,3,3,121,0,0,0,3,0,8,3,7,16,7,4,3,0,0,0,55,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
303041069,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,10,11,5,7,9,0,11,6,3,9,0,4,0,0,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,13,13,0,19,12,7,18,8,6,3,3,0,14,142,47,29,22,27,55,100,41,52,222,101,88,81,68,46,126,1089,0,0,0,0,0,0,0,3,13,11,14,4,13,4,0,62,0,0,0,0,0,3,0,9,9,3,0,0,0,0,0,26,0,0,0,0,0,0,0,4,9,3,3,0,4,0,0,27,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,9,13,11,3,0,3,3,0,0,46,0,0,3,0,0,0,0,3,6,0,0,3,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0
303041070,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,12,18,3,30,9,17,21,4,0,0,0,0,5,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,16,27,3,62,37,46,61,20,0,3,0,0,25,311,8,13,18,33,97,167,87,128,387,212,155,81,29,5,142,1570,0,0,0,0,0,3,0,4,11,24,55,22,41,15,0,175,0,0,0,0,0,4,6,8,3,0,0,0,0,0,4,29,0,0,0,0,0,0,4,4,25,21,10,4,10,3,0,88,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,19,0,0,0,0,0,3,3,6,13,12,3,3,0,0,3,40,0,0,0,0,0,7,3,3,6,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0
303041071,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,11,16,6,23,6,14,24,18,0,3,0,0,14,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,9,32,8,52,33,43,83,41,14,7,3,3,42,372,12,16,20,37,134,188,100,128,504,402,318,250,206,57,274,2642,0,0,0,0,0,3,0,4,12,24,68,31,89,39,3,283,0,0,0,0,0,3,10,3,12,0,3,3,0,0,0,34,0,0,0,0,0,0,0,4,24,29,27,14,26,10,3,131,0,0,0,0,0,0,0,3,5,3,4,3,5,3,0,22,0,0,0,0,4,4,9,6,13,12,9,11,11,0,0,77,0,0,0,0,3,8,5,8,10,3,3,0,0,0,0,48,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0
303051072,0,0,0,3,0,3,0,3,3,0,0,0,0,0,3,17,0,0,8,22,5,28,3,6,19,0,0,0,0,0,11,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,29,3,76,44,34,79,25,14,0,3,0,33,344,14,8,14,40,73,182,134,134,528,333,206,80,51,11,250,2066,0,0,0,0,0,3,0,0,26,48,75,35,32,11,0,237,0,0,0,0,0,0,5,10,18,6,0,0,3,0,0,43,0,0,0,0,0,0,3,10,27,33,34,8,7,0,5,120,0,0,0,0,0,0,0,3,0,8,11,7,6,0,0,32,0,0,0,0,6,3,15,19,32,16,4,11,3,0,7,107,0,0,4,3,0,7,8,4,10,6,0,0,0,0,0,48,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
303051073,0,0,8,3,3,7,0,0,3,0,0,0,0,0,0,27,10,9,11,20,4,33,4,20,26,18,5,4,0,0,13,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,15,24,36,13,86,59,61,94,37,17,8,0,0,43,509,45,48,51,69,145,287,187,259,895,611,389,269,200,51,494,4007,0,0,3,0,0,0,0,7,39,86,139,81,94,28,3,494,0,0,4,0,0,3,0,8,13,13,8,3,3,0,0,71,0,0,0,3,0,8,3,12,56,51,40,16,29,3,3,234,0,0,0,0,0,3,0,3,5,11,10,0,4,0,0,37,0,0,0,0,8,6,24,21,57,31,6,23,11,0,3,194,3,7,7,4,9,12,10,9,15,5,0,0,0,0,0,87,0,0,0,0,0,4,3,0,0,0,4,0,0,0,5,24,0,0,0,0,0,0,0,0
303051074,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,0,10,0,3,0,0,3,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,11,4,7,6,3,3,0,0,0,3,61,7,4,8,14,23,29,17,25,99,78,54,30,15,13,60,473,0,0,0,0,0,0,0,0,13,28,51,23,29,8,0,162,0,0,0,0,0,0,4,3,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,8,11,16,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,11,6,3,6,3,0,0,30,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
303051075,0,0,3,3,0,5,4,0,0,0,0,0,0,0,0,10,3,0,4,21,3,23,4,0,15,3,0,0,0,0,10,92,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,5,0,9,30,3,63,38,34,76,27,8,6,6,0,24,332,22,20,25,43,63,188,116,172,772,603,447,297,132,36,345,3270,0,0,0,0,0,0,4,5,41,56,122,57,69,24,5,374,0,0,0,0,0,3,3,3,6,6,9,0,3,0,0,38,0,0,0,0,0,0,3,3,41,33,31,18,18,8,0,155,0,0,0,0,0,0,0,0,4,9,5,4,3,0,0,34,3,0,0,0,3,3,7,9,40,38,6,14,3,0,6,147,0,0,0,5,3,4,18,10,5,5,0,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0
303051076,0,0,9,12,0,10,3,3,0,0,0,0,0,0,0,35,0,3,28,61,20,69,20,14,28,10,7,0,0,0,22,277,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,12,3,9,40,82,19,131,61,49,85,18,10,0,0,0,57,572,18,21,57,95,203,291,174,180,539,221,105,37,16,3,239,2196,0,0,0,0,0,0,0,0,27,48,55,11,16,7,0,186,0,0,0,0,0,3,0,9,3,3,0,0,0,0,0,23,0,0,0,0,0,0,4,11,31,26,18,12,4,0,3,103,0,0,0,0,0,0,0,0,0,6,5,0,0,0,3,20,0,0,0,0,0,0,8,15,26,11,3,7,0,0,0,77,0,0,0,0,5,10,4,3,9,7,0,0,0,0,0,43,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
303061077,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,12,4,7,10,5,18,3,6,12,6,0,0,0,0,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,5,13,27,5,40,21,17,50,12,3,3,3,0,24,230,20,22,26,46,62,136,90,100,398,305,157,145,87,23,206,1819,0,0,0,0,0,0,0,0,20,21,42,21,31,7,0,149,0,0,0,0,0,3,4,6,11,3,3,3,0,3,0,30,0,0,0,0,0,0,0,3,16,9,21,7,12,0,0,80,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,12,0,0,0,0,3,0,8,3,24,7,0,18,0,0,6,76,0,0,3,3,4,3,0,3,11,4,0,3,0,0,0,36,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0
303061078,0,0,3,4,0,13,3,0,0,0,0,0,0,0,0,27,20,3,26,30,13,44,13,19,34,5,0,5,0,0,17,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,19,11,31,56,9,119,65,61,114,27,15,3,5,0,71,603,58,38,51,92,130,294,209,233,841,473,277,150,78,19,361,3303,0,0,0,0,0,0,3,4,45,68,98,43,40,5,7,305,0,0,3,0,0,3,9,20,18,3,0,3,0,0,3,70,0,0,0,0,0,0,3,16,38,35,44,15,14,0,5,175,0,0,0,0,0,0,0,0,15,5,5,3,0,0,0,36,0,0,0,0,7,6,18,24,51,24,12,13,0,0,5,165,3,0,6,3,13,8,14,7,10,6,0,0,0,0,3,85,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
303061079,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,13,9,7,10,25,9,28,12,10,26,13,0,3,0,0,12,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,13,16,37,14,71,37,32,58,28,9,8,0,0,31,347,41,50,29,57,110,222,120,110,374,226,137,100,76,35,258,1946,0,0,0,0,0,0,0,3,19,13,43,8,21,8,0,120,0,0,0,0,0,4,8,9,9,6,5,0,0,0,0,42,0,0,0,0,0,5,3,8,19,17,22,3,12,0,0,93,0,0,0,0,0,0,4,0,3,0,0,0,0,3,4,14,0,0,0,0,5,3,10,5,19,16,5,11,3,0,0,85,0,4,7,5,5,8,9,9,10,4,0,3,0,0,0,75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
303061080,0,0,7,6,0,3,0,3,3,0,0,0,0,0,3,34,29,12,20,30,3,47,14,22,31,9,4,0,0,0,29,246,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,16,28,19,36,50,9,109,70,53,101,37,9,22,3,0,81,622,74,57,69,100,204,359,239,269,876,597,367,247,198,40,551,4244,0,0,0,0,0,0,4,5,50,64,99,55,55,19,3,360,3,0,3,5,0,12,6,11,15,11,6,3,0,0,0,87,0,0,0,0,0,4,7,17,49,48,18,10,19,0,6,172,0,0,0,0,0,0,0,4,7,5,10,8,11,0,3,39,3,0,3,3,6,0,23,27,59,35,3,22,0,0,6,206,0,10,11,3,5,13,12,14,25,6,0,6,0,0,0,112,0,0,0,0,0,0,4,4,6,3,3,3,0,0,0,24,0,0,0,0,0,0,0,3
