SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
311061330,0,0,0,0,0,0,0,3,55,20,11,3,4,0,0,98,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,16,0,0,0,0,0,3,10,6,42,5,3,0,0,0,8,77,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,16,0,0,0,3,0,22,21,19,24,3,0,0,0,0,4,99,0,0,0,0,6,12,4,0,3,3,0,0,0,0,3,31,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,3,14,3,0,109,36,11,6,12,0,0,0,0,0,6,198,0,0,0,0,7,5,0,0,0,0,0,0,0,0,42,53,3,14,4,8,119,86,55,45,154,38,16,3,4,0,65,617,0,0,0,0,0,6,0,0,52,44,23,8,4,0,14,155,0,0,0,0,0,3,0,4
311061331,0,3,0,0,0,0,0,0,29,18,6,0,0,0,0,65,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,23,4,0,0,0,0,0,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,6,22,11,15,0,0,0,0,0,7,66,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,83,27,3,5,3,0,0,0,0,0,8,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,4,6,8,7,86,41,33,35,81,31,8,0,0,0,31,368,0,0,0,0,0,0,0,0,20,26,15,0,3,0,3,72,0,0,0,0,0,3,0,0
311061332,0,0,0,0,0,3,0,3,134,154,101,34,23,6,12,473,0,0,0,3,3,5,0,3,18,4,0,4,0,0,3,44,0,0,0,0,0,3,14,24,107,48,18,16,3,0,8,240,0,0,0,0,0,0,0,3,15,12,8,6,0,0,3,47,3,0,0,0,0,14,29,32,54,17,5,4,0,0,15,166,0,0,0,0,7,20,7,19,14,3,0,0,0,0,0,72,0,0,0,0,0,4,3,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,11,7,5,123,81,29,23,42,3,0,4,0,0,7,349,0,0,0,0,6,3,0,0,3,0,0,0,0,0,67,82,11,11,8,7,140,136,82,99,399,244,132,71,24,3,116,1495,7,4,0,0,0,8,0,3,76,112,111,62,35,16,46,477,0,0,0,0,0,0,0,6
311061333,0,0,0,0,0,3,0,7,83,59,28,4,4,0,0,195,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,21,0,0,0,0,0,3,8,9,65,16,3,0,0,0,0,117,0,0,0,0,0,0,0,3,10,9,3,0,0,0,0,25,0,0,0,0,0,18,29,23,28,14,3,0,0,0,10,124,0,0,3,5,0,7,3,4,3,0,0,0,0,0,0,31,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,12,3,4,3,6,107,41,10,6,23,0,0,0,0,0,10,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,55,6,3,12,8,110,78,61,66,233,99,40,11,4,5,71,808,0,0,0,0,0,0,0,3,45,49,33,10,4,0,20,164,0,0,0,0,0,0,3,0
311061334,3,0,0,0,0,3,0,5,85,82,64,24,9,0,3,281,0,0,0,0,0,3,6,0,8,6,5,0,0,0,0,25,0,0,0,3,0,4,0,7,66,31,19,4,3,0,0,140,0,0,0,0,0,0,0,3,17,9,0,0,0,0,0,31,0,0,0,0,0,8,23,17,51,14,0,10,0,0,3,126,0,0,3,0,3,12,6,3,9,0,0,3,0,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,15,6,10,0,0,78,39,7,15,23,0,6,0,3,0,3,193,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47,52,12,13,8,9,88,70,41,55,271,141,95,36,16,5,67,919,0,0,0,0,0,0,0,3,49,65,73,34,33,9,31,302,0,0,0,0,0,4,4,3
311061335,0,0,0,0,0,0,0,3,48,44,25,10,12,0,3,143,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,27,19,4,0,3,0,3,67,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,17,0,0,0,0,0,3,12,3,11,0,3,0,0,0,0,34,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,4,0,0,0,22,20,3,3,9,3,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,6,4,0,0,28,37,19,18,112,73,35,7,10,0,37,401,0,0,0,0,0,3,0,0,36,22,42,18,6,7,9,151,0,0,0,0,0,0,0,0
311061336,0,0,0,0,0,3,0,10,81,55,16,3,0,0,4,165,0,0,0,0,0,4,0,6,8,3,0,0,0,0,0,14,0,0,0,0,0,11,4,13,52,17,8,0,0,0,0,109,0,0,0,0,0,3,0,0,11,5,0,0,0,0,0,20,6,0,0,7,3,24,19,16,29,3,0,0,0,0,0,100,0,3,0,0,3,16,13,3,3,0,0,0,0,0,0,42,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,8,6,8,4,4,147,49,8,9,24,0,0,0,0,0,12,278,0,0,0,0,3,0,0,0,0,0,0,0,0,0,49,57,9,10,7,17,161,109,48,47,212,85,23,4,4,0,77,809,0,0,0,0,0,0,0,3,55,35,16,8,5,0,12,143,0,0,0,0,0,0,0,5
312011337,0,0,0,0,4,10,0,5,100,45,33,6,9,4,6,231,0,0,0,0,8,9,3,3,15,5,3,0,0,0,0,47,0,0,0,0,0,7,12,17,57,18,9,3,3,0,3,126,0,3,0,0,0,3,0,3,3,3,5,3,0,0,3,22,0,0,0,3,3,11,19,12,32,5,3,9,0,0,7,106,0,0,3,0,0,12,5,7,9,0,0,0,0,0,3,41,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,19,4,5,110,66,20,22,44,3,0,0,0,3,21,323,0,0,0,0,3,5,0,0,3,0,0,0,0,0,67,79,7,29,11,9,130,126,54,62,272,89,52,23,12,8,111,994,0,3,0,0,0,6,3,5,79,51,36,14,13,9,29,246,0,0,0,0,0,3,4,3
312011338,0,3,0,0,3,5,3,4,34,35,40,20,68,20,6,239,0,0,0,0,4,0,0,0,7,3,3,0,0,0,0,19,0,0,0,0,0,3,0,3,30,30,12,26,12,4,4,133,0,0,0,0,0,0,3,3,4,3,3,4,5,0,0,24,0,0,0,0,0,10,4,10,28,46,6,40,4,0,12,162,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,4,6,0,0,37,13,4,4,5,0,0,0,0,0,6,74,0,0,0,3,0,0,0,0,3,0,0,0,0,0,82,87,12,11,0,3,44,41,21,25,113,122,73,97,89,25,116,778,4,0,0,0,0,4,0,3,15,29,38,27,44,18,32,219,0,0,0,0,0,0,0,0
312011339,5,0,0,0,3,3,3,0,32,11,11,6,15,0,0,92,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,7,3,3,13,13,7,14,5,0,0,66,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,11,0,0,0,0,0,3,11,3,8,0,0,3,0,0,3,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,3,0,0,33,8,0,0,7,0,0,0,0,0,5,56,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,36,8,3,0,3,36,28,14,15,78,27,22,26,23,3,48,329,0,0,0,0,0,3,3,8,19,11,12,14,6,3,19,100,0,0,0,0,0,0,0,0
312011340,4,0,0,0,3,0,0,0,28,13,9,10,3,5,3,79,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,7,5,0,22,12,7,4,6,0,0,65,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,9,6,3,17,9,0,3,0,0,0,48,0,0,0,6,3,7,3,5,0,0,0,0,0,0,0,24,0,0,0,4,0,0,0,0,3,3,0,5,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,12,3,3,77,29,3,3,6,0,0,0,0,0,7,138,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,41,11,12,8,9,91,55,19,13,80,40,21,21,11,5,44,428,0,0,0,0,0,0,0,3,29,15,9,4,10,3,8,85,0,0,0,0,0,0,0,4
312011341,0,0,0,0,0,0,3,0,19,21,48,30,72,22,6,217,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,14,20,20,29,28,3,7,118,0,0,0,0,0,0,0,0,0,0,6,8,8,3,0,22,0,0,0,0,0,0,3,3,22,23,6,20,3,0,7,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,8,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,3,0,0,0,4,5,10,9,64,63,81,92,114,31,72,551,0,0,0,0,0,0,0,0,7,20,24,21,50,21,22,173,0,0,0,0,0,0,0,0
312021342,0,0,0,0,3,0,3,3,81,104,72,32,27,8,9,338,0,0,0,0,0,3,0,0,12,4,4,0,0,0,0,22,0,0,0,0,0,6,3,15,76,35,21,9,12,0,3,182,0,0,0,0,0,0,0,0,9,8,9,3,3,0,0,30,0,0,0,0,0,15,17,23,36,19,8,16,0,0,14,143,0,0,0,3,8,12,3,0,3,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,5,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,15,4,11,5,0,116,75,13,10,30,8,0,3,0,0,7,288,0,0,0,0,0,3,0,0,3,4,0,0,0,0,125,137,7,13,4,8,131,121,44,56,245,184,116,65,43,14,166,1204,0,0,0,0,0,0,0,3,58,91,96,41,32,8,31,366,0,0,0,0,0,0,3,3
312021343,0,0,0,0,0,0,0,0,31,21,26,8,15,3,3,105,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,5,24,8,3,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,7,4,10,3,3,9,0,0,0,36,0,0,0,0,0,5,7,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,38,21,8,3,10,0,0,0,0,0,5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,0,3,0,0,38,33,23,14,85,39,34,26,13,3,50,363,0,0,0,0,0,0,0,0,11,17,16,10,11,3,11,70,0,0,0,0,0,3,0,0
312021344,0,0,0,0,0,0,0,3,37,39,51,23,33,3,3,198,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,28,28,16,8,7,0,0,90,0,0,0,0,0,0,0,0,9,3,10,0,3,5,0,37,0,0,0,0,0,7,4,6,18,6,9,19,3,0,3,73,0,0,0,3,4,7,3,8,9,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,13,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,6,0,0,27,23,3,6,15,0,3,0,0,0,5,97,0,0,0,0,0,0,0,0,0,0,0,3,0,0,90,88,6,6,3,3,35,41,8,29,123,94,91,54,52,7,106,650,0,0,0,0,0,0,0,0,27,56,47,25,41,12,20,224,0,0,0,0,0,0,0,0
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,0,0,0,0,0,0,0,3,37,25,16,5,10,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,23,11,8,0,0,0,0,47,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,19,0,0,0,0,0,3,8,5,16,3,0,0,0,0,0,47,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,40,16,6,0,5,0,0,0,0,0,5,75,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,35,0,4,0,4,37,27,16,20,88,44,31,6,7,3,33,325,0,0,0,0,0,0,0,0,7,4,6,6,8,0,5,40,0,0,0,0,0,0,0,0
312021347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021348,0,0,0,0,0,0,0,6,59,59,49,30,21,8,3,243,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,23,0,0,0,0,0,0,0,7,44,33,13,13,14,4,3,127,0,0,0,0,0,0,0,0,8,3,3,3,3,0,0,29,0,0,0,0,0,8,4,9,37,22,3,9,0,0,3,99,0,0,0,0,5,6,3,0,10,0,0,0,3,3,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,4,7,3,0,97,82,15,8,49,9,3,0,3,3,20,312,0,0,0,0,0,3,0,0,7,0,0,0,0,0,92,106,10,10,4,3,109,102,25,36,213,128,86,64,44,20,129,997,0,0,0,0,0,0,4,0,35,54,61,44,38,15,42,292,0,0,0,0,0,0,0,0
312021349,3,0,0,0,0,0,0,4,41,38,24,9,6,3,0,130,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,7,32,12,4,0,6,0,0,70,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,19,0,0,0,0,0,3,17,13,17,6,0,3,0,0,3,53,0,0,0,0,5,13,6,3,7,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,7,0,0,88,52,4,3,23,4,0,0,0,0,4,197,0,0,0,0,8,0,0,0,0,0,0,0,0,0,54,61,4,10,3,3,98,67,29,35,124,67,35,17,18,3,65,576,0,0,0,0,0,3,0,3,25,31,19,5,4,3,14,116,0,0,0,0,0,4,0,0
312021350,0,0,0,0,0,3,0,0,28,31,15,9,4,3,3,96,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,4,26,14,3,0,0,0,0,54,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,9,0,0,0,3,0,3,8,10,12,0,0,7,0,0,7,44,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,3,0,3,0,37,14,3,3,15,0,0,0,0,0,3,86,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,34,6,0,3,3,40,30,15,16,94,51,27,18,10,4,50,365,0,0,0,0,0,3,0,0,9,23,20,15,9,3,8,92,0,0,0,0,0,0,0,3
312021351,0,0,0,3,3,3,3,4,38,18,11,9,6,3,3,116,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,12,0,0,0,0,0,11,8,8,34,3,7,5,0,0,4,79,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,16,0,0,0,3,3,8,10,8,24,7,0,3,0,0,5,76,0,0,0,5,6,9,0,4,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,53,28,7,3,11,3,4,0,0,0,3,128,0,0,0,0,3,0,0,0,0,0,0,0,0,0,59,59,9,6,0,11,70,58,26,23,131,34,25,16,10,4,87,523,3,0,0,0,0,3,0,6,30,24,17,11,6,3,29,129,0,0,0,0,3,3,0,0
312021352,4,3,0,0,4,6,7,3,73,55,47,12,24,12,3,247,0,0,0,0,0,0,0,3,11,4,3,0,0,0,0,20,0,0,0,0,3,3,7,11,50,36,19,9,9,0,5,147,0,0,0,0,0,3,0,0,11,9,12,3,0,0,0,38,3,0,0,5,0,18,19,18,60,24,8,13,0,0,18,176,0,0,0,3,7,10,7,0,12,0,0,0,0,0,0,47,0,0,0,0,0,5,3,0,6,4,0,3,0,0,3,29,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,10,13,5,5,147,71,9,14,45,3,0,0,0,0,22,348,0,0,0,0,4,3,0,3,7,0,0,0,0,0,136,155,16,17,7,14,166,125,56,51,272,131,85,40,31,12,188,1219,0,0,0,0,0,0,0,4,34,48,44,19,14,7,38,220,0,0,0,0,0,0,0,0
312021353,5,0,0,3,3,5,0,3,55,34,29,16,15,0,4,177,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,27,4,4,0,0,0,5,3,11,57,28,10,3,0,0,3,132,0,0,0,0,0,0,0,0,4,5,3,0,0,0,4,30,3,0,0,5,0,15,23,16,34,13,0,4,0,3,5,118,0,0,3,3,9,14,3,3,4,0,0,0,0,0,3,40,0,0,0,0,0,0,0,3,4,3,0,0,0,0,3,17,5,0,0,0,0,0,0,0,3,0,0,0,3,5,0,18,9,6,4,0,121,56,11,9,46,3,3,3,0,5,11,292,0,0,0,0,3,3,0,3,4,0,0,0,0,0,94,106,26,14,11,16,136,109,47,50,228,83,49,30,17,13,137,962,0,0,0,0,0,3,3,0,36,45,41,21,14,7,21,195,0,0,0,0,5,0,3,0
312021354,0,0,0,0,0,0,0,0,21,26,28,19,14,0,0,117,0,0,0,0,0,0,0,0,4,3,3,0,0,0,3,15,0,0,0,0,0,0,0,5,27,13,6,10,10,0,0,68,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,6,3,9,21,10,3,5,3,0,4,62,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,34,23,0,7,21,3,3,0,0,0,3,101,0,0,0,0,0,0,0,0,0,5,0,0,0,0,66,71,3,4,0,0,35,32,10,22,103,64,46,34,29,3,72,458,0,0,0,0,0,0,0,3,15,23,24,14,13,8,18,112,0,0,0,0,0,0,0,0
312021355,0,0,0,0,0,0,0,0,30,28,13,10,4,4,3,98,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,21,10,4,3,3,0,3,50,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,17,0,0,0,0,0,0,8,5,17,0,3,7,0,3,0,55,0,0,0,0,3,5,3,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,37,22,4,8,9,3,0,0,4,0,7,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,3,3,0,3,39,32,25,23,87,52,26,24,13,6,63,405,0,0,0,0,0,0,0,0,13,28,14,11,5,0,12,89,0,0,0,0,0,0,0,0
