SA4_NAME16	Year	CoupleFamily	HasChild	HasDependantStudent	HasNonDependentChild	Rent.min	occupied_private_dwellings_being_rented
Coffs Harbour - Grafton	2011	1	0	1		10500	232
Coffs Harbour - Grafton	2011	1	0	1		11812	432
Coffs Harbour - Grafton	2011	1	0	1		14437	549
Coffs Harbour - Grafton	2011	1	0	1		18375	243
Coffs Harbour - Grafton	2011	1	0	1		23625	49
Coffs Harbour - Grafton	2011	1	0	1		28875	4
Coffs Harbour - Grafton	2011	1	0	1		34125	0
Coffs Harbour - Grafton	2011	1	0	1		39375	3
Coffs Harbour - Grafton	2011	1	0	1		44625	0
Coffs Harbour - Grafton	2011	1	0	1		49875	8
Coffs Harbour - Grafton	2011	1	0	1	0		3
Coffs Harbour - Grafton	2011	1	0	1	0	0	11
Coffs Harbour - Grafton	2011	1	0	1	0	3937	0
Coffs Harbour - Grafton	2011	1	0	1	0	5250	11
Coffs Harbour - Grafton	2011	1	0	1	0	7875	20
Coffs Harbour - Grafton	2011	1	0	1	0	10500	9
Coffs Harbour - Grafton	2011	1	0	1	0	11812	38
Coffs Harbour - Grafton	2011	1	0	1	0	14437	44
Coffs Harbour - Grafton	2011	1	0	1	0	18375	60
Coffs Harbour - Grafton	2011	1	0	1	0	23625	4
Coffs Harbour - Grafton	2011	1	0	1	0	28875	3
Coffs Harbour - Grafton	2011	1	0	1	0	34125	0
Coffs Harbour - Grafton	2011	1	0	1	0	39375	0
Coffs Harbour - Grafton	2011	1	0	1	0	44625	0
Coffs Harbour - Grafton	2011	1	0	1	0	49875	3
Coffs Harbour - Grafton	2011	1	1	0	0		50
Coffs Harbour - Grafton	2011	1	1	0	0	0	121
Coffs Harbour - Grafton	2011	1	1	0	0	3937	3
Coffs Harbour - Grafton	2011	1	1	0	0	5250	67
Coffs Harbour - Grafton	2011	1	1	0	0	7875	139
Coffs Harbour - Grafton	2011	1	1	0	0	10500	166
Coffs Harbour - Grafton	2011	1	1	0	0	11812	382
Coffs Harbour - Grafton	2011	1	1	0	0	14437	695
Coffs Harbour - Grafton	2011	1	1	0	0	18375	473
Coffs Harbour - Grafton	2011	1	1	0	0	23625	103
Coffs Harbour - Grafton	2011	1	1	0	0	28875	24
Coffs Harbour - Grafton	2011	1	1	0	0	34125	3
Coffs Harbour - Grafton	2011	1	1	0	0	39375	0
Coffs Harbour - Grafton	2011	1	1	0	0	44625	0
Coffs Harbour - Grafton	2011	1	1	0	0	49875	10
Coffs Harbour - Grafton	2011	1	1	1	0		5
Coffs Harbour - Grafton	2011	1	1	1	0	0	16
Coffs Harbour - Grafton	2011	1	1	1	0	3937	3
Coffs Harbour - Grafton	2011	1	1	1	0	5250	10
Coffs Harbour - Grafton	2011	1	1	1	0	7875	16
Coffs Harbour - Grafton	2011	1	1	1	0	10500	22
Coffs Harbour - Grafton	2011	1	1	1	0	11812	48
Coffs Harbour - Grafton	2011	1	1	1	0	14437	114
Coffs Harbour - Grafton	2011	1	1	1	0	18375	102
Coffs Harbour - Grafton	2011	1	1	1	0	23625	19
Coffs Harbour - Grafton	2011	1	1	1	0	28875	0
Coffs Harbour - Grafton	2011	1	1	1	0	34125	0
Coffs Harbour - Grafton	2011	1	1	1	0	39375	0
Coffs Harbour - Grafton	2011	1	1	1	0	44625	0
Coffs Harbour - Grafton	2011	1	1	1	0	49875	0
Coffs Harbour - Grafton	2011	1	1	1	1		8
Coffs Harbour - Grafton	2011	1	1	1	1	0	11
Coffs Harbour - Grafton	2011	1	1	1	1	3937	3
Coffs Harbour - Grafton	2011	1	1	1	1	5250	21
Coffs Harbour - Grafton	2011	1	1	1	1	7875	32
Coffs Harbour - Grafton	2011	1	1	1	1	10500	23
Coffs Harbour - Grafton	2011	1	1	1	1	11812	64
Coffs Harbour - Grafton	2011	1	1	1	1	14437	52
Coffs Harbour - Grafton	2011	1	1	1	1	18375	42
Coffs Harbour - Grafton	2011	1	1	1	1	23625	14
Coffs Harbour - Grafton	2011	1	1	1	1	28875	3
Coffs Harbour - Grafton	2011	1	1	1	1	34125	0
Coffs Harbour - Grafton	2011	1	1	1	1	39375	0
Coffs Harbour - Grafton	2011	1	1	1	1	44625	0
Coffs Harbour - Grafton	2011	1	1	1	1	49875	0
Coffs Harbour - Grafton	2016	0	0	1	0		8
Coffs Harbour - Grafton	2016	0	0	1	0	0	3
Coffs Harbour - Grafton	2016	0	0	1	0	3937	0
Coffs Harbour - Grafton	2016	0	0	1	0	5250	17
Coffs Harbour - Grafton	2016	0	0	1	0	7875	24
Coffs Harbour - Grafton	2016	0	0	1	0	10500	14
Coffs Harbour - Grafton	2016	0	0	1	0	11812	74
Coffs Harbour - Grafton	2016	0	0	1	0	14437	109
Coffs Harbour - Grafton	2016	0	0	1	0	18375	97
Coffs Harbour - Grafton	2016	0	0	1	0	23625	12
Coffs Harbour - Grafton	2016	0	0	1	0	28875	7
Coffs Harbour - Grafton	2016	0	0	1	0	34125	0
Coffs Harbour - Grafton	2016	0	0	1	0	39375	0
Coffs Harbour - Grafton	2016	0	0	1	0	44625	0
Coffs Harbour - Grafton	2016	0	0	1	0	49875	0
Coffs Harbour - Grafton	2016	0	1	0	0		44
Coffs Harbour - Grafton	2016	0	1	0	0	0	41
Coffs Harbour - Grafton	2016	0	1	0	0	3937	7
Coffs Harbour - Grafton	2016	0	1	0	0	5250	61
Coffs Harbour - Grafton	2016	0	1	0	0	7875	90
Coffs Harbour - Grafton	2016	0	1	0	0	10500	113
Coffs Harbour - Grafton	2016	0	1	0	0	11812	338
Coffs Harbour - Grafton	2016	0	1	0	0	14437	652
Coffs Harbour - Grafton	2016	0	1	0	0	18375	500
Coffs Harbour - Grafton	2016	0	1	0	0	23625	95
Coffs Harbour - Grafton	2016	0	1	0	0	28875	17
Coffs Harbour - Grafton	2016	0	1	0	0	34125	9
Coffs Harbour - Grafton	2016	0	1	0	0	39375	4
Coffs Harbour - Grafton	2016	0	1	0	0	44625	0
Coffs Harbour - Grafton	2016	0	1	0	0	49875	0
Coffs Harbour - Grafton	2016	0	1	1	0		6
Coffs Harbour - Grafton	2016	0	1	1	0	0	6
Coffs Harbour - Grafton	2016	0	1	1	0	3937	0
Coffs Harbour - Grafton	2016	0	1	1	0	5250	7
Coffs Harbour - Grafton	2016	0	1	1	0	7875	15
Coffs Harbour - Grafton	2016	0	1	1	0	10500	20
Coffs Harbour - Grafton	2016	0	1	1	0	11812	38
Coffs Harbour - Grafton	2016	0	1	1	0	14437	113
Coffs Harbour - Grafton	2016	0	1	1	0	18375	137
Coffs Harbour - Grafton	2016	0	1	1	0	23625	28
Coffs Harbour - Grafton	2016	0	1	1	0	28875	9
Coffs Harbour - Grafton	2016	0	1	1	0	34125	0
Coffs Harbour - Grafton	2016	0	1	1	0	39375	3
Coffs Harbour - Grafton	2016	0	1	1	0	44625	0
Coffs Harbour - Grafton	2016	0	1	1	0	49875	0
Coffs Harbour - Grafton	2016	0	1	1	1		27
Coffs Harbour - Grafton	2016	0	1	1	1	0	24
Coffs Harbour - Grafton	2016	0	1	1	1	3937	12
Coffs Harbour - Grafton	2016	0	1	1	1	5250	58
Coffs Harbour - Grafton	2016	0	1	1	1	7875	60
Coffs Harbour - Grafton	2016	0	1	1	1	10500	71
Coffs Harbour - Grafton	2016	0	1	1	1	11812	118
Coffs Harbour - Grafton	2016	0	1	1	1	14437	218
Coffs Harbour - Grafton	2016	0	1	1	1	18375	146
Coffs Harbour - Grafton	2016	0	1	1	1	23625	32
Coffs Harbour - Grafton	2016	0	1	1	1	28875	3
Coffs Harbour - Grafton	2016	0	1	1	1	34125	0
Coffs Harbour - Grafton	2016	0	1	1	1	39375	0
Coffs Harbour - Grafton	2016	0	1	1	1	44625	0
Coffs Harbour - Grafton	2016	0	1	1	1	49875	0
Coffs Harbour - Grafton	2016	1	0	1			69
Coffs Harbour - Grafton	2016	1	0	1		0	104
Coffs Harbour - Grafton	2016	1	0	1		3937	9
Coffs Harbour - Grafton	2016	1	0	1		5250	55
Coffs Harbour - Grafton	2016	1	0	1		7875	181
Coffs Harbour - Grafton	2016	1	0	1		10500	142
Coffs Harbour - Grafton	2016	1	0	1		11812	353
Coffs Harbour - Grafton	2016	1	0	1		14437	629
Coffs Harbour - Grafton	2016	1	0	1		18375	593
Coffs Harbour - Grafton	2016	1	0	1		23625	156
Coffs Harbour - Grafton	2016	1	0	1		28875	35
Coffs Harbour - Grafton	2016	1	0	1		34125	7
Coffs Harbour - Grafton	2016	1	0	1		39375	0
Coffs Harbour - Grafton	2016	1	0	1		44625	0
Coffs Harbour - Grafton	2016	1	0	1		49875	4
Coffs Harbour - Grafton	2016	1	0	1	0		4
Coffs Harbour - Grafton	2016	1	0	1	0	0	13
Coffs Harbour - Grafton	2016	1	0	1	0	3937	0
Coffs Harbour - Grafton	2016	1	0	1	0	5250	4
Coffs Harbour - Grafton	2016	1	0	1	0	7875	10
Coffs Harbour - Grafton	2016	1	0	1	0	10500	5
Coffs Harbour - Grafton	2016	1	0	1	0	11812	18
Coffs Harbour - Grafton	2016	1	0	1	0	14437	59
Coffs Harbour - Grafton	2016	1	0	1	0	18375	77
Coffs Harbour - Grafton	2016	1	0	1	0	23625	24
Coffs Harbour - Grafton	2016	1	0	1	0	28875	7
Coffs Harbour - Grafton	2016	1	0	1	0	34125	3
Coffs Harbour - Grafton	2016	1	0	1	0	39375	0
Coffs Harbour - Grafton	2016	1	0	1	0	44625	0
Coffs Harbour - Grafton	2016	1	0	1	0	49875	0
Coffs Harbour - Grafton	2016	1	1	0	0		45
Coffs Harbour - Grafton	2016	1	1	0	0	0	94
Coffs Harbour - Grafton	2016	1	1	0	0	3937	0
Coffs Harbour - Grafton	2016	1	1	0	0	5250	30
Coffs Harbour - Grafton	2016	1	1	0	0	7875	50
Coffs Harbour - Grafton	2016	1	1	0	0	10500	65
Coffs Harbour - Grafton	2016	1	1	0	0	11812	231
Coffs Harbour - Grafton	2016	1	1	0	0	14437	568
Coffs Harbour - Grafton	2016	1	1	0	0	18375	762
Coffs Harbour - Grafton	2016	1	1	0	0	23625	272
Coffs Harbour - Grafton	2016	1	1	0	0	28875	53
Coffs Harbour - Grafton	2016	1	1	0	0	34125	11
Coffs Harbour - Grafton	2016	1	1	0	0	39375	3
Coffs Harbour - Grafton	2016	1	1	0	0	44625	0
Coffs Harbour - Grafton	2016	1	1	0	0	49875	6
Coffs Harbour - Grafton	2016	1	1	1	0		14
Coffs Harbour - Grafton	2016	1	1	1	0	0	18
Coffs Harbour - Grafton	2016	1	1	1	0	3937	0
Coffs Harbour - Grafton	2016	1	1	1	0	5250	3
Coffs Harbour - Grafton	2016	1	1	1	0	7875	14
Coffs Harbour - Grafton	2016	1	1	1	0	10500	9
Coffs Harbour - Grafton	2016	1	1	1	0	11812	27
Coffs Harbour - Grafton	2016	1	1	1	0	14437	71
Coffs Harbour - Grafton	2016	1	1	1	0	18375	147
Coffs Harbour - Grafton	2016	1	1	1	0	23625	54
Coffs Harbour - Grafton	2016	1	1	1	0	28875	4
Coffs Harbour - Grafton	2016	1	1	1	0	34125	0
Coffs Harbour - Grafton	2016	1	1	1	0	39375	0
Coffs Harbour - Grafton	2016	1	1	1	0	44625	0
Coffs Harbour - Grafton	2016	1	1	1	0	49875	0
Coffs Harbour - Grafton	2016	1	1	1	1		12
Coffs Harbour - Grafton	2016	1	1	1	1	0	20
Coffs Harbour - Grafton	2016	1	1	1	1	3937	3
Coffs Harbour - Grafton	2016	1	1	1	1	5250	6
Coffs Harbour - Grafton	2016	1	1	1	1	7875	13
Coffs Harbour - Grafton	2016	1	1	1	1	10500	17
Coffs Harbour - Grafton	2016	1	1	1	1	11812	45
Coffs Harbour - Grafton	2016	1	1	1	1	14437	88
Coffs Harbour - Grafton	2016	1	1	1	1	18375	111
Coffs Harbour - Grafton	2016	1	1	1	1	23625	39
Coffs Harbour - Grafton	2016	1	1	1	1	28875	6
Coffs Harbour - Grafton	2016	1	1	1	1	34125	0
Coffs Harbour - Grafton	2016	1	1	1	1	39375	0
Coffs Harbour - Grafton	2016	1	1	1	1	44625	0
Coffs Harbour - Grafton	2016	1	1	1	1	49875	0
Far West and Orana	2006	0	0	1	0		7
Far West and Orana	2006	0	0	1	0	0	21
Far West and Orana	2006	0	0	1	0	3937	22
Far West and Orana	2006	0	0	1	0	5250	51
Far West and Orana	2006	0	0	1	0	7875	40
Far West and Orana	2006	0	0	1	0	10500	5
Far West and Orana	2006	0	0	1	0	11812	4
Far West and Orana	2006	0	0	1	0	14437	4
Far West and Orana	2006	0	0	1	0	18375	0
Far West and Orana	2006	0	0	1	0	23625	0
Far West and Orana	2006	0	0	1	0	28875	0
Far West and Orana	2006	0	0	1	0	34125	0
Far West and Orana	2006	0	0	1	0	39375	0
Far West and Orana	2006	0	0	1	0	44625	0
Far West and Orana	2006	0	0	1	0	49875	0
Far West and Orana	2006	0	1	0	0		93
Far West and Orana	2006	0	1	0	0	0	216
Far West and Orana	2006	0	1	0	0	3937	251
Far West and Orana	2006	0	1	0	0	5250	777
Far West and Orana	2006	0	1	0	0	7875	474
Far West and Orana	2006	0	1	0	0	10500	100
Far West and Orana	2006	0	1	0	0	11812	55
Far West and Orana	2006	0	1	0	0	14437	7
Far West and Orana	2006	0	1	0	0	18375	8
Far West and Orana	2006	0	1	0	0	23625	3
Far West and Orana	2006	0	1	0	0	28875	0
Far West and Orana	2006	0	1	0	0	34125	3
Far West and Orana	2006	0	1	0	0	39375	0
Far West and Orana	2006	0	1	0	0	44625	0
Far West and Orana	2006	0	1	0	0	49875	8
Far West and Orana	2006	0	1	1	0		9
Far West and Orana	2006	0	1	1	0	0	18
Far West and Orana	2006	0	1	1	0	3937	18
Far West and Orana	2006	0	1	1	0	5250	97
Far West and Orana	2006	0	1	1	0	7875	48
Far West and Orana	2006	0	1	1	0	10500	22
Far West and Orana	2006	0	1	1	0	11812	3
Far West and Orana	2006	0	1	1	0	14437	0
Far West and Orana	2006	0	1	1	0	18375	0
Far West and Orana	2006	0	1	1	0	23625	0
Far West and Orana	2006	0	1	1	0	28875	0
Far West and Orana	2006	0	1	1	0	34125	0
Far West and Orana	2006	0	1	1	0	39375	0
Far West and Orana	2006	0	1	1	0	44625	0
Far West and Orana	2006	0	1	1	0	49875	0
Far West and Orana	2006	0	1	1	1		27
Far West and Orana	2006	0	1	1	1	0	85
Far West and Orana	2006	0	1	1	1	3937	51
Far West and Orana	2006	0	1	1	1	5250	179
Far West and Orana	2006	0	1	1	1	7875	77
Far West and Orana	2006	0	1	1	1	10500	20
Far West and Orana	2006	0	1	1	1	11812	9
Far West and Orana	2006	0	1	1	1	14437	0
Far West and Orana	2006	0	1	1	1	18375	0
Far West and Orana	2006	0	1	1	1	23625	0
Far West and Orana	2006	0	1	1	1	28875	0
Far West and Orana	2006	0	1	1	1	34125	0
Far West and Orana	2006	0	1	1	1	39375	3
Far West and Orana	2006	0	1	1	1	44625	0
Far West and Orana	2006	0	1	1	1	49875	0
Far West and Orana	2006	1	0	1			80
Far West and Orana	2006	1	0	1		0	573
Far West and Orana	2006	1	0	1		3937	137
Far West and Orana	2006	1	0	1		5250	515
Far West and Orana	2006	1	0	1		7875	366
Far West and Orana	2006	1	0	1		10500	106
Far West and Orana	2006	1	0	1		11812	56
Far West and Orana	2006	1	0	1		14437	28
Far West and Orana	2006	1	0	1		18375	10
Far West and Orana	2006	1	0	1		23625	0
Far West and Orana	2006	1	0	1		28875	0
Far West and Orana	2006	1	0	1		34125	0
Far West and Orana	2006	1	0	1		39375	0
Far West and Orana	2006	1	0	1		44625	0
Far West and Orana	2006	1	0	1		49875	13
Far West and Orana	2006	1	0	1	0		6
Far West and Orana	2006	1	0	1	0	0	32
Far West and Orana	2006	1	0	1	0	3937	12
Far West and Orana	2006	1	0	1	0	5250	25
Far West and Orana	2006	1	0	1	0	7875	17
Far West and Orana	2006	1	0	1	0	10500	10
Far West and Orana	2006	1	0	1	0	11812	4
Far West and Orana	2006	1	0	1	0	14437	3
Far West and Orana	2006	1	0	1	0	18375	0
Far West and Orana	2006	1	0	1	0	23625	0
Far West and Orana	2006	1	0	1	0	28875	0
Far West and Orana	2006	1	0	1	0	34125	0
Far West and Orana	2006	1	0	1	0	39375	0
Far West and Orana	2006	1	0	1	0	44625	0
Far West and Orana	2006	1	0	1	0	49875	0
Far West and Orana	2006	1	1	0	0		98
Far West and Orana	2006	1	1	0	0	0	474
Far West and Orana	2006	1	1	0	0	3937	139
Far West and Orana	2006	1	1	0	0	5250	574
Far West and Orana	2006	1	1	0	0	7875	420
Far West and Orana	2006	1	1	0	0	10500	156
Far West and Orana	2006	1	1	0	0	11812	110
Far West and Orana	2006	1	1	0	0	14437	57
Far West and Orana	2006	1	1	0	0	18375	14
Far West and Orana	2006	1	1	0	0	23625	0
Far West and Orana	2006	1	1	0	0	28875	0
Far West and Orana	2006	1	1	0	0	34125	0
Far West and Orana	2006	1	1	0	0	39375	0
Far West and Orana	2006	1	1	0	0	44625	0
Far West and Orana	2006	1	1	0	0	49875	11
Far West and Orana	2006	1	1	1	0		8
Far West and Orana	2006	1	1	1	0	0	55
Far West and Orana	2006	1	1	1	0	3937	18
Far West and Orana	2006	1	1	1	0	5250	78
Far West and Orana	2006	1	1	1	0	7875	52
Far West and Orana	2006	1	1	1	0	10500	24
Far West and Orana	2006	1	1	1	0	11812	14
Far West and Orana	2006	1	1	1	0	14437	16
Far West and Orana	2006	1	1	1	0	18375	3
Far West and Orana	2006	1	1	1	0	23625	0
Far West and Orana	2006	1	1	1	0	28875	0
Far West and Orana	2006	1	1	1	0	34125	0
Far West and Orana	2006	1	1	1	0	39375	0
Far West and Orana	2006	1	1	1	0	44625	0
Far West and Orana	2006	1	1	1	0	49875	0
Far West and Orana	2006	1	1	1	1		18
Far West and Orana	2006	1	1	1	1	0	53
Far West and Orana	2006	1	1	1	1	3937	25
Far West and Orana	2006	1	1	1	1	5250	77
Far West and Orana	2006	1	1	1	1	7875	27
Far West and Orana	2006	1	1	1	1	10500	10
Far West and Orana	2006	1	1	1	1	11812	12
Far West and Orana	2006	1	1	1	1	14437	4
Far West and Orana	2006	1	1	1	1	18375	0
Far West and Orana	2006	1	1	1	1	23625	0
Far West and Orana	2006	1	1	1	1	28875	0
Far West and Orana	2006	1	1	1	1	34125	0
Far West and Orana	2006	1	1	1	1	39375	0
Far West and Orana	2006	1	1	1	1	44625	0
Far West and Orana	2006	1	1	1	1	49875	0
Far West and Orana	2011	0	0	1	0		4
Far West and Orana	2011	0	0	1	0	0	22
Far West and Orana	2011	0	0	1	0	3937	11
Far West and Orana	2011	0	0	1	0	5250	49
Far West and Orana	2011	0	0	1	0	7875	55
Far West and Orana	2011	0	0	1	0	10500	22
Far West and Orana	2011	0	0	1	0	11812	32
Far West and Orana	2011	0	0	1	0	14437	19
Far West and Orana	2011	0	0	1	0	18375	4
Far West and Orana	2011	0	0	1	0	23625	0
Far West and Orana	2011	0	0	1	0	28875	0
Far West and Orana	2011	0	0	1	0	34125	0
Far West and Orana	2011	0	0	1	0	39375	0
Far West and Orana	2011	0	0	1	0	44625	0
Far West and Orana	2011	0	0	1	0	49875	0
Far West and Orana	2011	0	1	0	0		62
Far West and Orana	2011	0	1	0	0	0	130
Far West and Orana	2011	0	1	0	0	3937	83
Far West and Orana	2011	0	1	0	0	5250	542
Far West and Orana	2011	0	1	0	0	7875	571
Far West and Orana	2011	0	1	0	0	10500	215
Far West and Orana	2011	0	1	0	0	11812	199
Far West and Orana	2011	0	1	0	0	14437	85
Far West and Orana	2011	0	1	0	0	18375	23
Far West and Orana	2011	0	1	0	0	23625	0
Far West and Orana	2011	0	1	0	0	28875	0
Far West and Orana	2011	0	1	0	0	34125	0
Far West and Orana	2011	0	1	0	0	39375	0
Far West and Orana	2011	0	1	0	0	44625	0
Far West and Orana	2011	0	1	0	0	49875	5
Far West and Orana	2011	0	1	1	0		3
Far West and Orana	2011	0	1	1	0	0	17
Far West and Orana	2011	0	1	1	0	3937	12
Far West and Orana	2011	0	1	1	0	5250	65
Far West and Orana	2011	0	1	1	0	7875	66
Far West and Orana	2011	0	1	1	0	10500	39
Far West and Orana	2011	0	1	1	0	11812	60
Far West and Orana	2011	0	1	1	0	14437	19
Far West and Orana	2011	0	1	1	0	18375	3
Far West and Orana	2011	0	1	1	0	23625	0
Far West and Orana	2011	0	1	1	0	28875	0
Far West and Orana	2011	0	1	1	0	34125	0
Far West and Orana	2011	0	1	1	0	39375	0
Far West and Orana	2011	0	1	1	0	44625	0
Far West and Orana	2011	0	1	1	0	49875	3
Far West and Orana	2011	0	1	1	1		26
Far West and Orana	2011	0	1	1	1	0	54
Far West and Orana	2011	0	1	1	1	3937	40
Far West and Orana	2011	0	1	1	1	5250	178
Far West and Orana	2011	0	1	1	1	7875	124
Far West and Orana	2011	0	1	1	1	10500	25
Far West and Orana	2011	0	1	1	1	11812	41
Far West and Orana	2011	0	1	1	1	14437	20
Far West and Orana	2011	0	1	1	1	18375	3
Far West and Orana	2011	0	1	1	1	23625	0
Far West and Orana	2011	0	1	1	1	28875	0
Far West and Orana	2011	0	1	1	1	34125	0
Far West and Orana	2011	0	1	1	1	39375	0
Far West and Orana	2011	0	1	1	1	44625	0
Far West and Orana	2011	0	1	1	1	49875	0
Far West and Orana	2011	1	0	1			103
Far West and Orana	2011	1	0	1		0	457
Far West and Orana	2011	1	0	1		3937	80
Far West and Orana	2011	1	0	1		5250	386
Far West and Orana	2011	1	0	1		7875	383
Far West and Orana	2011	1	0	1		10500	173
Far West and Orana	2011	1	0	1		11812	220
Far West and Orana	2011	1	0	1		14437	103
Far West and Orana	2011	1	0	1		18375	54
Far West and Orana	2011	1	0	1		23625	6
Far West and Orana	2011	1	0	1		28875	0
Far West and Orana	2011	1	0	1		34125	0
Far West and Orana	2011	1	0	1		39375	0
Far West and Orana	2011	1	0	1		44625	0
Far West and Orana	2011	1	0	1		49875	16
Far West and Orana	2011	1	0	1	0		9
Far West and Orana	2011	1	0	1	0	0	32
Far West and Orana	2011	1	0	1	0	3937	4
Far West and Orana	2011	1	0	1	0	5250	24
Far West and Orana	2011	1	0	1	0	7875	28
Far West and Orana	2011	1	0	1	0	10500	11
Far West and Orana	2011	1	0	1	0	11812	14
Far West and Orana	2011	1	0	1	0	14437	21
Far West and Orana	2011	1	0	1	0	18375	6
Far West and Orana	2011	1	0	1	0	23625	0
Far West and Orana	2011	1	0	1	0	28875	0
Far West and Orana	2011	1	0	1	0	34125	0
Far West and Orana	2011	1	0	1	0	39375	0
Far West and Orana	2011	1	0	1	0	44625	0
Far West and Orana	2011	1	0	1	0	49875	0
Far West and Orana	2011	1	1	0	0		103
Far West and Orana	2011	1	1	0	0	0	423
Far West and Orana	2011	1	1	0	0	3937	68
Far West and Orana	2011	1	1	0	0	5250	309
Far West and Orana	2011	1	1	0	0	7875	375
Far West and Orana	2011	1	1	0	0	10500	187
Far West and Orana	2011	1	1	0	0	11812	250
Far West and Orana	2011	1	1	0	0	14437	201
Far West and Orana	2011	1	1	0	0	18375	97
Far West and Orana	2011	1	1	0	0	23625	8
Far West and Orana	2011	1	1	0	0	28875	3
Far West and Orana	2011	1	1	0	0	34125	3
Far West and Orana	2011	1	1	0	0	39375	0
Far West and Orana	2011	1	1	0	0	44625	0
Far West and Orana	2011	1	1	0	0	49875	14
Far West and Orana	2011	1	1	1	0		10
Far West and Orana	2011	1	1	1	0	0	47
Far West and Orana	2011	1	1	1	0	3937	9
Far West and Orana	2011	1	1	1	0	5250	49
Far West and Orana	2011	1	1	1	0	7875	44
Far West and Orana	2011	1	1	1	0	10500	31
Far West and Orana	2011	1	1	1	0	11812	31
Far West and Orana	2011	1	1	1	0	14437	24
Far West and Orana	2011	1	1	1	0	18375	21
Far West and Orana	2011	1	1	1	0	23625	3
Far West and Orana	2011	1	1	1	0	28875	0
Far West and Orana	2011	1	1	1	0	34125	0
Far West and Orana	2011	1	1	1	0	39375	0
Far West and Orana	2011	1	1	1	0	44625	0
Far West and Orana	2011	1	1	1	0	49875	0
Far West and Orana	2011	1	1	1	1		10
Far West and Orana	2011	1	1	1	1	0	43
Far West and Orana	2011	1	1	1	1	3937	6
Far West and Orana	2011	1	1	1	1	5250	60
Far West and Orana	2011	1	1	1	1	7875	48
Far West and Orana	2011	1	1	1	1	10500	21
Far West and Orana	2011	1	1	1	1	11812	29
Far West and Orana	2011	1	1	1	1	14437	11
Far West and Orana	2011	1	1	1	1	18375	11
Far West and Orana	2011	1	1	1	1	23625	0
Far West and Orana	2011	1	1	1	1	28875	0
Far West and Orana	2011	1	1	1	1	34125	0
Far West and Orana	2011	1	1	1	1	39375	0
Far West and Orana	2011	1	1	1	1	44625	0
Far West and Orana	2011	1	1	1	1	49875	0
Far West and Orana	2016	0	0	1	0		7
Far West and Orana	2016	0	0	1	0	0	7
Far West and Orana	2016	0	0	1	0	3937	7
Far West and Orana	2016	0	0	1	0	5250	24
Far West and Orana	2016	0	0	1	0	7875	33
Far West and Orana	2016	0	0	1	0	10500	22
Far West and Orana	2016	0	0	1	0	11812	33
Far West and Orana	2016	0	0	1	0	14437	55
Far West and Orana	2016	0	0	1	0	18375	31
Far West and Orana	2016	0	0	1	0	23625	0
Far West and Orana	2016	0	0	1	0	28875	0
Far West and Orana	2016	0	0	1	0	34125	0
Far West and Orana	2016	0	0	1	0	39375	0
Far West and Orana	2016	0	0	1	0	44625	0
Far West and Orana	2016	0	0	1	0	49875	0
Far West and Orana	2016	0	1	0	0		75
Far West and Orana	2016	0	1	0	0	0	85
Far West and Orana	2016	0	1	0	0	3937	51
Far West and Orana	2016	0	1	0	0	5250	186
Far West and Orana	2016	0	1	0	0	7875	411
Far West and Orana	2016	0	1	0	0	10500	279
Far West and Orana	2016	0	1	0	0	11812	335
Far West and Orana	2016	0	1	0	0	14437	327
Far West and Orana	2016	0	1	0	0	18375	161
Far West and Orana	2016	0	1	0	0	23625	9
Far West and Orana	2016	0	1	0	0	28875	3
Far West and Orana	2016	0	1	0	0	34125	0
Far West and Orana	2016	0	1	0	0	39375	3
Far West and Orana	2016	0	1	0	0	44625	0
Far West and Orana	2016	0	1	0	0	49875	4
Far West and Orana	2016	0	1	1	0		11
Far West and Orana	2016	0	1	1	0	0	21
Far West and Orana	2016	0	1	1	0	3937	3
Far West and Orana	2016	0	1	1	0	5250	20
Far West and Orana	2016	0	1	1	0	7875	51
Far West and Orana	2016	0	1	1	0	10500	37
Far West and Orana	2016	0	1	1	0	11812	44
Far West and Orana	2016	0	1	1	0	14437	51
Far West and Orana	2016	0	1	1	0	18375	38
Far West and Orana	2016	0	1	1	0	23625	4
Far West and Orana	2016	0	1	1	0	28875	0
Far West and Orana	2016	0	1	1	0	34125	0
Far West and Orana	2016	0	1	1	0	39375	0
Far West and Orana	2016	0	1	1	0	44625	0
Far West and Orana	2016	0	1	1	0	49875	0
Far West and Orana	2016	0	1	1	1		25
Far West and Orana	2016	0	1	1	1	0	40
Far West and Orana	2016	0	1	1	1	3937	23
Far West and Orana	2016	0	1	1	1	5250	103
Far West and Orana	2016	0	1	1	1	7875	142
Far West and Orana	2016	0	1	1	1	10500	68
Far West and Orana	2016	0	1	1	1	11812	87
Far West and Orana	2016	0	1	1	1	14437	91
Far West and Orana	2016	0	1	1	1	18375	29
Far West and Orana	2016	0	1	1	1	23625	3
Far West and Orana	2016	0	1	1	1	28875	3
Far West and Orana	2016	0	1	1	1	34125	0
Far West and Orana	2016	0	1	1	1	39375	0
Far West and Orana	2016	0	1	1	1	44625	0
Far West and Orana	2016	0	1	1	1	49875	0
Far West and Orana	2016	1	0	1			84
Far West and Orana	2016	1	0	1		0	370
Far West and Orana	2016	1	0	1		3937	61
Far West and Orana	2016	1	0	1		5250	173
Far West and Orana	2016	1	0	1		7875	351
