SA4_NAME16	Year	Sex	IndigenousStatus	persons
New England and North West	2006	M	Both Aboriginal & Torres Strait Islander	108
New England and North West	2006	M	Non-indigenous	78452
New England and North West	2006	M	Torres Strait Islander	118
New England and North West	2011	F	Aboriginal	7813
New England and North West	2011	F	Both Aboriginal & Torres Strait Islander	116
New England and North West	2011	F	Non-indigenous	81195
New England and North West	2011	F	Torres Strait Islander	164
New England and North West	2011	M	Aboriginal	7424
New England and North West	2011	M	Both Aboriginal & Torres Strait Islander	134
New England and North West	2011	M	Non-indigenous	79199
New England and North West	2011	M	Torres Strait Islander	149
New England and North West	2016	F	Aboriginal	9022
New England and North West	2016	F	Both Aboriginal & Torres Strait Islander	178
New England and North West	2016	F	Non-indigenous	82949
New England and North West	2016	F	Torres Strait Islander	150
New England and North West	2016	M	Aboriginal	8723
New England and North West	2016	M	Both Aboriginal & Torres Strait Islander	181
New England and North West	2016	M	Non-indigenous	80192
New England and North West	2016	M	Torres Strait Islander	164
Newcastle and Lake Macquarie	2006	F	Aboriginal	3632
Newcastle and Lake Macquarie	2006	F	Both Aboriginal & Torres Strait Islander	76
Newcastle and Lake Macquarie	2006	F	Non-indigenous	164780
Newcastle and Lake Macquarie	2006	F	Torres Strait Islander	120
Newcastle and Lake Macquarie	2006	M	Aboriginal	3562
Newcastle and Lake Macquarie	2006	M	Both Aboriginal & Torres Strait Islander	71
Newcastle and Lake Macquarie	2006	M	Non-indigenous	157598
Newcastle and Lake Macquarie	2006	M	Torres Strait Islander	124
Newcastle and Lake Macquarie	2011	F	Aboriginal	4806
Newcastle and Lake Macquarie	2011	F	Both Aboriginal & Torres Strait Islander	72
Newcastle and Lake Macquarie	2011	F	Non-indigenous	169670
Newcastle and Lake Macquarie	2011	F	Torres Strait Islander	131
Newcastle and Lake Macquarie	2011	M	Aboriginal	4598
Newcastle and Lake Macquarie	2011	M	Both Aboriginal & Torres Strait Islander	86
Newcastle and Lake Macquarie	2011	M	Non-indigenous	163118
Newcastle and Lake Macquarie	2011	M	Torres Strait Islander	124
Newcastle and Lake Macquarie	2016	F	Aboriginal	6763
Newcastle and Lake Macquarie	2016	F	Both Aboriginal & Torres Strait Islander	132
Newcastle and Lake Macquarie	2016	F	Non-indigenous	176046
Newcastle and Lake Macquarie	2016	F	Torres Strait Islander	132
Newcastle and Lake Macquarie	2016	M	Aboriginal	6600
Newcastle and Lake Macquarie	2016	M	Both Aboriginal & Torres Strait Islander	142
Newcastle and Lake Macquarie	2016	M	Non-indigenous	169148
Newcastle and Lake Macquarie	2016	M	Torres Strait Islander	143
Richmond - Tweed	2006	F	Aboriginal	3259
Richmond - Tweed	2006	F	Both Aboriginal & Torres Strait Islander	228
Richmond - Tweed	2006	F	Non-indigenous	108713
Richmond - Tweed	2006	F	Torres Strait Islander	182
Richmond - Tweed	2006	M	Aboriginal	3031
Richmond - Tweed	2006	M	Both Aboriginal & Torres Strait Islander	260
Richmond - Tweed	2006	M	Non-indigenous	103444
Richmond - Tweed	2006	M	Torres Strait Islander	214
Richmond - Tweed	2011	F	Aboriginal	3931
Richmond - Tweed	2011	F	Both Aboriginal & Torres Strait Islander	232
Richmond - Tweed	2011	F	Non-indigenous	112655
Richmond - Tweed	2011	F	Torres Strait Islander	208
Richmond - Tweed	2011	M	Aboriginal	3694
Richmond - Tweed	2011	M	Both Aboriginal & Torres Strait Islander	256
Richmond - Tweed	2011	M	Non-indigenous	106416
Richmond - Tweed	2011	M	Torres Strait Islander	225
Richmond - Tweed	2016	F	Aboriginal	4485
Richmond - Tweed	2016	F	Both Aboriginal & Torres Strait Islander	220
Richmond - Tweed	2016	F	Non-indigenous	118429
Richmond - Tweed	2016	F	Torres Strait Islander	209
Richmond - Tweed	2016	M	Aboriginal	4348
Richmond - Tweed	2016	M	Both Aboriginal & Torres Strait Islander	233
Richmond - Tweed	2016	M	Non-indigenous	111439
Richmond - Tweed	2016	M	Torres Strait Islander	236
Riverina	2006	F	Aboriginal	2895
Riverina	2006	F	Both Aboriginal & Torres Strait Islander	45
Riverina	2006	F	Non-indigenous	71128
Riverina	2006	F	Torres Strait Islander	67
Riverina	2006	M	Aboriginal	2818
Riverina	2006	M	Both Aboriginal & Torres Strait Islander	46
Riverina	2006	M	Non-indigenous	71117
Riverina	2006	M	Torres Strait Islander	82
Riverina	2011	F	Aboriginal	3426
Riverina	2011	F	Both Aboriginal & Torres Strait Islander	36
Riverina	2011	F	Non-indigenous	71727
Riverina	2011	F	Torres Strait Islander	62
Riverina	2011	M	Aboriginal	3384
Riverina	2011	M	Both Aboriginal & Torres Strait Islander	43
Riverina	2011	M	Non-indigenous	71367
Riverina	2011	M	Torres Strait Islander	77
Riverina	2016	F	Aboriginal	4090
Riverina	2016	F	Both Aboriginal & Torres Strait Islander	45
Riverina	2016	F	Non-indigenous	73993
Riverina	2016	F	Torres Strait Islander	78
Riverina	2016	M	Aboriginal	4082
Riverina	2016	M	Both Aboriginal & Torres Strait Islander	63
Riverina	2016	M	Non-indigenous	73497
Riverina	2016	M	Torres Strait Islander	84
Southern Highlands and Shoalhaven	2006	F	Aboriginal	1842
Southern Highlands and Shoalhaven	2006	F	Both Aboriginal & Torres Strait Islander	40
Southern Highlands and Shoalhaven	2006	F	Non-indigenous	64983
Southern Highlands and Shoalhaven	2006	F	Torres Strait Islander	54
Southern Highlands and Shoalhaven	2006	M	Aboriginal	1804
Southern Highlands and Shoalhaven	2006	M	Both Aboriginal & Torres Strait Islander	43
Southern Highlands and Shoalhaven	2006	M	Non-indigenous	61861
Southern Highlands and Shoalhaven	2006	M	Torres Strait Islander	50
Southern Highlands and Shoalhaven	2011	F	Aboriginal	2500
Southern Highlands and Shoalhaven	2011	F	Both Aboriginal & Torres Strait Islander	39
Southern Highlands and Shoalhaven	2011	F	Non-indigenous	67528
Southern Highlands and Shoalhaven	2011	F	Torres Strait Islander	63
Southern Highlands and Shoalhaven	2011	M	Aboriginal	2401
Southern Highlands and Shoalhaven	2011	M	Both Aboriginal & Torres Strait Islander	47
Southern Highlands and Shoalhaven	2011	M	Non-indigenous	64365
Southern Highlands and Shoalhaven	2011	M	Torres Strait Islander	65
Southern Highlands and Shoalhaven	2016	F	Aboriginal	3110
Southern Highlands and Shoalhaven	2016	F	Both Aboriginal & Torres Strait Islander	33
Southern Highlands and Shoalhaven	2016	F	Non-indigenous	72053
Southern Highlands and Shoalhaven	2016	F	Torres Strait Islander	77
Southern Highlands and Shoalhaven	2016	M	Aboriginal	3108
Southern Highlands and Shoalhaven	2016	M	Both Aboriginal & Torres Strait Islander	50
Southern Highlands and Shoalhaven	2016	M	Non-indigenous	68857
Southern Highlands and Shoalhaven	2016	M	Torres Strait Islander	69
Sydney - Baulkham Hills and Hawkesbury	2006	F	Aboriginal	377
Sydney - Baulkham Hills and Hawkesbury	2006	F	Both Aboriginal & Torres Strait Islander	8
Sydney - Baulkham Hills and Hawkesbury	2006	F	Non-indigenous	100673
Sydney - Baulkham Hills and Hawkesbury	2006	F	Torres Strait Islander	16
Sydney - Baulkham Hills and Hawkesbury	2006	M	Aboriginal	378
Sydney - Baulkham Hills and Hawkesbury	2006	M	Both Aboriginal & Torres Strait Islander	4
Sydney - Baulkham Hills and Hawkesbury	2006	M	Non-indigenous	98056
Sydney - Baulkham Hills and Hawkesbury	2006	M	Torres Strait Islander	19
Sydney - Baulkham Hills and Hawkesbury	2011	F	Aboriginal	535
Sydney - Baulkham Hills and Hawkesbury	2011	F	Both Aboriginal & Torres Strait Islander	19
Sydney - Baulkham Hills and Hawkesbury	2011	F	Non-indigenous	105829
Sydney - Baulkham Hills and Hawkesbury	2011	F	Torres Strait Islander	14
Sydney - Baulkham Hills and Hawkesbury	2011	M	Aboriginal	572
Sydney - Baulkham Hills and Hawkesbury	2011	M	Both Aboriginal & Torres Strait Islander	16
Sydney - Baulkham Hills and Hawkesbury	2011	M	Non-indigenous	103416
Sydney - Baulkham Hills and Hawkesbury	2011	M	Torres Strait Islander	16
Sydney - Baulkham Hills and Hawkesbury	2016	F	Aboriginal	865
Sydney - Baulkham Hills and Hawkesbury	2016	F	Both Aboriginal & Torres Strait Islander	8
Sydney - Baulkham Hills and Hawkesbury	2016	F	Non-indigenous	114453
Sydney - Baulkham Hills and Hawkesbury	2016	F	Torres Strait Islander	22
Sydney - Baulkham Hills and Hawkesbury	2016	M	Aboriginal	902
Sydney - Baulkham Hills and Hawkesbury	2016	M	Both Aboriginal & Torres Strait Islander	19
Sydney - Baulkham Hills and Hawkesbury	2016	M	Non-indigenous	111464
Sydney - Baulkham Hills and Hawkesbury	2016	M	Torres Strait Islander	12
Sydney - Blacktown	2006	F	Aboriginal	3359
Sydney - Blacktown	2006	F	Both Aboriginal & Torres Strait Islander	59
Sydney - Blacktown	2006	F	Non-indigenous	134397
Sydney - Blacktown	2006	F	Torres Strait Islander	164
Sydney - Blacktown	2006	M	Aboriginal	3285
Sydney - Blacktown	2006	M	Both Aboriginal & Torres Strait Islander	62
Sydney - Blacktown	2006	M	Non-indigenous	132444
Sydney - Blacktown	2006	M	Torres Strait Islander	149
Sydney - Blacktown	2011	F	Aboriginal	3914
Sydney - Blacktown	2011	F	Both Aboriginal & Torres Strait Islander	64
Sydney - Blacktown	2011	F	Non-indigenous	148691
Sydney - Blacktown	2011	F	Torres Strait Islander	115
Sydney - Blacktown	2011	M	Aboriginal	3907
Sydney - Blacktown	2011	M	Both Aboriginal & Torres Strait Islander	70
Sydney - Blacktown	2011	M	Non-indigenous	146635
Sydney - Blacktown	2011	M	Torres Strait Islander	128
Sydney - Blacktown	2016	F	Aboriginal	4574
Sydney - Blacktown	2016	F	Both Aboriginal & Torres Strait Islander	91
Sydney - Blacktown	2016	F	Non-indigenous	165913
Sydney - Blacktown	2016	F	Torres Strait Islander	122
Sydney - Blacktown	2016	M	Aboriginal	4541
Sydney - Blacktown	2016	M	Both Aboriginal & Torres Strait Islander	92
Sydney - Blacktown	2016	M	Non-indigenous	164180
Sydney - Blacktown	2016	M	Torres Strait Islander	121
Sydney - City and Inner South	2006	F	Aboriginal	1665
Sydney - City and Inner South	2006	F	Both Aboriginal & Torres Strait Islander	38
Sydney - City and Inner South	2006	F	Non-indigenous	115839
Sydney - City and Inner South	2006	F	Torres Strait Islander	72
Sydney - City and Inner South	2006	M	Aboriginal	1587
Sydney - City and Inner South	2006	M	Both Aboriginal & Torres Strait Islander	36
Sydney - City and Inner South	2006	M	Non-indigenous	125364
Sydney - City and Inner South	2006	M	Torres Strait Islander	69
Sydney - City and Inner South	2011	F	Aboriginal	1792
Sydney - City and Inner South	2011	F	Both Aboriginal & Torres Strait Islander	47
Sydney - City and Inner South	2011	F	Non-indigenous	125795
Sydney - City and Inner South	2011	F	Torres Strait Islander	53
Sydney - City and Inner South	2011	M	Aboriginal	1682
Sydney - City and Inner South	2011	M	Both Aboriginal & Torres Strait Islander	45
Sydney - City and Inner South	2011	M	Non-indigenous	135067
Sydney - City and Inner South	2011	M	Torres Strait Islander	65
Sydney - City and Inner South	2016	F	Aboriginal	1953
Sydney - City and Inner South	2016	F	Both Aboriginal & Torres Strait Islander	72
Sydney - City and Inner South	2016	F	Non-indigenous	152394
Sydney - City and Inner South	2016	F	Torres Strait Islander	64
Sydney - City and Inner South	2016	M	Aboriginal	1909
Sydney - City and Inner South	2016	M	Both Aboriginal & Torres Strait Islander	68
Sydney - City and Inner South	2016	M	Non-indigenous	159014
Sydney - City and Inner South	2016	M	Torres Strait Islander	70
Sydney - Eastern Suburbs	2006	F	Aboriginal	795
Sydney - Eastern Suburbs	2006	F	Both Aboriginal & Torres Strait Islander	22
Sydney - Eastern Suburbs	2006	F	Non-indigenous	119831
Sydney - Eastern Suburbs	2006	F	Torres Strait Islander	42
Sydney - Eastern Suburbs	2006	M	Aboriginal	845
Sydney - Eastern Suburbs	2006	M	Both Aboriginal & Torres Strait Islander	21
Sydney - Eastern Suburbs	2006	M	Non-indigenous	113887
Sydney - Eastern Suburbs	2006	M	Torres Strait Islander	53
Sydney - Eastern Suburbs	2011	F	Aboriginal	1012
Sydney - Eastern Suburbs	2011	F	Both Aboriginal & Torres Strait Islander	17
Sydney - Eastern Suburbs	2011	F	Non-indigenous	126873
Sydney - Eastern Suburbs	2011	F	Torres Strait Islander	43
Sydney - Eastern Suburbs	2011	M	Aboriginal	1058
Sydney - Eastern Suburbs	2011	M	Both Aboriginal & Torres Strait Islander	30
Sydney - Eastern Suburbs	2011	M	Non-indigenous	120465
Sydney - Eastern Suburbs	2011	M	Torres Strait Islander	48
Sydney - Eastern Suburbs	2016	F	Aboriginal	1138
Sydney - Eastern Suburbs	2016	F	Both Aboriginal & Torres Strait Islander	28
Sydney - Eastern Suburbs	2016	F	Non-indigenous	136310
Sydney - Eastern Suburbs	2016	F	Torres Strait Islander	48
Sydney - Eastern Suburbs	2016	M	Aboriginal	1320
Sydney - Eastern Suburbs	2016	M	Both Aboriginal & Torres Strait Islander	30
Sydney - Eastern Suburbs	2016	M	Non-indigenous	128114
Sydney - Eastern Suburbs	2016	M	Torres Strait Islander	41
Sydney - Inner South West	2006	F	Aboriginal	1223
Sydney - Inner South West	2006	F	Both Aboriginal & Torres Strait Islander	37
Sydney - Inner South West	2006	F	Non-indigenous	247947
Sydney - Inner South West	2006	F	Torres Strait Islander	118
Sydney - Inner South West	2006	M	Aboriginal	1128
Sydney - Inner South West	2006	M	Both Aboriginal & Torres Strait Islander	19
Sydney - Inner South West	2006	M	Non-indigenous	240411
Sydney - Inner South West	2006	M	Torres Strait Islander	109
Sydney - Inner South West	2011	F	Aboriginal	1550
Sydney - Inner South West	2011	F	Both Aboriginal & Torres Strait Islander	45
Sydney - Inner South West	2011	F	Non-indigenous	263600
Sydney - Inner South West	2011	F	Torres Strait Islander	92
Sydney - Inner South West	2011	M	Aboriginal	1412
Sydney - Inner South West	2011	M	Both Aboriginal & Torres Strait Islander	29
Sydney - Inner South West	2011	M	Non-indigenous	256779
Sydney - Inner South West	2011	M	Torres Strait Islander	99
Sydney - Inner South West	2016	F	Aboriginal	1897
Sydney - Inner South West	2016	F	Both Aboriginal & Torres Strait Islander	35
Sydney - Inner South West	2016	F	Non-indigenous	286638
Sydney - Inner South West	2016	F	Torres Strait Islander	100
Sydney - Inner South West	2016	M	Aboriginal	1654
Sydney - Inner South West	2016	M	Both Aboriginal & Torres Strait Islander	40
Sydney - Inner South West	2016	M	Non-indigenous	280978
Sydney - Inner South West	2016	M	Torres Strait Islander	81
Sydney - Inner West	2006	F	Aboriginal	628
Sydney - Inner West	2006	F	Both Aboriginal & Torres Strait Islander	16
Sydney - Inner West	2006	F	Non-indigenous	124485
Sydney - Inner West	2006	F	Torres Strait Islander	46
Sydney - Inner West	2006	M	Aboriginal	596
Sydney - Inner West	2006	M	Both Aboriginal & Torres Strait Islander	17
Sydney - Inner West	2006	M	Non-indigenous	117265
Sydney - Inner West	2006	M	Torres Strait Islander	47
Sydney - Inner West	2011	F	Aboriginal	773
Sydney - Inner West	2011	F	Both Aboriginal & Torres Strait Islander	22
Sydney - Inner West	2011	F	Non-indigenous	134774
Sydney - Inner West	2011	F	Torres Strait Islander	41
Sydney - Inner West	2011	M	Aboriginal	688
Sydney - Inner West	2011	M	Both Aboriginal & Torres Strait Islander	26
Sydney - Inner West	2011	M	Non-indigenous	127202
Sydney - Inner West	2011	M	Torres Strait Islander	34
Sydney - Inner West	2016	F	Aboriginal	968
Sydney - Inner West	2016	F	Both Aboriginal & Torres Strait Islander	29
Sydney - Inner West	2016	F	Non-indigenous	149830
Sydney - Inner West	2016	F	Torres Strait Islander	40
Sydney - Inner West	2016	M	Aboriginal	837
Sydney - Inner West	2016	M	Both Aboriginal & Torres Strait Islander	19
Sydney - Inner West	2016	M	Non-indigenous	141534
Sydney - Inner West	2016	M	Torres Strait Islander	46
Sydney - North Sydney and Hornsby	2006	F	Aboriginal	318
Sydney - North Sydney and Hornsby	2006	F	Both Aboriginal & Torres Strait Islander	9
Sydney - North Sydney and Hornsby	2006	F	Non-indigenous	182943
Sydney - North Sydney and Hornsby	2006	F	Torres Strait Islander	28
Sydney - North Sydney and Hornsby	2006	M	Aboriginal	295
